rgn_id,habitat,year,km2
1,saltmarsh,2012,440
2,saltmarsh,2012,440
3,saltmarsh,2012,440
4,saltmarsh,2012,440
5,saltmarsh,2012,440
6,saltmarsh,2012,440
7,saltmarsh,2012,440
8,saltmarsh,2012,440
