rgn_id,year,usd
1,1998,616766e6
1,2001,715424e6
1,2002,734662e6
1,2003,865873e6
1,2004,992226e6
1,2005,113376e7
1,2006,127861e7
1,2007,142407e7
1,2008,150268e7
1,2009,133758e7
1,2010,157704e7
1,2011,173605e7
2,1998,616766e6
2,2001,715424e6
2,2002,734662e6
2,2003,865873e6
2,2004,992226e6
2,2005,113376e7
2,2006,127861e7
2,2007,142407e7
2,2008,150268e7
2,2009,133758e7
2,2010,157704e7
2,2011,173605e7
3,1998,616766e6
3,2001,715424e6
3,2002,734662e6
3,2003,865873e6
3,2004,992226e6
3,2005,113376e7
3,2006,127861e7
3,2007,142407e7
3,2008,150268e7
3,2009,133758e7
3,2010,157704e7
3,2011,173605e7
4,1998,616766e6
4,2001,715424e6
4,2002,734662e6
4,2003,865873e6
4,2004,992226e6
4,2005,113376e7
4,2006,127861e7
4,2007,142407e7
4,2008,150268e7
4,2009,133758e7
4,2010,157704e7
4,2011,173605e7
5,1998,616766e6
5,2001,715424e6
5,2002,734662e6
5,2003,865873e6
5,2004,992226e6
5,2005,113376e7
5,2006,127861e7
5,2007,142407e7
5,2008,150268e7
5,2009,133758e7
5,2010,157704e7
5,2011,173605e7
6,1998,616766e6
6,2001,715424e6
6,2002,734662e6
6,2003,865873e6
6,2004,992226e6
6,2005,113376e7
6,2006,127861e7
6,2007,142407e7
6,2008,150268e7
6,2009,133758e7
6,2010,157704e7
6,2011,173605e7
7,1998,616766e6
7,2001,715424e6
7,2002,734662e6
7,2003,865873e6
7,2004,992226e6
7,2005,113376e7
7,2006,127861e7
7,2007,142407e7
7,2008,150268e7
7,2009,133758e7
7,2010,157704e7
7,2011,173605e7
8,1998,616766e6
8,2001,715424e6
8,2002,734662e6
8,2003,865873e6
8,2004,992226e6
8,2005,113376e7
8,2006,127861e7
8,2007,142407e7
8,2008,150268e7
8,2009,133758e7
8,2010,157704e7
8,2011,173605e7
