rgn_id,taxa_code,year,tonnes
1,American cupped oyster_985,1950,500
1,American cupped oyster_985,1951,510
1,American cupped oyster_985,1952,510
1,American cupped oyster_985,1953,520
1,American cupped oyster_985,1954,530
1,American cupped oyster_985,1955,540
1,American cupped oyster_985,1956,540
1,American cupped oyster_985,1957,550
1,American cupped oyster_985,1958,560
1,American cupped oyster_985,1959,570
1,American cupped oyster_985,1960,570
1,American cupped oyster_985,1961,580
1,American cupped oyster_985,1962,590
1,American cupped oyster_985,1963,600
1,American cupped oyster_985,1964,610
1,American cupped oyster_985,1965,610
1,American cupped oyster_985,1966,620
1,American cupped oyster_985,1967,630
1,American cupped oyster_985,1968,640
1,American cupped oyster_985,1969,640
1,American cupped oyster_985,1970,600
1,American cupped oyster_985,1971,600
1,American cupped oyster_985,1972,450
1,American cupped oyster_985,1973,500
1,American cupped oyster_985,1974,620
1,American cupped oyster_985,1975,810
1,American cupped oyster_985,1976,550
1,American cupped oyster_985,1977,490
1,American cupped oyster_985,1978,740
1,American cupped oyster_985,1979,740
1,American cupped oyster_985,1980,750
1,American cupped oyster_985,1981,700
1,American cupped oyster_985,1982,658
1,American cupped oyster_985,1983,740
1,American cupped oyster_985,1984,2200
1,American cupped oyster_985,1985,2300
1,American cupped oyster_985,1986,2300
1,American cupped oyster_985,1987,2312
1,American cupped oyster_985,1988,2212
1,American cupped oyster_985,1989,2768
1,American cupped oyster_985,1990,2698
1,American cupped oyster_985,1991,1418
1,American cupped oyster_985,1992,1359
1,American cupped oyster_985,1993,1278
1,American cupped oyster_985,1994,2544
1,American cupped oyster_985,1995,2459
1,American cupped oyster_985,1996,2509
1,American cupped oyster_985,1997,1981
1,American cupped oyster_985,1998,2637
1,American cupped oyster_985,1999,3485
1,American cupped oyster_985,2000,4124
1,American cupped oyster_985,2001,3919
1,American cupped oyster_985,2002,4320
1,American cupped oyster_985,2003,5784
1,American cupped oyster_985,2004,5083
1,American cupped oyster_985,2005,4946
1,American cupped oyster_985,2006,4988
1,American cupped oyster_985,2007,3582
1,American cupped oyster_985,2008,3314
1,American cupped oyster_985,2009,3078
1,American cupped oyster_985,2010,3564
1,American cupped oyster_985,2011,3537
1,American cupped oyster_985,2012,4010
1,American cupped oyster_985,2013,4383
1,American cupped oyster_985,2014,4496
1,Atlantic bluefin tuna_986,1984,50
1,Atlantic bluefin tuna_986,1985,0
1,Atlantic bluefin tuna_986,1986,0
1,Atlantic bluefin tuna_986,1987,0
1,Atlantic bluefin tuna_986,1988,0
1,Atlantic bluefin tuna_986,1989,0.1
1,Atlantic bluefin tuna_986,1990,0.1
1,Atlantic bluefin tuna_986,1991,0.1
1,Atlantic bluefin tuna_986,1992,0
1,Atlantic bluefin tuna_986,1993,0
1,Atlantic bluefin tuna_986,1994,0
1,Atlantic bluefin tuna_986,1995,0
1,Atlantic bluefin tuna_986,1996,0
1,Atlantic bluefin tuna_986,1997,0
1,Atlantic bluefin tuna_986,1998,0
1,Atlantic bluefin tuna_986,1999,0
1,Atlantic bluefin tuna_986,2000,0
1,Atlantic bluefin tuna_986,2001,0
1,Atlantic bluefin tuna_986,2002,0
1,Atlantic bluefin tuna_986,2003,0
1,Atlantic bluefin tuna_986,2004,0
1,Atlantic bluefin tuna_986,2005,0
1,Atlantic bluefin tuna_986,2006,0
