layer_name,scenario_year,data_year
fp_wildcaught_weight,2013,2013
fp_wildcaught_weight,2014,2014
fp_wildcaught_weight,2015,2015
fp_wildcaught_weight,2016,2016
fp_wildcaught_weight,2017,2016
fp_art_lb,2012,2013
fp_art_lb,2013,2013
fp_art_lb,2014,2014
fp_art_lb,2015,2015
fp_art_lb,2016,2016
fp_art_lb,2017,2016
fp_com_hb,2012,2013
fp_com_hb,2013,2013
fp_com_hb,2014,2014
fp_com_hb,2015,2015
fp_com_hb,2016,2016
fp_com_hb,2017,2016
fp_com_lb,2012,2013
fp_com_lb,2013,2013
fp_com_lb,2014,2014
fp_com_lb,2015,2015
fp_com_lb,2016,2016
fp_com_lb,2017,2016
fp_targetharvest,2012,2012
fp_targetharvest,2013,2013
fp_targetharvest,2014,2014
fp_targetharvest,2015,2015
fp_targetharvest,2016,2016
fp_targetharvest,2017,2016
hd_intertidal,2012,2012
hd_intertidal,2013,2013
hd_intertidal,2014,2014
hd_intertidal,2015,2015
hd_intertidal,2016,2016
hd_intertidal,2017,2016
ss_spi,2012,2016
ss_spi,2013,2016
ss_spi,2014,2016
ss_spi,2015,2016
ss_spi,2016,2016
ss_spi,2017,2016
ss_wgi,2012,2012
ss_wgi,2013,2013
ss_wgi,2014,2014
ss_wgi,2015,2015
ss_wgi,2016,2016
ss_wgi,2017,2016
tr_travelwarnings,2008,2015
tr_travelwarnings,2009,2015
tr_travelwarnings,2010,2015
tr_travelwarnings,2011,2015
tr_travelwarnings,2012,2015
tr_travelwarnings,2013,2015
tr_travelwarnings,2014,2015
tr_travelwarnings,2015,2015
tr_travelwarnings,2016,2016
tr_travelwarnings,2017,2016
tr_sustainability,2008,2015
tr_sustainability,2009,2015
tr_sustainability,2010,2015
tr_sustainability,2011,2015
tr_sustainability,2012,2015
tr_sustainability,2013,2015
tr_sustainability,2014,2015
tr_sustainability,2015,2015
tr_sustainability,2016,2015
tr_sustainability,2017,2015
tr_jobs_pct_tourism,2008,2006
tr_jobs_pct_tourism,2009,2007
tr_jobs_pct_tourism,2010,2008
tr_jobs_pct_tourism,2011,2009
tr_jobs_pct_tourism,2012,2010
tr_jobs_pct_tourism,2013,2011
tr_jobs_pct_tourism,2014,2012
tr_jobs_pct_tourism,2015,2013
tr_jobs_pct_tourism,2016,2014
tr_jobs_pct_tourism,2017,2014
ico_spp_iucn_status,2002,2002
ico_spp_iucn_status,2003,2003
ico_spp_iucn_status,2004,2004
ico_spp_iucn_status,2005,2005
ico_spp_iucn_status,2006,2006
ico_spp_iucn_status,2007,2007
ico_spp_iucn_status,2008,2008
ico_spp_iucn_status,2009,2009
ico_spp_iucn_status,2010,2010
ico_spp_iucn_status,2011,2011
ico_spp_iucn_status,2012,2012
ico_spp_iucn_status,2013,2013
ico_spp_iucn_status,2014,2014
ico_spp_iucn_status,2015,2015
ico_spp_iucn_status,2016,2016
ico_spp_iucn_status,2017,2016
lsp_prot_area_offshore3nm,2008,2007
lsp_prot_area_offshore3nm,2009,2008
lsp_prot_area_offshore3nm,2010,2009
lsp_prot_area_offshore3nm,2011,2010
lsp_prot_area_offshore3nm,2012,2011
lsp_prot_area_offshore3nm,2013,2012
lsp_prot_area_offshore3nm,2014,2013
lsp_prot_area_offshore3nm,2015,2014
lsp_prot_area_offshore3nm,2016,2015
lsp_prot_area_offshore3nm,2017,2015
lsp_prot_area_inland1km,2008,2007
lsp_prot_area_inland1km,2009,2008
lsp_prot_area_inland1km,2010,2009
lsp_prot_area_inland1km,2011,2010
lsp_prot_area_inland1km,2012,2011
lsp_prot_area_inland1km,2013,2012
lsp_prot_area_inland1km,2014,2013
lsp_prot_area_inland1km,2015,2014
lsp_prot_area_inland1km,2016,2015
lsp_prot_area_inland1km,2017,2015
le_jobs_cur_adj_value,2012,2012
le_jobs_cur_adj_value,2013,2013
le_jobs_cur_adj_value,2014,2013
le_jobs_cur_adj_value,2015,2013
le_jobs_cur_adj_value,2016,2013
le_jobs_cur_adj_value,2017,2013
le_jobs_cur_base_value,2012,2012
le_jobs_cur_base_value,2013,2013
le_jobs_cur_base_value,2014,2013
le_jobs_cur_base_value,2015,2013
le_jobs_cur_base_value,2016,2013
le_jobs_cur_base_value,2017,2013
le_jobs_ref_adj_value,2012,2012
le_jobs_ref_adj_value,2013,2013
le_jobs_ref_adj_value,2014,2013
le_jobs_ref_adj_value,2015,2013
le_jobs_ref_adj_value,2016,2013
le_jobs_ref_adj_value,2017,2013
le_jobs_ref_base_value,2012,2012
le_jobs_ref_base_value,2013,2013
le_jobs_ref_base_value,2014,2013
le_jobs_ref_base_value,2015,2013
le_jobs_ref_base_value,2016,2013
le_jobs_ref_base_value,2017,2013
le_rev_cur_adj_value,2012,2012
le_rev_cur_adj_value,2013,2013
le_rev_cur_adj_value,2014,2013
le_rev_cur_adj_value,2015,2013
le_rev_cur_adj_value,2016,2013
le_rev_cur_adj_value,2017,2013
le_rev_cur_base_value,2012,2012
le_rev_cur_base_value,2013,2013
le_rev_cur_base_value,2014,2013
le_rev_cur_base_value,2015,2013
le_rev_cur_base_value,2016,2013
le_rev_cur_base_value,2017,2013
le_rev_ref_adj_value,2012,2012
le_rev_ref_adj_value,2013,2013
le_rev_ref_adj_value,2014,2013
le_rev_ref_adj_value,2015,2013
le_rev_ref_adj_value,2016,2013
le_rev_ref_adj_value,2017,2013
le_rev_ref_base_value,2012,2012
le_rev_ref_base_value,2013,2013
le_rev_ref_base_value,2014,2013
le_rev_ref_base_value,2015,2013
le_rev_ref_base_value,2016,2013
le_rev_ref_base_value,2017,2013
le_wage_ref_adj_value,2012,2012
le_wage_ref_adj_value,2013,2013
le_wage_ref_adj_value,2014,2013
le_wage_ref_adj_value,2015,2013
le_wage_ref_adj_value,2016,2013
le_wage_ref_adj_value,2017,2013
le_wage_ref_base_value,2012,2012
le_wage_ref_base_value,2013,2013
le_wage_ref_base_value,2014,2013
le_wage_ref_base_value,2015,2013
le_wage_ref_base_value,2016,2013
le_wage_ref_base_value,2017,2013
le_wage_cur_adj_value,2012,2012
le_wage_cur_adj_value,2013,2013
le_wage_cur_adj_value,2014,2013
le_wage_cur_adj_value,2015,2013
le_wage_cur_adj_value,2016,2013
le_wage_cur_adj_value,2017,2013
le_wage_cur_base_value,2012,2012
le_wage_cur_base_value,2013,2013
le_wage_cur_base_value,2014,2013
le_wage_cur_base_value,2015,2013
le_wage_cur_base_value,2016,2013
le_wage_cur_base_value,2017,2013
le_workforcesize_adj,2012,2010
le_workforcesize_adj,2013,2011
le_workforcesize_adj,2014,2012
le_workforcesize_adj,2015,2012
le_workforcesize_adj,2016,2012
le_workforcesize_adj,2017,2012
le_revenue_adj,2012,2000
le_revenue_adj,2013,2000
le_revenue_adj,2014,2000
le_revenue_adj,2015,2000
le_revenue_adj,2016,2000
le_revenue_adj,2017,2000
fp_mpa_coast,2012,2011
fp_mpa_coast,2013,2012
fp_mpa_coast,2014,2013
fp_mpa_coast,2015,2014
fp_mpa_coast,2016,2015
fp_mpa_coast,2017,2015
fp_mpa_eez,2012,2011
fp_mpa_eez,2013,2012
fp_mpa_eez,2014,2013
fp_mpa_eez,2015,2014
fp_mpa_eez,2016,2015
fp_mpa_eez,2017,2015
g_cites,2012,2012
g_cites,2013,2013
g_cites,2014,2014
g_cites,2015,2015
g_cites,2016,2015
g_cites,2017,2015
hd_mpa_coast,2012,2011
hd_mpa_coast,2013,2012
hd_mpa_coast,2014,2013
hd_mpa_coast,2015,2014
hd_mpa_coast,2016,2015
hd_mpa_coast,2017,2015
hd_mpa_eez,2012,2011
hd_mpa_eez,2013,2012
hd_mpa_eez,2014,2013
hd_mpa_eez,2015,2014
hd_mpa_eez,2016,2015
hd_mpa_eez,2017,2015
li_gci,2012,2012
li_gci,2013,2013
li_gci,2014,2014
li_gci,2015,2015
li_gci,2016,2015
li_gci,2017,2015
res_spi,2012,2016
res_spi,2013,2016
res_spi,2014,2016
res_spi,2015,2016
res_spi,2016,2016
res_spi,2017,2016
wgi_all,2012,2012
wgi_all,2013,2013
wgi_all,2014,2014
wgi_all,2015,2015
wgi_all,2016,2016
wgi_all,2017,2016
