sp_id,resilience.score
248100,0.9846
248200,0.9846
248300,0.9846
248400,0.9846
248500,0.9846
248600,0.9846
258410,0.9846
258420,0.9846
258431,0.9846
258432,0.9846
258441,0.9846
258442,0.9846
258510,0.9846
258520,0.9846
258600,0.9846
258700,0.9846
288100,0.9846
288200,0.9846
288300,0.9846
