sp_id,resilience.score
248100,0.8571
248200,0.8571
248300,0.8571
248400,0.8571
248500,0.8571
248600,0.8571
258410,0.8571
258420,0.8571
258431,0.8571
258432,0.8571
258441,0.8571
258442,0.8571
258510,0.8571
258520,0.8571
258600,0.8571
258700,0.8571
288100,0.8571
288200,0.8571
288300,0.8571
