"sp_id","pressure_score"
248100,0.0646368096464975
248200,0.01907726684185
248300,0.0642950939099047
248400,0.0833013765210372
248500,0.0284092313929383
248600,0.0131045667689221
258410,0.0973178811213024
258420,0.0295183042426175
258431,0.00133401421506355
258432,0.0334026170260941
258441,0.0489540231238054
258442,0.0565204498169425
258510,0.0207302463381524
258520,0.00897407790192431
258600,0.0187319802735969
258700,0.0578857499107392
288100,0.0368386403515039
288200,0.0299295056865118
288300,0.0530441254190944
