sp_id,resilience.score
248100,0.5
248200,0.5
248300,0.5
248400,0.5
248500,0.5
248600,0.5
258410,0.5
258420,0.5
258431,0.5
258432,0.5
258441,0.5
258442,0.5
258510,0.5
258520,0.5
258600,0.5
258700,0.5
288100,0.5
288200,0.5
288300,0.5
