"region_id","value"
10,0.4421052632
11,0.37272727275
12,0.61
16,0.58571428575
17,0.725
18,0.25
19,0.40384615385
26,0.45
28,0.3
36,0.475
39,0.5
45,0.56363636365
49,0.475
56,0.46666666665
58,0.51666666665
59,0.4714285714
63,0.54
74,0.4
75,0.5857142857
95,0.5
96,0.5
97,0.4
98,0.5
99,0.2
101,0.4625
102,0.1
103,0.425
104,0.625
105,0.6
107,0.8576923077
113,0.4
115,0.625
116,0.62777777775
117,0.5
122,0.6
123,0.46666666665
125,0.6
126,0.58276746874045
127,0.73333333335
128,0.6333333333
129,0.55
130,0.6090909091
131,0.6428571429
132,0.65
133,0.54545454545
134,0.58076923075
135,0.61
142,0.55
147,0.43333333335
153,0.45
154,0.25
155,0.35
156,0.42
157,0.425
159,0.525
160,0.64
161,0.4
163,0.53571428575
165,0.325
166,0.47857142855
168,0.675
169,0.62
170,0.52
