"country_id","year","value"
"ABW",1988,16600
"ABW",1989,16500
"ABW",1990,16100
"ABW",1991,16200
"ABW",1992,18700
"ABW",1993,18000
"ABW",1994,16500
"ABW",1995,16800
"ABW",1996,24600
"ABW",1997,26200
"ABW",1998,27900
"ABW",1999,27100
"ABW",2000,25000
"ABW",2001,23900
"ABW",2002,24600
"ABW",2003,23000
"ABW",2004,27800
"ABW",2005,29700
"ABW",2006,30400
"ABW",2007,34500
"ABW",2008,35300
"ABW",2009,36400
"ABW",2010,36400
"AGO",1988,1065.23201715
"AGO",1989,1477.74833751
"AGO",1990,1613.51320244
"AGO",1991,2078.24677855
"AGO",1992,1096.56237059
"AGO",1993,6114.64064745
"AGO",1994,9279.00634545
"AGO",1995,4981.52619784
"AGO",1996,5336.60353689
"AGO",1997,4511.57089615
"AGO",1998,7707.2669476
"AGO",1999,8098.89636567
"AGO",2000,6647.25665602
"AGO",2001,6318.28794485
"AGO",2002,6260.84896353
"AGO",2003,6548.04387011
"AGO",2004,7743.81902662
"AGO",2005,7472.28929676
"AGO",2006,6380.94865174
"AGO",2007,7383.51996199
"AGO",2008,6516.71351667
"AGO",2009,7874.36216597
"AGO",2010,6678.58700947
"AIA",1988,4400
"AIA",1989,3100
"AIA",1990,3700
"AIA",1991,3600
"AIA",1992,3600
"AIA",1993,4100
"AIA",1994,4800
"AIA",1995,4200
"AIA",1996,4900
"AIA",1997,5300
"AIA",1998,4800
"AIA",1999,4300
"AIA",2000,4000
"AIA",2001,4200
"AIA",2002,3600
"AIA",2003,3900
"AIA",2004,3600
"AIA",2005,4000
"AIA",2006,4000
"AIA",2007,3600
"AIA",2008,3200
"AIA",2009,3400
"AIA",2010,3900
"ALB",1988,67777.9660123
"ALB",1989,69347.7554158
"ALB",1990,75396.0616472
"ALB",1991,91601.828725
"ALB",1992,105452.911698
"ALB",1993,66392.857715
"ALB",1994,52587.945019
"ALB",1995,49079.0039993
"ALB",1996,39290.9053654
"ALB",1997,43677.0816401
"ALB",1998,39475.5864717
"ALB",1999,55358.1616136
"ALB",2000,69070.7337564
"ALB",2001,64361.3655457
"ALB",2002,72949.0369887
"ALB",2003,69578.6067987
"ALB",2004,66669.8793745
"ALB",2005,74564.9966688
"ALB",2006,78627.9810074
"ALB",2007,86338.4171955
"ALB",2008,88139.0579819
"ALB",2009,98481.1999347
"ALB",2010,104529.506166
"ANT",1988,11300
"ANT",1989,13100
"ANT",1990,16600
"ANT",1991,17100
"ANT",1992,18700
"ANT",1993,21000
"ANT",1994,20900
"ANT",1995,21000
"ANT",1996,17700
"ANT",1997,21900
"ANT",1998,20200
"ANT",1999,16300
"ANT",2000,14300
"ANT",2001,13000
"ANT",2002,15300
"ANT",2003,17600
"ANT",2004,17400
"ANT",2005,17600
"ANT",2006,17300
"ANT",2007,18400
"ANT",2008,19500
"ANT",2009,19000
"ANT",2010,18600
"ARE",1988,8430.27445083
"ARE",1989,11577.5769125
"ARE",1990,18808.878997
"ARE",1991,18059.521268
"ARE",1992,20045.3192498
"ARE",1993,19071.1542021
"ARE",1994,25665.502217
"ARE",1995,32671.9969828
"ARE",1996,39378.748657
"ARE",1997,45860.6930125
"ARE",1998,46160.4361041
"ARE",1999,43013.1336425
"ARE",2000,41289.6108659
"ARE",2001,48221.1698588
"ARE",2002,49907.2247489
"ARE",2003,51443.4080933
"ARE",2004,52942.1235512
"ARE",2005,70552.0301819
"ARE",2006,75347.9196472
"ARE",2007,113452.760165
"ARE",2008,125105.27285
"ARE",2009,115550.961806
"ARE",2010,104797.678395
"ARG",1988,52937.3333516
"ARG",1989,63749.9322134
"ARG",1990,65463.4383372
"ARG",1991,64400.3140998
"ARG",1992,66001.2541279
"ARG",1993,68333.8737783
"ARG",1994,52943.5870236
"ARG",1995,55276.2066739
"ARG",1996,55620.1586331
"ARG",1997,63130.8186869
"ARG",1998,65013.1739543
"ARG",1999,66626.6213264
"ARG",2000,65919.9563921
"ARG",2001,64975.6519224
"ARG",2002,85093.7146976
"ARG",2003,77276.6247166
"ARG",2004,92016.5295848
"ARG",2005,110777.545539
"ARG",2006,117631.570035
"ARG",2007,121840.29128
"ARG",2008,113122.672534
"ARG",2009,111984.504232
"ARG",2010,109852.002086
"ATG",1988,22500
"ATG",1989,25100
"ATG",1990,27200
"ATG",1991,28500
"ATG",1992,28900
"ATG",1993,30200
"ATG",1994,24000
"ATG",1995,21800
"ATG",1996,23800
"ATG",1997,25300
"ATG",1998,22900
"ATG",1999,21500
"ATG",2000,20500
"ATG",2001,18900
"ATG",2002,18900
"ATG",2003,18100
"ATG",2004,18900
"ATG",2005,17500
"ATG",2006,17400
"ATG",2007,17500
"ATG",2008,19000
"ATG",2009,19300
"ATG",2010,19200
"AUS",1988,122109.96725
"AUS",1989,111145.117863
"AUS",1990,116435.267947
"AUS",1991,119927.390595
"AUS",1992,118752.95649
"AUS",1993,117495.376608
"AUS",1994,130871.453538
"AUS",1995,137762.159835
"AUS",1996,143842.194803
"AUS",1997,145162.134019
"AUS",1998,147469.42934
"AUS",1999,152447.782758
"AUS",2000,170438.450331
"AUS",2001,169160.084004
"AUS",2002,170729.460552
"AUS",2003,170064.294333
"AUS",2004,166198.015687
"AUS",2005,196307.180307
"AUS",2006,171862.321768
"AUS",2007,171883.108212
"AUS",2008,166634.531018
"AUS",2009,187431.368575
