"region_id","category","year","value"
42,"actuals",1995,2.21
42,"actuals",2005,2.31
42,"actuals",2006,2.29
42,"actuals",2007,2.31
42,"actuals",2008,2.28
42,"actuals",2009,2.273
43,"georegion-weighted-average-of-59",2005,5.24837952113883
43,"georegion-weighted-average-of-59",2006,5.24837952113883
43,"georegion-weighted-average-of-59",2007,5.24837952113883
43,"georegion-weighted-average-of-59",2008,5.24837952113883
43,"georegion-weighted-average-of-59",2009,5.24837952113883
44,"actuals",1995,8.5
44,"actuals",2005,5.3
44,"actuals",2006,5.2
44,"actuals",2007,5.1
44,"actuals",2008,5
44,"actuals",2009,4.6
45,"actuals",1995,5.94
45,"actuals",2009,4.58
45,"model-backward-fill",2005,4.58
45,"model-backward-fill",2006,4.58
45,"model-backward-fill",2007,4.58
45,"model-backward-fill",2008,4.58
46,"georegion-weighted-average-of-36",2005,6.51044518505023
46,"georegion-weighted-average-of-36",2006,6.51044518505023
46,"georegion-weighted-average-of-36",2007,6.51044518505023
46,"georegion-weighted-average-of-36",2008,6.51044518505023
46,"georegion-weighted-average-of-36",2009,6.51044518505023
47,"actuals",1995,7.99
47,"model-from-1995",2005,7.99
47,"model-from-1995",2006,7.99
47,"model-from-1995",2007,7.99
47,"model-from-1995",2008,7.99
47,"model-from-1995",2009,7.99
48,"actuals",1995,9.8
48,"model-from-1995",2005,9.8
48,"model-from-1995",2006,9.8
48,"model-from-1995",2007,9.8
48,"model-from-1995",2008,9.8
48,"model-from-1995",2009,9.8
49,"actuals",1995,5.97
49,"actuals",2005,3.4
49,"actuals",2006,3.5
49,"actuals",2007,3.5
49,"model-forward-fill",2008,3.5
49,"model-forward-fill",2009,3.5
50,"actuals",1995,5.69
50,"actuals",2005,7
50,"actuals",2006,7
50,"actuals",2007,7
50,"actuals",2008,7
50,"model-forward-fill",2009,7
51,"actuals",1995,10.92
51,"actuals",2005,9.5
51,"actuals",2006,9.5
51,"actuals",2007,8.9
51,"actuals",2008,8.5
51,"actuals",2009,8.5
52,"actuals",1995,2.8
52,"actuals",2005,2.21
52,"actuals",2006,2.29
52,"actuals",2007,2.29
52,"actuals",2008,2.24
52,"actuals",2009,2.9
53,"actuals",1995,4
53,"actuals",2005,2.05
53,"actuals",2006,2.12
53,"actuals",2007,2.11
53,"actuals",2008,2.05
53,"actuals",2009,1.99
54,"actuals",1995,6.5
54,"actuals",2005,6.01
54,"actuals",2006,5.82
54,"actuals",2007,5.39
54,"model-forward-fill",2008,5.39
54,"model-forward-fill",2009,5.39
55,"actuals",1995,2.48
55,"actuals",2005,2.4
55,"actuals",2006,2.3
55,"actuals",2007,2.3
55,"actuals",2008,2.3
55,"actuals",2009,2.09
56,"actuals",1995,1.9
56,"actuals",2005,4.63
56,"actuals",2006,5.2
56,"actuals",2008,7
56,"georegion-weighted-average-of-29",2007,5.10859050059012
56,"model-forward-fill",2009,7
57,"actuals",1995,5.7
57,"model-from-1995",2005,5.7
57,"model-from-1995",2006,5.7
57,"model-from-1995",2007,5.7
57,"model-from-1995",2008,5.7
57,"model-from-1995",2009,5.7
58,"actuals",1995,5.58
58,"actuals",2005,3.8
58,"model-forward-fill",2006,3.8
58,"model-forward-fill",2007,3.8
58,"model-forward-fill",2008,3.8
58,"model-forward-fill",2009,3.8
59,"actuals",1995,3.83
59,"actuals",2005,4.33
59,"actuals",2006,3.92
59,"actuals",2007,3.82
59,"actuals",2008,4.17
59,"actuals",2009,4.17
60,"actuals",1995,4.29
60,"actuals",2005,13.77
60,"actuals",2006,13.54
60,"actuals",2007,13.56
60,"actuals",2008,13.53
60,"actuals",2009,12.66
61,"actuals",1995,7.77
61,"actuals",2005,2.49
61,"actuals",2006,2.46
61,"actuals",2007,2.23
61,"actuals",2008,2.29
61,"actuals",2009,2.54
62,"actuals",1995,5.41
62,"actuals",2005,17.8
62,"actuals",2006,16.6
62,"actuals",2007,14.4
62,"actuals",2008,12.6
62,"actuals",2009,12.7
63,"actuals",1995,9.66
63,"actuals",2005,5.54
63,"actuals",2006,5.56
63,"actuals",2007,5.37
63,"actuals",2008,5.4
63,"actuals",2009,5.32
64,"actuals",1995,8.21
64,"actuals",2005,9.73
64,"actuals",2006,9.6
64,"actuals",2007,9.2
64,"actuals",2008,9.2
64,"actuals",2009,8.89
65,"actuals",1995,6.84
65,"actuals",2005,2.3
65,"actuals",2006,2.2
65,"actuals",2007,2.6
65,"actuals",2008,2.3
65,"actuals",2009,2.6
66,"actuals",1995,4.51
66,"model-from-1995",2005,4.51
66,"model-from-1995",2006,4.51
66,"model-from-1995",2007,4.51
66,"model-from-1995",2008,4.51
66,"model-from-1995",2009,4.51
67,"georegion-weighted-average-of-60",2005,4.79623155376336
67,"georegion-weighted-average-of-60",2006,4.79623155376336
67,"georegion-weighted-average-of-60",2007,4.79623155376336
67,"georegion-weighted-average-of-60",2008,4.79623155376336
67,"georegion-weighted-average-of-60",2009,4.79623155376336
68,"georegion-weighted-average-of-60",2005,4.79623155376336
68,"georegion-weighted-average-of-60",2006,4.79623155376336
68,"georegion-weighted-average-of-60",2007,4.79623155376336
68,"georegion-weighted-average-of-60",2008,4.79623155376336
68,"georegion-weighted-average-of-60",2009,4.79623155376336
69,"actuals",1995,9.46
69,"model-from-1995",2005,9.46
69,"model-from-1995",2006,9.46
69,"model-from-1995",2007,9.46
69,"model-from-1995",2008,9.46
69,"model-from-1995",2009,9.46
70,"actuals",1995,9.32
70,"georegion-weighted-average-of-73",2005,8.59223004458091
70,"georegion-weighted-average-of-73",2006,8.59223004458091
70,"georegion-weighted-average-of-73",2007,8.59223004458091
70,"georegion-weighted-average-of-73",2008,8.59223004458091
70,"georegion-weighted-average-of-73",2009,8.59223004458091
71,"actuals",1995,4.09
71,"actuals",2005,1.9
71,"actuals",2006,2.2
71,"actuals",2007,2.2
71,"actuals",2008,2.82
71,"model-forward-fill",2009,2.82
72,"actuals",1995,9.61
72,"actuals",2007,3
72,"actuals",2008,4.4
72,"model-backward-fill",2005,3
72,"model-backward-fill",2006,3
72,"model-forward-fill",2009,4.4
73,"actuals",1995,5.66
73,"model-from-1995",2005,5.66
73,"model-from-1995",2006,5.66
73,"model-from-1995",2007,5.66
73,"model-from-1995",2008,5.66
73,"model-from-1995",2009,5.66
74,"actuals",1995,6.93
74,"actuals",2005,19.1
74,"actuals",2006,19
74,"actuals",2007,19
74,"actuals",2008,17
74,"model-forward-fill",2009,17
75,"actuals",1995,6.16
75,"model-from-1995",2005,6.16
75,"model-from-1995",2006,6.16
75,"model-from-1995",2007,6.16
75,"model-from-1995",2008,6.16
75,"model-from-1995",2009,6.16
76,"actuals",1995,9.14
76,"model-from-1995",2005,9.14
76,"model-from-1995",2006,9.14
76,"model-from-1995",2007,9.14
76,"model-from-1995",2008,9.14
76,"model-from-1995",2009,9.14
77,"actuals",1995,9.25
77,"georegion-weighted-average-of-37",2005,5.45562653450915
77,"georegion-weighted-average-of-37",2006,5.45562653450915
77,"georegion-weighted-average-of-37",2007,5.45562653450915
77,"georegion-weighted-average-of-37",2008,5.45562653450915
77,"georegion-weighted-average-of-37",2009,5.45562653450915
78,"actuals",1995,9.41
78,"actuals",2005,10.67
78,"model-forward-fill",2006,10.67
78,"model-forward-fill",2007,10.67
78,"model-forward-fill",2008,10.67
78,"model-forward-fill",2009,10.67
79,"georegion-weighted-average-of-30",2005,8.36604229682901
79,"georegion-weighted-average-of-30",2006,8.36604229682901
79,"georegion-weighted-average-of-30",2007,8.36604229682901
79,"georegion-weighted-average-of-30",2008,8.36604229682901
79,"georegion-weighted-average-of-30",2009,8.36604229682901
80,"actuals",1995,9.9
80,"actuals",2005,6.4
80,"actuals",2006,6.4
80,"actuals",2007,6.6
80,"actuals",2008,6.6
80,"actuals",2009,6.8
81,"actuals",1995,9.81
81,"actuals",2005,10.5
81,"actuals",2006,11
81,"actuals",2007,11.7
81,"actuals",2008,11.13
81,"actuals",2009,11.1
82,"actuals",1995,9.56
82,"actuals",2005,3
82,"actuals",2006,3
82,"actuals",2007,3
82,"actuals",2008,3
82,"model-forward-fill",2009,3
83,"actuals",1995,9.39
83,"actuals",2005,9.2
83,"actuals",2006,9.3
83,"actuals",2007,9.26
83,"actuals",2008,9.23
83,"actuals",2009,9.19
84,"actuals",2005,2.6
84,"actuals",2006,2.6
84,"actuals",2007,2.57
84,"actuals",2008,2.62
84,"actuals",2009,2.65
84,"actuals-aggregate-area-weighted-mean-of-2",1995,9.45076720505049
85,"actuals",1995,8.68
85,"actuals-aggregate-area-weighted-mean-of-2",2005,7.82457245724572
85,"actuals-aggregate-area-weighted-mean-of-2",2007,7.42507650765076
85,"actuals-aggregate-area-weighted-mean-of-2",2008,7.58507650765077
85,"actuals-aggregate-area-weighted-mean-of-2",2009,7.67378937893789
85,"actuals-aggregate-area-weighted-mean-of-3",2006,7.25487870619946
86,"actuals",1995,9.28
86,"model-from-1995",2005,9.28
86,"model-from-1995",2006,9.28
86,"model-from-1995",2007,9.28
86,"model-from-1995",2008,9.28
86,"model-from-1995",2009,9.28
87,"actuals",1995,9.55
87,"actuals",2005,9.26
87,"actuals",2006,9.54
87,"actuals",2007,9.97
87,"actuals",2008,10.02
87,"actuals",2009,10.12
88,"actuals",1995,9.46
88,"actuals",2008,9
88,"actuals",2009,11
88,"model-backward-fill",2005,9
88,"model-backward-fill",2006,9
88,"model-backward-fill",2007,9
89,"actuals",1995,8.87
89,"actuals",2005,8.7
89,"actuals",2006,9.2
89,"actuals",2007,9.1
89,"actuals",2008,9.61
89,"actuals",2009,10.92
90,"actuals",1995,9.54
90,"actuals",2005,9.8
90,"model-forward-fill",2006,9.8
90,"model-forward-fill",2007,9.8
90,"model-forward-fill",2008,9.8
90,"model-forward-fill",2009,9.8
91,"actuals",1995,9.66
91,"actuals",2005,7.42
91,"actuals",2006,7.63
91,"actuals",2007,8.7
91,"actuals",2008,8.44
91,"actuals",2009,8.35
92,"actuals",1995,9.53
92,"actuals",2005,14.3
92,"actuals",2006,14.8
92,"actuals",2007,15.7
92,"actuals",2008,15.7
92,"actuals",2009,15.66
93,"actuals",1995,9.69
93,"actuals",2007,12
93,"actuals",2008,11.7
93,"actuals",2009,11.7
93,"model-backward-fill",2005,12
93,"model-backward-fill",2006,12
94,"actuals",1995,9.37
94,"georegion-weighted-average-of-97",2005,8.35670988180561
94,"georegion-weighted-average-of-97",2006,8.35670988180561
94,"georegion-weighted-average-of-97",2007,8.35670988180561
94,"georegion-weighted-average-of-97",2008,8.35670988180561
94,"georegion-weighted-average-of-97",2009,8.35670988180561
95,"actuals",1995,9.71
95,"actuals",2005,8.6
95,"actuals",2006,8.8
95,"actuals",2007,9
95,"actuals",2008,8.9
95,"actuals",2009,8
96,"actuals",1995,9.43
96,"actuals",2005,10.5
96,"actuals",2006,12.5
96,"actuals",2007,12
96,"actuals",2008,11
96,"actuals",2009,11.9
97,"actuals",1995,9.24
97,"actuals",2005,2.4
97,"actuals",2006,1.9
97,"actuals",2007,2.8
97,"actuals",2008,2.9
97,"actuals",2009,2.8
98,"actuals",1995,7.82
98,"model-from-1995",2005,7.82
98,"model-from-1995",2006,7.82
98,"model-from-1995",2007,7.82
98,"model-from-1995",2008,7.82
98,"model-from-1995",2009,7.82
99,"actuals",1995,9
99,"model-from-1995",2005,9
99,"model-from-1995",2006,9
99,"model-from-1995",2007,9
99,"model-from-1995",2008,9
99,"model-from-1995",2009,9
100,"actuals",1995,7.86
100,"actuals",2005,6
100,"actuals",2006,7.3
100,"actuals",2007,7.3
100,"actuals",2008,7.1
100,"actuals",2009,6.2
101,"actuals",1995,6.54
101,"actuals",2005,9.93
101,"actuals",2006,9.93
101,"actuals",2007,9.94
101,"actuals",2008,10
101,"actuals",2009,9.65
102,"actuals",1995,8.91
102,"model-from-1995",2005,8.91
102,"model-from-1995",2006,8.91
102,"model-from-1995",2007,8.91
102,"model-from-1995",2008,8.91
102,"model-from-1995",2009,8.91
103,"actuals",1995,8.61
103,"model-from-1995",2005,8.61
103,"model-from-1995",2006,8.61
103,"model-from-1995",2007,8.61
103,"model-from-1995",2008,8.61
103,"model-from-1995",2009,8.61
104,"actuals",1995,4.12
104,"actuals",2005,1.88
104,"actuals",2006,1.96
104,"actuals",2007,1.97
104,"actuals",2008,1.86
104,"actuals",2009,1.87
105,"actuals",1995,8.2
105,"actuals",2005,16.65
105,"actuals",2006,18.13
105,"actuals",2007,19.43
105,"actuals",2008,20.39
105,"actuals",2009,19.7
106,"actuals-aggregate-area-weighted-mean-of-2",1995,9.69467343976778
106,"model-from-1995",2005,9.69467343976778
106,"model-from-1995",2006,9.69467343976778
106,"model-from-1995",2007,9.69467343976778
106,"model-from-1995",2008,9.69467343976778
106,"model-from-1995",2009,9.69467343976778
107,"actuals",1995,1.75
107,"actuals",2005,1.8
107,"actuals",2006,1.8
107,"actuals",2007,1.8
107,"actuals",2008,1.7
107,"actuals",2009,1.7
108,"georegion-weighted-average-of-24",2005,12.2912369658593
108,"georegion-weighted-average-of-24",2006,12.2912369658593
108,"georegion-weighted-average-of-24",2007,12.2912369658593
108,"georegion-weighted-average-of-24",2008,12.2912369658593
108,"georegion-weighted-average-of-24",2009,12.2912369658593
109,"actuals",1995,11.65
109,"actuals",2005,13.49
109,"actuals",2006,13.21
109,"actuals",2007,13.3
109,"actuals",2008,13.2
109,"actuals",2009,13.7
110,"georegion-weighted-average-of-30",2005,8.36604229682901
110,"georegion-weighted-average-of-30",2006,8.36604229682901
110,"georegion-weighted-average-of-30",2007,8.36604229682901
110,"georegion-weighted-average-of-30",2008,8.36604229682901
110,"georegion-weighted-average-of-30",2009,8.36604229682901
111,"actuals",2006,3.34
111,"actuals",2007,3.37
111,"actuals",2008,3.4
111,"model-backward-fill",2005,3.34
111,"model-forward-fill",2009,3.4
112,"actuals",1995,9.72
112,"model-from-1995",2005,9.72
112,"model-from-1995",2006,9.72
112,"model-from-1995",2007,9.72
112,"model-from-1995",2008,9.72
112,"model-from-1995",2009,9.72
113,"actuals",1995,9.45
113,"model-from-1995",2005,9.45
113,"model-from-1995",2006,9.45
113,"model-from-1995",2007,9.45
113,"model-from-1995",2008,9.45
113,"model-from-1995",2009,9.45
114,"georegion-weighted-average-of-30",2005,8.36604229682901
114,"georegion-weighted-average-of-30",2006,8.36604229682901
114,"georegion-weighted-average-of-30",2007,8.36604229682901
114,"georegion-weighted-average-of-30",2008,8.36604229682901
114,"georegion-weighted-average-of-30",2009,8.36604229682901
115,"actuals",1995,8.74
115,"actuals",2005,10.27
115,"actuals",2006,10.43
115,"actuals",2007,10.18
115,"actuals",2008,10.28
115,"actuals",2009,10.28
116,"actuals",1995,1.61
116,"model-from-1995",2005,1.61
116,"model-from-1995",2006,1.61
116,"model-from-1995",2007,1.61
116,"model-from-1995",2008,1.61
116,"model-from-1995",2009,1.61
117,"actuals",1995,9.42
117,"actuals",2007,8.56
117,"model-backward-fill",2005,8.56
117,"model-backward-fill",2006,8.56
117,"model-forward-fill",2008,8.56
117,"model-forward-fill",2009,8.56
118,"actuals",1995,9.11
118,"actuals",2005,10.42
118,"actuals",2006,10.21
118,"actuals",2007,10.18
118,"actuals",2008,9.9
118,"actuals",2009,9.81
119,"actuals",1995,9.23
119,"model-from-1995",2005,9.23
119,"model-from-1995",2006,9.23
119,"model-from-1995",2007,9.23
119,"model-from-1995",2008,9.23
119,"model-from-1995",2009,9.23
120,"actuals",1995,9.23
120,"model-from-1995",2005,9.23
120,"model-from-1995",2006,9.23
120,"model-from-1995",2007,9.23
120,"model-from-1995",2008,9.23
120,"model-from-1995",2009,9.23
121,"actuals",1995,9.35
121,"actuals",2005,2.7
121,"model-forward-fill",2006,2.7
121,"model-forward-fill",2007,2.7
121,"model-forward-fill",2008,2.7
121,"model-forward-fill",2009,2.7
122,"actuals",1995,1.28
122,"model-from-1995",2005,1.28
122,"model-from-1995",2006,1.28
122,"model-from-1995",2007,1.28
122,"model-from-1995",2008,1.28
122,"model-from-1995",2009,1.28
123,"actuals",1995,3.09
123,"model-from-1995",2005,3.09
123,"model-from-1995",2006,3.09
123,"model-from-1995",2007,3.09
123,"model-from-1995",2008,3.09
123,"model-from-1995",2009,3.09
124,"actuals",1995,7.74
124,"actuals",2005,4.51
124,"actuals",2006,4.51
124,"actuals",2007,5.08
124,"actuals",2008,5.54
124,"actuals",2009,5.4
125,"actuals",1995,2
125,"actuals",2005,2.21
125,"actuals",2006,2.21
125,"actuals",2007,2.16
125,"actuals",2008,2.16
125,"actuals",2009,2.16
126,"actuals",1995,4.76
126,"actuals",2005,4.9
126,"actuals",2006,5.01
126,"actuals",2007,5.08
126,"actuals",2008,5.06
126,"actuals",2009,5.14
127,"actuals",1995,2.1
127,"actuals",2005,2.2
127,"actuals",2006,2.2
127,"actuals",2007,2.2
127,"actuals",2008,2.3
127,"actuals",2009,2.3
128,"actuals",1995,2.53
128,"actuals",2005,2.5
128,"actuals",2006,2.5
128,"actuals",2007,2.54
128,"actuals",2008,2.5
128,"actuals",2009,2.52
129,"actuals",1995,3.89
129,"actuals",2005,4.4
129,"actuals",2006,3.4
129,"actuals",2007,2.9
129,"actuals",2008,4
129,"actuals",2009,4.2
130,"actuals",1995,4.45
130,"actuals",2005,6.7
130,"actuals",2006,6.59
130,"actuals",2007,6.63
130,"actuals",2008,6.64
130,"model-forward-fill",2009,6.64
131,"actuals",1995,7.95
131,"actuals",2005,8.3
131,"actuals",2006,8.4
131,"actuals",2007,7.7
131,"actuals",2008,7.7
131,"actuals",2009,7.7
132,"actuals",1995,6.55
132,"actuals",2005,7.49
132,"actuals",2006,7.6
132,"actuals",2007,7.3
132,"actuals",2008,8.1
132,"actuals",2009,8.1
133,"actuals",1995,7.9
133,"actuals",2005,7.6
133,"actuals",2006,7.2
133,"actuals",2007,7
133,"actuals",2008,7
133,"actuals",2009,7.1
134,"actuals",1995,4.33
134,"actuals",2005,4.4
134,"actuals",2006,3.85
134,"actuals",2007,4.2
134,"actuals",2008,4
134,"actuals",2009,3.89
135,"actuals",1995,3.71
135,"actuals",2005,3.89
135,"actuals",2006,3.81
135,"actuals",2007,3.81
135,"actuals",2008,3.87
135,"actuals",2009,3.88
136,"actuals",1995,5.24
136,"model-from-1995",2005,5.24
136,"model-from-1995",2006,5.24
136,"model-from-1995",2007,5.24
136,"model-from-1995",2008,5.24
136,"model-from-1995",2009,5.24
137,"actuals",2007,6.55
137,"actuals",2008,6.76
137,"actuals",2009,6.41
137,"model-backward-fill",2005,6.55
137,"model-backward-fill",2006,6.55
138,"actuals",1995,5.65
138,"actuals",2005,5.43
138,"actuals",2006,5.43
138,"actuals",2007,5.33
138,"actuals",2008,5.38
138,"actuals",2009,5.41
139,"actuals",1995,2.95
139,"actuals",2005,2.8
139,"actuals",2006,2.78
139,"actuals",2007,2.78
139,"actuals",2008,2.73
139,"actuals",2009,2.71
140,"actuals",1995,3.07
140,"actuals",2005,2.59
140,"actuals",2006,2.52
140,"actuals",2007,2.41
140,"actuals",2008,2.26
140,"actuals",2009,2.34
141,"actuals",1995,9.81
141,"actuals",2005,1.1
141,"actuals",2006,1.2
141,"actuals",2007,1.3
141,"actuals",2008,1.4
141,"model-forward-fill",2009,1.4
142,"actuals",1995,5.33
142,"model-from-1995",2005,5.33
142,"model-from-1995",2006,5.33
142,"model-from-1995",2007,5.33
142,"model-from-1995",2008,5.33
142,"model-from-1995",2009,5.33
143,"actuals",1995,7.86
143,"model-from-1995",2005,7.86
143,"model-from-1995",2006,7.86
143,"model-from-1995",2007,7.86
143,"model-from-1995",2008,7.86
143,"model-from-1995",2009,7.86
144,"actuals",1995,9.67
144,"model-from-1995",2005,9.67
144,"model-from-1995",2006,9.67
144,"model-from-1995",2007,9.67
144,"model-from-1995",2008,9.67
144,"model-from-1995",2009,9.67
145,"actuals",1995,9.06
