"country_id","category","year","value"
"ARG","sb",1985,3614.939694
"ARG","sb",1989,4092.086861
"ARG","sb",1991,6889.09056
"ARG","sb",2002,7519.206466
"ARG","sb",2003,8657.067484
"AUS","og",1989,41682.55643
"AUS","og",1990,44286.23666
"AUS","og",1991,48811.88357
"AUS","og",1992,46234.27447
"AUS","og",1993,42598.14085
"AUS","og",1994,48193.47206
"AUS","og",1995,51854.20275
"AUS","og",1996,56072.46116
"AUS","og",1998,48607.46054
"AUS","og",2000,53592.59558
"AUS","og",2002,54860.6189
"AUS","ph",1983,32911.47151
"AUS","ph",1984,32291.04332
"AUS","ph",1985,24483.74756
"AUS","ph",1986,24383.77887
"AUS","ph",1987,25547.37265
"AUS","ph",1988,29887.30145
"AUS","ph",1989,33302.83433
"AUS","ph",1990,30738.31793
"AUS","ph",1991,29481.90234
"AUS","ph",1992,29814.70524
"AUS","ph",1993,26939.18358
"AUS","ph",1994,37403.22984
"AUS","ph",1995,30019.65908
"AUS","ph",1996,36360.09115
"AUS","ph",1998,29239.19188
"AUS","ph",2000,27897.97147
"AUS","ph",2002,21660.16158
"AUS","sb",1983,27986.37452
"AUS","sb",1984,28381.8271
"AUS","sb",1985,22586.69312
"AUS","sb",1986,23548.45252
"AUS","sb",1987,26374.21345
"AUS","sb",1988,32008.5858
"AUS","sb",1989,26054.89077
"AUS","sb",1990,32644.52904
"AUS","sb",1991,35105.21025
"AUS","sb",1992,27434.99231
"AUS","sb",1993,27611.19777
"AUS","sb",1994,36176.42419
"AUS","sb",1995,37828.73038
"AUS","sb",2000,31401.36498
"AUS","sb",2002,28983.84253
"AUS","tour",1983,21056.4079
"AUS","tour",1984,21640.81556
"AUS","tour",1985,17669.58273
"AUS","tour",1986,18275.15394
"AUS","tour",1987,19819.06584
"AUS","tour",1988,24183.70256
"AUS","tour",1989,27424.00046
"AUS","tour",1990,27094.59565
"AUS","tour",1991,27608.85247
"AUS","tour",1992,26932.43546
"AUS","tour",1993,26512.51359
"AUS","tour",1994,27530.42533
"AUS","tour",1995,29835.27799
"AUS","tour",1996,30384.12324
"AUS","tour",1998,25197.13416
"AUS","tour",2000,24764.38331
"AUS","tour",2002,26290.2114
"AUS","tran",1983,78001.28428
"AUS","tran",1984,75939.00998
"AUS","tran",1985,59863.77349
"AUS","tran",1986,60093.96356
"AUS","tran",1987,61515.11329
"AUS","tran",1988,71137.18455
"AUS","tran",1989,46590.84161
"AUS","tran",1990,53606.83007
"AUS","tran",1991,41041.77344
"AUS","tran",1992,40293.40387
"AUS","tran",1993,37312.70695
"AUS","tran",1994,40422.1055
"AUS","tran",1995,47436.18953
"AUS","tran",1996,45067.64865
"AUS","tran",1998,37454.4397
"AUS","tran",2000,40639.36412
"AUS","tran",2002,38930.34328
"AUT","og",1983,14156.31186
"AUT","og",1984,13864.97808
"AUT","og",1985,15716.85708
"AUT","og",1986,23647.82273
"AUT","og",1987,31235.85918
"AUT","og",1988,32616.19326
