"region_id","value"
1,1
2,1
3,1
4,1
5,1
6,1
7,1
8,1
9,1
10,0.946175390377
11,0.725606933915
12,1
13,1
14,1
15,1
16,0.921364481509
17,0.98465945832
18,0.981199858956
19,0.951684150704
20,1
21,1
22,1
23,1
24,1
25,1
26,1
27,0.996021604259
28,1
29,1
30,1
31,1
32,1
33,0.943172795371
34,0.952118291254
35,0.997904223373
36,0.975020160706
37,0.975638307842
38,0.904210489541
39,0.899305032562
40,1
41,0.989096178422
42,0.942006842687
43,1
44,0.94387682985
45,0.862232893006
46,0.987279566106
47,0.940426826266
48,0.884607535953
49,0.813941819112
50,1
51,0.945953783461
52,1
53,1
54,1
55,1
56,0.99425731898
57,1
58,1
59,0.861105357631
60,0.950184845189
61,0.887261458081
62,0.967429403985
63,0.917644669567
64,0.932802864661
65,0.998573899206
66,0.882317707522
67,1
68,0.986376356729
69,0.933967272404
70,0.993978038394
71,0.979809040288
73,0.89572949625
74,0.947679444502
75,0.972211724449
76,0.992095138637
77,1
78,0.930926842793
79,1
80,1
81,1
82,0.982209960978
83,0.99074780079
84,0.983431313339
85,1
86,1
87,1
88,1
89,0.941248699187
90,1
91,1
92,1
93,1
94,1
95,0.941192353127
96,0.985135207237
97,0.994192072208
98,1
99,1
100,0.997210164085
101,0.97103060369
102,1
103,0.953081538236
104,0.936891123495
105,0.925148923945
106,0.979061664075
107,0.842995645758
109,1
110,0.855714548769
111,0.877029548413
113,1
114,1
115,0.918405279603
116,0.958429278325
117,0.973168662157
118,1
119,0.97200299921
120,0.990039958487
121,1
122,0.9819987002
123,0.933082320141
124,0.92342003944
125,1
126,0.903656562515
127,0.94656138836
128,0.912365821921
129,1
130,0.894033485818
131,0.934666605127
132,0.935619178413
133,0.88754394896
134,0.897192773925
135,0.982434599055
137,0.972896443414
138,0.972494259699
139,0.974856467338
140,1
141,1
142,0.988029381833
143,0.999814010137
144,1
145,0.979939134188
146,1
147,0.00728914684228
148,0.867004878257
149,0.621753490292
150,1
151,0.89362771264
152,1
153,0.849098395917
154,0.991892088857
155,0.960680890268
156,0.895471741725
157,0.961703076958
158,0.598465048525
159,0.812670839146
160,0.79953423647
161,0.838223722733
162,1
163,1
165,0.962794559433
166,1
167,1
168,1
169,0.921047292093
170,0.840083991778
171,1
172,0.701691962123
