"region_id","category","value"
1,"chemicals",0.912761806596
1,"nutrients",1
1,"pathogens",1
1,"trash",0.647974862855
2,"chemicals",0.999048115684333
2,"nutrients",0.99630476458
2,"pathogens",1
2,"trash",0.647974862855
3,"chemicals",0.963265063096
3,"nutrients",0.992021148005
3,"pathogens",0.782573307974
3,"trash",0.471347280213
4,"chemicals",0.945969045576333
4,"nutrients",0.990171279177
4,"pathogens",0.769168059916
4,"trash",0.179254914628
5,"chemicals",0.939072931639333
5,"nutrients",0.992803135439
5,"pathogens",0.734218790282
5,"trash",0.351504099152
6,"chemicals",0.930729992731667
6,"nutrients",1
6,"pathogens",0.990199226907
6,"trash",0.371562082783
7,"chemicals",0.95682541111
7,"nutrients",0.999578150305
7,"pathogens",0.983042548471
7,"trash",0.371562082783
8,"chemicals",0.916331530631667
8,"nutrients",1
8,"pathogens",0.976138500993
8,"trash",0.371562082783
9,"chemicals",0.958714919386
9,"nutrients",1
9,"pathogens",0.711456026545
9,"trash",0.371562082783
10,"chemicals",0.777948003449
10,"nutrients",0.70156127371
10,"pathogens",0.534980086714
10,"trash",0.378071152343
11,"chemicals",0.848282815093333
11,"nutrients",0.855905558057
11,"pathogens",0.777229279592
11,"trash",0.27636264962
12,"chemicals",0.921222016742333
12,"nutrients",0.894232731268
12,"pathogens",1
12,"trash",0.654636790754
13,"chemicals",0.924212695956
13,"nutrients",0.991995654875
13,"pathogens",0.79050281909
13,"trash",0.480817969275
14,"chemicals",0.948141318581667
14,"nutrients",0.965910954618
14,"pathogens",0.628889258209
14,"trash",0.511290475887
15,"chemicals",0.964534381463
15,"nutrients",1
15,"pathogens",0.788329459605
15,"trash",0.486390076325
16,"chemicals",0.832430411841667
16,"nutrients",0.685026008824
16,"pathogens",1
16,"trash",0.079670890096
17,"chemicals",0.838869078529333
17,"nutrients",0.586557339908
17,"pathogens",0.583872099744
17,"trash",0.636483060526
18,"chemicals",0.884177984836333
18,"nutrients",0.986130652944
18,"pathogens",0.615480669946
18,"trash",0.384785153692
19,"chemicals",0.881812761908333
19,"nutrients",0.754602499854
19,"pathogens",0.965928173766
19,"trash",0.373819389476
20,"chemicals",0.866927166797333
20,"nutrients",0.990650812991
20,"pathogens",0.274636918132
20,"trash",0.404979604629
21,"chemicals",0.808720103905333
21,"nutrients",0.894407931809
21,"pathogens",0.199678961083
21,"trash",0.404979604629
22,"chemicals",0.971664674070667
22,"nutrients",1
22,"pathogens",0.161299811779
22,"trash",0.702107722094
23,"chemicals",0.675382118806333
23,"nutrients",0.680361745181
23,"pathogens",0.899329921415
23,"trash",0.542969356007
24,"chemicals",0.971289209666333
24,"nutrients",1
24,"pathogens",0.332005754689
24,"trash",0.464319425022
25,"chemicals",0.972985837592333
25,"nutrients",1
25,"pathogens",0.972759938042
25,"trash",0.324023680288
26,"chemicals",0.809034232389333
26,"nutrients",0.594473972989
26,"pathogens",0.913295919836
26,"trash",0.464319425022
27,"chemicals",0.849297742429333
27,"nutrients",0.896962738989
27,"pathogens",0.494922650118
27,"trash",0.481178732668
28,"chemicals",0.894371784966333
28,"nutrients",0.970747356619
28,"pathogens",0.531512211024
28,"trash",0.4251918205
29,"chemicals",0.613938477753
29,"nutrients",0.592319827229
29,"pathogens",0.695580701846
29,"trash",0.561988024111
30,"chemicals",0.931742960133333
30,"nutrients",0.988025629857
30,"pathogens",0.684959304602
30,"trash",0.404979604629
31,"chemicals",0.950614466994
31,"nutrients",0.999053336357
31,"pathogens",0.520971818545
31,"trash",0.404979604629
32,"chemicals",0.911074692473333
32,"nutrients",0.997886982588
32,"pathogens",0.802540394105
32,"trash",0.404979604629
33,"chemicals",0.834220227875667
33,"nutrients",0.947441426205
33,"pathogens",0.71235277786
33,"trash",0.360997439886
34,"chemicals",0.900366629201667
34,"nutrients",0.984080888921
34,"pathogens",0.926239895331
34,"trash",0.481813626358
35,"chemicals",0.922532581681333
35,"nutrients",0.994675958091
35,"pathogens",0.785283801219
35,"trash",0.346628773037
36,"chemicals",0.887825812728
36,"nutrients",0.963275588636
36,"pathogens",0.890859870614
36,"trash",0.257498661709
37,"chemicals",0.775251075627333
37,"nutrients",0.89264677696
37,"pathogens",1
37,"trash",0.360997439886
38,"chemicals",0.864932189627
38,"nutrients",0.99904048645
38,"pathogens",0.744224047425
38,"trash",0.538448748619
39,"chemicals",0.876073551417667
39,"nutrients",0.860077733112
39,"pathogens",0.652896106451
39,"trash",0.464319425022
40,"chemicals",0.870969956676667
40,"nutrients",0.999975907169
40,"pathogens",0.980915891154
40,"trash",0.306824302278
41,"chemicals",0.883522354241
41,"nutrients",0.997119727523
41,"pathogens",0.634665522301
41,"trash",0.292086558451
42,"chemicals",0.763154986084667
42,"nutrients",0.46590582394
42,"pathogens",1
42,"trash",0.603454409755
43,"chemicals",0.514576503178033
43,"nutrients",0.601250078121
43,"pathogens",0.994899960499
43,"trash",0.477058580929
44,"chemicals",0.824045745421
44,"nutrients",0.860374282203
44,"pathogens",0.878534481442
44,"trash",0.346628773037
45,"chemicals",0.773064393702667
45,"nutrients",0.719276956697
45,"pathogens",0.75106042519
45,"trash",0.346628773037
46,"chemicals",0.958286817126667
46,"nutrients",0.999988188381
46,"pathogens",0.95645402511
46,"trash",0.346628773037
47,"chemicals",0.922720696636
47,"nutrients",0.984756764197
47,"pathogens",0.807250783468
47,"trash",0.057598105298
48,"chemicals",0.639372690989
48,"nutrients",0.702932352804
48,"pathogens",0.721750158972
48,"trash",0.057598105298
49,"chemicals",0.731649822984
49,"nutrients",0.815972112863
49,"pathogens",0.596127306811
49,"trash",0.057598105298
50,"chemicals",0.873719481713
50,"nutrients",0.880323946858
50,"pathogens",0.988027249454
50,"trash",0.346628773037
51,"chemicals",0.710254657774333
51,"nutrients",0.913747935367
51,"pathogens",1
51,"trash",0.207183731134
52,"chemicals",0.876645169926333
52,"nutrients",0.757458114826
52,"pathogens",0.99901712026
52,"trash",0.244073690614
53,"chemicals",0.904518856103667
53,"nutrients",0.875442856187
53,"pathogens",0.977283536041
53,"trash",0.258334029144
54,"chemicals",0.798751004943333
54,"nutrients",0.606499356575
54,"pathogens",1
54,"trash",0.4946973494
55,"chemicals",0.773973790813333
55,"nutrients",0.53782315318
55,"pathogens",0.830933259802
55,"trash",0.845348481477
56,"chemicals",0.962841087192333
56,"nutrients",0.978195360875
56,"pathogens",0.989521397321
