"country_id","year","value"
"MYT",2007,1652864.35311
"NAM",1997,183195.652167
"NAM",2002,207837.090885
"NAM",2007,559927.444863
"NCL",1997,39286965.57892
"NCL",2002,41546300.86997
"NCL",2007,41063862.24019
"NIC",1997,41777250
"NIC",2002,55272620.7345
"NIC",2007,74213375.3874
"NLD",1997,188720881.52794
"NLD",2002,183304962.49769
"NLD",2007,256148369.3099
"NOR",1997,3403639218.995
"NOR",2002,3355960939.397
"NOR",2007,7494012889.479
"NZL",1997,148239538.03211
"NZL",2002,312290260
"NZL",2007,1056448026.9532
"PAK",1997,123613.8586998
"PAK",2002,98078.9090832
"PAK",2007,215343.848652
"PAN",1997,77065312.5
"PAN",2002,33252199.9947
"PAN",2007,53078747.6385
"PER",1997,100615545.6501
"PER",2002,123381513.8124
"PER",2007,409624126.194
"PHL",1997,1665329339.37
"PHL",2002,1097055691.947
"PHL",2007,1650935788.05
"PNG",2002,19272.7272708
"PNG",2007,16719.2429049
"PRI",1997,95291.9836998
"PRI",2002,3824672.72655
"PRK",1997,624541889.667
"PRK",2002,546116374.938
"PRK",2007,475436750.796
"PRT",1997,143959646.20392
"PRT",2002,114484992.43696
"PRT",2007,129125838.48303
"PYF",1997,318851146.875
"PYF",2002,238198111.947
"REU",1997,227914.402167
"REU",2002,186444.363699
"REU",2007,572968.454256
"RUS",1997,40946172.5502
"RUS",2002,1796603.63646
"RUS",2007,2049946.37232
"SAU",1997,14720137.9083
"SAU",2002,68635963.6407
"SAU",2007,293609968.425
"SEN",1997,467105.706501
"SEN",2002,137241.0909168
"SEN",2007,127066.2460518
"SGP",1997,22582178.219902
"SGP",2002,14654536.339538
"SGP",2007,20038534.910143
"SLB",1997,421263.586998
"SLB",2007,58851.7350138
"SLV",1997,1867321.05999
"SLV",2002,2290293.81876
"SLV",2007,915211.356453
"SUR",1997,4320.65217336
"SUR",2002,5414865.45522
"SUR",2007,454429.022076
"SVN",1997,2467558.532402
"SVN",2002,858745.2727921
"SWE",1997,24845527.91691
"SWE",2002,15612885.116304
"SWE",2007,17795256.781787
"SYC",1997,15139565.2167
"SYC",2002,4278641.81823
"SYC",2007,4383618.29601
"TCA",1997,31004.34782402
"TCA",2002,207447.27272079
"THA",1997,3608542372.95
"THA",2002,2280427299.54
"THA",2007,2551902851.73
"TON",2002,101181.8181876
"TON",2007,33438.4858098
"TUN",1997,15309064.40169
"TUN",2002,13929633.45522
"TUN",2007,27389965.2993
"TUR",1997,288813994.503
"TUR",2002,152892472.7292
"TUR",2007,670013293.356
"TZA",1997,28170.652167
"TZA",2002,34305.4545522
"TZA",2007,1344728.706591
"UKR",1997,873635.869503
"UKR",2002,218475.636354
"UKR",2007,1960832.80779
"USA",1997,575376232.549
"USA",2002,475399481.3386
"USA",2007,629732036.4065
"VEN",1997,42773527.5753
"VEN",2002,84337454.5416
"VEN",2007,100564574.1297
"VNM",1997,529902065.169
"VNM",2002,1749666990.69
"VNM",2007,3146561514.54
"ZAF",1997,12326863.85835
"ZAF",2002,24548462.9115
"ZAF",2007,48310252.3668
