"country_id","category","year","value"
"AGO","fish_oil",1997,304.697986577
"AGO","fish_oil",1998,878.467635403
"AGO","fish_oil",1999,567.183462532
"AGO","fish_oil",2000,285
"AGO","fish_oil",2003,487.719298246
"AGO","fish_oil",2004,232.611174458
"AGO","fish_oil",2005,491.730981257
"AGO","fish_oil",2006,106.837606838
"AGO","fish_oil",2008,445
"ALB","corals",1996,536.351165981
"ALB","corals",1997,183.89261745
"ALB","corals",1998,206.07661823
"ALB","corals",1999,408.26873385
"ALB","corals",2000,71.25
"ALB","corals",2001,25.5164034022
"ALB","corals",2002,39.4736842105
"ALB","corals",2003,63.1578947368
"ALB","corals",2004,143.671607754
"ALB","corals",2005,31.97353914
"ALB","corals",2006,30.9829059829
"ALB","corals",2007,0
"ALB","corals",2008,0
"ALB","ornamentals",2004,4.56100342075
"ALB","ornamentals",2005,1.10253583241
"ALB","ornamentals",2006,6.41025641026
"ALB","ornamentals",2007,0
"ALB","ornamentals",2008,0
"ANT","corals",2001,4.8602673147
"ANT","corals",2002,8.37320574163
"ANT","corals",2003,5.84795321637
"ANT","corals",2007,0
"ANT","corals",2008,0
"ANT","fish_oil",2001,0
"ANT","fish_oil",2002,37.0813397129
"ANT","fish_oil",2003,400
"ANT","fish_oil",2004,957.810718358
"ANT","fish_oil",2008,0
"ANT","ornamentals",1997,97.9865771812
"ANT","ornamentals",1999,72.3514211886
"ANT","ornamentals",2000,62.5
"ANT","ornamentals",2001,46.1725394897
"ANT","ornamentals",2002,45.4545454545
"ANT","ornamentals",2003,49.1228070175
"ANT","ornamentals",2004,84.3785632839
"ANT","ornamentals",2005,63.94707828
"ANT","ornamentals",2006,71.5811965812
"ANT","ornamentals",2007,64.3821391485
"ANT","ornamentals",2008,64.3821391485
"ARE","corals",2004,25.0855188141
"ARE","corals",2005,134.509371555
"ARE","corals",2006,23.5042735043
"ARE","corals",2007,450.674974039
"ARE","corals",2008,450.674974039
"ARE","fish_oil",1999,86.5633074935
"ARE","fish_oil",2000,57.5
"ARE","fish_oil",2001,34.0218712029
"ARE","fish_oil",2002,52.6315789474
"ARE","fish_oil",2003,16.3742690058
"ARE","fish_oil",2004,109.464082098
"ARE","fish_oil",2005,116.868798236
"ARE","fish_oil",2006,138.888888889
"ARE","fish_oil",2007,17.6531671859
"ARE","fish_oil",2008,3
"ARE","ornamentals",2004,13.6830102623
"ARE","ornamentals",2006,18.1623931624
"ARE","ornamentals",2007,35.3063343718
"ARE","ornamentals",2008,35.3063343718
"ARE","seaweeds",2004,74.1163055872
"ARE","seaweeds",2006,101.495726496
"ARE","seaweeds",2008,0
"ARE","shells",2004,2.28050171038
"ARE","shells",2005,134.509371555
"ARE","shells",2006,19.2307692308
"ARE","shells",2007,450.674974039
"ARE","shells",2008,450.674974039
"ARE","sponges",1999,5.16795865633
"ARE","sponges",2000,27.5
"ARE","sponges",2001,12.1506682868
"ARE","sponges",2002,349.282296651
"ARE","sponges",2003,495.906432749
"ARE","sponges",2004,17.1037628278
"ARE","sponges",2005,153.252480706
"ARE","sponges",2006,39.5299145299
"ARE","sponges",2007,6.23052959502
"ARE","sponges",2008,0
"ARG","corals",2003,2.33918128655
"ARG","corals",2007,0
"ARG","corals",2008,0
"ARG","fish_oil",1987,7.57575757576
"ARG","fish_oil",1988,52.8233151184
"ARG","fish_oil",1989,86.8055555556
"ARG","fish_oil",1990,64.2504118616
"ARG","fish_oil",1991,126.382306477
"ARG","fish_oil",1992,150.306748466
"ARG","fish_oil",1993,20.8643815201
"ARG","fish_oil",1994,1645.34883721
"ARG","fish_oil",1995,491.525423729
"ARG","fish_oil",1996,244.170096022
"ARG","fish_oil",1997,302.013422819
"ARG","fish_oil",1998,351.387054161
"ARG","fish_oil",1999,60.7235142119
"ARG","fish_oil",2000,32.5
"ARG","fish_oil",2001,360.874848117
"ARG","fish_oil",2002,569.377990431
"ARG","fish_oil",2003,609.356725146
"ARG","fish_oil",2004,733.181299886
"ARG","fish_oil",2005,532.524807056
"ARG","fish_oil",2006,759.615384615
"ARG","fish_oil",2007,958.463136033
"ARG","fish_oil",2008,1859
"ARG","ornamentals",1987,17.0454545455
"ARG","ornamentals",1990,4.94233937397
"ARG","ornamentals",1991,37.9146919431
"ARG","ornamentals",1992,12.2699386503
"ARG","ornamentals",2001,30.3766707169
"ARG","ornamentals",2002,27.5119617225
"ARG","ornamentals",2003,44.4444444444
"ARG","ornamentals",2004,34.2075256556
"ARG","ornamentals",2005,55.1267916207
"ARG","ornamentals",2006,64.1025641026
"ARG","ornamentals",2007,63.3437175493
"ARG","ornamentals",2008,63.3437175493
"ARG","seaweeds",1991,582.938388626
"ARG","seaweeds",1992,147.239263804
"ARG","seaweeds",1993,591.654247392
"ARG","seaweeds",1994,3366.27906977
"ARG","seaweeds",1995,2272.59887006
"ARG","seaweeds",1996,851.851851852
"ARG","seaweeds",1997,151.677852349
"ARG","seaweeds",1998,240.422721268
"ARG","seaweeds",1999,113.695090439
"ARG","seaweeds",2000,47.5
"ARG","seaweeds",2001,19.4410692588
"ARG","seaweeds",2002,22.7272727273
"ARG","seaweeds",2003,160.233918129
"ARG","seaweeds",2004,182.44013683
"ARG","seaweeds",2005,719.955898567
"ARG","seaweeds",2006,983.974358974
"ARG","seaweeds",2007,501.557632399
"ARG","seaweeds",2008,425
"ARG","shells",2003,2.33918128655
"ARG","shells",2007,0
"ARG","shells",2008,0
"ARM","seaweeds",1999,1.29198966408
"ARM","seaweeds",2008,0
"AUS","corals",1976,1242.42424242
"AUS","corals",1977,1291.81494662
"AUS","corals",1978,1722.77227723
"AUS","corals",1979,2302.67062315
"AUS","corals",1980,3566.57963446
"AUS","corals",1981,1727.48815166
"AUS","corals",1982,1741.07142857
"AUS","corals",1983,2434.12526998
"AUS","corals",1984,2449.27536232
"AUS","corals",1985,2058
"AUS","corals",1990,12028.0065898
"AUS","corals",1991,6804.10742496
"AUS","corals",1992,6654.90797546
"AUS","corals",1993,5110.28315946
"AUS","corals",1994,5569.76744186
"AUS","corals",1995,4526.83615819
"AUS","corals",1996,3160.49382716
"AUS","corals",1997,2902.01342282
"AUS","corals",1998,3875.82562748
"AUS","corals",1999,1981.9121447
"AUS","corals",2000,1196.25
"AUS","corals",2001,974.483596598
"AUS","corals",2002,2228.46889952
"AUS","corals",2003,790.643274854
"AUS","corals",2004,1050.17103763
"AUS","corals",2005,1160.97023153
"AUS","corals",2006,1972.22222222
"AUS","corals",2007,1975.07788162
"AUS","corals",2008,1975.07788162
"AUS","fish_oil",1976,382.575757576
"AUS","fish_oil",1977,170.818505338
"AUS","fish_oil",1978,257.425742574
"AUS","fish_oil",1979,14.8367952522
"AUS","fish_oil",1980,10.4438642298
"AUS","fish_oil",1981,45.0236966825
"AUS","fish_oil",1982,26.7857142857
"AUS","fish_oil",1983,56.1555075594
"AUS","fish_oil",1984,2517.59834369
"AUS","fish_oil",1985,16
"AUS","fish_oil",1986,149.31237721
"AUS","fish_oil",1987,1.89393939394
"AUS","fish_oil",1988,214.936247723
"AUS","fish_oil",1989,392.361111111
"AUS","fish_oil",1990,131.795716639
"AUS","fish_oil",1991,252.764612954
"AUS","fish_oil",1992,1157.97546012
"AUS","fish_oil",1993,1165.4247392
"AUS","fish_oil",1994,1373.54651163
"AUS","fish_oil",1995,1618.6440678
"AUS","fish_oil",1996,2230.4526749
"AUS","fish_oil",1997,2382.55033557
"AUS","fish_oil",1998,2945.83883752
"AUS","fish_oil",1999,1027.13178295
"AUS","fish_oil",2000,1995
"AUS","fish_oil",2001,1499.39246659
"AUS","fish_oil",2002,700.956937799
"AUS","fish_oil",2003,1901.75438596
"AUS","fish_oil",2004,1811.85860889
"AUS","fish_oil",2005,2660.41896362
"AUS","fish_oil",2006,4436.96581197
"AUS","fish_oil",2007,9853.58255452
"AUS","fish_oil",2008,3235
