"region_id","value"
1,0.625001954821989
2,0.625001954821989
3,0.525469810690956
4,0.75
5,1
6,0.5
7,0.5
8,0.5
9,0.5
10,0.743824908621855
11,0.5
12,0.625
13,0.5
14,0.5
15,0.5
16,0.75
17,0.625
18,0.5
19,0.5
20,0.5
21,0.519807661770851
22,0.875
23,0.5
24,0.704306726935814
25,0.5
26,0.5
27,0.5
28,0.5
29,0.625
30,0.5
31,0.5
32,0.5
33,0.5
34,0.5
35,0.5
36,0.75
37,0.5
38,0.5
39,0.5
40,0.5
41,0.5
42,0.5
43,0.635762047040634
44,0.625
45,1
46,0.027813397739278
47,0.5
48,0.5
49,0.5
50,0.5
51,0.5
52,0.625
53,0.5
54,0.5
55,0.5
56,0.5
57,0.5
58,0.625
59,0.5
60,0.5
61,0.5
62,0.875
63,0.625
64,0.75
65,0.5
66,0.5
67,0.665209032330123
68,0.665209032330123
69,0.5
70,1
71,0.5
72,0.5
73,0.5
74,0.625
75,0.625
76,0.5
77,0.5
78,0.5
79,0.5
80,0.75
81,0.5
82,0.5
83,0.875
84,0.097101835217476
85,0.597101835217476
86,0.5
87,0.5
88,0.5
89,0.5
90,0.75
91,0.5
92,0.5
93,0.625
94,0.597101835217476
95,0.75
96,0.75
97,0.5
98,0.5
99,0.625
100,1
101,0.875
102,0.5
103,0.625
104,0.625
105,0.5
106,0.597101835217476
107,0.5
108,0.5
109,0.5
110,0
111,0
112,0.5
113,0.5
114,0
115,0.625058193252937
116,0.125
117,0.625
118,0.5
119,0.5
120,0.5
121,0.710446162642445
122,0.75
123,0.75
124,0.625
125,0.875
126,0.75
127,0.625
128,0.625
129,0.75
130,0.75
131,0.625
132,0.5
133,0.75
134,0.625
135,0.5
136,0.5
137,0.135762047040634
138,0.625
139,0.5
140,1
141,0.75
142,0.75
143,0.5
144,0.5
145,0.5
146,0.5
147,0.5
148,0.625
149,0.5
150,0.5
151,0.625
152,0.5
153,0.75
154,0.5
155,0.5
156,1
157,0.5
158,0.5
159,0.75
160,0.625
161,0.488378270686678
162,0
163,0.5
164,0.5
165,0.625
166,0.625
167,0.625
168,0.5
169,0.75
170,1
171,0.5
172,0.5
