"region_id","value"
1,330.962042429
3,1310.74940814
4,1143.95851077
5,1158.80377389
6,716.938883467
7,1523.82259641
9,496.879689029
10,1239.14284487
11,13470.7664024
12,39491.0196432
13,8593.66084312
14,1036.54866587
16,70
19,1583.20364887
20,1245.25560027
21,1452.21603314
23,101.297089503
25,2387.4676095
26,2824.09299529
27,658.431081771
28,5525.93088256
29,103.043591046
31,21.8312692895
33,5404.54902531
35,4287.66128846
36,20628.802977
37,1410.2999961
38,482.907676684
40,3949.71323986
49,1473.17405166
51,172.030402001
56,668.91009103
58,5754.72258471
62,17.4650154316
69,4319.97156701
71,189.495417433
72,1368.38395907
75,394.709348754
78,2724.54240733
80,2094.05535025
81,12994.8447319
82,702.09362035
83,330.088791657
84,633.980060167
85,987.646622657
86,52.3950462948
87,249.749720672
88,1.74650154316
89,470.682165882
90,70.733312498
91,2.61975231474
94,50.6485447516
95,1516.83659023
97,5278.8009142
98,367.638574835
99,2314.11454469
101,9020.68047042
105,1225.17083253
106,1185.00129703
109,633.980060167
111,828.71498223
112,931.758573276
113,3575.96190962
116,17906.0070713
117,4739.13193737
118,695.107614178
122,422.653373445
126,747.502660473
128,1.5
129,2.61975231474
130,586.824518502
133,2502.73671135
135,2921.02383094
141,979.787365713
142,2580.45603002
143,82.9588233001
144,14559.7101146
145,12631.5724109
147,8851.26982074
151,556.260741497
152,41.0427862643
153,3906.92395205
155,1792.78383405
156,521.330710633
157,12.2255108021
158,55.8880493811
159,7311.72871044
160,274.200742276
161,454.090401222
163,2224.16971521
164,0.87325077158
165,14797.2343244
166,3.49300308632
168,8.7325077158
171,284.679751535
