"country_id","year","value"
"SLB",1991,0
"SLB",1994,0
"SLB",1998,0
"SLB",2005,36839.43
"SLB",2008,39555.89
"SPM",1991,0
"SPM",1994,0
"SPM",1998,95528.46
"SPM",2008,94085.37
"STP",1991,0
"STP",1994,0
"STP",1998,0
"STP",2008,0
"SUR",1991,0
"SUR",1994,0
"SUR",1998,0
"SUR",2006,99412.6
"SVN",1991,0
"SVN",1994,0
"SVN",1998,0
"SVN",2008,13513.21
"SYC",1991,0
"SYC",1994,0
"SYC",1998,0
"SYC",2008,0
"TCA",1991,0
"TCA",1994,35569.11
"TCA",1998,152439.02
"TCA",2008,33130.08
"THA",1991,0
"THA",1994,0
"THA",1998,0
"THA",2008,17835.37
"TON",1991,0
"TON",1994,35569.11
"TON",1998,428861.79
"TON",2006,1923833.33
"TON",2008,2145140.24
"TUR",1991,0
"TUR",1994,0
"TUR",1998,0
"TUR",2008,0
"TWN",1991,0
"TWN",1994,0
"TWN",1998,4349593.5
"TWN",2008,16450482.72
"TZA",1991,0
"TZA",1994,0
"TZA",1998,1334349.59
"TZA",2008,1919077.24
"UKR",1991,0
"UKR",1994,0
"UKR",1998,0
"UKR",2008,1.02
"URY",1991,0
"URY",1994,0
"URY",1998,0
"URY",2006,127794.72
"USA",1991,196067073.2
"USA",1994,217634146.3
"USA",1998,362825203.3
"USA",2008,972170024.4
"VCT",1991,0
"VCT",1994,155487.8
"VCT",1998,101626.02
"VCT",2008,209756.1
"VEN",1991,0
"VEN",1994,0
"VEN",1998,0
"VEN",2006,913407.62
"VGB",1991,0
"VGB",1994,35569.11
"VGB",1998,14227.64
"VGB",2008,8130.08
"VIR",1991,0
"VIR",1994,81300.81
"VIR",1998,8130.08
"VIR",2008,18800.81
"WSM",1991,0
"WSM",1994,0
"WSM",1998,0
"WSM",2005,18788.62
"WSM",2008,20173.78
"ZAF",1991,0
"ZAF",1994,0
"ZAF",1998,70310975.61
"ZAF",2008,62543834.35
