"country_id","year","value"
"AGO",1953,104161.346353
"AGO",1954,101309.719214
"AGO",1955,103372.985026
"AGO",1956,165215.673657
"AGO",1957,227546.45821
"AGO",1958,261381.370813
"AGO",1959,281699.305833
"AGO",1960,248281.173368
"AGO",1961,213985.35749
"AGO",1962,210346.226798
"AGO",1963,207520.944819
"AGO",1964,244558.146991
"AGO",1965,268069.376072
"AGO",1966,308008.180648
"AGO",1967,336989.290148
"AGO",1968,335272.734775
"AGO",1969,370280.607339
"AGO",1970,377494.887949
"AGO",1971,382141.970684
"AGO",1972,449581.997966
"AGO",1973,474015.412301
"AGO",1974,455083.250531
"AGO",1975,419882.450849
"AGO",1976,332975.899136
"AGO",1977,307542.727337
"AGO",1978,399359.74295
"AGO",1979,475333.060978
"AGO",1980,530520.55247
"AGO",1981,531835.798709
"AGO",1982,477776.812899
"AGO",1983,434822.552579
"AGO",1984,381106.442763
"AGO",1985,368142.946787
"AGO",1986,341578.342312
"AGO",1987,336609.477332
"AGO",1988,336287.23416
"AGO",1989,314680.593043
"AGO",1990,303436.541352
"AGO",1991,311242.250095
"AGO",1992,353508.209582
"AGO",1993,406777.462487
"AGO",1994,448530.607329
"AGO",1995,465864.657805
"AGO",1996,403575.304588
"AGO",1997,323213.374026
"AGO",1998,255118.416027
"AGO",1999,212930.550905
"AGO",2000,234937.222654
"AGO",2001,239080.250908
"AGO",2002,230799.34391
"AGO",2003,219622.78631
"AGO",2004,200042.410091
"AGO",2005,195382.328597
"AGO",2006,194699.963518
"Alaska",1953,337120.599413
"Alaska",1954,406532.903228
"Alaska",1955,461795.718393
"Alaska",1956,510486.436429
"Alaska",1957,556248.292311
"Alaska",1958,600507.971131
"Alaska",1959,655973.232616
"Alaska",1960,720191.758445
"Alaska",1961,800417.825175
"Alaska",1962,892396.282077
"Alaska",1963,984941.844983
"Alaska",1964,1103631.00704
"Alaska",1965,1234046.89459
"Alaska",1966,1228963.03424
"Alaska",1967,1173010.64873
"Alaska",1968,1072963.5855
"Alaska",1969,918476.151927
"Alaska",1970,919332.757079
"Alaska",1971,953441.9044
"Alaska",1972,1030180.3069
"Alaska",1973,1071029.96362
"Alaska",1974,1118743.05112
"Alaska",1975,1159471.61984
"Alaska",1976,1200713.17229
"Alaska",1977,1319461.93256
"Alaska",1978,1329136.64096
"Alaska",1979,1332449.26638
"Alaska",1980,1304643.25144
"Alaska",1981,1276554.72974
"Alaska",1982,1399247.06692
"Alaska",1983,1633606.614
"Alaska",1984,1947872.30976
"Alaska",1985,2360707.58722
"Alaska",1986,2845879.20837
"Alaska",1987,3206332.68536
"Alaska",1988,3416555.95925
"Alaska",1989,3290021.72949
"Alaska",1990,3023393.62602
"Alaska",1991,2722311.54673
"Alaska",1992,2516988.93273
"Alaska",1993,2539722.00382
"Alaska",1994,2533167.88593
"Alaska",1995,2605892.13647
"Alaska",1996,2596477.7857
"Alaska",1997,2565429.34937
"Alaska",1998,2519295.45335
"Alaska",1999,2406518.13863
"Alaska",2000,2328443.24729
"Alaska",2001,2318761.07333
"Alaska",2002,2311429.80024
"Alaska",2003,2378930.29541
"Alaska",2004,2407292.37425
"Alaska",2005,2394815.36519
"Alaska",2006,2375226.44045
"Andaman and Nicobar",1953,236.072858936
"Andaman and Nicobar",1954,582.846136445
"Andaman and Nicobar",1955,854.191912899
"Andaman and Nicobar",1956,1194.7032595
"Andaman and Nicobar",1957,1463.14313241
"Andaman and Nicobar",1958,1384.95250608
"Andaman and Nicobar",1959,1349.57459813
"Andaman and Nicobar",1960,1294.70140175
"Andaman and Nicobar",1961,1163.42328883
"Andaman and Nicobar",1962,1294.04757895
"Andaman and Nicobar",1963,1281.62007512
"Andaman and Nicobar",1964,1174.41594402
"Andaman and Nicobar",1965,1201.42282203
"Andaman and Nicobar",1966,1026.49218826
"Andaman and Nicobar",1967,1155.92662429
"Andaman and Nicobar",1968,1295.03912797
"Andaman and Nicobar",1969,1320.75158526
"Andaman and Nicobar",1970,1449.49130358
"Andaman and Nicobar",1971,1393.76480666
"Andaman and Nicobar",1972,1294.36987991
"Andaman and Nicobar",1973,1249.10819881
"Andaman and Nicobar",1974,1226.82772796
"Andaman and Nicobar",1975,2008.73889803
"Andaman and Nicobar",1976,4103.88304431
"Andaman and Nicobar",1977,6539.76307855
"Andaman and Nicobar",1978,10861.5735602
"Andaman and Nicobar",1979,14154.0592366
"Andaman and Nicobar",1980,16573.3112792
"Andaman and Nicobar",1981,19036.3843162
"Andaman and Nicobar",1982,21362.6003635
"Andaman and Nicobar",1983,24213.3470686
"Andaman and Nicobar",1984,26305.9181424
"Andaman and Nicobar",1985,26784.1030536
"Andaman and Nicobar",1986,26151.7435425
"Andaman and Nicobar",1987,26804.1623474
"Andaman and Nicobar",1988,27920.4139364
"Andaman and Nicobar",1989,32034.8728496
"Andaman and Nicobar",1990,36257.0906368
"Andaman and Nicobar",1991,41332.5883333
"Andaman and Nicobar",1992,47153.6587069
"Andaman and Nicobar",1993,53503.6372796
"Andaman and Nicobar",1994,60672.0427599
"Andaman and Nicobar",1995,64990.4942784
"Andaman and Nicobar",1996,69836.1445937
"Andaman and Nicobar",1997,72434.0295781
"Andaman and Nicobar",1998,75233.7092284
"Andaman and Nicobar",1999,70559.917427
"Andaman and Nicobar",2000,64922.7955438
"Andaman and Nicobar",2001,55573.5466225
"Andaman and Nicobar",2002,44804.3689219
"Andaman and Nicobar",2003,42175.8833666
"Andaman and Nicobar",2004,39878.4316719
"Andaman and Nicobar",2005,37458.0154329
"Andaman and Nicobar",2006,37204.4013435
"ARE",1953,9500.00179176
"ARE",1954,10192.5244378
"ARE",1955,10977.1088623
"ARE",1956,11800.4768217
"ARE",1957,13458.1761165
"ARE",1958,14459.1216307
"ARE",1959,17356.1184556
"ARE",1960,20230.0103921
"ARE",1961,22288.0526815
"ARE",1962,25482.9886982
"ARE",1963,26645.4606968
"ARE",1964,27887.6526346
"ARE",1965,29665.7104584
"ARE",1966,30456.0976454
"ARE",1967,31662.0727254
"ARE",1968,32526.9140438
"ARE",1969,32869.7017932
"ARE",1970,33363.6712595
"ARE",1971,33751.2424779
"ARE",1972,34125.6928004
"ARE",1973,34364.0978091
"ARE",1974,38248.1615395
"ARE",1975,41427.5056684
"ARE",1976,44660.2169897
"ARE",1977,48865.154838
"ARE",1978,48606.9939903
"ARE",1979,48873.9502946
"ARE",1980,48196.0082328
"ARE",1981,48383.3413381
"ARE",1982,48357.6560486
"ARE",1983,48460.2465535
"ARE",1984,49719.0742413
"ARE",1985,48997.463582
"ARE",1986,55264.7325419
"ARE",1987,62898.5279805
"ARE",1988,71587.6932544
"ARE",1989,81178.1772165
"ARE",1990,84702.0965657
"ARE",1991,85876.9460831
"ARE",1992,86636.8538615
"ARE",1993,85920.6303596
"ARE",1994,88413.6872735
"ARE",1995,91376.8958262
"ARE",1996,94254.2434372
"ARE",1997,99128.4673464
"ARE",1998,100919.793155
"ARE",1999,103719.715763
"ARE",2000,104650.519006
"ARE",2001,106642.04096
"ARE",2002,104764.743378
"ARE",2003,101067.858422
"ARE",2004,97577.1937009
"ARE",2005,91406.0700978
"ARE",2006,88611.6389979
"ARG",1953,60326.2157996
"ARG",1954,66901.4372281
"ARG",1955,69126.6247184
"ARG",1956,68902.4273492
"ARG",1957,69829.8886332
"ARG",1958,70266.0852818
"ARG",1959,71814.9056069
"ARG",1960,76757.4152231
"ARG",1961,78463.823923
"ARG",1962,81240.9935809
"ARG",1963,89663.9525379
"ARG",1964,104290.571023
"ARG",1965,127880.321745
"ARG",1966,168710.390568
"ARG",1967,229948.249413
"ARG",1968,253195.350111
"ARG",1969,255120.189607
"ARG",1970,234993.646806
"ARG",1971,188438.65398
"ARG",1972,172916.653701
"ARG",1973,183238.224606
"ARG",1974,195931.752804
"ARG",1975,194483.498638
"ARG",1976,201365.273305
"ARG",1977,232221.467767
"ARG",1978,302435.103578
"ARG",1979,408716.887647
"ARG",1980,465837.124245
"ARG",1981,476677.033181
"ARG",1982,509475.460651
"ARG",1983,529242.343231
"ARG",1984,535206.434543
"ARG",1985,570378.164822
"ARG",1986,558548.416385
"ARG",1987,570018.06079
"ARG",1988,704456.869857
"ARG",1989,803392.202088
"ARG",1990,830247.300596
"ARG",1991,834730.889542
"ARG",1992,786709.405279
"ARG",1993,797090.181195
"ARG",1994,855932.395714
"ARG",1995,941959.642596
"ARG",1996,1059053.76482
"ARG",1997,1175048.63018
"ARG",1998,1250047.83074
"ARG",1999,1236145.5325
"ARG",2000,1143205.00355
"ARG",2001,997374.652089
"ARG",2002,907244.406819
"ARG",2003,858029.701837
"ARG",2004,846444.026047
"ARG",2005,842359.845721
"ARG",2006,890155.846221
"Ascension",1953,12.4487757682
"Ascension",1954,5.74819978205
"Ascension",1955,9.58136954013
"Ascension",1956,13.3441761463
"Ascension",1957,26.0972486493
"Ascension",1958,37.7851347484
"Ascension",1959,45.5754034036
"Ascension",1960,58.6470975527
"Ascension",1961,65.7817425474
"Ascension",1962,95.5204712616
"Ascension",1963,215.094002652
"Ascension",1964,354.722327489
"Ascension",1965,1013.81646761
"Ascension",1966,2052.59317311
"Ascension",1967,2931.02262215
"Ascension",1968,4627.4687264
"Ascension",1969,5570.82947448
"Ascension",1970,5905.01562509
"Ascension",1971,6560.78921782
"Ascension",1972,7175.31396445
"Ascension",1973,7536.61777522
"Ascension",1974,8207.84392468
"Ascension",1975,6676.36944726
"Ascension",1976,4388.32784278
"Ascension",1977,2677.43051854
"Ascension",1978,918.219140246
"Ascension",1979,1003.55577184
"Ascension",1980,1053.67838575
"Ascension",1981,1017.91135493
