"region_id","category","value"
42,"salt_marshes",4.22
48,"mangroves",1.74650154316
49,"mangroves",6.98600617262
49,"seagrasses",1473.17405166
51,"seagrasses",172.030402001
52,"salt_marshes",0.82
52,"sea_ice_shoreline",2097.98177083
53,"salt_marshes",5
53,"sea_ice_shoreline",3585.61197917
56,"seagrasses",668.91009103
56,"sea_ice_shoreline",495753.580729
58,"seagrasses",5754.72258471
62,"seagrasses",17.4650154316
69,"mangroves",91.6913310157
69,"seagrasses",4319.97156701
70,"mangroves",9.60575848736
71,"seagrasses",189.495417433
72,"seagrasses",1368.38395907
73,"mangroves",0.873250771578
75,"corals",2.75
75,"mangroves",1.74650154316
75,"seagrasses",394.709348754
77,"mangroves",5.23950462947
78,"mangroves",22.704520061
78,"seagrasses",2724.54240733
79,"corals",9.25
80,"corals",3862.25
80,"mangroves",148.452631168
80,"seagrasses",2094.05535025
81,"corals",4896
81,"mangroves",979.78736571
81,"seagrasses",12994.8447319
82,"corals",775
82,"mangroves",15.7185138884
82,"seagrasses",702.09362035
83,"corals",806.5
83,"mangroves",15.7185138884
83,"seagrasses",330.088791657
84,"corals",551.75
84,"mangroves",29.6905262336
84,"seagrasses",633.980060167
85,"corals",1547.5
85,"mangroves",47.1555416652
85,"seagrasses",987.646622657
86,"corals",84.25
86,"seagrasses",52.3950462948
87,"corals",117
87,"seagrasses",249.749720672
88,"corals",45.5
88,"seagrasses",1.74650154316
89,"corals",31.5
89,"seagrasses",470.682165882
90,"corals",51
90,"seagrasses",70.733312498
91,"corals",101.5
91,"mangroves",0.873250771578
91,"seagrasses",2.61975231474
92,"corals",48.25
92,"mangroves",6.98600617262
93,"corals",106
94,"corals",449.75
94,"mangroves",1.74650154316
94,"seagrasses",50.6485447516
95,"corals",1504
95,"mangroves",157.185138884
95,"seagrasses",1516.83659023
96,"corals",150.75
96,"mangroves",52.3950462947
97,"corals",757.25
97,"mangroves",58.5078016957
97,"seagrasses",5278.8009142
98,"corals",1340
98,"mangroves",149.32588194
98,"seagrasses",367.638574835
99,"corals",1029.75
99,"mangroves",45.409040122
99,"seagrasses",2314.11454469
100,"mangroves",12.2255108021
101,"corals",1423
101,"mangroves",427.019627302
101,"seagrasses",9020.68047042
102,"mangroves",57.6345509241
103,"corals",161
103,"mangroves",95.184334102
104,"mangroves",6.98600617262
105,"corals",694.25
105,"mangroves",378.990834865
105,"seagrasses",1225.17083253
106,"corals",396.25
106,"mangroves",7.8592569442
106,"seagrasses",1185.00129703
107,"sea_ice_shoreline",1363.93229167
108,"corals",63.75
109,"corals",6553.25
109,"seagrasses",633.980060167
110,"corals",5.75
111,"corals",487
111,"seagrasses",828.71498223
112,"corals",359
112,"seagrasses",931.758573276
113,"corals",1683.25
113,"mangroves",0.873250771578
113,"seagrasses",3575.96190962
114,"corals",205.75
115,"corals",779.25
115,"mangroves",107.409844904
115,"salt_marshes",192
116,"corals",5036.25
116,"mangroves",358.032816347
116,"salt_marshes",15747
116,"seagrasses",17906.0070713
116,"sea_ice_shoreline",76502.2786458
117,"corals",1654.75
117,"mangroves",117.888854163
117,"seagrasses",4739.13193737
118,"corals",664.5
118,"mangroves",39.296284721
118,"seagrasses",695.107614178
119,"mangroves",41.9160370357
120,"mangroves",213.073188265
121,"mangroves",277.693745362
122,"corals",1073.5
122,"mangroves",1521.20284409
122,"seagrasses",422.653373445
125,"sea_ice_shoreline",8925.78125
126,"seagrasses",747.502660473
126,"sea_ice_shoreline",150047.200521
127,"salt_marshes",283.45
127,"sea_ice_shoreline",2524.4140625
128,"salt_marshes",112.3
128,"seagrasses",1.5
129,"salt_marshes",7.05
129,"seagrasses",2.61975231474
129,"sea_ice_shoreline",496.419270833
130,"salt_marshes",1147.1
130,"seagrasses",586.824518502
131,"salt_marshes",318.05
131,"sea_ice_shoreline",1720.37760417
132,"salt_marshes",56.34
133,"seagrasses",2502.73671135
135,"salt_marshes",349
135,"seagrasses",2921.02383094
140,"sea_ice_shoreline",262.044270833
141,"corals",209.5
141,"mangroves",2.61975231473
141,"seagrasses",979.787365713
142,"corals",213.75
142,"mangroves",53.2682970663
142,"seagrasses",2580.45603002
143,"seagrasses",82.9588233001
144,"mangroves",333.581794743
144,"seagrasses",14559.7101146
145,"mangroves",115.269101848
145,"seagrasses",12631.5724109
146,"mangroves",1.74650154316
147,"mangroves",172.030402001
147,"seagrasses",8851.26982074
148,"mangroves",144.08637731
149,"mangroves",113.522600305
150,"mangroves",7.8592569442
151,"mangroves",12.2255108021
151,"seagrasses",556.260741497
152,"corals",2994.25
152,"mangroves",135.353869595
152,"seagrasses",41.0427862643
153,"corals",3279.25
153,"mangroves",432.259131931
153,"seagrasses",3906.92395205
154,"corals",8
154,"mangroves",186.002414346
155,"corals",1326.25
155,"mangroves",220.059194438
155,"seagrasses",1792.78383405
156,"corals",3012.25
156,"mangroves",372.878079464
156,"seagrasses",521.330710633
157,"corals",784.5
157,"mangroves",281.186748448
157,"seagrasses",12.2255108021
158,"corals",4
158,"mangroves",0.873250771578
158,"seagrasses",55.8880493811
159,"corals",557
159,"salt_marshes",5734.4
159,"seagrasses",7311.72871044
159,"sea_ice_shoreline",4580.078125
160,"corals",1744.75
160,"seagrasses",274.200742276
160,"sea_ice_shoreline",6471.35416667
161,"corals",3102
161,"seagrasses",454.090401222
162,"sea_ice_shoreline",441940.104167
163,"corals",2807
163,"mangroves",0.873250771578
163,"seagrasses",2224.16971521
164,"corals",1.25
164,"seagrasses",0.87325077158
165,"corals",36580
165,"mangroves",2914.03782476
165,"seagrasses",14797.2343244
166,"salt_marshes",440
166,"seagrasses",3.49300308632
166,"sea_ice_shoreline",753810.221354
167,"sea_ice_shoreline",24.4140625
168,"salt_marshes",29.3
168,"seagrasses",8.7325077158
168,"sea_ice_shoreline",6223.95833333
169,"sea_ice_shoreline",26254.8828125
171,"corals",119.25
171,"mangroves",2.61975231473
171,"seagrasses",284.679751535
