"region_id","value"
1,0
2,0
3,0
4,0
5,0
6,0
7,0
8,0
9,0
10,0
11,0
12,0.00125857820408
13,0
14,0
15,0
16,0.0185805887496
17,0
18,0
19,0
20,0
21,0
22,0
23,0
24,0
25,0
26,0
27,0
28,0
29,0
30,0
31,0
32,0
33,0
34,0
35,0
36,0
37,0
38,0
39,0
40,0
41,0
42,0.000496807185819
43,0
44,0
45,0
46,0
47,0
48,0
49,0
50,0
51,0
52,0
53,0
54,0
55,0
56,0.00473622850481
57,0
58,0
59,0
60,0
61,0
62,0
63,0
64,0
65,0
66,0
67,0
68,0
69,0
70,0
71,0
72,0
73,0
74,0
75,0
76,0
77,0.00378787878788
78,0
79,0
80,0
81,0
82,0
83,0
84,0
85,0
86,0
87,0
88,0
89,0
90,0
91,0
92,0
93,0
94,0
95,0
96,0
97,0
98,0
99,0
100,0
101,0.000331204790546
102,0
103,0
104,0
105,0
106,0
107,0.009704300363
108,0
109,0.00189393939394
110,0
111,0
112,0
113,0
114,0
115,0.000728650539201
116,0.0105985532975
117,0
118,0
119,0
120,0
121,0
122,0.000828011976365
123,0.00374261413317
124,0
125,0
126,0.077013613489
127,0.000264963832437
128,0
129,0
130,0.00543175856496
131,0.000927373413529
132,0
133,0.000298084311491
134,0.00115921676691
135,0.000298084311491
136,0
137,0
138,9.9361437164e-05
139,0
140,0
141,0
142,0
143,0
144,0
145,0
146,0
147,0
148,0
149,0.00757575757576
150,0
151,0
152,0
153,0
154,0
155,0
156,0
157,0
158,0
159,0
160,0.454545454545
161,0
162,0
163,0
164,0
165,0.454545454545
166,0
167,0
168,3.3120479055e-05
169,0.0160303118624
170,3.3120479055e-05
171,0.00189393939394
172,0
