"region_id","category","value"
93,"LC",1
93,"NT",3
93,"VU",2
94,"CR",3
94,"EN",1
94,"LC",3
94,"NT",3
94,"VU",3
95,"CR",2
95,"EN",3
95,"LC",1
95,"NT",4
95,"VU",4
96,"CR",2
96,"EN",3
96,"LC",1
96,"NT",4
96,"VU",4
97,"CR",2
97,"EN",3
97,"LC",1
97,"NT",3
97,"VU",4
98,"CR",2
98,"EN",3
98,"LC",1
98,"NT",3
98,"VU",4
99,"CR",2
99,"EN",1
99,"LC",1
99,"NT",3
99,"VU",3
100,"CR",2
100,"EN",1
100,"LC",1
100,"NT",1
100,"VU",4
101,"CR",4
101,"EN",5
101,"LC",3
101,"NT",3
101,"VU",4
102,"CR",1
102,"EN",2
102,"LC",1
102,"NT",3
102,"VU",4
103,"CR",2
103,"EN",2
103,"LC",2
103,"NT",2
103,"VU",5
104,"EN",4
104,"LC",2
104,"NT",2
104,"VU",5
105,"CR",2
105,"EN",2
105,"LC",1
105,"NT",3
105,"VU",4
106,"CR",4
106,"EN",2
106,"LC",3
106,"NT",4
106,"VU",6
107,"EN",4
107,"EX",1
107,"LC",2
107,"NT",1
107,"VU",1
108,"EN",3
108,"LC",1
108,"NT",3
108,"VU",2
109,"EN",4
109,"LC",2
109,"NT",7
109,"VU",4
110,"CR",0
110,"EN",2
110,"EX",0
110,"LC",0
110,"NT",1
110,"VU",0
111,"CR",2
111,"EN",9
111,"LC",3
111,"NT",9
111,"VU",2
112,"CR",1
112,"EN",1
112,"LC",1
112,"NT",3
112,"VU",2
113,"EN",2
113,"LC",1
113,"NT",3
113,"VU",2
114,"EN",2
114,"NT",1
115,"CR",1
115,"EN",13
115,"LC",4
115,"NT",11
115,"VU",9
116,"CR",2
116,"EN",6
116,"LC",4
116,"NT",5
116,"VU",9
117,"CR",1
117,"EN",2
117,"NT",3
117,"VU",2
118,"CR",1
118,"EN",2
118,"LC",1
118,"NT",2
118,"VU",4
119,"CR",1
119,"EN",1
119,"NT",3
119,"VU",4
120,"CR",1
120,"EN",1
120,"NT",3
120,"VU",4
121,"CR",1
121,"EN",1
121,"LC",1
121,"NT",3
121,"VU",4
122,"CR",2
122,"EN",5
122,"LC",2
122,"NT",3
122,"VU",8
123,"EN",3
123,"LC",2
123,"NT",1
123,"VU",5
124,"EN",4
124,"LC",2
124,"NT",2
124,"VU",6
125,"CR",0
125,"EN",1
125,"EX",1
125,"LC",1
125,"NT",1
125,"VU",2
126,"EN",8
126,"EX",1
126,"LC",7
126,"NT",1
126,"VU",4
127,"EN",1
127,"EX",1
127,"VU",2
128,"EN",1
128,"EX",1
128,"LC",1
128,"NT",1
128,"VU",1
129,"CR",0
129,"EN",1
129,"EX",1
129,"LC",1
129,"NT",1
129,"VU",2
130,"EN",3
130,"EX",1
130,"LC",2
130,"VU",5
131,"EN",3
131,"EX",1
131,"LC",2
131,"NT",2
131,"VU",4
132,"EN",3
132,"EX",1
132,"LC",2
132,"VU",3
133,"EN",4
133,"EX",2
133,"LC",2
133,"NT",1
133,"VU",6
134,"CR",1
134,"EN",3
134,"EX",3
134,"LC",2
134,"NT",1
134,"VU",6
135,"CR",1
135,"EN",2
135,"LC",1
135,"NT",1
135,"VU",4
136,"EN",1
137,"NT",1
137,"VU",4
138,"NT",1
138,"VU",4
139,"NT",1
139,"VU",2
140,"CR",0
140,"EN",1
140,"EX",1
140,"LC",1
140,"NT",1
140,"VU",2
141,"CR",1
141,"NT",1
141,"VU",1
142,"CR",1
142,"EN",2
142,"LC",1
142,"NT",1
142,"VU",3
143,"EN",1
143,"NT",1
143,"VU",1
144,"EN",1
144,"NT",2
144,"VU",5
145,"EN",1
145,"NT",2
145,"VU",5
146,"CR",1
146,"EN",1
146,"LC",1
146,"NT",2
146,"VU",4
147,"EN",1
147,"LC",1
147,"NT",2
147,"VU",4
148,"EN",1
148,"LC",1
148,"NT",2
148,"VU",4
149,"EN",1
149,"LC",1
149,"NT",2
149,"VU",4
150,"CR",1
150,"EN",2
150,"LC",1
150,"VU",1
151,"CR",1
151,"EN",4
151,"LC",1
151,"NT",2
151,"VU",4
152,"CR",1
152,"EN",3
152,"LC",1
152,"NT",4
152,"VU",5
153,"CR",3
153,"EN",3
153,"LC",1
153,"NT",3
153,"VU",6
154,"EN",3
154,"LC",2
154,"NT",1
154,"VU",4
155,"CR",2
155,"EN",3
155,"LC",1
155,"NT",2
155,"VU",4
156,"CR",2
156,"EN",3
156,"LC",1
156,"NT",1
156,"VU",4
157,"CR",1
157,"EN",2
157,"LC",1
157,"NT",2
157,"VU",4
158,"EN",1
158,"NT",1
158,"VU",2
159,"CR",2
159,"EN",6
159,"LC",2
159,"NT",3
159,"VU",5
160,"CR",1
160,"EN",6
160,"LC",3
160,"NT",2
160,"VU",7
161,"EN",2
161,"LC",1
161,"NT",3
161,"VU",3
162,"LC",1
163,"CR",1
163,"EN",4
163,"NT",3
163,"VU",5
164,"VU",2
165,"CR",2
165,"EN",4
165,"LC",2
165,"NT",3
165,"VU",5
166,"EN",4
166,"LC",4
166,"NT",1
166,"VU",5
167,"EN",3
167,"LC",2
168,"EN",1
168,"LC",1
168,"NT",1
168,"VU",1
169,"EN",3
169,"EX",1
169,"LC",4
169,"NT",1
169,"VU",5
170,"EN",3
170,"LC",2
170,"NT",1
170,"VU",7
171,"EN",3
171,"LC",1
171,"NT",1
171,"VU",1
172,"VU",2
