"country_id","value"
"AGO",0.391869260231
"AIA",0.104304457068
"Alaska",0.332309265373
"ALB",0.399690966236
"Amsterdam Island and Saint Paul Island",0.112154430818
"Andaman and Nicobar",0.311085508419
"ANT",0.155902391116
"ARE",0.269898418612
"ARG",0.588348405415
"Ascension",0.840369679461
"ASM",0.708419886832
"ATG",0.262556984696
"AUS",0.494467187101
"Azores",1
"BEL",0.414707715211
"BEN",0.372020963634
"BGD",0.0725749139437
"BGR",0.302645341776
"BHR",0.31776909651
"BHS",0.153330084513
"BIH",0.307672940749
"BLZ",0.119522860933
"BMU",0.782881361259
"BRA",0.566564025225
"BRB",0.435285750066
"CAN",0.769905977409
"Canary Islands",0.77905041545
"CCK",0.494467187101
"CHL",0.711033001154
"CHN",0.285857776618
"CIV",0.392833085952
"CMR",0.271350188849
"COD",0.158602141143
"COG",0.347487387436
"COK",0.513184936086
"COL",0.387608545591
"COM",0.286299167157
"CPV",0.5034602489
"CRI",0.291221782465
"Crozet Islands",0.112154430818
"CUB",0.404899191305
"CXR",0.494467187101
"CYM",0.0424859288662
"CYP",0.320236664202
"DEU",0.508776799092
"DJI",0.128492485965
"DMA",0.184858491475
"DNK",0.63466105419
"DOM",0.370432529792
"DZA",0.299007447621
"Easter Island",0.711033001154
"ECU",0.504878164297
"EGY",0.2584682679
"ERI",0.281686746338
"ESH",0.0414959193363
"ESP",0.77905041545
"EST",0.344799964004
"FIN",0.269054961654
"FJI",0.330764252003
"FLK",0.3729247212
"FRA",0.99113300458
"FRO",0.55405835073
"FSM",0.299957152039
"GAB",0.309009604813
"Galapagos Islands",0.504878164297
"GBR",0.840369679461
"GEO",0.260046490342
"GHA",0.38350167766
"GIB",0.0213638151318
"GIN",0.241065355892
"GLP",0.146124307243
"GMB",0.30789150383
"GNB",0.240490791706
"GNQ",0.119772647749
"GRC",0.447315038984
"GRD",0.405354496284
"GRL",0.526900663686
"GTM",0.207525250917
"GUF",0.181668104878
"GUM",0.557983553914
"GUY",0.159617376894
"Hawaii",1
"HKG",0.222644667422
"HMD",0.494467187101
"HND",0.175179424271
"Howland Island and Baker Island",1
"HRV",0.313972345365
"HTI",0.100773590821
"IDN",0.444505423308
"Ile Tromelin",0.734388073635
"IND",0.311085508419
"IOT",0.168858634038
"IRL",0.669449110251
"IRN",0.335452130762
"IRQ",0.0808276007642
"ISL",0.548795472456
"ISR",0.262899905772
"ITA",0.449195558467
"JAM",0.136640585986
"JOR",0.148532633277
"JPN",0.514143135264
"KEN",0.219201462847
"Kerguelen Islands",0.112154430818
"KHM",0.064586429703
"KIR",0.483779446847
"KNA",0.212828962426
"KOR",0.453883743883
"KWT",0.194154298359
"LBN",0.189979989828
"LBR",0.399923344724
"LBY",0.163424388168
"LCA",0.252198811026
"LKA",0.232302175064
"LTU",0.364203613627
"LVA",0.329956008798
"MAC",0.0445435403187
"Macquarie Island",0.494467187101
"Madeira",1
"MAR",0.345319103177
"MCO",0.0313496568211
"MDG",0.124475448798
"MDV",0.172694799022
"MEX",0.424334965918
"MHL",0.261230683145
"MLT",0.376567187365
"MMR",0.0273332209637
"MNP",0.499363462504
"MOZ",0.17839605762
"MRT",0.320363470507
"MSR",0.0242678419058
"MTQ",0.169030850946
"MUS",0.348694836971
"MYS",0.364788022407
"MYT",0.175515489926
"NAM",0.357235424551
"NCL",0.233769632771
"NFK",0.0427960492511
"NGA",0.30601806944
"NIC",0.247390755269
"NIU",0.338562410685
"NLD",0.490995946431
"NOR",0.793954051758
"NRU",0.403238919273
"NZL",0.829156197589
"OMN",0.301279323501
"PAK",0.315018477587
"PAN",0.235239281633
"PCN",0.0635000635001
"PER",0.403413413599
"PHL",0.397594022446
"PLW",0.643267520903
"PNG",0.186402153185
"POL",0.331734603094
"PRI",0.332611496962
"Prince Edward Islands",0.594672850089
"PRK",0.137441626549
"PRT",1
"PYF",0.55694271266
"QAT",0.261377157338
"REU",0.734388073635
"ROU",0.267183673708
"RUS",0.937621143826
"SAU",0.494233216726
"SCG",0.300189499788
"SDN",0.0548305441859
"SEN",0.482599247069
"SGP",0.258830956519
"SGS",0.840369679461
"SHN",0.540061724867
"SJM",0.0427569124809
"SLB",0.176130343241
"SLE",0.351858964288
"SLV",0.200646802335
"SOM",0.0569918543089
"SPM",0.354881862326
"STP",0.50251890763
"SUR",0.0923022307988
"SVN",0.435505793917
"SWE",0.536828127095
"SYC",0.40920325853
"SYR",0.260085132704
"TCA",0.11947545944
"TGO",0.35042572426
"THA",0.349814617304
"TKL",0.146176336551
"TLS",0.0950461912758
"TON",0.248605505082
"Tristan da Cunha",0.840369679461
"TTO",0.286055663675
"TUN",0.40528383426
"TUR",0.408525915991
"TUV",0.210680855743
"TWN",0.43347911837
"TZA",0.204752414324
"UKR",0.330473803374
"URY",0.47543271809
"USA",1
"VCT",0.247048302665
"VEN",0.409346619838
"VGB",0.252058539625
"VIR",0.222418444973
"VNM",0.0709008461307
"VUT",0.145501237836
"WLF",0.132530761751
"WSM",0.151876547739
"YEM",0.240348432994
"ZAF",0.594672850089
