"r0_label","r1_label","r2_label","v_label","yr","r0","r1","r2","id","w","v","r2_v","r1_v","r0_v","r2_n","r1_n","r0_n","r2_n_notna","r1_n_notna","r0_n_notna","z_level","z_n","z_n_pct","z_g_score","z"
"World","Africa","Eastern Africa","Bassas da India",1990,1,2,14,34,,,0.00575606376189561,0.0647379969127616,0.194469211965451,17,46,220,1,12,72,"r2",17,0.0588235294117647,0.470588235294118,0.00575606376189561
"World","Africa","Eastern Africa","Bassas da India",1991,1,2,14,34,,,0.0430122349774109,0.0632426121767194,0.142754000611301,17,46,220,3,14,89,"r2",17,0.176470588235294,0.411764705882353,0.0430122349774109
"World","Africa","Eastern Africa","Bassas da India",1992,1,2,14,34,,,0.187311137760023,0.075866942372729,0.149493339750333,17,46,220,2,15,83,"r2",17,0.117647058823529,0.441176470588235,0.187311137760023
"World","Africa","Eastern Africa","Bassas da India",1993,1,2,14,34,,,0.177164061283455,0.0806163165696624,0.16456099940832,17,46,220,2,13,84,"r2",17,0.117647058823529,0.441176470588235,0.177164061283455
"World","Africa","Eastern Africa","Bassas da India",1994,1,2,14,34,,,0.133782564741938,0.077574850953155,0.158290993944177,17,46,220,3,15,88,"r2",17,0.176470588235294,0.411764705882353,0.133782564741938
"World","Africa","Eastern Africa","Bassas da India",1995,1,2,14,34,,,0.00499740607075047,0.0641478955336956,0.17138138664222,17,46,220,1,13,92,"r2",17,0.0588235294117647,0.470588235294118,0.00499740607075047
"World","Africa","Eastern Africa","Bassas da India",1996,1,2,14,34,,,0.215702921965695,0.103475988857562,0.165128152428487,17,46,220,2,13,97,"r2",17,0.117647058823529,0.441176470588235,0.215702921965695
"World","Africa","Eastern Africa","Bassas da India",1997,1,2,14,34,,,0.161677849242531,0.11410465232842,0.164647076470669,17,46,220,3,16,100,"r2",17,0.176470588235294,0.411764705882353,0.161677849242531
"World","Africa","Eastern Africa","Bassas da India",1998,1,2,14,34,,,0.221274128792551,0.101616239446352,0.166987115559986,17,46,220,2,13,94,"r2",17,0.117647058823529,0.441176470588235,0.221274128792551
"World","Africa","Eastern Africa","Bassas da India",1999,1,2,14,34,,,0.180899819431657,0.116774365815557,0.166745447784512,17,46,220,3,15,100,"r2",17,0.176470588235294,0.411764705882353,0.180899819431657
"World","Africa","Eastern Africa","Bassas da India",2000,1,2,14,34,,,0.1627258188177,0.130188584956222,0.175813481600216,17,46,220,3,18,103,"r2",17,0.176470588235294,0.411764705882353,0.1627258188177
"World","Africa","Eastern Africa","Bassas da India",2001,1,2,14,34,,,0.151578035580101,0.122216167405403,0.168556824863745,17,46,220,4,17,109,"r2",17,0.235294117647059,0.382352941176471,0.151578035580101
"World","Africa","Eastern Africa","Bassas da India",2002,1,2,14,34,,,0.166787468914439,0.125009903703497,0.175217114170445,17,46,220,3,16,102,"r2",17,0.176470588235294,0.411764705882353,0.166787468914439
"World","Africa","Eastern Africa","Bassas da India",2003,1,2,14,34,,,0.17152773128302,0.133335500858531,0.177794040300051,17,46,220,3,15,100,"r2",17,0.176470588235294,0.411764705882353,0.17152773128302
"World","Africa","Eastern Africa","Bassas da India",2004,1,2,14,34,,,0.270210320097403,0.140657859182721,0.182525725455085,17,46,220,2,16,104,"r2",17,0.117647058823529,0.441176470588235,0.270210320097403
"World","Africa","Eastern Africa","Bassas da India",2005,1,2,14,34,,,0.157865318623318,0.136645199935388,0.181349409292075,17,46,220,4,17,104,"r2",17,0.235294117647059,0.382352941176471,0.157865318623318
