"yr","r0","r1","r2","id","w","v","r2_v","r1_v","r0_v","r2_n","r1_n","r0_n","z_level","z_n","z"
1990,1,2,17,197,,,0.00469302926036327,0.0535900303547235,0.177275367450225,3,11,62,"r2",3,0.00469302926036327
1990,1,2,17,198,,,0.00469302926036327,0.0535900303547235,0.177275367450225,3,11,62,"r2",3,0.00469302926036327
1990,1,2,17,199,1,3.46594324148426e-05,0.00469302926036327,0.0535900303547235,0.177275367450225,3,11,62,"v",1,3.46594324148426e-05
1990,1,2,17,200,1,0.00793200947449137,0.00469302926036327,0.0535900303547235,0.177275367450225,3,11,62,"v",1,0.00793200947449137
1990,1,2,18,101,,,,0.0535900303547235,0.177275367450225,,11,62,"r1",11,0.0535900303547235
1990,1,2,18,102,,,,0.0535900303547235,0.177275367450225,,11,62,"r1",11,0.0535900303547235
1990,1,9,53,1,,,0.318818415227713,0.284548125886348,0.177275367450225,2,6,62,"r2",2,0.318818415227713
1990,1,9,53,2,,,0.318818415227713,0.284548125886348,0.177275367450225,2,6,62,"r2",2,0.318818415227713
1990,1,9,53,3,,,0.318818415227713,0.284548125886348,0.177275367450225,2,6,62,"r2",2,0.318818415227713
1990,1,9,53,4,,,0.318818415227713,0.284548125886348,0.177275367450225,2,6,62,"r2",2,0.318818415227713
1990,1,9,53,16,1,0.2066399907517,0.318818415227713,0.284548125886348,0.177275367450225,2,6,62,"v",1,0.2066399907517
1990,1,9,53,162,1,0.430996839703726,0.318818415227713,0.284548125886348,0.177275367450225,2,6,62,"v",1,0.430996839703726
1990,1,9,54,5,,,0.291633122646095,0.284548125886348,0.177275367450225,2,6,62,"r2",2,0.291633122646095
1990,1,9,54,6,,,0.291633122646095,0.284548125886348,0.177275367450225,2,6,62,"r2",2,0.291633122646095
1990,1,9,54,7,,,0.291633122646095,0.284548125886348,0.177275367450225,2,6,62,"r2",2,0.291633122646095
1990,1,9,54,17,1,0.0424619603310872,0.291633122646095,0.284548125886348,0.177275367450225,2,6,62,"v",1,0.0424619603310872
1990,1,9,54,18,1,0.540804284961104,0.291633122646095,0.284548125886348,0.177275367450225,2,6,62,"v",1,0.540804284961104
1990,1,9,57,8,,,0.16086362855481,0.284548125886348,0.177275367450225,1,6,62,"r2",1,0.16086362855481
1990,1,9,57,9,,,0.16086362855481,0.284548125886348,0.177275367450225,1,6,62,"r2",1,0.16086362855481
1990,1,9,57,10,,,0.16086362855481,0.284548125886348,0.177275367450225,1,6,62,"r2",1,0.16086362855481
1990,1,9,57,11,,,0.16086362855481,0.284548125886348,0.177275367450225,1,6,62,"r2",1,0.16086362855481
1990,1,9,57,12,,,0.16086362855481,0.284548125886348,0.177275367450225,1,6,62,"r2",1,0.16086362855481
1990,1,9,57,13,,,0.16086362855481,0.284548125886348,0.177275367450225,1,6,62,"r2",1,0.16086362855481
1990,1,9,57,148,,,0.16086362855481,0.284548125886348,0.177275367450225,1,6,62,"r2",1,0.16086362855481
1990,1,9,57,149,,,0.16086362855481,0.284548125886348,0.177275367450225,1,6,62,"r2",1,0.16086362855481
1990,1,9,57,150,,,0.16086362855481,0.284548125886348,0.177275367450225,1,6,62,"r2",1,0.16086362855481
1990,1,9,57,157,,,0.16086362855481,0.284548125886348,0.177275367450225,1,6,62,"r2",1,0.16086362855481
1990,1,9,57,158,,,0.16086362855481,0.284548125886348,0.177275367450225,1,6,62,"r2",1,0.16086362855481
1990,1,9,57,159,,,0.16086362855481,0.284548125886348,0.177275367450225,1,6,62,"r2",1,0.16086362855481
1990,1,9,57,212,1,0.16086362855481,0.16086362855481,0.284548125886348,0.177275367450225,1,6,62,"v",1,0.16086362855481
1990,1,9,61,19,,,0.325522051015659,0.284548125886348,0.177275367450225,1,6,62,"r2",1,0.325522051015659
1990,1,9,61,146,,,0.325522051015659,0.284548125886348,0.177275367450225,1,6,62,"r2",1,0.325522051015659
1990,1,9,61,147,,,0.325522051015659,0.284548125886348,0.177275367450225,1,6,62,"r2",1,0.325522051015659
1990,1,9,61,151,,,0.325522051015659,0.284548125886348,0.177275367450225,1,6,62,"r2",1,0.325522051015659
1990,1,9,61,152,,,0.325522051015659,0.284548125886348,0.177275367450225,1,6,62,"r2",1,0.325522051015659
1990,1,9,61,153,,,0.325522051015659,0.284548125886348,0.177275367450225,1,6,62,"r2",1,0.325522051015659
1990,1,9,61,154,,,0.325522051015659,0.284548125886348,0.177275367450225,1,6,62,"r2",1,0.325522051015659
1990,1,9,61,155,1,0.325522051015659,0.325522051015659,0.284548125886348,0.177275367450225,1,6,62,"v",1,0.325522051015659
1990,1,9,61,156,,,0.325522051015659,0.284548125886348,0.177275367450225,1,6,62,"r2",1,0.325522051015659
1990,1,9,61,161,,,0.325522051015659,0.284548125886348,0.177275367450225,1,6,62,"r2",1,0.325522051015659
1990,1,19,21,163,1,0.0799602567044888,0.0508519617081525,0.0508519617081525,0.177275367450225,2,2,62,"v",1,0.0799602567044888
1990,1,19,21,218,1,0.0217436667118162,0.0508519617081525,0.0508519617081525,0.177275367450225,2,2,62,"v",1,0.0217436667118162
1990,1,19,21,219,,,0.0508519617081525,0.0508519617081525,0.177275367450225,2,2,62,"r2",2,0.0508519617081525
1990,1,142,30,14,,,0.0716605918456923,0.10572167888191,0.177275367450225,3,12,62,"r2",3,0.0716605918456923
1990,1,142,30,20,1,0.127941431403358,0.0716605918456923,0.10572167888191,0.177275367450225,3,12,62,"v",1,0.127941431403358
1990,1,142,30,21,,,0.0716605918456923,0.10572167888191,0.177275367450225,3,12,62,"r2",3,0.0716605918456923
1990,1,142,30,209,1,0.0197609002958127,0.0716605918456923,0.10572167888191,0.177275367450225,3,12,62,"v",1,0.0197609002958127
1990,1,142,30,210,1,0.0672794438379065,0.0716605918456923,0.10572167888191,0.177275367450225,3,12,62,"v",1,0.0672794438379065
1990,1,142,34,38,,,0.0494669970465209,0.10572167888191,0.177275367450225,2,12,62,"r2",2,0.0494669970465209
1990,1,142,34,39,,,0.0494669970465209,0.10572167888191,0.177275367450225,2,12,62,"r2",2,0.0494669970465209
1990,1,142,34,40,1,0.0885846788775962,0.0494669970465209,0.10572167888191,0.177275367450225,2,12,62,"v",1,0.0885846788775962
1990,1,142,34,53,1,0.0103493152154455,0.0494669970465209,0.10572167888191,0.177275367450225,2,12,62,"v",1,0.0103493152154455
1990,1,142,34,191,,,0.0494669970465209,0.10572167888191,0.177275367450225,2,12,62,"r2",2,0.0494669970465209
1990,1,142,34,203,,,0.0494669970465209,0.10572167888191,0.177275367450225,2,12,62,"r2",2,0.0494669970465209
1990,1,142,34,204,,,0.0494669970465209,0.10572167888191,0.177275367450225,2,12,62,"r2",2,0.0494669970465209
1990,1,142,35,15,1,0.104335390463686,0.138598613462604,0.10572167888191,0.177275367450225,4,12,62,"v",1,0.104335390463686
1990,1,142,35,24,,,0.138598613462604,0.10572167888191,0.177275367450225,4,12,62,"r2",4,0.138598613462604
1990,1,142,35,25,1,0.0857504248913619,0.138598613462604,0.10572167888191,0.177275367450225,4,12,62,"v",1,0.0857504248913619
1990,1,142,35,26,,,0.138598613462604,0.10572167888191,0.177275367450225,4,12,62,"r2",4,0.138598613462604
1990,1,142,35,205,1,0.0148065939510334,0.138598613462604,0.10572167888191,0.177275367450225,4,12,62,"v",1,0.0148065939510334
1990,1,142,35,206,1,0.349502044544335,0.138598613462604,0.10572167888191,0.177275367450225,4,12,62,"v",1,0.349502044544335
1990,1,142,35,207,,,0.138598613462604,0.10572167888191,0.177275367450225,4,12,62,"r2",4,0.138598613462604
1990,1,142,35,208,,,0.138598613462604,0.10572167888191,0.177275367450225,4,12,62,"r2",4,0.138598613462604
1990,1,142,35,216,,,0.138598613462604,0.10572167888191,0.177275367450225,4,12,62,"r2",4,0.138598613462604
1990,1,142,35,231,,,0.138598613462604,0.10572167888191,0.177275367450225,4,12,62,"r2",4,0.138598613462604
1990,1,142,35,237,,,0.138598613462604,0.10572167888191,0.177275367450225,4,12,62,"r2",4,0.138598613462604
1990,1,142,35,247,,,0.138598613462604,0.10572167888191,0.177275367450225,4,12,62,"r2",4,0.138598613462604
1990,1,142,145,47,,,0.133449974367461,0.10572167888191,0.177275367450225,3,12,62,"r2",3,0.133449974367461
1990,1,142,145,48,1,0.145518154228315,0.133449974367461,0.10572167888191,0.177275367450225,3,12,62,"v",1,0.145518154228315
1990,1,142,145,50,,,0.133449974367461,0.10572167888191,0.177275367450225,3,12,62,"r2",3,0.133449974367461
1990,1,142,145,51,,,0.133449974367461,0.10572167888191,0.177275367450225,3,12,62,"r2",3,0.133449974367461
1990,1,142,145,52,,,0.133449974367461,0.10572167888191,0.177275367450225,3,12,62,"r2",3,0.133449974367461
1990,1,142,145,54,,,0.133449974367461,0.10572167888191,0.177275367450225,3,12,62,"r2",3,0.133449974367461
1990,1,142,145,74,,,0.133449974367461,0.10572167888191,0.177275367450225,3,12,62,"r2",3,0.133449974367461
1990,1,142,145,76,1,0.046320850648993,0.133449974367461,0.10572167888191,0.177275367450225,3,12,62,"v",1,0.046320850648993
1990,1,142,145,77,,,0.133449974367461,0.10572167888191,0.177275367450225,3,12,62,"r2",3,0.133449974367461
1990,1,142,145,78,,,0.133449974367461,0.10572167888191,0.177275367450225,3,12,62,"r2",3,0.133449974367461
1990,1,142,145,79,1,0.208510918225076,0.133449974367461,0.10572167888191,0.177275367450225,3,12,62,"v",1,0.208510918225076
1990,1,142,145,81,,,0.133449974367461,0.10572167888191,0.177275367450225,3,12,62,"r2",3,0.133449974367461
1990,1,142,145,190,,,0.133449974367461,0.10572167888191,0.177275367450225,3,12,62,"r2",3,0.133449974367461
1990,1,142,145,192,,,0.133449974367461,0.10572167888191,0.177275367450225,3,12,62,"r2",3,0.133449974367461
1990,1,142,145,215,,,0.133449974367461,0.10572167888191,0.177275367450225,3,12,62,"r2",3,0.133449974367461
1990,1,150,39,55,,,0.195686166398766,0.133042192083579,0.177275367450225,4,14,62,"r2",4,0.195686166398766
1990,1,150,39,57,,,0.195686166398766,0.133042192083579,0.177275367450225,4,14,62,"r2",4,0.195686166398766
1990,1,150,39,58,,,0.195686166398766,0.133042192083579,0.177275367450225,4,14,62,"r2",4,0.195686166398766
1990,1,150,39,60,,,0.195686166398766,0.133042192083579,0.177275367450225,4,14,62,"r2",4,0.195686166398766
1990,1,150,39,68,,,0.195686166398766,0.133042192083579,0.177275367450225,4,14,62,"r2",4,0.195686166398766
1990,1,150,39,80,1,0.318110451949696,0.195686166398766,0.133042192083579,0.177275367450225,4,14,62,"v",1,0.318110451949696
1990,1,150,39,82,,,0.195686166398766,0.133042192083579,0.177275367450225,4,14,62,"r2",4,0.195686166398766
1990,1,150,39,182,1,0.135269052921968,0.195686166398766,0.133042192083579,0.177275367450225,4,14,62,"v",1,0.135269052921968
1990,1,150,39,183,1,0.219049419666503,0.195686166398766,0.133042192083579,0.177275367450225,4,14,62,"v",1,0.219049419666503
1990,1,150,39,184,1,0.110315741056896,0.195686166398766,0.133042192083579,0.177275367450225,4,14,62,"v",1,0.110315741056896
1990,1,150,39,186,,,0.195686166398766,0.133042192083579,0.177275367450225,4,14,62,"r2",4,0.195686166398766
1990,1,150,39,187,,,0.195686166398766,0.133042192083579,0.177275367450225,4,14,62,"r2",4,0.195686166398766
1990,1,150,39,188,,,0.195686166398766,0.133042192083579,0.177275367450225,4,14,62,"r2",4,0.195686166398766
1990,1,150,39,232,,,0.195686166398766,0.133042192083579,0.177275367450225,4,14,62,"r2",4,0.195686166398766
1990,1,150,151,71,,,,0.133042192083579,0.177275367450225,,14,62,"r1",14,0.133042192083579
1990,1,150,151,72,,,,0.133042192083579,0.177275367450225,,14,62,"r1",14,0.133042192083579
1990,1,150,151,73,,,,0.133042192083579,0.177275367450225,,14,62,"r1",14,0.133042192083579
1990,1,150,151,75,,,,0.133042192083579,0.177275367450225,,14,62,"r1",14,0.133042192083579
1990,1,150,151,178,,,,0.133042192083579,0.177275367450225,,14,62,"r1",14,0.133042192083579
1990,1,150,154,69,,,0.107271088575501,0.133042192083579,0.177275367450225,7,14,62,"r2",7,0.107271088575501
1990,1,150,154,70,1,-0.0102451030993757,0.107271088575501,0.133042192083579,0.177275367450225,7,14,62,"v",1,-0.0102451030993757
1990,1,150,154,85,,,0.107271088575501,0.133042192083579,0.177275367450225,7,14,62,"r2",7,0.107271088575501
1990,1,150,154,86,,,0.107271088575501,0.133042192083579,0.177275367450225,7,14,62,"r2",7,0.107271088575501
1990,1,150,154,88,,,0.107271088575501,0.133042192083579,0.177275367450225,7,14,62,"r2",7,0.107271088575501
1990,1,150,154,95,,,0.107271088575501,0.133042192083579,0.177275367450225,7,14,62,"r2",7,0.107271088575501
1990,1,150,154,141,,,0.107271088575501,0.133042192083579,0.177275367450225,7,14,62,"r2",7,0.107271088575501
1990,1,150,154,143,,,0.107271088575501,0.133042192083579,0.177275367450225,7,14,62,"r2",7,0.107271088575501
1990,1,150,154,144,,,0.107271088575501,0.133042192083579,0.177275367450225,7,14,62,"r2",7,0.107271088575501
1990,1,150,154,145,,,0.107271088575501,0.133042192083579,0.177275367450225,7,14,62,"r2",7,0.107271088575501
1990,1,150,154,174,1,0.0471932499506329,0.107271088575501,0.133042192083579,0.177275367450225,7,14,62,"v",1,0.0471932499506329
1990,1,150,154,175,1,0.148150005574311,0.107271088575501,0.133042192083579,0.177275367450225,7,14,62,"v",1,0.148150005574311
1990,1,150,154,180,1,0.11832292791051,0.107271088575501,0.133042192083579,0.177275367450225,7,14,62,"v",1,0.11832292791051
1990,1,150,154,181,1,0.120159988874349,0.107271088575501,0.133042192083579,0.177275367450225,7,14,62,"v",1,0.120159988874349
1990,1,150,154,189,,,0.107271088575501,0.133042192083579,0.177275367450225,7,14,62,"r2",7,0.107271088575501
1990,1,150,154,222,1,0.0736433775422219,0.107271088575501,0.133042192083579,0.177275367450225,7,14,62,"v",1,0.0736433775422219
1990,1,150,154,223,1,0.253673173275859,0.107271088575501,0.133042192083579,0.177275367450225,7,14,62,"v",1,0.253673173275859
1990,1,150,154,227,,,0.107271088575501,0.133042192083579,0.177275367450225,7,14,62,"r2",7,0.107271088575501
1990,1,150,154,228,,,0.107271088575501,0.133042192083579,0.177275367450225,7,14,62,"r2",7,0.107271088575501
1990,1,150,155,59,1,0.0404184854458877,0.109649467848844,0.133042192083579,0.177275367450225,3,14,62,"v",1,0.0404184854458877
1990,1,150,155,176,,,0.109649467848844,0.133042192083579,0.177275367450225,3,14,62,"r2",3,0.109649467848844
1990,1,150,155,177,1,0.228727366852933,0.109649467848844,0.133042192083579,0.177275367450225,3,14,62,"v",1,0.228727366852933
1990,1,150,155,179,1,0.0598025512477122,0.109649467848844,0.133042192083579,0.177275367450225,3,14,62,"v",1,0.0598025512477122
1990,1,150,155,185,,,0.109649467848844,0.133042192083579,0.177275367450225,3,14,62,"r2",3,0.109649467848844
1990,1,419,5,132,1,0.0164702944990418,0.0507906649055745,0.321255231383799,0.177275367450225,9,17,62,"v",1,0.0164702944990418
1990,1,419,5,137,1,0.0374902226014653,0.0507906649055745,0.321255231383799,0.177275367450225,9,17,62,"v",1,0.0374902226014653
1990,1,419,5,138,1,0.0391241004000474,0.0507906649055745,0.321255231383799,0.177275367450225,9,17,62,"v",1,0.0391241004000474
1990,1,419,5,139,1,0.0784968488924516,0.0507906649055745,0.321255231383799,0.177275367450225,9,17,62,"v",1,0.0784968488924516
1990,1,419,5,167,,,0.0507906649055745,0.321255231383799,0.177275367450225,9,17,62,"r2",9,0.0507906649055745
1990,1,419,5,168,1,0,0.0507906649055745,0.321255231383799,0.177275367450225,9,17,62,"v",1,0
1990,1,419,5,169,,,0.0507906649055745,0.321255231383799,0.177275367450225,9,17,62,"r2",9,0.0507906649055745
1990,1,419,5,171,1,0.0884751549031398,0.0507906649055745,0.321255231383799,0.177275367450225,9,17,62,"v",1,0.0884751549031398
1990,1,419,5,172,1,0.0697825324686215,0.0507906649055745,0.321255231383799,0.177275367450225,9,17,62,"v",1,0.0697825324686215
1990,1,419,5,173,1,0.0906024487146807,0.0507906649055745,0.321255231383799,0.177275367450225,9,17,62,"v",1,0.0906024487146807
1990,1,419,5,224,1,0.0366743816707223,0.0507906649055745,0.321255231383799,0.177275367450225,9,17,62,"v",1,0.0366743816707223
1990,1,419,13,107,,,0.932613490922072,0.321255231383799,0.177275367450225,4,17,62,"r2",4,0.932613490922072
1990,1,419,13,129,,,0.932613490922072,0.321255231383799,0.177275367450225,4,17,62,"r2",4,0.932613490922072
1990,1,419,13,130,1,0.0962322304917992,0.932613490922072,0.321255231383799,0.177275367450225,4,17,62,"v",1,0.0962322304917992
1990,1,419,13,131,1,3.52618884491284,0.932613490922072,0.321255231383799,0.177275367450225,4,17,62,"v",1,3.52618884491284
1990,1,419,13,133,1,0.0512713715891098,0.932613490922072,0.321255231383799,0.177275367450225,4,17,62,"v",1,0.0512713715891098
1990,1,419,13,134,1,0.0567615166945418,0.932613490922072,0.321255231383799,0.177275367450225,4,17,62,"v",1,0.0567615166945418
1990,1,419,13,135,,,0.932613490922072,0.321255231383799,0.177275367450225,4,17,62,"r2",4,0.932613490922072
1990,1,419,13,136,,,0.932613490922072,0.321255231383799,0.177275367450225,4,17,62,"r2",4,0.932613490922072
1990,1,419,13,164,,,0.932613490922072,0.321255231383799,0.177275367450225,4,17,62,"r2",4,0.932613490922072
1990,1,419,29,108,,,0.31844224642153,0.321255231383799,0.177275367450225,4,17,62,"r2",4,0.31844224642153
1990,1,419,29,110,,,0.31844224642153,0.321255231383799,0.177275367450225,4,17,62,"r2",4,0.31844224642153
1990,1,419,29,111,,,0.31844224642153,0.321255231383799,0.177275367450225,4,17,62,"r2",4,0.31844224642153
1990,1,419,29,112,,,0.31844224642153,0.321255231383799,0.177275367450225,4,17,62,"r2",4,0.31844224642153
1990,1,419,29,113,,,0.31844224642153,0.321255231383799,0.177275367450225,4,17,62,"r2",4,0.31844224642153
1990,1,419,29,114,1,0.0611522105200004,0.31844224642153,0.321255231383799,0.177275367450225,4,17,62,"v",1,0.0611522105200004
1990,1,419,29,115,,,0.31844224642153,0.321255231383799,0.177275367450225,4,17,62,"r2",4,0.31844224642153
1990,1,419,29,116,1,0.158502241230143,0.31844224642153,0.321255231383799,0.177275367450225,4,17,62,"v",1,0.158502241230143
1990,1,419,29,117,,,0.31844224642153,0.321255231383799,0.177275367450225,4,17,62,"r2",4,0.31844224642153
1990,1,419,29,118,,,0.31844224642153,0.321255231383799,0.177275367450225,4,17,62,"r2",4,0.31844224642153
1990,1,419,29,119,,,0.31844224642153,0.321255231383799,0.177275367450225,4,17,62,"r2",4,0.31844224642153
1990,1,419,29,120,,,0.31844224642153,0.321255231383799,0.177275367450225,4,17,62,"r2",4,0.31844224642153
1990,1,419,29,121,,,0.31844224642153,0.321255231383799,0.177275367450225,4,17,62,"r2",4,0.31844224642153
1990,1,419,29,122,,,0.31844224642153,0.321255231383799,0.177275367450225,4,17,62,"r2",4,0.31844224642153
1990,1,419,29,123,,,0.31844224642153,0.321255231383799,0.177275367450225,4,17,62,"r2",4,0.31844224642153
1990,1,419,29,124,1,0.670847830664082,0.31844224642153,0.321255231383799,0.177275367450225,4,17,62,"v",1,0.670847830664082
1990,1,419,29,125,,,0.31844224642153,0.321255231383799,0.177275367450225,4,17,62,"r2",4,0.31844224642153
1990,1,419,29,126,,,0.31844224642153,0.321255231383799,0.177275367450225,4,17,62,"r2",4,0.31844224642153
1990,1,419,29,127,,,0.31844224642153,0.321255231383799,0.177275367450225,4,17,62,"r2",4,0.31844224642153
1990,1,419,29,140,,,0.31844224642153,0.321255231383799,0.177275367450225,4,17,62,"r2",4,0.31844224642153
1990,1,419,29,166,1,0.383266703271894,0.31844224642153,0.321255231383799,0.177275367450225,4,17,62,"v",1,0.383266703271894
1990,1,419,29,220,,,0.31844224642153,0.321255231383799,0.177275367450225,4,17,62,"r2",4,0.31844224642153
1990,1,419,29,221,,,0.31844224642153,0.321255231383799,0.177275367450225,4,17,62,"r2",4,0.31844224642153
1990,1,419,29,244,,,0.31844224642153,0.321255231383799,0.177275367450225,4,17,62,"r2",4,0.31844224642153
1990,1,419,29,245,,,0.31844224642153,0.321255231383799,0.177275367450225,4,17,62,"r2",4,0.31844224642153
1990,1,419,29,248,,,0.31844224642153,0.321255231383799,0.177275367450225,4,17,62,"r2",4,0.31844224642153
1990,1,419,29,249,,,0.31844224642153,0.321255231383799,0.177275367450225,4,17,62,"r2",4,0.31844224642153
1990,1,419,29,250,,,0.31844224642153,0.321255231383799,0.177275367450225,4,17,62,"r2",4,0.31844224642153
1990,1,999,999,89,,,,,0.177275367450225,,,62,"r0",62,0.177275367450225
1990,1,999,999,90,,,,,0.177275367450225,,,62,"r0",62,0.177275367450225
1990,1,999,999,91,,,,,0.177275367450225,,,62,"r0",62,0.177275367450225
1990,1,999,999,92,,,,,0.177275367450225,,,62,"r0",62,0.177275367450225
1990,1,999,999,93,,,,,0.177275367450225,,,62,"r0",62,0.177275367450225
1990,1,999,999,94,,,,,0.177275367450225,,,62,"r0",62,0.177275367450225
1990,1,999,999,105,,,,,0.177275367450225,,,62,"r0",62,0.177275367450225
1991,1,2,11,56,,,0.104722335660284,0.0567383520136802,0.144051059535922,2,13,79,"r2",2,0.104722335660284
1991,1,2,11,64,,,0.104722335660284,0.0567383520136802,0.144051059535922,2,13,79,"r2",2,0.104722335660284
1991,1,2,11,65,1,0.201231354551044,0.104722335660284,0.0567383520136802,0.144051059535922,2,13,79,"v",1,0.201231354551044
1991,1,2,11,66,,,0.104722335660284,0.0567383520136802,0.144051059535922,2,13,79,"r2",2,0.104722335660284
1991,1,2,11,96,,,0.104722335660284,0.0567383520136802,0.144051059535922,2,13,79,"r2",2,0.104722335660284
1991,1,2,11,97,,,0.104722335660284,0.0567383520136802,0.144051059535922,2,13,79,"r2",2,0.104722335660284
1991,1,2,11,98,1,0.00821331676952366,0.104722335660284,0.0567383520136802,0.144051059535922,2,13,79,"v",1,0.00821331676952366
1991,1,2,11,99,,,0.104722335660284,0.0567383520136802,0.144051059535922,2,13,79,"r2",2,0.104722335660284
1991,1,2,11,106,,,0.104722335660284,0.0567383520136802,0.144051059535922,2,13,79,"r2",2,0.104722335660284
1991,1,2,11,193,,,0.104722335660284,0.0567383520136802,0.144051059535922,2,13,79,"r2",2,0.104722335660284
1991,1,2,11,194,,,0.104722335660284,0.0567383520136802,0.144051059535922,2,13,79,"r2",2,0.104722335660284
1991,1,2,11,195,,,0.104722335660284,0.0567383520136802,0.144051059535922,2,13,79,"r2",2,0.104722335660284
1991,1,2,11,196,,,0.104722335660284,0.0567383520136802,0.144051059535922,2,13,79,"r2",2,0.104722335660284
1991,1,2,14,28,1,0.258884810352013,0.13119206167654,0.0567383520136802,0.144051059535922,2,13,79,"v",1,0.258884810352013
1991,1,2,14,29,,,0.13119206167654,0.0567383520136802,0.144051059535922,2,13,79,"r2",2,0.13119206167654
1991,1,2,14,30,,,0.13119206167654,0.0567383520136802,0.144051059535922,2,13,79,"r2",2,0.13119206167654
1991,1,2,14,31,,,0.13119206167654,0.0567383520136802,0.144051059535922,2,13,79,"r2",2,0.13119206167654
