"rgn_id","n_notna_o","n_notna","dif_avg","Xtr_2011_o","Xtr_2011","dif_2011"
110,6,6,0.971294169724222,0.169944375,1.1374380823343,0.9674937073343
245,6,6,-0.658257442939688,0.703901299,0.019693520376518,-0.684207778623482
68,6,6,0.582572217997855,0.117802278,0.739269399709964,0.621467121709964
122,6,6,0.570506529754137,0.093848113,0.628125635166948,0.534277522166948
37,6,6,0.485809929030713,0.081709121,0.533102190893404,0.451393069893404
124,6,6,0.52271086074375,0.084624034,0.53217175939017,0.44754772539017
18,6,6,0.408095909053022,0.072868617,0.478193786909923,0.405325169909923
164,6,6,0.40280998240847,0.061459849,0.409392016756814,0.347932167756814
78,6,6,0.328673429862438,0.05515247,0.366473649042536,0.311321179042536
187,6,6,0.316477838814845,0.057067407,0.36481810045943,0.30775069345943
80,6,6,0.301856614443832,0.056716559,0.359204870730105,0.302488311730105
24,6,6,0.259251480287224,0.048940734,0.340291038367231,0.291350304367231
166,6,6,0.291179099870153,0.050518249,0.334601390638188,0.284083141638188
183,6,6,0.266815262897456,0.053863335,0.336477942995986,0.282614607995986
220,6,6,-0.249699312773021,0.298710477,0.019693520376518,-0.279016956623482
62,6,6,0.285814841628195,0.04886552,0.32496376960525,0.27609824960525
162,6,6,0.244176957790611,0.050670648,0.314109414671823,0.263438766671823
206,6,6,0.280381080303292,0.048296255,0.306746484095593,0.258450229095593
135,6,6,0.272270102715529,0.043886272,0.282850829761183,0.238964557761183
177,6,6,0.252388289157111,0.044380276,0.275500749310986,0.231120473310986
77,6,6,0.214330846984027,0.041368287,0.27144831946063,0.23008003246063
182,6,6,0.227607742023707,0.043900926,0.269619839405297,0.225718913405297
65,6,6,0.187913654578213,0.037223484,0.254292300031402,0.217068816031402
143,6,6,0.184104253336633,0.040689168,0.253066777224926,0.212377609224926
208,6,6,0.174746713203263,0.038327481,0.236941755380556,0.198614274380556
215,6,6,0.224128996265499,0.035471348,0.233129299568016,0.197657951568016
184,6,6,0.194838580385157,0.037155983,0.233415789329773,0.196259806329773
31,6,6,-0.194008214003089,0.200353687,0.0064264800925895,-0.19392720690741
179,6,6,0.201014233579959,0.037517061,0.231108580411299,0.193591519411299
81,6,6,0.205234412409064,0.035265022,0.222243107806475,0.186978085806475
16,6,6,0.187909405140935,0.035925568,0.222704060057233,0.186778492057233
129,6,6,0.187465522957727,0.034501355,0.221237501918679,0.186736146918679
203,6,6,0.188733791646902,0.033194342,0.219338821114119,0.186144479114119
52,6,6,0.261972304171611,0.033560972,0.218654820585682,0.185093848585682
214,6,6,0.226064577792455,0.031608409,0.212917757061501,0.181309348061501
223,6,6,0.21874026278696,0.033355283,0.208998295028495,0.175643012028495
61,6,6,0.234435188703714,0.029410422,0.202334858599115,0.172924436599115
25,6,6,0.187791523493888,0.031533958,0.203107766975732,0.171573808975732
163,6,6,0.173048374038263,0.032938938,0.202818463089489,0.169879525089489
222,6,6,0.150376990767306,0.031621993,0.195400049886435,0.163778056886435
130,6,6,0.200884267053049,0.029117717,0.187910846305458,0.158793129305458
133,6,6,0.155258862850743,0.026279822,0.179707603355329,0.153427781355329
115,6,6,0.160024212504295,0.025551534,0.17211796924161,0.14656643524161
180,6,6,0.142660864958828,0.02824964,0.173496649553064,0.145247009553064
102,6,6,0.14665212548218,0.025536837,0.168477855503635,0.142941018503635
70,6,6,0.139845178248957,0.026680514,0.168324707683701,0.141644193683701
101,6,6,0.10799038396579,0.023930341,0.162847263778512,0.138916922778512
167,6,6,0.138983496040899,0.022045519,0.152622824967154,0.130577305967154
51,6,6,0.131172160306751,0.021938013,0.151716908187796,0.129778895187796
188,6,6,0.123097972719614,0.023836924,0.152476410627985,0.128639486627985
54,6,6,0.128384002188478,0.024286657,0.152892686307325,0.128606029307325
209,6,6,0.124662054987093,0.024104147,0.151611915114638,0.127507768114638
131,6,6,0.112145606931977,0.021501828,0.147774735430004,0.126272907430004
71,6,6,0.143753516603628,0.02296701,0.148809915030945,0.125842905030945
82,6,6,0.136213350296046,0.021310185,0.142426655767735,0.121116470767735
172,6,6,0.136941497166452,0.021666826,0.142508932289752,0.120842106289752
173,6,6,0.112635840760624,0.021686032,0.141999871592293,0.120313839592293
207,6,6,0.129053346805584,0.020658665,0.138308013862886,0.117649348862886
74,6,6,0.0974852398090347,0.020405883,0.134942128323365,0.114536245323365
175,6,6,0.116590442851071,0.021513644,0.134595413129452,0.113081769129452
69,6,6,0.101831401878176,0.020189297,0.130376947352954,0.110187650352954
155,6,6,0.105925740375987,0.02342028,0.132596979147721,0.109176699147721
48,6,6,0.126045581890268,0.019708906,0.128497275190892,0.108788369190892
40,6,6,0.102997992490579,0.019070527,0.127243147405388,0.108172620405388
212,6,6,0.104630158437501,0.024713523,0.132381979344712,0.107668456344712
171,6,6,0.106262176602484,0.019304287,0.125162812619465,0.105858525619465
250,6,6,-0.0981950395550473,0.131030607,0.0324765126470296,-0.0985540943529704
224,6,6,0.101517248853436,0.017729054,0.115589122354375,0.0978600683543747
232,6,6,0.0910131766280803,0.016689719,0.113466073621172,0.096776354621172
174,6,6,0.0982579184684021,0.018322871,0.113959321721206,0.0956364507212059
20,6,6,0.0931279519577885,0.017943183,0.112661159222504,0.0947179762225036
79,6,6,0.0962170856853236,0.016890414,0.109737121646853,0.0928467076468532
59,6,6,0.100505663889064,0.017285703,0.107821710450299,0.0905360074502995
181,6,6,0.0843352191041966,0.017120718,0.106951120765547,0.0898304027655474
216,6,6,0.10011205441616,0.01526387,0.101507256614433,0.0862433866144331
136,6,6,0.0884615891627013,0.01456064,0.100276105695426,0.0857154656954262
176,6,6,0.085776302280447,0.016258488,0.0998100816666373,0.0835515936666373
139,6,6,0.0905538916936307,0.01364666,0.0965458746500055,0.0828992146500055
84,6,6,0.0784264196609884,0.012775255,0.0947343825117888,0.0819591275117888
210,6,6,0.0872623165445834,0.015021774,0.096879555070047,0.081857781070047
134,6,6,0.0836310837260652,0.013791925,0.0955849611261987,0.0817930361261987
118,6,6,-0.0984425141726247,0.084896204,0.00399192980605095,-0.080904274193949
112,6,6,0.0869710014015857,0.014039185,0.0939642951494036,0.0799251101494036
116,6,6,0.0847756252382252,0.014134211,0.0917041097196204,0.0775698987196204
50,6,6,0.0798900512915247,0.013734469,0.0903355451061244,0.0766010761061244
76,6,6,0.0784914041064601,0.013799406,0.0890543034575744,0.0752548974575744
218,6,6,0.0858912407992857,0.014552212,0.0897613079692089,0.0752090959692089
132,6,6,0.079978050749307,0.012690634,0.0853335760671387,0.0726429420671387
138,6,6,0.0818286632128698,0.012320432,0.0821362138480636,0.0698157818480636
72,6,6,0.0756679778496298,0.012130287,0.0806025663279576,0.0684722793279576
53,6,6,0.0742136891815834,0.010949723,0.079081329687326,0.068131606687326
178,6,6,0.0720998686618128,0.012361565,0.0796198758164946,0.0672583108164946
15,6,6,0.0797424018293202,0.011685329,0.0783674761585512,0.0666821471585512
189,6,6,0.0730309419564316,0.011857383,0.0767756810777272,0.0649182980777272
190,6,6,0.0648735542527933,0.011192688,0.0719988113893429,0.0608061233893429
