"country_id","year","value"
"ABW",2003,89.3104095835
"ABW",2004,89.7251836473
"ABW",2005,90.1398624799
"ABW",2006,90.5544678699
"ABW",2007,94.29370169
"ABW",2008,91.3835505392
"ABW",2009,91.798066647
"ABW",2010,92.2125811084
"AGO",1995,90.2603387259
"AGO",2000,90.2153674871
"AGO",2001,90.2063732394
"AGO",2002,90.1973789916
"AGO",2005,90.1703962483
"AGO",2006,90.1614020006
"AGO",2007,90.1524077528
"AGO",2008,90.1434135051
"AGO",2009,90.1344192573
"AGO",2010,90.1254250095
"AIA",2003,89.3104095835
"AIA",2004,89.7251836473
"AIA",2005,90.1398624799
"AIA",2006,90.5544678699
"AIA",2007,90.9690232869
"AIA",2008,91.3835505392
"AIA",2009,91.798066647
"AIA",2010,92.2125811084
"ALB",2003,86.8025818923
"ALB",2004,86.7793951067
"ALB",2005,86.7941184118
"ALB",2006,86.8372007598
"ALB",2007,86.8992286086
"ALB",2008,87.25179073
"ALB",2009,87.0486721582
"ALB",2010,87.1261132301
"ANT",1998,83.77991755
"ANT",2005,81.83977302
"ANT",2006,85.3542145
"ANT",2007,87.46952866
"ANT",2008,89.68839428
"ANT",2009,91.798066647
"ANT",2010,92.2125811084
"ARE",2003,89.4523825251
"ARE",2004,89.2250683928
"ARE",2005,96.87526435
"ARE",2006,88.7704401281
"ARE",2007,88.5431259957
"ARE",2008,95.99072178
"ARE",2009,88.088497731
"ARE",2010,87.8611835987
"ARG",1998,87.20000034
"ARG",2003,83.91838711
"ARG",2004,87.36514688
"ARG",2005,89.41115247
"ARG",2006,89.92250516
"ARG",2007,91.50389301
"ARG",2008,92.16259288
"ARG",2009,91.35465828
"ARG",2010,92.8595335013
"ASM",1999,89.0625380711
"ASM",2000,94.95
"ASM",2001,89.2069458002
"ASM",2002,89.5641471936
"ASM",2003,90.0403088078
"ASM",2004,90.585864992
"ASM",2005,91.1645778233
"ASM",2008,92.9172946406
"ATG",1998,87.2348134505
"ATG",2003,89.3104095835
"ATG",2004,89.7251836473
"ATG",2005,90.1398624799
"ATG",2006,90.5544678699
"ATG",2007,90.9690232869
"ATG",2008,91.3835505392
"ATG",2009,91.798066647
"ATG",2010,92.2125811084
"AUS",1999,93.06917607
"AUS",2002,93.63694235
"AUS",2004,94.60377799
"AUS",2005,94.95393686
"AUS",2006,95.21108212
"AUS",2007,95.62537869
"AUS",2008,95.76134204
"AUS",2009,94.42284439
"AUS",2010,95.4683241064
"BEL",2003,91.82571662
"BEL",2004,91.60830157
"BEL",2005,91.55978733
"BEL",2006,91.75411999
"BEL",2007,92.54206649
"BEL",2008,93.02440428
"BEL",2009,92.09243108
"BEL",2010,94.6196355223
"BEN",1998,94.9249328825
"BEN",2003,92.0239238558
"BEN",2004,91.8685389757
"BEN",2005,91.709922222
"BEN",2006,91.5245638617
"BEN",2007,91.3098309784
"BEN",2008,91.0888686979
"BEN",2009,90.8679064174
"BEN",2010,90.646944137
"BGD",1998,93.457641968
"BGD",2003,95.67835942
"BGD",2004,93.244521798
"BGD",2005,95.74614343
"BGD",2006,93.0713495985
"BGD",2007,92.9919588372
"BGD",2008,92.9170023532
"BGD",2009,92.84430181
"BGD",2010,92.7719708467
"BGR",2005,89.92762364
"BGR",2006,91.04215457
"BGR",2007,93.12911537
"BGR",2008,94.38202247
"BGR",2009,93.18442153
"BGR",2010,93.5299509699
"BHR",1998,90.5889531869
"BHR",2002,89.6796966575
"BHR",2004,89.2250683928
"BHR",2005,88.9977542604
"BHR",2006,88.7704401281
"BHR",2007,88.5431259957
"BHR",2008,88.3158118634
"BHR",2009,88.088497731
"BHR",2010,87.8611835987
"BHS",1998,92.44264076
"BHS",2005,89.7957454
"BHS",2006,92.39650338
"BHS",2007,92.12445309
"BHS",2008,91.29674619
"BHS",2009,85.75426609
"BHS",2010,92.2125811084
"BIH",2005,86.7941184118
"BIH",2006,68.17391304
"BIH",2007,70.26563839
"BIH",2008,76.10229277
"BIH",2009,87.0486721582
"BIH",2010,87.1261132301
"BLM",1998,87.2348134505
"BLM",2008,91.3835505392
"BLZ",1998,85.68841638
"BLZ",2003,93.4266555158
"BLZ",2004,93.6392790171
"BLZ",2005,88.96639074
"BLZ",2006,90.6028368
"BLZ",2007,91.49632105
"BLZ",2008,91.81380423
"BLZ",2009,94.7911634225
"BLZ",2010,95.0517220356
