"country_id","year","value"
"ABW",2010,770
"ANT",2010,407.142857143
"ARE",2010,2506.25
"ARG",2010,1592.6
"ASM",2010,734.666666667
"AUS",2010,49.375
"AUT",2010,114.318181818
"AZE",2010,2940
"BEL",2010,88
"BGD",2010,95.5147058824
"BGR",2010,300.454545455
"BHR",2010,183.333333333
"BHS",2010,4712.11428571
"BLZ",2010,424.333333333
"BOL",2010,4000
"BRA",2010,93.5970300732
"BRB",2010,2068
"BRN",2010,1936
"CAN",2010,252.151143879
"CHE",2010,152.56916996
"CHL",2010,9046.3963964
"CHN",2010,48.865248227
"COK",2010,1285.83333333
"COL",2010,5195.76923077
"CPV",2010,2960
"CRI",2010,3054.92021277
"CYP",2010,735
"DEU",2010,551.212938005
"DMA",2010,2446.73796791
"DNK",2010,4850
"DOM",2010,5509.83009709
"ECU",2010,1179.98781973
"EGY",2010,1598.97260274
"ESP",2010,321.235294118
"EST",2010,4333.10344828
"FIN",2010,7518
"FJI",2010,249.122807018
"FRA",2010,541.071428571
"GBR",2010,1184.07665505
"GHA",2010,5191.81818182
"GIB",2010,366.666666667
"GRC",2010,364.837662338
"GRD",2010,1392.10526316
"GTM",2010,5290
"GUM",2010,917.704081633
"GUY",2010,306.363636364
"HKG",2010,1403.56666667
"HND",2010,1764.28571429
"HRV",2010,361.428571429
"IDN",2010,803.568773234
"IND",2010,451.322544643
"IRL",2010,137.5
"ISR",2010,1597.24832215
"ITA",2010,313.430232558
"JAM",2010,649.665924276
"JOR",2010,34.2857142857
"JPN",2010,2137.07692308
"KEN",2010,140.544977019
"KNA",2010,971.616161616
"KOR",2010,32574.9222798
"LCA",2010,180
"LTU",2010,26460
"LUX",2010,183.333333333
"MAF",2010,9262.72727273
"MDG",2010,658.571428571
"MDV",2010,2063.88888889
"MEX",2010,1382.6396648
"MLT",2010,7720
"MNP",2010,7265
"MOZ",2010,350
"MUS",2010,174.210526316
"MYS",2010,718.073394495
"NAM",2010,1469.77011494
"NGA",2010,72805
"NIC",2010,2210.51396648
"NLD",2010,450.208333333
"NZL",2010,464
"OMN",2010,347.5
"PAN",2010,1071.42857143
"PER",2010,1250
"PHL",2010,3535.04336224
"PNG",2010,351.428571429
"POL",2010,1396.79245283
"PRI",2010,783.61627907
"PRT",2010,6671
"PRY",2010,500
"QAT",2010,1311.42857143
"RUS",2010,4.37686939182
"SAU",2010,4374.16666667
"SGP",2010,98.4924437892
"SLB",2010,1513.33333333
"SVK",2010,4133.75
"SWE",2010,11624.6666667
"SYC",2010,28.8888888889
"THA",2010,1176.27906977
"TLS",2010,3856.15384615
"TTO",2010,1406.56441718
"TUR",2010,156.5
"TWN",2010,1121.14457831
"TZA",2010,5938
"UKR",2010,192.5
"URY",2010,827.264150943
"USA",2010,507.565131579
"VCT",2010,2517.94871795
"VEN",2010,17652.7586207
"VGB",2010,498
"VIR",2010,397.077625571
"VNM",2010,1736.53846154
"VUT",2010,10582
"WSM",2010,330
"ZAF",2010,573.790647259
