"country_id","year","value"
"ABW",1997,4.441659678
"ABW",1998,4.1902449795
"ABW",1999,4.1902449795
"ABW",2000,6.938564382
"ABW",2001,7.9297878663
"ABW",2002,7.9297878663
"ABW",2003,7.9297878663
"ABW",2004,7.9297878663
"ABW",2005,8.6158582281
"ABW",2006,8.6158582281
"ABW",2007,0.861585822
"ABW",2008,0.861585822
"ALB",1995,163.45689268133
"ALB",1996,163.45689268133
"ALB",1997,172.53783116253
"ALB",1998,181.61876964373
"ALB",1999,217.9425235488
"ALB",2000,106.93162502131
"ALB",2001,137.48351788736
"ALB",2002,168.03541075341
"ALB",2003,168.03541075341
"ALB",2004,190.94933040788
"ALB",2005,370.6567597149
"ALB",2006,637.5296266386
"ALB",2007,533.7457340447
"ALB",2008,682.0084378912
"ARE",2004,75.6
"ARE",2005,108
"ASM",1996,1.045911978284
"ASM",1997,1.045911978284
"ASM",1998,1.045911978284
"ASM",1999,1.045911978284
"ASM",2000,1.136927561326
"ASM",2001,1.136927561326
"ASM",2002,1.136927561326
"ASM",2003,1.136927561326
"ASM",2004,1.136927561326
"ATG",1997,0.183718963015
"ATG",1998,0.183718963015
"ATG",1999,0.183718963015
"ATG",2000,0.217298215539
"ATG",2001,0.217298215539
"ATG",2002,0.217298215539
"ATG",2003,0.543245535888
"ATG",2004,0.543245535888
"ATG",2005,0.472196896335
"ATG",2006,0.472196896335
"ATG",2007,0.472196896335
"ATG",2008,0.472196896335
"AUS",1970,0
"AUS",1971,0
"AUS",1976,0
"AUS",1977,0
"AUS",1978,0
"AUS",1979,0
"AUS",1980,0
"AUS",1981,0
"AUS",1982,0
"AUS",1983,0
"AUS",1984,0
"AUS",1996,0
"AUS",1997,0
"AUS",1998,0
"AUS",1999,0
"AUS",2002,5429.5070121
"AUS",2004,8112.4887042
"BHR",2001,45.9
"BHR",2002,43.2
"BHR",2004,95.31
"BHR",2005,98.01
"BHR",2006,104.22
"BHR",2007,115.02
"BHR",2008,115.02
"BRN",1995,29.361032766
"BRN",1996,48.93505461
"BRN",1997,66.062323737
"BRN",1998,66.062323737
"BRN",1999,56.275312815
"BRN",2000,40.334771718
"BRN",2001,42.088457439
"BRN",2002,47.349514629
"BRN",2003,47.349514629
"CHN",1985,410145.5623581
"CHN",1986,628743.6782929
"CHN",1987,759163.1918317
"CHN",1988,1565618.0544532
"CHN",1989,1382978.1310572
"CHN",1990,1573616.2961626
"CHN",1991,1508996.7587918
"CHN",1992,1758862.946764
"CHN",1993,2056221.461599
"CHN",1994,2305782.145516
"CHN",1995,2412843.251681
"CHN",1996,2778838.050537
"CHN",1997,2975950.550428
"CHN",1998,3091676.944348
"CHN",1999,3226246.072276
"CHN",2000,3612899.911453
"CHN",2001,3751133.273278
"CHN",2002,3844238.738813
"CHN",2003,4197029.310143
"CHN",2004,4357951.343308
"CHN",2005,2932095.943499
"CHN",2006,2925063.252081
"CHN",2007,3192827.181246
"CHN",2008,3273754.458175
"COD",1998,0
"COD",1999,0
"COD",2000,0
"COD",2001,0
"COD",2002,0
"CUB",1970,142.09216426134
"CUB",2004,1343.7210720615
"CUB",2005,2084.146305261
"CUB",2006,1960.5893211633
"CUB",2007,1971.3444095318
"CUB",2008,2173.160477103
"CYP",1992,161.282183454
"CYP",1993,199.820772612
"CYP",1994,248.024211705
"CYP",1995,264.575267244
"CYP",1996,297.19413594
"CYP",1997,418.60881324
"CYP",1998,457.75145547
"CYP",1999,469.83251799
"CYP",2000,523.28989494
"CYP",2001,538.04139057
"CYP",2002,512.29097271
"CYP",2003,435.94551324
"CYP",2004,282.47819985
"CYP",2005,487.29380949
"CYP",2006,537.39913995
"CYP",2007,585.29775906
"CYP",2008,797.53147722
"DNK",1972,184.859424963
"DNK",1973,184.859424963
"DNK",2000,212.134358403
"DNK",2001,221.074123338
"DNK",2002,220.148829207
"DNK",2003,189.884593116
"DNK",2004,179.934122277
"DNK",2005,408.73705029
"DNK",2006,388.6736967
"DNK",2007,382.6507797
"DNK",2008,192.811564215
"ECU",1987,49173.95039518
"ECU",1988,49173.95039518
"ECU",1989,49173.95039518
"ECU",1990,49173.95039518
"ECU",1991,68843.53056509
"ECU",1992,98347.90081009
"ECU",1993,165224.47335227
"ECU",1994,165224.47335227
"ECU",1995,156373.16227877
"ECU",1996,151062.37563467
"ECU",1997,151062.37563467
"ECU",2004,69378.36676854
"ECU",2005,69908.44097865
"ECU",2006,69908.44097865
"EGY",1996,56792.20171579
"EGY",1997,59190.58986781
"EGY",2000,80774.29037089
"ESP",2000,17948.3736627
"ESP",2001,18033.0450903
"ESP",2002,17670.7301436
"ESP",2003,17395.0557264
"ESP",2004,16877.1816405
"ESP",2005,19082.8879965
"ESP",2006,18254.779839
"EST",1992,0
"EST",1993,0
"EST",1994,0
"EST",1995,0
"EST",1996,0
"EST",1997,0
"EST",1998,0
"EST",1999,0
"EST",2001,0
"EST",2002,0
"EST",2003,0
"EST",2004,0
"EST",2005,0
"EST",2006,0
"EST",2007,0
"EST",2008,0
"FIN",1978,746.54698356
"FIN",1979,822.48514398
"FIN",1980,1035.32590287
"FIN",1981,1143.35060949
"FIN",1982,1207.5237027
"FIN",1983,1271.69679591
"FIN",1984,1497.37217355
"FIN",1985,1573.3103337
"FIN",1986,1713.42158706
"FIN",1987,1721.97799938
"FIN",1988,1713.42158706
"FIN",1989,1886.6889387
"FIN",1990,1661.01356106
"FIN",1991,1962.62709885
"FIN",1992,2139.10310484
"FIN",1993,2155.14637821
"FIN",1994,2070.65180574
"FIN",1995,2058.88673853
"FIN",1996,2388.30861663
"FIN",1997,2123.05983174
"FIN",1998,2123.05983174
"FIN",1999,2123.05983174
"FIN",2000,2152.0925937
"FIN",2001,2152.0925937
"FIN",2002,2152.0925937
"FIN",2003,1830.09183786
"FIN",2004,1664.86316733
"FIN",2005,1692.83359269
"FIN",2006,1351.55709648
"FIN",2007,1611.09603936
"FIN",2008,1438.18113411
"FLK",2000,3.24
"FLK",2001,1.215
"FLK",2002,4.86
"FLK",2003,5.805
"FLK",2004,11.61
"FLK",2005,8.505
"FLK",2006,10.8
"FLK",2007,27
"FLK",2008,5.4
"FRA",1982,3121.777935
"FRA",1983,2740.5509382
"FRA",1984,2738.8375587
"FRA",2001,24989.0550687
"FRA",2002,22549.6448235
"GBR",2005,4129.2711765
"GBR",2006,4040.6058441
"GBR",2007,6365.9175102
"GHA",1980,0
"GHA",1984,0
"GHA",1985,0
"GHA",1991,0
"GHA",1992,0
"GHA",1993,0
"GHA",1994,0
"GHA",1995,0
"GHA",1996,0
"GHA",1997,0
"GHA",1998,0
"GHA",1999,0
"GHA",2000,0
"GNQ",1993,0
"GNQ",1994,0
"GNQ",1995,0
"GNQ",1996,0
"GNQ",1997,0
"GNQ",1998,0
"GNQ",1999,0
"GNQ",2000,0
"GNQ",2007,0
"GNQ",2008,0
"GRC",1993,12023.4935493
"GRC",1994,12726.9958293
"GRC",1995,5545.644534
"GRC",1996,6309.7759242
"GRC",1997,6520.1870592
"GRC",1998,6786.6225597
"GRC",1999,7268.4576693
"GRC",2000,8355.8446452
"GRC",2001,9903.2809734
"GRC",2002,9856.2906243
"GRC",2003,9855.6415875
"GRC",2004,11572.0874046
"GRC",2005,11657.9480769
"GRC",2006,11930.2326927
"GRC",2007,12246.3057681
"GRC",2008,12313.7134605
"GTM",1996,2930.190317503
"GTM",1997,3852.02707542
"GTM",1999,4170.057662241
"GTM",2000,8164.860357843
"GTM",2003,2104.022577562
"GTM",2008,295.95
"GUM",2006,4.7400000012
"GUM",2007,4.7400000012
"GUM",2008,4.7400000012
"GUY",1999,55.34265
"GUY",2000,55.17859303754
"GUY",2001,55.17859303754
"GUY",2002,53.11308421707
"GUY",2003,66.39135527627
"GUY",2004,56.65395648637
"GUY",2005,56.65395648637
"GUY",2006,56.65395648637
"GUY",2007,56.65395648637
"GUY",2008,53.11308421707
"HKG",1984,5327.1052029
"HKG",1985,8523.3683268
"HKG",1986,8736.4525347
"HKG",1987,6818.6946609
"HKG",1988,7351.405182
"HKG",1989,6499.0683477
"HKG",1990,6499.0683477
"HKG",1991,6136.825194
"HKG",1992,5891.7783564
"HKG",1993,5891.7783564
"HKG",1994,5689.3483566
"HKG",1995,5465.6099379
"HKG",1996,5261.0490981
"HKG",1997,5199.2546787
"HKG",1998,5103.3667842
"HKG",1999,3238.8799644
"HKG",2000,3210.7796739
"HKG",2001,2566.45795167
"HKG",2002,2653.08944346
"HKG",2003,2796.0314049
"HKG",2004,2798.1971937
"HKG",2005,2871.8411706
"HKG",2006,2780.1143811
"HKG",2007,2880.9006048
"HKG",2008,2828.8088487
"HND",1990,1555.7216267335
"HND",1991,1750.1868301985
"HND",1993,2874.195705437
"HND",1998,39904.25971945
"HND",1999,48616.30084652
"HND",2000,45352.12894353
"HND",2001,45352.12894353
"HND",2002,45352.12894353
"IDN",1973,373895.8937941
"IDN",1976,538361.6174616
"IDN",1977,439969.4291743
"IDN",1978,479439.4606955
"IDN",1979,597057.7333394
"IDN",1980,549487.4437762
"IDN",1981,621066.5892909
"IDN",1982,645228.2961173
"IDN",1983,704952.1113919
"IDN",1984,744384.0273153
"IDN",1985,829675.7520926
"IDN",1986,951126.2343291
"IDN",1987,1003273.5098115
"IDN",1988,1102015.0808848
"IDN",1989,1067756.2823737
"IDN",1990,1049828.3308022
"IDN",1991,1194572.0782661
"IDN",1992,1125549.0765774
"IDN",1993,1274419.5401871
"IDN",1994,1335743.0484723
"IDN",1995,1362082.9780775
"IDN",1996,1378070.8487594
"IDN",1997,1328369.7059771
"IDN",1998,1168364.8092349
"IDN",1999,1215180.4215629
"IDN",2000,1664183.3044355
"IDN",2001,1701587.7592453
"IDN",2002,1763132.9640701
"IDN",2003,1786305.226194
"IDN",2004,1786305.226194
"IDN",2005,0
"IDN",2006,0
"IND",2001,557472.6753263
"IND",2002,786460.8416805
"IND",2003,819666.3914313
"IND",2004,383547.5016115
"IND",2005,0
"IND",2006,0
"IND",2007,0
"IND",2008,0
"IRN",1994,47.10174189807
"IRN",1995,622.879931566
"IRN",1996,657.3129292066
"IRN",1997,580.2447341302
"IRN",1998,947.1510615511
"IRN",1999,1129.7921263276
"IRN",2000,4615.537988006
"IRN",2002,3575.434253394
"IRN",2003,4198.005307864
"IRN",2004,3017.17069135
"IRN",2005,0
"IRN",2006,0
"IRN",2007,0
"IRN",2008,0
"JOR",1994,0
"JOR",1996,0
"JOR",1997,0
"JOR",1998,0
"JOR",1999,0
"JOR",2000,17.725348557884
"JOR",2001,12.648238669197
"JOR",2002,15.498545975265
"JOR",2003,16.834627525231
"JOR",2004,78.82881143221
"JOR",2005,32.75384546829
"JOR",2006,36.28118268137
"JOR",2007,36.63004021531
"JOR",2008,40.27366324673
"KEN",1995,218.0410983775
"KEN",1996,239.3903100798
"KEN",1997,249.8493063923
"KEN",1998,253.8034345604
"KEN",1999,260.433433127
"KEN",2000,0
"KEN",2001,0
"KEN",2002,0
"KEN",2003,0
"KEN",2004,0
"KEN",2005,0
"KEN",2006,0
"KEN",2007,0
"KEN",2008,0
"KHM",1980,58.09497162306
"KHM",1981,76.58515765981
"KHM",1982,91.73518106721
"KHM",1983,119.4108143692
"KHM",1984,154.24393903389
"KHM",1985,359.6639414196
"KHM",1986,314.0945796714
"KHM",1987,334.8513046035
"KHM",1988,339.0265078162
"KHM",1989,376.4840459937
"KHM",1990,474.6609693268
"KHM",1991,550.2917948378
"KHM",1992,1019.2267711139
"KHM",1993,795.3165827309
"KHM",1994,1210.6896652141
"KHM",1995,1336.422930264
"KHM",1996,1145.1986192158
"KHM",1997,1267.830304787
"KHM",1998,1501.0452318034
"KHM",1999,2348.134334648
"KHM",2000,2487.160925339
"KHM",2001,2428.71331986
"KHM",2002,2686.621068335
"KHM",2003,3005.314324693
"KOR",1995,81572.148792
"KOR",1996,77166.379674
"KOR",1997,81353.266569
"KOR",1998,81477.992745
"KOR",1999,78398.967879
"KOR",2000,55493.350263
