"region_id","value"
1,149
3,7316.25
4,1600.75
5,6292.75
6,936.75
7,4916.5
8,15.25
9,3621.5
10,604
11,21555
12,42022.75
13,14009.75
14,6738.25
15,1205.5
18,114.25
19,513.75
20,326
21,897.75
22,2134
23,1005.75
24,2701.25
25,5337.25
26,219
27,2339.5
28,3568.25
29,641
30,561.5
31,1779
32,245.75
33,872.5
34,473.25
35,1065.5
36,4999.75
37,60.5
38,370.75
40,388.25
75,2.75
79,9.25
80,3862.25
81,4896
82,775
83,806.5
84,551.75
85,1547.5
86,84.25
87,117
88,45.5
89,31.5
90,51
91,101.5
92,48.25
93,106
94,449.75
95,1504
96,150.75
97,757.25
98,1340
99,1029.75
101,1423
103,161
105,694.25
106,396.25
108,63.75
109,6553.25
110,5.75
111,487
112,359
113,1683.25
114,205.75
115,779.25
116,5036.25
117,1654.75
118,664.5
122,1073.5
141,209.5
142,213.75
152,2994.25
153,3279.25
154,8
155,1326.25
156,3012.25
157,784.5
158,4
159,557
160,1744.75
161,3102
163,2807
164,1.25
165,36580
171,119.25
