"region_id","value"
3,-1
4,-0.833333333333333
5,-1
6,1
7,0
11,-0.932203389830508
12,-0.02400548696845
13,-1
14,-1
18,-1
19,-0.714285714285714
21,0
22,0
25,-0.579138710149138
26,-0.416666666666667
27,-0.152795031055901
28,-0.454545454545455
29,-0.429616087751371
30,-1
31,-0.223880597014925
33,-0.5
35,0
36,-0.238095238095238
38,-1
39,-1
40,0.857142857142857
48,-0.880681818181818
49,-1
69,-1
70,-1
73,-1
75,-0.714285714285714
77,-0.318352059925094
78,-1
80,-1
81,0.093970971343506
82,-1
83,-1
84,0.71875
85,-0.150888293988805
91,-1
92,-0.333333333333333
94,-0.614035087719298
95,-1
96,-1
97,-1
98,-1
99,-1
100,-1
101,-1
102,-0.295698924731183
103,-1
104,-1
105,-0.701923076923077
106,-0.153061224489796
113,-0.666666666666667
115,-0.32258064516129
116,-1
117,-0.159235668789809
118,-1
119,-0.604395604395604
120,-0.026086956521739
121,0
122,-0.238095238095238
141,0
142,-1
144,-1
145,-0.387700534759358
146,-1
147,-0.01001001001001
148,-0.404411764705882
149,-1
150,-1
151,-1
152,-0.888157894736842
153,-0.579238208012631
154,0.560747663551402
155,-0.436543654365437
156,-0.808605341246291
157,-1
158,-1
163,0
165,-1
171,-1
