"country_id","year","value"
"ABW",1997,2616067.391168
"ABW",2002,1858792.72656
"ABW",2007,1769564.668928
"AGO",2002,1288075413.3856
"AGO",2007,2195425966.048
"ALB",1997,5115906.782336
"ALB",2002,10599968.891456
"ALB",2007,21758501.21088
"ANT",1997,104029130.4416
"ANT",2002,51246212.26144
"ANT",2007,9738516.593792
"ARE",1997,1788260795.328
"ARE",2002,413552910.7584
"ARE",2007,655829602.5568
"ARG",1997,16335816319.872
"ARG",2002,5890782403.744
"ARG",2007,7308482376.832
"ATG",1997,21744176.08832
"ATG",2002,32351318.10624
"ATG",2007,12266013.880512
"AUS",1997,3174840382.336
"AUS",2002,2610880563.2
"AUS",2007,2353583101.408
"BEL",1997,334142653.5328
"BEL",2002,524747431.152
"BEL",2007,238108944.976
"BEN",1997,116257826.08832
"BEN",2007,28660368.95904
"BGD",1997,3659491755.584
"BGD",2002,2202843857.312
"BGD",2007,1486814038.2816
"BGR",1997,46641693.91168
"BGR",2002,63118652.11456
"BGR",2007,53318430.2896
"BHR",1997,73011065.2208
"BHR",2002,41311117.19168
"BHR",2007,92335942.12192
"BHS",1997,335786028.2336
"BHS",2002,233299393.9584
"BHS",2007,242721024.896
"BIH",1997,20707.82608832
"BIH",2002,28224
"BIH",2007,37262.67086528
"BLZ",1997,404739318.2336
"BLZ",2002,48062336
"BLZ",2007,93089505.4544
"BMU",1997,1964260.869088
"BMU",2007,4847444.7952
"BRA",1997,3166140602.464
"BRA",2002,2727607196.608
"BRA",2007,3250326243.36
"BRB",1997,18372081.30912
"BRB",2002,21169710.54688
"BRB",2007,15144340.862336
"BRN",1997,65249252.17664
"BRN",2002,18647226.18752
"BRN",2007,14705861.45056
"CAN",1997,9002638040.256
"CAN",2002,9644530043.456
"CAN",2007,9861465220.544
"CHL",1997,52454319595.328
"CHL",2002,30466337595.456
"CHL",2007,42506378386.08
"CHN",1997,90279970300.128
"CHN",2002,48841577681.344
"CHN",2007,44920579114.656
"CIV",1997,392321482.6496
"CIV",2002,206529167.5104
"CIV",2007,333829821.5392
"CMR",1997,202093043.5328
"CMR",2002,446903472.4896
"CMR",2007,291239099.9392
"COD",1997,24568173.91168
"COD",2002,64240484.84896
"COD",2007,81554466.46144
"COL",1997,1084069502.208
"COL",2002,753918613.6832
"COL",2007,961051635.0848
"CPV",1997,86218376.08832
"CPV",2002,50466222.54688
"CPV",2007,117854243.53248
"CRI",1997,288092048.6752
"CRI",2002,266555438.5312
"CRI",2007,146323253.83424
"CUB",1997,172484782.8704
"CUB",2002,120803737.6
"CUB",2007,67732983.38464
"CYM",1997,1254293.4782336
"CYM",2007,476088.3281504
"CYP",1997,515661555.584
"CYP",2002,20851549.09376
"CYP",2007,35919697.83808
"DEU",1997,2014880000
"DEU",2002,1797583290.72
"DEU",2007,2148845896.512
"DJI",1997,3046521.739744
"DJI",2007,9118637.223584
"DMA",1997,18389913.04416
"DMA",2002,29600038.79168
"DMA",2007,3343747.634752
"DNK",1997,18679174955.84
"DNK",2002,11841936495.424
"DNK",2007,6340344717.056
"DOM",1997,137438012.17664
"DOM",2002,128498341.24064
"DOM",2007,112903914.19776
"DZA",1997,487791804.416
"DZA",2002,809296336.8672
"DZA",2007,1050990934.5376
"ECU",1997,4686097317.664
"ECU",2002,2389168061.728
"ECU",2007,2435090446.208
"EGY",1997,518691208.6496
"EGY",2002,569175143.152
"EGY",2007,450557479.3216
"ERI",1997,10990614.782336
"ERI",2002,64320538.38336
"ERI",2007,7039874.825984
"ESP",1997,14351572998.336
"ESP",2002,8520220323.776
"ESP",2007,6350726893.504
"EST",1997,558323384.416
"EST",2002,576149151.0208
"EST",2007,526575454.944
"FIN",1997,663699567.3504
"FIN",2002,940417674.0896
"FIN",2007,950458006.1536
"FJI",1997,252127071.3248
"FJI",2002,220724224
"FJI",2007,117382722.34976
"FRA",1997,6752319251.104
"FRA",2002,6006916428.8
"FRA",2007,5020328832.736
"FSM",1997,125183857.82336
"FSM",2002,225660440.096
"FSM",2007,131778677.09888
"GAB",1997,266532730.4416
"GAB",2002,225615813.8752
"GAB",2007,147748138.80512
"GBR",1997,7636331584.672
"GBR",2002,5806445784.832
"GBR",2007,4416737553.312
"GEO",1997,13091862.608832
"GEO",2002,8352099.296352
"GEO",2007,90659435.2048
"GHA",1997,1293411840
"GHA",2002,868544051.2
"GHA",2007,891346170.3104
"GIN",1997,241938842.208
"GIN",2002,310382958.2336
"GIN",2007,301840758.4416
"GLP",1997,360133808.6752
"GLP",2002,224210695.8336
"GLP",2007,137052433.23072
"GMB",1997,31694478.26496
"GMB",2002,54276633.6
"GMB",2007,125731390.78528
"GNB",1997,38923043.48576
"GNB",2007,6910082.018784
"GNQ",1997,66980869.5584
"GNQ",2002,46944969.69792
"GNQ",2007,11980113.564832
"GRC",1997,1976630963.776
"GRC",2002,867562694.096
"GRC",2007,833418631.2256
"GRD",1997,10626182.608832
"GRD",2002,23519429.81248
"GRD",2007,16827030.74528
"GRL",1997,48480003.48576
"GRL",2002,576086240.9792
"GRL",2007,1023958410.0704
"GTM",1997,12252130.435328
"GTM",2002,117479805.6656
"GTM",2007,40420880.08
"GUF",1997,290304292.208
"GUF",2002,97430844.50624
"GUF",2007,68790237.47456
"GUM",1997,2193921.739744
"GUM",2002,4509796.07344
"GUM",2007,7175537.329856
"GUY",1997,579909247.792
"GUY",2002,209993744.2624
"GUY",2007,186128953.6064
"HKG",1997,1668258260.256
"HKG",2002,842257186.9376
"HKG",2007,1036957080.6784
"HND",1997,159823896.4672
"HND",2002,75695912.7344
"HND",2007,71985379.59648
"HRV",1997,135013315.13376
"HRV",2002,139508872.20704
"HRV",2007,278164387.1328
"HTI",1997,42972275.64672
"HTI",2002,22249824.96352
"HTI",2007,21395038.4816
"IDN",1997,22866964388.576
"IDN",2002,13240862647.712
"IDN",2007,13582156477.12
"IND",1997,14026723659.872
"IND",2002,9256705219.776
"IND",2007,13114508110.144
"IRL",1997,1906566480
"IRL",2002,2211701746.464
"IRL",2007,1658820999.808
"IRN",1997,1484329602.6496
"IRN",2002,1370286793.6352
"IRN",2007,1847538292.096
"IRQ",1997,64322939.13248
"IRQ",2002,80395636.35936
"IRQ",2007,36154386.70144
"ISL",1997,20051543117.536
"ISL",2002,18056721411.008
"ISL",2007,10003733800.928
"ISR",1997,37646316.51424
"ISR",2002,38625826.90624
"ISR",2007,19895545.7344
"ITA",1997,4585533893.248
"ITA",2002,2660199147.872
"ITA",2007,2393730505.824
"JAM",1997,178581139.1168
"JAM",2002,96724427.24896
"JAM",2007,136850819.1008
"JOR",1997,607173.9130912
"JOR",2002,936618.6666144
"JOR",2007,1268051.9873728
"JPN",1997,76538025133.472
"JPN",2002,32644044659.744
"JPN",2007,37077038680.416
"KEN",1997,37401752.40256
"KEN",2002,42520845.34208
"KEN",2007,31642701.66624
"KHM",1997,97135043.48576
"KHM",2002,243298064.2624
"KHM",2007,173799032.6464
"KIR",1997,52720293.04416
"KIR",2002,48818587.15104
"KIR",2007,93893686.64928
"KOR",1997,29142743864.416
"KOR",2002,16142065841.664
"KOR",2007,23594010918.688
"KWT",1997,92212269.13248
"KWT",2002,40545248.96352
"KWT",2007,24009839.24864
"LBN",1997,38720652.17664
"LBN",2002,60594438.20416
"LBN",2007,17281569.37472
"LBR",1997,57406695.64672
"LBR",2002,33460169.69792
"LBR",2007,97294070.2496
"LBY",1997,589358152.208
"LBY",2002,361373937.9936
"LBY",2007,129974702.16192
"LCA",1997,20983163.48576
"LCA",2002,15805363.98336
"LCA",2007,11537413.249152
"LKA",1997,2724356917.632
"LKA",2002,2351558774.208
"LKA",2007,1456671653.7856
"LTU",1997,121626841.30912
"LTU",2002,533784147.7248
"LTU",2007,1172285884.5152
"LVA",1997,642850301.7664
"LVA",2002,752328300.5728
"LVA",2007,1246871753.3664
"MAR",1997,7835929881.248
"MAR",2002,6086092894.56
"MAR",2007,6217788204.768
"MDG",1997,496125042.6496
"MDG",2002,414803946.6144
"MDG",2007,548444520.7584
"MDV",1997,839936013.9744
"MDV",2002,1086305268.4064
"MDV",2007,892789274.4064
"MEX",1997,8134220667.776
"MEX",2002,8558580101.568
"MEX",2007,9292030669.824
"MHL",1997,6766260.869088
"MHL",2002,413629163.0688
"MHL",2007,271570180.3808
"MLT",1997,10285227.826496
"MLT",2002,6304386.32656
"MLT",2007,7819225.237152
"MMR",1997,15084936330.912
"MMR",2002,3619706143.648
"MMR",2007,4079507644.352
"MOZ",1997,83087297.39744
"MOZ",2002,93968149.33856
"MOZ",2007,433977453.9072
"MRT",1997,337159647.3504
"MRT",2002,969734332.5376
"MRT",2007,2262279617.024
"MTQ",1997,92918913.04416
"MTQ",2002,12384729211.456
"MTQ",2007,67366292.33152
"MUS",1997,264432228.2336
"MUS",2002,215077181.2896
"MUS",2007,67552308.8912
"MYS",1997,8122186206.624
"MYS",2002,4196158156.064
"MYS",2007,5139910182.624
"MYT",1997,24431826.08832
"MYT",2007,121704054.5056
"NAM",1997,1456587847.792
"NAM",2002,3068795938.656
"NAM",2007,1629795720.448
