"country_id","category","value"
"CZE","158b",0
"CZE","158c",0
"CZE","158d",1
"CZE","158f",0
"CZE","158g",0
"CZE","158h",0
"CZE","159a",1
"CZE","159b",1
"CZE","159c",1
"CZE","159e",0
"CZE","159f",0
"CZE","159g",0
"CZE","159h",0
"CZE","159i",0
"CZE","159j",1
"CZE","159k",0
"CZE","159l",0
"CZE","160b",0
"CZE","160c",0
"CZE","160d",0
"CZE","160e",0
"CZE","79x",0.666666666667
"CZE","80x",0
"CZE","82x",0.666666666667
"DEU","153a",1
"DEU","153b",1
"DEU","153c",1
"DEU","153d",1
"DEU","153e",1
"DEU","153f",1
"DEU","153g",1
"DEU","158a",1
"DEU","158b",1
"DEU","158c",1
"DEU","158d",1
"DEU","158f",1
"DEU","158g",1
"DEU","158h",0
"DEU","159a",1
"DEU","159b",1
"DEU","159c",1
"DEU","159e",0
"DEU","159f",0
"DEU","159g",0
"DEU","159h",1
"DEU","159i",0
"DEU","159j",1
"DEU","159k",0
"DEU","159l",0
"DEU","160b",1
"DEU","160c",0
"DEU","160d",0
"DEU","160e",0
"DEU","79x",0.666666666667
"DEU","80x",1
"DEU","82x",0.333333333333
"DJI","153a",1
"DJI","153b",1
"DJI","153c",1
"DJI","153d",0
"DJI","153e",1
"DJI","153f",0
"DJI","153g",1
"DJI","158a",1
"DJI","158b",0
"DJI","158c",0
"DJI","158d",0
"DJI","158f",0
"DJI","158g",0
"DJI","158h",0
"DJI","159a",0
"DJI","159b",0
"DJI","159c",0
"DJI","159e",0
"DJI","159f",0
"DJI","159g",0
"DJI","159h",0
"DJI","159i",0
"DJI","159j",0
"DJI","159k",0
"DJI","159l",0
"DJI","160b",0
"DJI","160c",0
"DJI","160d",0
"DJI","160e",0
"DJI","79x",0.333333333333
"DJI","80x",0.5
"DJI","82x",0.666666666667
"DMA","153a",1
"DMA","153b",1
"DMA","153c",1
"DMA","153d",1
"DMA","153e",1
"DMA","153f",1
"DMA","153g",1
"DMA","158a",0
"DMA","158b",0
"DMA","158c",0
"DMA","158d",0
"DMA","158f",1
"DMA","158g",0
"DMA","158h",0
"DMA","159a",0
"DMA","159b",1
"DMA","159c",1
"DMA","159e",0
"DMA","159f",0
"DMA","159g",0
"DMA","159h",0
"DMA","159i",0
"DMA","159j",0
"DMA","159k",1
"DMA","159l",1
"DMA","160b",0
"DMA","160c",0
"DMA","160d",0
"DMA","160e",0
"DMA","79x",0.333333333333
"DMA","80x",0.5
"DMA","82x",0
"DNK","153a",1
"DNK","153b",1
"DNK","153c",1
"DNK","153d",1
"DNK","153e",1
"DNK","153f",1
"DNK","153g",1
"DNK","158a",0
"DNK","158b",0
"DNK","158c",0
"DNK","158d",1
"DNK","158f",0
"DNK","158g",0
"DNK","158h",0
"DNK","159a",1
"DNK","159b",1
"DNK","159c",1
"DNK","159e",1
"DNK","159f",0
"DNK","159g",1
"DNK","159h",1
"DNK","159i",1
"DNK","159j",1
"DNK","159k",1
"DNK","159l",0
"DNK","160b",0
"DNK","160c",0
"DNK","160d",1
"DNK","160e",1
"DNK","79x",0.666666666667
"DNK","80x",0
"DNK","82x",1
"DOM","153a",0
"DOM","153b",0
"DOM","153c",1
"DOM","153d",1
"DOM","153e",1
"DOM","153f",0
"DOM","153g",1
"DOM","158a",1
"DOM","158b",0
"DOM","158c",0
"DOM","158d",0
"DOM","158f",0
"DOM","158g",0
"DOM","158h",0
"DOM","159a",1
"DOM","159b",1
"DOM","159c",1
"DOM","159e",0
"DOM","159f",0
"DOM","159g",1
"DOM","159h",1
"DOM","159i",0
"DOM","159j",1
"DOM","159k",1
"DOM","159l",1
"DOM","160b",1
"DOM","160c",0
"DOM","160d",1
"DOM","160e",1
"DOM","79x",0.666666666667
"DOM","80x",1
"DOM","82x",0.333333333333
"DZA","153a",1
"DZA","153b",1
"DZA","153c",1
"DZA","153d",0
"DZA","153e",1
"DZA","153f",1
"DZA","153g",0
"DZA","158a",1
"DZA","158b",0
"DZA","158c",0
"DZA","158d",0
"DZA","158f",0
"DZA","158g",0
"DZA","158h",0
"DZA","159a",1
"DZA","159b",1
"DZA","159c",0
"DZA","159e",0
"DZA","159f",0
"DZA","159g",0
"DZA","159h",0
"DZA","159i",0
"DZA","159j",0
"DZA","159k",0
"DZA","159l",0
"DZA","160b",0
"DZA","160c",0
"DZA","160d",0
"DZA","160e",0
"DZA","79x",0.666666666667
"DZA","80x",1
"DZA","82x",0.666666666667
"ECU","153a",1
"ECU","153b",1
"ECU","153c",1
"ECU","153d",1
"ECU","153e",1
"ECU","153f",1
"ECU","153g",1
"ECU","158a",1
"ECU","158b",1
"ECU","158c",0
"ECU","158d",0
"ECU","158f",1
"ECU","158g",1
"ECU","158h",0
"ECU","159a",1
"ECU","159b",0
"ECU","159c",0
"ECU","159e",1
"ECU","159f",0
"ECU","159g",0
"ECU","159h",0
"ECU","159i",0
"ECU","159j",0
"ECU","159k",1
"ECU","159l",0
"ECU","160b",1
"ECU","160c",0
"ECU","160d",0
"ECU","160e",0
"ECU","79x",0.666666666667
"ECU","80x",1
"ECU","82x",0.666666666667
"EGY","153a",1
"EGY","153b",1
"EGY","153c",1
"EGY","153d",1
"EGY","153e",1
"EGY","153f",1
"EGY","153g",1
"EGY","158a",1
"EGY","158b",1
"EGY","158c",1
"EGY","158d",0
"EGY","158f",1
"EGY","158g",1
"EGY","158h",1
"EGY","159a",0
"EGY","159b",0
"EGY","159c",0
"EGY","159e",0
"EGY","159f",0
"EGY","159g",0
"EGY","159h",0
"EGY","159i",0
"EGY","159j",0
"EGY","159k",0
"EGY","159l",0
"EGY","160b",0
"EGY","160c",0
"EGY","160d",0
"EGY","160e",0
"EGY","79x",0.666666666667
"EGY","80x",1
"EGY","82x",1
"ERI","153a",1
"ERI","153b",1
"ERI","153c",1
"ERI","153d",0
"ERI","153e",1
"ERI","153f",1
"ERI","153g",1
"ERI","158a",0
"ERI","158b",0
"ERI","158c",0
"ERI","158d",1
"ERI","158f",0
"ERI","158g",0
"ERI","158h",0
"ERI","159a",1
"ERI","159b",0
"ERI","159c",0
"ERI","159e",0
"ERI","159f",0
"ERI","159g",0
"ERI","159h",0
"ERI","159i",0
"ERI","159j",0
"ERI","159k",0
"ERI","159l",0
"ERI","160b",0
"ERI","160c",0
"ERI","160d",0
"ERI","160e",0
"ERI","79x",0.333333333333
"ERI","80x",0.5
"ERI","82x",0.666666666667
"ESP","153a",1
"ESP","153b",1
"ESP","153c",1
"ESP","153d",1
"ESP","153e",1
"ESP","153f",1
"ESP","153g",1
"ESP","158a",0
"ESP","158b",0
"ESP","158c",0
"ESP","158d",1
"ESP","158f",0
"ESP","158g",0
"ESP","158h",0
"ESP","159a",1
"ESP","159b",1
"ESP","159c",1
"ESP","159e",1
"ESP","159f",1
"ESP","159g",1
"ESP","159h",1
"ESP","159i",0
"ESP","159j",1
"ESP","159k",1
"ESP","159l",0
"ESP","160b",1
"ESP","160c",0
"ESP","160d",1
"ESP","160e",0
"ESP","79x",0.333333333333
"ESP","80x",1
"ESP","82x",0
"EST","153a",1
"EST","153b",1
"EST","153c",1
"EST","153d",1
"EST","153e",1
"EST","153f",1
"EST","153g",1
"EST","158a",1
"EST","158b",0
"EST","158c",0
"EST","158d",1
"EST","158f",0
"EST","158g",0
"EST","158h",0
"EST","159a",1
"EST","159b",1
"EST","159c",1
"EST","159e",0
"EST","159f",0
"EST","159g",0
"EST","159h",0
"EST","159i",1
"EST","159j",1
"EST","159k",1
"EST","159l",0
"EST","160b",0
"EST","160c",0
"EST","160d",0
"EST","160e",0
"EST","79x",0.333333333333
"EST","80x",0.5
"EST","82x",0
"ETH","153a",0
"ETH","153b",0
"ETH","153c",0
"ETH","153d",0
"ETH","153e",0
"ETH","153f",0
"ETH","153g",0
"ETH","158a",0
"ETH","158b",0
"ETH","158c",0
"ETH","158d",0
"ETH","158f",0
"ETH","158g",0
"ETH","158h",0
"ETH","159a",0
"ETH","159b",0
"ETH","159c",0
"ETH","159e",0
"ETH","159f",0
"ETH","159g",0
"ETH","159h",0
"ETH","159i",0
"ETH","159j",0
"ETH","159k",0
"ETH","159l",0
"ETH","160b",0
"ETH","160c",0
"ETH","160d",0
"ETH","160e",0
"ETH","79x",0.666666666667
"ETH","80x",0.5
"ETH","82x",0.666666666667
"FIN","153a",1
"FIN","153b",1
"FIN","153c",1
"FIN","153d",1
"FIN","153e",1
"FIN","153f",1
"FIN","153g",1
"FIN","158a",1
"FIN","158b",1
"FIN","158c",1
"FIN","158d",1
"FIN","158f",0
"FIN","158g",1
"FIN","158h",0
"FIN","159a",1
"FIN","159b",1
"FIN","159c",1
"FIN","159e",0
"FIN","159f",0
"FIN","159g",1
"FIN","159h",0
"FIN","159i",1
"FIN","159j",1
"FIN","159k",1
"FIN","159l",0
"FIN","160b",1
"FIN","160c",0
"FIN","160d",1
"FIN","160e",1
"FIN","79x",1
"FIN","80x",0
"FIN","82x",0.666666666667
"FJI","153a",0
"FJI","153b",0
"FJI","153c",0
"FJI","153d",0
"FJI","153e",0
"FJI","153f",0
"FJI","153g",0
"FJI","158a",0
"FJI","158b",0
"FJI","158c",0
"FJI","158d",0
"FJI","158f",0
"FJI","158g",0
"FJI","158h",0
"FJI","159a",0
"FJI","159b",0
"FJI","159c",0
"FJI","159e",0
"FJI","159f",0
"FJI","159g",0
"FJI","159h",0
"FJI","159i",0
"FJI","159j",0
"FJI","159k",0
"FJI","159l",0
"FJI","160b",0
"FJI","160c",0
"FJI","160d",0
"FJI","160e",0
"FJI","79x",0
"FJI","80x",0
"FJI","82x",0
"FRA","153a",1
"FRA","153b",1
"FRA","153c",1
"FRA","153d",1
"FRA","153e",1
"FRA","153f",1
"FRA","153g",1
"FRA","158a",1
"FRA","158b",1
"FRA","158c",1
"FRA","158d",1
"FRA","158f",1
"FRA","158g",0
"FRA","158h",1
"FRA","159a",1
"FRA","159b",1
"FRA","159c",1
"FRA","159e",1
"FRA","159f",1
"FRA","159g",1
"FRA","159h",1
"FRA","159i",1
"FRA","159j",1
"FRA","159k",1
"FRA","159l",1
"FRA","160b",0
"FRA","160c",0
"FRA","160d",1
"FRA","160e",1
"FRA","79x",0.666666666667
"FRA","80x",1
"FRA","82x",0
"FSM","153a",0
"FSM","153b",0
"FSM","153c",0
"FSM","153d",0
"FSM","153e",0
"FSM","153f",0
"FSM","153g",0
"FSM","158a",0
"FSM","158b",0
"FSM","158c",0
"FSM","158d",0
"FSM","158f",0
"FSM","158g",0
"FSM","158h",0
"FSM","159a",0
"FSM","159b",0
"FSM","159c",0
"FSM","159e",0
"FSM","159f",0
"FSM","159g",0
"FSM","159h",0
"FSM","159i",0
"FSM","159j",0
"FSM","159k",0
"FSM","159l",0
"FSM","160b",0
"FSM","160c",0
"FSM","160d",0
"FSM","160e",0
"FSM","79x",0
"FSM","80x",0
"FSM","82x",0
"GAB","153a",0
"GAB","153b",0
"GAB","153c",0
"GAB","153d",0
"GAB","153e",0
"GAB","153f",0
"GAB","153g",0
"GAB","158a",0
"GAB","158b",0
"GAB","158c",0
"GAB","158d",0
"GAB","158f",0
"GAB","158g",0
"GAB","158h",0
"GAB","159a",0
"GAB","159b",0
"GAB","159c",0
"GAB","159e",0
"GAB","159f",0
"GAB","159g",0
"GAB","159h",0
"GAB","159i",0
"GAB","159j",0
"GAB","159k",0
"GAB","159l",0
"GAB","160b",0
"GAB","160c",0
"GAB","160d",0
"GAB","160e",0
"GAB","79x",0
"GAB","80x",0
"GAB","82x",0
"GBR","153a",1
"GBR","153b",1
"GBR","153c",1
"GBR","153d",1
"GBR","153e",1
"GBR","153f",1
"GBR","153g",1
"GBR","158a",1
"GBR","158b",1
"GBR","158c",1
"GBR","158d",1
"GBR","158f",1
"GBR","158g",1
"GBR","158h",1
"GBR","159a",1
"GBR","159b",1
"GBR","159c",1
"GBR","159e",0
"GBR","159f",1
"GBR","159g",0
"GBR","159h",0
"GBR","159i",0
"GBR","159j",1
"GBR","159k",1
"GBR","159l",0
"GBR","160b",1
"GBR","160c",0
"GBR","160d",0
"GBR","160e",0
"GBR","79x",0.666666666667
"GBR","80x",1
"GBR","82x",0
"GEO","153a",0
"GEO","153b",0
"GEO","153c",0
"GEO","153d",0
"GEO","153e",0
"GEO","153f",0
"GEO","153g",0
"GEO","158a",0
"GEO","158b",0
"GEO","158c",0
"GEO","158d",0
"GEO","158f",0
"GEO","158g",0
"GEO","158h",0
"GEO","159a",0
"GEO","159b",0
"GEO","159c",0
"GEO","159e",0
"GEO","159f",0
"GEO","159g",0
"GEO","159h",0
"GEO","159i",0
"GEO","159j",0
"GEO","159k",0
"GEO","159l",0
"GEO","160b",0
"GEO","160c",0
"GEO","160d",0
"GEO","160e",0
"GEO","79x",0
"GEO","80x",0
"GEO","82x",0
"GHA","153a",0
"GHA","153b",1
"GHA","153c",1
"GHA","153d",1
"GHA","153e",1
"GHA","153f",1
"GHA","153g",1
"GHA","158a",1
"GHA","158b",1
"GHA","158c",1
"GHA","158d",0
"GHA","158f",1
"GHA","158g",0
"GHA","158h",0
"GHA","159a",0
"GHA","159b",0
"GHA","159c",0
"GHA","159e",0
"GHA","159f",0
"GHA","159g",0
"GHA","159h",0
"GHA","159i",0
"GHA","159j",0
"GHA","159k",0
"GHA","159l",0
"GHA","160b",0
"GHA","160c",0
"GHA","160d",0
"GHA","160e",0
"GHA","79x",0.666666666667
"GHA","80x",0
"GHA","82x",1
"GIN","153a",1
"GIN","153b",1
"GIN","153c",1
"GIN","153d",1
"GIN","153e",1
"GIN","153f",1
"GIN","153g",0
"GIN","158a",0
"GIN","158b",1
"GIN","158c",0
"GIN","158d",0
"GIN","158f",0
"GIN","158g",0
"GIN","158h",0
"GIN","159a",1
"GIN","159b",0
"GIN","159c",0
"GIN","159e",0
"GIN","159f",0
"GIN","159g",0
"GIN","159h",0
"GIN","159i",0
"GIN","159j",0
"GIN","159k",0
"GIN","159l",0
"GIN","160b",0
"GIN","160c",0
"GIN","160d",0
"GIN","160e",0
"GIN","79x",1
"GIN","80x",0
"GIN","82x",0
"GMB","153a",1
"GMB","153b",1
"GMB","153c",1
"GMB","153d",1
"GMB","153e",1
"GMB","153f",1
"GMB","153g",1
"GMB","158a",1
"GMB","158b",1
"GMB","158c",0
"GMB","158d",1
"GMB","158f",1
"GMB","158g",1
"GMB","158h",1
"GMB","159a",1
"GMB","159b",1
"GMB","159c",1
"GMB","159e",0
"GMB","159f",1
"GMB","159g",1
"GMB","159h",1
"GMB","159i",1
"GMB","159j",1
"GMB","159k",1
"GMB","159l",1
"GMB","160b",0
"GMB","160c",0
"GMB","160d",0
"GMB","160e",0
"GMB","79x",0.333333333333
"GMB","80x",0.5
"GMB","82x",0.666666666667
"GNB","153a",1
"GNB","153b",1
"GNB","153c",1
"GNB","153d",1
"GNB","153e",1
"GNB","153f",0
"GNB","153g",1
"GNB","158a",1
"GNB","158b",1
"GNB","158c",1
"GNB","158d",0
"GNB","158f",1
"GNB","158g",0
"GNB","158h",1
"GNB","159a",0
"GNB","159b",0
"GNB","159c",0
"GNB","159e",0
"GNB","159f",0
"GNB","159g",0
"GNB","159h",0
"GNB","159i",0
"GNB","159j",0
"GNB","159k",0
"GNB","159l",0
"GNB","160b",0
"GNB","160c",0
"GNB","160d",0
"GNB","160e",0
"GNB","79x",0.333333333333
"GNB","80x",0
"GNB","82x",0.666666666667
"GNQ","153a",0
"GNQ","153b",0
"GNQ","153c",0
"GNQ","153d",0
"GNQ","153e",0
"GNQ","153f",0
"GNQ","153g",0
"GNQ","158a",0
"GNQ","158b",0
"GNQ","158c",0
"GNQ","158d",0
"GNQ","158f",0
"GNQ","158g",0
"GNQ","158h",0
"GNQ","159a",0
"GNQ","159b",0
"GNQ","159c",0
"GNQ","159e",0
"GNQ","159f",0
"GNQ","159g",0
"GNQ","159h",0
"GNQ","159i",0
"GNQ","159j",0
"GNQ","159k",0
"GNQ","159l",0
"GNQ","160b",0
"GNQ","160c",0
"GNQ","160d",0
"GNQ","160e",0
"GNQ","79x",0
"GNQ","80x",0
"GNQ","82x",0
"GRC","153a",1
"GRC","153b",1
"GRC","153c",1
"GRC","153d",1
"GRC","153e",1
"GRC","153f",1
"GRC","153g",1
"GRC","158a",1
"GRC","158b",1
"GRC","158c",1
"GRC","158d",1
"GRC","158f",1
"GRC","158g",0
"GRC","158h",0
"GRC","159a",1
"GRC","159b",1
"GRC","159c",1
"GRC","159e",1
"GRC","159f",1
"GRC","159g",1
"GRC","159h",1
"GRC","159i",1
"GRC","159j",1
"GRC","159k",0
"GRC","159l",1
"GRC","160b",0
"GRC","160c",0
"GRC","160d",1
"GRC","160e",0
"GRC","79x",0.666666666667
"GRC","80x",1
"GRC","82x",0.333333333333
"GRD","153a",1
"GRD","153b",1
"GRD","153c",1
"GRD","153d",1
"GRD","153e",1
"GRD","153f",1
"GRD","153g",1
"GRD","158a",1
"GRD","158b",1
"GRD","158c",0
"GRD","158d",1
"GRD","158f",1
"GRD","158g",0
"GRD","158h",1
"GRD","159a",0
"GRD","159b",0
"GRD","159c",0
"GRD","159e",0
"GRD","159f",0
"GRD","159g",0
"GRD","159h",0
"GRD","159i",0
"GRD","159j",0
"GRD","159k",0
"GRD","159l",0
"GRD","160b",0
"GRD","160c",0
"GRD","160d",0
"GRD","160e",0
"GRD","79x",0.333333333333
"GRD","80x",0
"GRD","82x",0.666666666667
"GTM","153a",1
"GTM","153b",1
"GTM","153c",1
"GTM","153d",1
"GTM","153e",1
"GTM","153f",1
"GTM","153g",1
"GTM","158a",1
"GTM","158b",1
"GTM","158c",0
"GTM","158d",1
"GTM","158f",1
"GTM","158g",0
"GTM","158h",0
"GTM","159a",0
"GTM","159b",0
"GTM","159c",0
"GTM","159e",0
"GTM","159f",0
"GTM","159g",0
"GTM","159h",0
"GTM","159i",0
"GTM","159j",0
"GTM","159k",1
"GTM","159l",0
"GTM","160b",0
"GTM","160c",0
"GTM","160d",0
"GTM","160e",0
"GTM","79x",0.666666666667
"GTM","80x",1
"GTM","82x",0.666666666667
"GUY","153a",1
"GUY","153b",0
"GUY","153c",1
"GUY","153d",1
"GUY","153e",1
"GUY","153f",1
"GUY","153g",1
"GUY","158a",0
"GUY","158b",0
"GUY","158c",1
"GUY","158d",0
"GUY","158f",1
"GUY","158g",0
"GUY","158h",0
"GUY","159a",0
"GUY","159b",0
"GUY","159c",0
"GUY","159e",0
"GUY","159f",0
"GUY","159g",0
"GUY","159h",0
"GUY","159i",0
"GUY","159j",0
"GUY","159k",0
"GUY","159l",0
"GUY","160b",0
"GUY","160c",0
"GUY","160d",0
"GUY","160e",0
"GUY","79x",0
"GUY","80x",0
"GUY","82x",0.333333333333
"HND","153a",1
"HND","153b",1
"HND","153c",1
"HND","153d",1
"HND","153e",1
"HND","153f",1
"HND","153g",1
"HND","158a",1
"HND","158b",1
"HND","158c",1
"HND","158d",0
"HND","158f",1
"HND","158g",1
"HND","158h",1
"HND","159a",1
"HND","159b",0
"HND","159c",0
"HND","159e",1
"HND","159f",0
"HND","159g",1
"HND","159h",0
"HND","159i",1
"HND","159j",0
"HND","159k",1
"HND","159l",0
"HND","160b",1
"HND","160c",0
"HND","160d",0
"HND","160e",0
"HND","79x",0.666666666667
"HND","80x",1
"HND","82x",0.666666666667
"HRV","153a",1
"HRV","153b",1
"HRV","153c",1
"HRV","153d",1
"HRV","153e",1
"HRV","153f",1
"HRV","153g",1
"HRV","158a",1
"HRV","158b",0
"HRV","158c",0
"HRV","158d",1
"HRV","158f",0
"HRV","158g",1
"HRV","158h",0
"HRV","159a",1
"HRV","159b",1
"HRV","159c",0
"HRV","159e",1
"HRV","159f",0
"HRV","159g",1
"HRV","159h",0
"HRV","159i",0
"HRV","159j",0
"HRV","159k",0
"HRV","159l",0
"HRV","160b",0
"HRV","160c",0
"HRV","160d",1
"HRV","160e",0
"HRV","79x",0
"HRV","80x",0
"HRV","82x",0
"HTI","153a",0
"HTI","153b",0
"HTI","153c",0
"HTI","153d",0
"HTI","153e",0
"HTI","153f",0
"HTI","153g",0
"HTI","158a",0
"HTI","158b",0
"HTI","158c",0
"HTI","158d",0
"HTI","158f",0
"HTI","158g",0
"HTI","158h",0
"HTI","159a",0
"HTI","159b",0
"HTI","159c",0
"HTI","159e",0
"HTI","159f",0
"HTI","159g",0
"HTI","159h",0
"HTI","159i",0
"HTI","159j",0
"HTI","159k",0
"HTI","159l",0
"HTI","160b",0
"HTI","160c",0
"HTI","160d",0
"HTI","160e",0
"HTI","79x",0
"HTI","80x",0
"HTI","82x",0
"HUN","153a",1
"HUN","153b",1
"HUN","153c",1
"HUN","153d",1
"HUN","153e",1
"HUN","153f",1
"HUN","153g",1
"HUN","158a",0
"HUN","158b",0
"HUN","158c",0
"HUN","158d",1
"HUN","158f",0
"HUN","158g",0
"HUN","158h",0
"HUN","159a",1
"HUN","159b",1
"HUN","159c",1
"HUN","159e",0
"HUN","159f",0
"HUN","159g",0
"HUN","159h",0
"HUN","159i",0
"HUN","159j",1
"HUN","159k",0
"HUN","159l",0
"HUN","160b",0
"HUN","160c",0
"HUN","160d",0
"HUN","160e",0
"HUN","79x",0.333333333333
"HUN","80x",0.5
"HUN","82x",0.333333333333
"IDN","153a",1
"IDN","153b",1
"IDN","153c",1
"IDN","153d",1
"IDN","153e",1
"IDN","153f",1
"IDN","153g",1
"IDN","158a",1
"IDN","158b",1
"IDN","158c",1
"IDN","158d",0
"IDN","158f",1
"IDN","158g",1
"IDN","158h",1
"IDN","159a",1
"IDN","159b",0
"IDN","159c",1
"IDN","159e",1
"IDN","159f",0
"IDN","159g",1
"IDN","159h",0
"IDN","159i",0
"IDN","159j",1
"IDN","159k",1
"IDN","159l",1
"IDN","160b",1
"IDN","160c",0
"IDN","160d",0
"IDN","160e",0
"IDN","79x",0.666666666667
"IDN","80x",1
"IDN","82x",0.333333333333
"IND","153a",1
"IND","153b",1
"IND","153c",1
"IND","153d",1
"IND","153e",1
"IND","153f",1
"IND","153g",1
"IND","158a",1
"IND","158b",1
"IND","158c",1
"IND","158d",1
"IND","158f",1
"IND","158g",1
"IND","158h",1
"IND","159a",1
"IND","159b",1
"IND","159c",1
"IND","159e",1
"IND","159f",1
"IND","159g",1
"IND","159h",0
"IND","159i",1
"IND","159j",1
"IND","159k",1
"IND","159l",1
"IND","160b",1
"IND","160c",0
"IND","160d",1
"IND","160e",0
"IND","79x",0.333333333333
"IND","80x",0.5
"IND","82x",1
"IRL","153a",1
"IRL","153b",1
"IRL","153c",1
"IRL","153d",1
"IRL","153e",1
"IRL","153f",1
"IRL","153g",1
"IRL","158a",1
"IRL","158b",1
"IRL","158c",1
"IRL","158d",1
"IRL","158f",1
"IRL","158g",1
"IRL","158h",0
"IRL","159a",1
"IRL","159b",1
"IRL","159c",1
"IRL","159e",0
"IRL","159f",1
"IRL","159g",1
"IRL","159h",1
"IRL","159i",1
"IRL","159j",1
"IRL","159k",1
"IRL","159l",1
"IRL","160b",0
"IRL","160c",0
"IRL","160d",0
"IRL","160e",0
"IRL","79x",0.333333333333
"IRL","80x",0.5
"IRL","82x",0.666666666667
"IRN","153a",1
"IRN","153b",1
"IRN","153c",0
"IRN","153d",0
"IRN","153e",1
"IRN","153f",1
"IRN","153g",1
"IRN","158a",1
"IRN","158b",0
"IRN","158c",0
"IRN","158d",0
"IRN","158f",0
"IRN","158g",0
"IRN","158h",0
"IRN","159a",1
"IRN","159b",0
"IRN","159c",1
"IRN","159e",0
"IRN","159f",0
"IRN","159g",1
"IRN","159h",1
"IRN","159i",1
"IRN","159j",0
"IRN","159k",1
"IRN","159l",0
"IRN","160b",1
"IRN","160c",0
"IRN","160d",1
"IRN","160e",0
"IRN","79x",0.333333333333
"IRN","80x",0
"IRN","82x",0
"IRQ","153a",0
"IRQ","153b",0
"IRQ","153c",0
"IRQ","153d",0
"IRQ","153e",0
"IRQ","153f",0
"IRQ","153g",0
"IRQ","158a",0
"IRQ","158b",0
"IRQ","158c",0
"IRQ","158d",0
"IRQ","158f",0
"IRQ","158g",0
"IRQ","158h",0
"IRQ","159a",0
"IRQ","159b",0
"IRQ","159c",0
"IRQ","159e",0
"IRQ","159f",0
"IRQ","159g",0
"IRQ","159h",0
"IRQ","159i",0
"IRQ","159j",0
"IRQ","159k",0
"IRQ","159l",0
"IRQ","160b",0
"IRQ","160c",0
"IRQ","160d",0
"IRQ","160e",0
"IRQ","79x",0
"IRQ","80x",0
"IRQ","82x",0
"ISL","153a",0
"ISL","153b",0
"ISL","153c",0
"ISL","153d",0
"ISL","153e",0
"ISL","153f",0
"ISL","153g",0
"ISL","158a",0
"ISL","158b",0
"ISL","158c",0
"ISL","158d",0
"ISL","158f",0
"ISL","158g",0
"ISL","158h",0
"ISL","159a",0
"ISL","159b",0
"ISL","159c",0
"ISL","159e",0
"ISL","159f",0
"ISL","159g",0
"ISL","159h",0
"ISL","159i",0
"ISL","159j",0
"ISL","159k",0
"ISL","159l",0
"ISL","160b",0
"ISL","160c",0
"ISL","160d",0
"ISL","160e",0
"ISL","79x",0
"ISL","80x",0
"ISL","82x",0
"ISR","153a",1
"ISR","153b",1
"ISR","153c",1
"ISR","153d",1
"ISR","153e",0
"ISR","153f",1
"ISR","153g",1
"ISR","158a",1
"ISR","158b",0
"ISR","158c",0
"ISR","158d",1
"ISR","158f",0
"ISR","158g",0
"ISR","158h",1
"ISR","159a",1
"ISR","159b",0
"ISR","159c",1
"ISR","159e",0
"ISR","159f",1
"ISR","159g",1
"ISR","159h",1
"ISR","159i",1
"ISR","159j",1
"ISR","159k",1
"ISR","159l",1
"ISR","160b",1
"ISR","160c",0
"ISR","160d",1
"ISR","160e",1
"ISR","79x",0.666666666667
"ISR","80x",1
"ISR","82x",0
"ITA","153a",1
"ITA","153b",1
"ITA","153c",1
"ITA","153d",1
"ITA","153e",1
"ITA","153f",1
"ITA","153g",1
"ITA","158a",0
"ITA","158b",0
"ITA","158c",0
"ITA","158d",1
"ITA","158f",0
"ITA","158g",0
"ITA","158h",0
"ITA","159a",1
"ITA","159b",1
"ITA","159c",1
"ITA","159e",0
"ITA","159f",0
"ITA","159g",0
"ITA","159h",0
"ITA","159i",0
"ITA","159j",1
"ITA","159k",0
"ITA","159l",0
"ITA","160b",0
"ITA","160c",0
"ITA","160d",0
"ITA","160e",0
"ITA","79x",0.333333333333
"ITA","80x",1
"ITA","82x",0
"JAM","153a",0
"JAM","153b",0
"JAM","153c",0
"JAM","153d",0
"JAM","153e",0
"JAM","153f",0
"JAM","153g",0
"JAM","158a",0
"JAM","158b",0
"JAM","158c",0
"JAM","158d",0
"JAM","158f",0
"JAM","158g",0
"JAM","158h",0
"JAM","159a",0
"JAM","159b",0
"JAM","159c",0
"JAM","159e",0
"JAM","159f",0
"JAM","159g",0
"JAM","159h",0
"JAM","159i",0
"JAM","159j",0
"JAM","159k",0
"JAM","159l",0
"JAM","160b",0
"JAM","160c",0
"JAM","160d",0
"JAM","160e",0
"JAM","79x",0
"JAM","80x",0
"JAM","82x",0
"JOR","153a",0
"JOR","153b",1
"JOR","153c",1
"JOR","153d",1
"JOR","153e",0
"JOR","153f",1
"JOR","153g",1
"JOR","158a",1
"JOR","158b",1
"JOR","158c",1
"JOR","158d",0
"JOR","158f",1
"JOR","158g",1
"JOR","158h",1
"JOR","159a",1
"JOR","159b",1
"JOR","159c",1
"JOR","159e",0
"JOR","159f",0
"JOR","159g",0
"JOR","159h",0
"JOR","159i",0
"JOR","159j",0
"JOR","159k",0
"JOR","159l",0
"JOR","160b",0
"JOR","160c",0
"JOR","160d",0
"JOR","160e",0
"JOR","79x",0.333333333333
"JOR","80x",0.5
"JOR","82x",0.666666666667
"JPN","153a",1
"JPN","153b",0
"JPN","153c",0
"JPN","153d",0
"JPN","153e",1
"JPN","153f",0
"JPN","153g",1
