"country_id","year","value"
"ARG",2002,2439.6244
"ARG",2003,2805.067322
"AUS",1995,29753.51453
"AUS",1996,32258.83149
"AUS",1998,25419.52831
"AUS",2000,25119.32159
"AUS",2002,23782.17311
"AUT",1997,37594.2099853
"AUT",1998,35519.7890971
"AUT",1999,33764.4084429
"AUT",2000,32657.4858181
"AUT",2001,32492.8833977
"AUT",2002,33396.9315848
"AZE",1997,11586.1265214
"AZE",1998,12036.6905844
"AZE",1999,13474.473874
"AZE",2000,15767.3369921
"AZE",2001,18498.2896347
"AZE",2002,21091.1194055
"BEL",1998,43683.7851
"BEL",1999,37244.31837
"BEL",2000,34073.58987
"BEL",2001,31529.83352
"BEL",2002,37649.64565
"BEL",2003,41885.53645
"BFA",1997,4109.48396376
"BFA",1998,3991.76754271
"BFA",1999,3931.8632991
"BFA",2000,3935.55079755
"BMU",1995,23946.1720483
"BMU",1996,23403.8914221
"BMU",1997,22861.6107959
"BMU",2000,21234.7689174
"BRA",1999,4073.172626
"BRA",2001,3233.380481
"BRN",2001,7672.07668761
"BRN",2002,7758.37828333
"CAN",1998,29257.60433
"CAN",1999,28899.37312
"CAN",2000,29337.86142
"CAN",2001,27474.02755
"CAN",2002,26872.33476
"CAN",2003,30729.53578
"CHN",1995,920.4592949
"CHN",1996,998.6773453
"CHN",1997,1055.624317
"CHN",1998,1202.194568
"CHN",1999,1336.042142
"CHN",2000,1428.596794
"CIV",1994,4631.62334552
"CIV",1996,4268.97502019
"CIV",1997,4109.48396376
"CIV",2000,3935.55079755
"CIV",2001,3998.27299377
"CRI",1995,6420.999519
"CRI",1999,5989.269274
"CRI",2000,6118.075137
"CYP",1997,20933.502
"CYP",1999,20679.35601
"CYP",2000,19728.23848
"CYP",2001,18286.55816
"CYP",2002,22307.0918
"CZE",1998,2357.37590985
"CZE",1999,2410.22004083
"CZE",2000,2514.0232518
"CZE",2001,2712.26956438
"CZE",2002,3040.76599533
"CZE",2003,3515.61543984
"DEU",1998,36037.3527
"DEU",1999,33097.86867
"DEU",2000,29832.18228
"DEU",2001,26956.45709
"DEU",2002,31781.2143
"DEU",2003,34898.63792
"DZA",2001,3900.507202
"DZA",2002,2803.50140095
"GBR",1995,21711.6358243
"GBR",1996,23236.3653443
"GBR",1998,37538.73359
"GBR",1999,37429.15908
"GBR",2000,35269.3126
"GBR",2001,34087.61379
"GBR",2002,38458.04503
"GBR",2003,40414.50404
"GUY",1995,6399.42514888
"GUY",1996,7274.66423428
"GUY",1997,7735.37558178
"GUY",1998,7509.7893897
"GUY",1999,6662.04741565
"GUY",2000,5594.47255785
"HKG",1998,17351.8965578
"HKG",1999,17584.4403478
"HKG",2000,17816.9841379
"HKG",2001,18049.527928
"HKG",2002,20447.92883
"HKG",2003,19701.28089
"HUN",1998,2357.37590985
"HUN",1999,2410.22004083
"HUN",2000,2514.0232518
"HUN",2001,2712.26956438
"HUN",2002,3040.76599533
"HUN",2003,3515.61543984
"IND",1995,1607.744665
"IND",1996,1754.93005
"IND",1997,1869.921949
"IND",1998,1649.662435
"IND",1999,1574.301753
"IND",2000,1418.25575218
"ISL",1998,30511.58896
"ISL",1999,31970.9841
"ISL",2000,32081.01266
"ITA",1998,28074.27266
"ITA",1999,26112.22091
"ITA",2000,23858.6179
"ITA",2001,21861.32253
"ITA",2002,25956.32559
"ITA",2003,28698.77804
"JPN",1995,16654.2651875
"JPN",1996,16886.8089776
"JPN",1997,17119.3527677
"JPN",1998,17351.8965578
"JPN",1999,44447.93634
"JPN",2000,45941.32745
"KHM",1996,10753.1963305
"KHM",1997,9956.80407879
"KHM",1998,9173.47992811
"KHM",1999,8466.48088674
"KHM",2000,7932.19254758
"KHM",2001,7672.07668761
"KNA",1999,21777.0495436
"KNA",2000,21234.7689174
"KOR",1996,27937.33433
"KOR",1997,26815.23414
"KOR",1998,18422.67468
"KOR",1999,20138.73823
"KOR",2000,22746.11721
"KOR",2001,20036.5735
"LKA",1995,1316.92402831
"LKA",1996,1337.19037309
"LKA",1997,864.3346447
"LKA",1998,864.0320954
"LKA",1999,808.9806078
"LKA",2000,765.9795608
"LTU",1995,2065.549299
"LTU",2000,3687.135349
"LVA",1997,3383.229706
"LVA",1998,3635.672686
"LVA",1999,3774.130344
"LVA",2000,3749.192795
"LVA",2001,3759.605911
"LVA",2002,4091.648189
"LVA",2003,4824.236361
"MDA",1998,2357.37590985
"MDA",1999,2410.22004083
"MDA",2000,2514.0232518
"MDA",2001,2712.26956438
"MDA",2002,3040.76599533
"MDA",2003,3515.61543984
"MDG",1995,3325.15937844
"MDG",1998,4393.91970833
"MDG",1999,3769.07237176
"MDG",2000,3330.73353496
"MEX",1998,4457.927432
"MEX",1999,4842.503519
"MEX",2000,5845.945397
"MEX",2001,6485.240322
"MEX",2002,6315.602529
"MEX",2003,6123.641726
"MMR",1998,9173.47992811
"MMR",1999,8466.48088674
"MMR",2000,10228.76777
"MMR",2001,7699.523647
"MMR",2003,9366.870762
"MUS",1998,4669.381175
"MUS",1999,4646.80396
"MUS",2000,4528.71983
"MUS",2001,4245.170263
"MUS",2002,4554.592076
"MUS",2003,4977.840526
"MWI",1997,4606.26401498
"MWI",1998,4393.91970833
"MWI",1999,3769.07237176
"MWI",2000,3330.73353496
"MWI",2001,3755.78260385
"MWI",2002,5432.69990772
"NIC",1997,5177.94734513
"NIC",1998,5386.69776255
"NIC",1999,5553.70245423
"NIC",2000,5663.18593937
"NIC",2001,5709.07924547
"NIC",2002,5700.06534489
"PER",1997,8943.34278
"PER",1998,8477.55006
"PER",1999,8672.689786
"PER",2000,8315.759439
"PER",2001,8058.18927
"PER",2002,7877.878763
"POL",1996,5393.448561
"POL",1998,5763.658022
"POL",1999,6940.359397
"POL",2001,7095.835343
"POL",2002,7280.521712
"PRT",1996,13106.69959
"PRT",1997,11441.95334
"PRT",1998,11996.26251
"PRT",1999,11222.25493
"PRT",2000,10381.90456
"ROU",1998,2126.039287
"ROU",1999,1676.923211
"ROU",2000,1700.806558
"ROU",2001,1965.022303
"ROU",2002,2310.837536
"ROU",2003,2904.63099
"TTO",1996,23403.8914221
"TTO",1997,22861.6107959
"TTO",1999,21777.0495436
"TTO",2000,21234.7689174
