"country_id","year","value"
"ABW",1970,276.85
"ABW",1980,276.85
"ABW",1990,324.31
"ABW",1996,484.092
"ABW",1997,542.626
"ABW",1998,699.0858
"ABW",1999,718.0698
"ABW",2000,720.4428
"ABW",2001,720.4428
"ABW",2002,739.4268
"ABW",2003,786.8868
"ABW",2004,786.8868
"ABW",2005,785.463
"ABW",2006,785.463
"ABW",2007,843.997
"ABW",2008,862.19
"AGO",1970,9964.3061
"AGO",1971,9103.0653
"AGO",1972,8641.3586
"AGO",1973,9286.8937
"AGO",1980,12260.5
"AGO",1990,34804
"AGO",1995,48035.848
"AGO",2000,38086.65
"AGO",2001,38086.65
"AGO",2002,41508.516
"AIA",1981,632.8
"AIA",1982,632.8
"AIA",1990,632.8
"AIA",1995,632.8
"AIA",2001,498.33
"AIA",2002,498.33
"AIA",2003,498.33
"AIA",2004,498.33
"AIA",2005,550.536
"AIA",2006,359.905
"AIA",2007,229.39
"AIA",2008,242.5206
"ALB",1970,3164
"ALB",1980,4429.6
"ALB",1981,4746
"ALB",1982,4746
"ALB",1983,4904.2
"ALB",1984,5062.4
"ALB",1985,5220.6
"ALB",1986,5448.408
"ALB",1987,5644.576
"ALB",1988,5796.448
"ALB",1989,6158.726
"ALB",1990,6335.91
"ALB",1991,6328
"ALB",1992,4746
"ALB",1993,3164
"ALB",1994,2373
"ALB",1995,1882.58
"ALB",1996,2075.584
"ALB",1997,1896.818
"ALB",1998,2048.69
"ALB",1999,2325.54
"ALB",2000,2452.1
"ALB",2001,2752.68
"ALB",2002,3306.38
"ALB",2003,3986.64
"ALB",2004,4429.6
"ALB",2005,4540.34
"ALB",2006,4239.76
"ALB",2007,5493.495
"ALB",2008,5162.066
"ARE",1970,9492
"ARE",1972,10195.99
"ARE",1975,11282.824
"ARE",1976,5858.7788
"ARE",1977,5858.7788
"ARE",1978,5858.7788
"ARE",1979,10560.0873
"ARE",1980,10560.0873
"ARE",1981,10560.0873
"ARE",1982,11567.1094
"ARE",1983,11567.1094
"ARE",1984,11567.1094
"ARE",1985,10124.8
"ARE",1986,10124.8
"ARE",1987,15258.39
