"region_id","value"
1,0.841605
2,0.843214
3,0.870202
4,0.883658
5,0.872609
6,0.864766
7,0.858341
8,0.841481
9,0.877529
10,0.877901
11,0.876624
12,0.862062
13,0.878402
14,0.869031
15,0.866481
16,0.837033
17,0.847632
18,0.913758
19,0.902907
20,0.859962
21,0.854473
22,0.856923
23,0.850652
24,0.844859
25,0.859144
26,0.866299
27,0.863487
28,0.85358
29,0.867577
30,0.872399
31,0.919666
32,0.917567
33,0.878821
34,0.86724
35,0.914926
36,0.926813
37,0.933978
38,0.93529
39,0.858001
40,0.930784
41,0.814256
42,0.865837
43,0.832357
44,0.862175
45,0.808622
46,0.808368
47,0.835372
48,0.820801
49,0.821153
50,0.869409
51,0.850308
52,0.893773
53,0.914622
54,0.827038
55,0.863993
56,0.910106
57,0.853648
58,0.859639
59,0.856728
60,0.943581
61,0.936867
62,0.924231
63,0.895356
64,0.928561
65,0.875516
66,0.851222
67,0.803011
68,0.826881
69,0.836546
70,0.837251
71,0.83653
72,0.838128
73,0.842246
74,0.832463
75,0.823057
76,0.854421
77,0.829335
78,0.838024
79,0.83944
80,0.870595
81,0.873879
82,0.87331
83,0.861491
84,0.864703
85,0.832842
86,0.889651
87,0.857754
88,0.881565
89,0.857915
90,0.840055
91,0.873803
92,0.86632
93,0.8738
94,0.862919
95,0.862703
96,0.846126
97,0.876556
98,0.849429
99,0.870057
100,0.853886
101,0.847651
102,0.844055
103,0.842924
104,0.844906
105,0.855118
106,0.854346
107,0.802361
108,0.862302
109,0.881532
110,0.846988
111,0.865096
112,0.886897
113,0.887983
114,0.866938
115,0.844606
116,0.847438
117,0.880914
118,0.855534
119,0.835307
120,0.832062
121,0.83422
122,0.845388
123,0.830297
124,0.803254
125,0.955918
126,0.871467
127,0.854099
128,0.852713
129,0.869353
130,0.834365
131,0.837377
132,0.819618
133,0.817445
134,0.796089
135,0.855332
136,0.890605
137,0.863543
138,0.870933
139,0.877734
140,0.868974
141,0.93705
142,0.913907
143,0.935745
144,0.820736
145,0.820055
146,0.839056
147,0.834111
148,0.838498
149,0.820233
150,0.885105
151,0.814384
152,0.864769
153,0.866179
154,0.897761
155,0.879334
156,0.888266
157,0.881512
158,0.891268
159,0.862226
160,0.865475
161,0.854414
162,0.872432
163,0.925059
164,0.928682
165,0.879423
166,0.909001
167,0.803036
168,0.901573
169,0.846403
170,0.828651
171,0.893297
172,0.871928
