"region_id","value"
3,221943
4,211971
5,566842
6,20842
7,107862
9,61782
10,22858872
11,91077287
12,20434176
13,5795887
14,918675
15,11992
16,49044790
18,14131858
19,65068149
20,710960
21,1006901
22,81895
23,1250882
25,369031
26,20926315
27,20905585
28,19448815
29,36913721
31,4906585
32,496374
33,22211743
34,3204897
35,42292929
36,27601038
37,2505559
38,708573
39,169270617
40,2642566
41,423613
42,10392226
44,10276158
45,33757175
47,3270065
48,1688359
49,12521851
50,6036914
51,401880
52,2259810
53,1315912
54,7322858
55,22276056
56,141377752
57,4646003
58,46299862
59,71158647
60,19314747
61,3921278
62,6426679
63,10706290
64,788457
65,3600523
66,33333216
69,6144562
71,5701579
72,8078314
73,3800610
74,2055080
75,43997828
76,199579
78,22931299
80,305655
81,11416987
82,8706497
83,9365818
84,4052707
85,181276
86,39349
87,69481
88,170649
89,68925
90,280946
91,89971
92,1056608
93,118149
95,3242173
96,4133884
97,5675356
98,44227550
99,7483763
100,6939688
101,108700891
102,12728111
103,13755680
104,28674757
105,26084662
106,895900
107,301931
109,294942
111,315665
112,176615
113,116921
115,4137521
116,301139947
117,294385
118,2780132
119,769095
120,470784
121,203321
122,190010647
123,40301927
124,3447496
125,5238460
126,5571975
127,82400996
128,16570613
129,38518241
130,61083916
131,60776238
132,4109086
133,40448191
134,10642836
135,58147733
136,32671
137,684736
138,4493312
139,2009245
140,3575439
141,907229
142,65397521
143,27499638
144,1472041
145,9947814
146,18013409
147,135031164
148,18060382
149,1454867
150,64606759
151,12263596
152,38139640
153,1129866154
154,150448339
155,47373958
156,24821286
157,85262356
158,4553009
159,1321851888
160,127467972
161,107817
163,80264543
164,6053193
165,234693997
166,33390141
168,9031088
169,4627926
170,16284741
171,1084971
172,4552198
