"yr","r0","r1","r2","id","w","v","r2_v","r1_v","r0_v","r2_n","r1_n","r0_n","z_level","z_n","z"
1990,1,2,14,31,,,0.00575606376189561,0.0647379969127616,0.194469211965451,1,12,72,"r2",1,0.00575606376189561
1990,1,2,14,32,1,0.00575606376189561,0.00575606376189561,0.0647379969127616,0.194469211965451,1,12,72,"v",1,0.00575606376189561
1990,1,2,14,33,,,0.00575606376189561,0.0647379969127616,0.194469211965451,1,12,72,"r2",1,0.00575606376189561
1990,1,2,14,34,,,0.00575606376189561,0.0647379969127616,0.194469211965451,1,12,72,"r2",1,0.00575606376189561
1990,1,2,14,35,,,0.00575606376189561,0.0647379969127616,0.194469211965451,1,12,72,"r2",1,0.00575606376189561
1990,1,2,14,36,,,0.00575606376189561,0.0647379969127616,0.194469211965451,1,12,72,"r2",1,0.00575606376189561
1990,1,2,14,37,,,0.00575606376189561,0.0647379969127616,0.194469211965451,1,12,72,"r2",1,0.00575606376189561
1990,1,2,14,41,,,0.00575606376189561,0.0647379969127616,0.194469211965451,1,12,72,"r2",1,0.00575606376189561
1990,1,2,14,42,,,0.00575606376189561,0.0647379969127616,0.194469211965451,1,12,72,"r2",1,0.00575606376189561
1990,1,2,14,43,,,0.00575606376189561,0.0647379969127616,0.194469211965451,1,12,72,"r2",1,0.00575606376189561
1990,1,2,14,44,,,0.00575606376189561,0.0647379969127616,0.194469211965451,1,12,72,"r2",1,0.00575606376189561
1990,1,2,14,45,,,0.00575606376189561,0.0647379969127616,0.194469211965451,1,12,72,"r2",1,0.00575606376189561
1990,1,2,14,46,,,0.00575606376189561,0.0647379969127616,0.194469211965451,1,12,72,"r2",1,0.00575606376189561
1990,1,2,14,202,,,0.00575606376189561,0.0647379969127616,0.194469211965451,1,12,72,"r2",1,0.00575606376189561
1990,1,2,15,49,1,0.057508633769122,0.0967944862214555,0.0647379969127616,0.194469211965451,5,12,72,"v",1,0.057508633769122
1990,1,2,15,61,,,0.0967944862214555,0.0647379969127616,0.194469211965451,5,12,72,"r2",5,0.0967944862214555
1990,1,2,15,62,1,0.169447771081735,0.0967944862214555,0.0647379969127616,0.194469211965451,5,12,72,"v",1,0.169447771081735
1990,1,2,15,63,,,0.0967944862214555,0.0647379969127616,0.194469211965451,5,12,72,"r2",5,0.0967944862214555
1990,1,2,15,67,1,0.0589090103283753,0.0967944862214555,0.0647379969127616,0.194469211965451,5,12,72,"v",1,0.0589090103283753
1990,1,2,15,84,1,0.0607585985353414,0.0967944862214555,0.0647379969127616,0.194469211965451,5,12,72,"v",1,0.0607585985353414
1990,1,2,15,214,1,0.137348417392703,0.0967944862214555,0.0647379969127616,0.194469211965451,5,12,72,"v",1,0.137348417392703
1990,1,2,17,100,1,0.0163179346120088,0.0150763469272032,0.0647379969127616,0.194469211965451,3,12,72,"v",1,0.0163179346120088
1990,1,2,17,103,,,0.0150763469272032,0.0647379969127616,0.194469211965451,3,12,72,"r2",3,0.0150763469272032
1990,1,2,17,104,,,0.0150763469272032,0.0647379969127616,0.194469211965451,3,12,72,"r2",3,0.0150763469272032
1990,1,2,17,197,,,0.0150763469272032,0.0647379969127616,0.194469211965451,3,12,72,"r2",3,0.0150763469272032
1990,1,2,17,198,,,0.0150763469272032,0.0647379969127616,0.194469211965451,3,12,72,"r2",3,0.0150763469272032
1990,1,2,17,199,1,0.00846833611644992,0.0150763469272032,0.0647379969127616,0.194469211965451,3,12,72,"v",1,0.00846833611644992
1990,1,2,17,200,1,0.0204427700531508,0.0150763469272032,0.0647379969127616,0.194469211965451,3,12,72,"v",1,0.0204427700531508
1990,1,2,18,101,,,,0.0647379969127616,0.194469211965451,,12,72,"r1",12,0.0647379969127616
1990,1,2,18,102,,,,0.0647379969127616,0.194469211965451,,12,72,"r1",12,0.0647379969127616
1990,1,9,53,1,,,0.273007495120491,0.226881079856916,0.194469211965451,2,6,72,"r2",2,0.273007495120491
1990,1,9,53,2,,,0.273007495120491,0.226881079856916,0.194469211965451,2,6,72,"r2",2,0.273007495120491
1990,1,9,53,3,,,0.273007495120491,0.226881079856916,0.194469211965451,2,6,72,"r2",2,0.273007495120491
1990,1,9,53,4,,,0.273007495120491,0.226881079856916,0.194469211965451,2,6,72,"r2",2,0.273007495120491
1990,1,9,53,16,1,0.199835211330305,0.273007495120491,0.226881079856916,0.194469211965451,2,6,72,"v",1,0.199835211330305
1990,1,9,53,162,1,0.346179778910676,0.273007495120491,0.226881079856916,0.194469211965451,2,6,72,"v",1,0.346179778910676
1990,1,9,54,5,,,0.241611618529583,0.226881079856916,0.194469211965451,2,6,72,"r2",2,0.241611618529583
1990,1,9,54,6,,,0.241611618529583,0.226881079856916,0.194469211965451,2,6,72,"r2",2,0.241611618529583
1990,1,9,54,7,,,0.241611618529583,0.226881079856916,0.194469211965451,2,6,72,"r2",2,0.241611618529583
1990,1,9,54,17,1,0.0654175141528307,0.241611618529583,0.226881079856916,0.194469211965451,2,6,72,"v",1,0.0654175141528307
1990,1,9,54,18,1,0.417805722906335,0.241611618529583,0.226881079856916,0.194469211965451,2,6,72,"v",1,0.417805722906335
1990,1,9,57,8,,,0.0865646989905137,0.226881079856916,0.194469211965451,1,6,72,"r2",1,0.0865646989905137
1990,1,9,57,9,,,0.0865646989905137,0.226881079856916,0.194469211965451,1,6,72,"r2",1,0.0865646989905137
1990,1,9,57,10,,,0.0865646989905137,0.226881079856916,0.194469211965451,1,6,72,"r2",1,0.0865646989905137
1990,1,9,57,11,,,0.0865646989905137,0.226881079856916,0.194469211965451,1,6,72,"r2",1,0.0865646989905137
1990,1,9,57,12,,,0.0865646989905137,0.226881079856916,0.194469211965451,1,6,72,"r2",1,0.0865646989905137
1990,1,9,57,13,,,0.0865646989905137,0.226881079856916,0.194469211965451,1,6,72,"r2",1,0.0865646989905137
1990,1,9,57,148,,,0.0865646989905137,0.226881079856916,0.194469211965451,1,6,72,"r2",1,0.0865646989905137
1990,1,9,57,149,,,0.0865646989905137,0.226881079856916,0.194469211965451,1,6,72,"r2",1,0.0865646989905137
1990,1,9,57,150,,,0.0865646989905137,0.226881079856916,0.194469211965451,1,6,72,"r2",1,0.0865646989905137
1990,1,9,57,157,,,0.0865646989905137,0.226881079856916,0.194469211965451,1,6,72,"r2",1,0.0865646989905137
1990,1,9,57,158,,,0.0865646989905137,0.226881079856916,0.194469211965451,1,6,72,"r2",1,0.0865646989905137
1990,1,9,57,159,,,0.0865646989905137,0.226881079856916,0.194469211965451,1,6,72,"r2",1,0.0865646989905137
1990,1,9,57,212,1,0.0865646989905137,0.0865646989905137,0.226881079856916,0.194469211965451,1,6,72,"v",1,0.0865646989905137
1990,1,9,61,19,,,0.245483552850833,0.226881079856916,0.194469211965451,1,6,72,"r2",1,0.245483552850833
1990,1,9,61,146,,,0.245483552850833,0.226881079856916,0.194469211965451,1,6,72,"r2",1,0.245483552850833
1990,1,9,61,147,,,0.245483552850833,0.226881079856916,0.194469211965451,1,6,72,"r2",1,0.245483552850833
1990,1,9,61,151,,,0.245483552850833,0.226881079856916,0.194469211965451,1,6,72,"r2",1,0.245483552850833
1990,1,9,61,152,,,0.245483552850833,0.226881079856916,0.194469211965451,1,6,72,"r2",1,0.245483552850833
1990,1,9,61,153,,,0.245483552850833,0.226881079856916,0.194469211965451,1,6,72,"r2",1,0.245483552850833
1990,1,9,61,154,,,0.245483552850833,0.226881079856916,0.194469211965451,1,6,72,"r2",1,0.245483552850833
1990,1,9,61,155,1,0.245483552850833,0.245483552850833,0.226881079856916,0.194469211965451,1,6,72,"v",1,0.245483552850833
1990,1,9,61,156,,,0.245483552850833,0.226881079856916,0.194469211965451,1,6,72,"r2",1,0.245483552850833
1990,1,9,61,161,,,0.245483552850833,0.226881079856916,0.194469211965451,1,6,72,"r2",1,0.245483552850833
1990,1,19,21,163,1,0.198034717326566,0.146861199988936,0.146861199988936,0.194469211965451,2,2,72,"v",1,0.198034717326566
1990,1,19,21,218,1,0.0956876826513052,0.146861199988936,0.146861199988936,0.194469211965451,2,2,72,"v",1,0.0956876826513052
1990,1,19,21,219,,,0.146861199988936,0.146861199988936,0.194469211965451,2,2,72,"r2",2,0.146861199988936
1990,1,142,30,14,1,0.00561869354987013,0.0798001450495545,0.108419428488456,0.194469211965451,4,13,72,"v",1,0.00561869354987013
1990,1,142,30,20,1,0.131111799056008,0.0798001450495545,0.108419428488456,0.194469211965451,4,13,72,"v",1,0.131111799056008
1990,1,142,30,21,,,0.0798001450495545,0.108419428488456,0.194469211965451,4,13,72,"r2",4,0.0798001450495545
1990,1,142,30,209,1,0.102446396254679,0.0798001450495545,0.108419428488456,0.194469211965451,4,13,72,"v",1,0.102446396254679
1990,1,142,30,210,1,0.0800236913376607,0.0798001450495545,0.108419428488456,0.194469211965451,4,13,72,"v",1,0.0800236913376607
1990,1,142,34,38,,,0.0916174079242378,0.108419428488456,0.194469211965451,2,13,72,"r2",2,0.0916174079242378
1990,1,142,34,39,,,0.0916174079242378,0.108419428488456,0.194469211965451,2,13,72,"r2",2,0.0916174079242378
1990,1,142,34,40,1,0.106809832344955,0.0916174079242378,0.108419428488456,0.194469211965451,2,13,72,"v",1,0.106809832344955
1990,1,142,34,53,1,0.0764249835035207,0.0916174079242378,0.108419428488456,0.194469211965451,2,13,72,"v",1,0.0764249835035207
1990,1,142,34,191,,,0.0916174079242378,0.108419428488456,0.194469211965451,2,13,72,"r2",2,0.0916174079242378
1990,1,142,34,203,,,0.0916174079242378,0.108419428488456,0.194469211965451,2,13,72,"r2",2,0.0916174079242378
1990,1,142,34,204,,,0.0916174079242378,0.108419428488456,0.194469211965451,2,13,72,"r2",2,0.0916174079242378
1990,1,142,35,15,1,0.0715883551549748,0.153455336843716,0.108419428488456,0.194469211965451,4,13,72,"v",1,0.0715883551549748
1990,1,142,35,24,,,0.153455336843716,0.108419428488456,0.194469211965451,4,13,72,"r2",4,0.153455336843716
1990,1,142,35,25,1,0.21500674870546,0.153455336843716,0.108419428488456,0.194469211965451,4,13,72,"v",1,0.21500674870546
1990,1,142,35,26,,,0.153455336843716,0.108419428488456,0.194469211965451,4,13,72,"r2",4,0.153455336843716
1990,1,142,35,205,1,0.04121853097308,0.153455336843716,0.108419428488456,0.194469211965451,4,13,72,"v",1,0.04121853097308
1990,1,142,35,206,1,0.28600771254135,0.153455336843716,0.108419428488456,0.194469211965451,4,13,72,"v",1,0.28600771254135
1990,1,142,35,207,,,0.153455336843716,0.108419428488456,0.194469211965451,4,13,72,"r2",4,0.153455336843716
1990,1,142,35,208,,,0.153455336843716,0.108419428488456,0.194469211965451,4,13,72,"r2",4,0.153455336843716
1990,1,142,35,216,,,0.153455336843716,0.108419428488456,0.194469211965451,4,13,72,"r2",4,0.153455336843716
1990,1,142,35,231,,,0.153455336843716,0.108419428488456,0.194469211965451,4,13,72,"r2",4,0.153455336843716
1990,1,142,35,237,,,0.153455336843716,0.108419428488456,0.194469211965451,4,13,72,"r2",4,0.153455336843716
1990,1,142,35,247,,,0.153455336843716,0.108419428488456,0.194469211965451,4,13,72,"r2",4,0.153455336843716
1990,1,142,145,47,,,0.0977319423094545,0.108419428488456,0.194469211965451,3,13,72,"r2",3,0.0977319423094545
1990,1,142,145,48,1,0.0944289146969581,0.0977319423094545,0.108419428488456,0.194469211965451,3,13,72,"v",1,0.0944289146969581
1990,1,142,145,50,,,0.0977319423094545,0.108419428488456,0.194469211965451,3,13,72,"r2",3,0.0977319423094545
1990,1,142,145,51,,,0.0977319423094545,0.108419428488456,0.194469211965451,3,13,72,"r2",3,0.0977319423094545
1990,1,142,145,52,,,0.0977319423094545,0.108419428488456,0.194469211965451,3,13,72,"r2",3,0.0977319423094545
1990,1,142,145,54,,,0.0977319423094545,0.108419428488456,0.194469211965451,3,13,72,"r2",3,0.0977319423094545
1990,1,142,145,74,,,0.0977319423094545,0.108419428488456,0.194469211965451,3,13,72,"r2",3,0.0977319423094545
1990,1,142,145,76,1,0.0769613953577279,0.0977319423094545,0.108419428488456,0.194469211965451,3,13,72,"v",1,0.0769613953577279
1990,1,142,145,77,,,0.0977319423094545,0.108419428488456,0.194469211965451,3,13,72,"r2",3,0.0977319423094545
1990,1,142,145,78,,,0.0977319423094545,0.108419428488456,0.194469211965451,3,13,72,"r2",3,0.0977319423094545
1990,1,142,145,79,1,0.121805516873677,0.0977319423094545,0.108419428488456,0.194469211965451,3,13,72,"v",1,0.121805516873677
1990,1,142,145,81,,,0.0977319423094545,0.108419428488456,0.194469211965451,3,13,72,"r2",3,0.0977319423094545
1990,1,142,145,190,,,0.0977319423094545,0.108419428488456,0.194469211965451,3,13,72,"r2",3,0.0977319423094545
1990,1,142,145,192,,,0.0977319423094545,0.108419428488456,0.194469211965451,3,13,72,"r2",3,0.0977319423094545
1990,1,142,145,215,,,0.0977319423094545,0.108419428488456,0.194469211965451,3,13,72,"r2",3,0.0977319423094545
1990,1,150,39,55,,,0.277328522601418,0.191192850462488,0.194469211965451,4,14,72,"r2",4,0.277328522601418
1990,1,150,39,57,,,0.277328522601418,0.191192850462488,0.194469211965451,4,14,72,"r2",4,0.277328522601418
1990,1,150,39,58,,,0.277328522601418,0.191192850462488,0.194469211965451,4,14,72,"r2",4,0.277328522601418
1990,1,150,39,60,,,0.277328522601418,0.191192850462488,0.194469211965451,4,14,72,"r2",4,0.277328522601418
1990,1,150,39,68,,,0.277328522601418,0.191192850462488,0.194469211965451,4,14,72,"r2",4,0.277328522601418
1990,1,150,39,80,1,0.357518944824276,0.277328522601418,0.191192850462488,0.194469211965451,4,14,72,"v",1,0.357518944824276
1990,1,150,39,82,,,0.277328522601418,0.191192850462488,0.194469211965451,4,14,72,"r2",4,0.277328522601418
1990,1,150,39,182,1,0.2730162008248,0.277328522601418,0.191192850462488,0.194469211965451,4,14,72,"v",1,0.2730162008248
1990,1,150,39,183,1,0.277903630369398,0.277328522601418,0.191192850462488,0.194469211965451,4,14,72,"v",1,0.277903630369398
1990,1,150,39,184,1,0.200875314387197,0.277328522601418,0.191192850462488,0.194469211965451,4,14,72,"v",1,0.200875314387197
1990,1,150,39,186,,,0.277328522601418,0.191192850462488,0.194469211965451,4,14,72,"r2",4,0.277328522601418
1990,1,150,39,187,,,0.277328522601418,0.191192850462488,0.194469211965451,4,14,72,"r2",4,0.277328522601418
1990,1,150,39,188,,,0.277328522601418,0.191192850462488,0.194469211965451,4,14,72,"r2",4,0.277328522601418
1990,1,150,39,232,,,0.277328522601418,0.191192850462488,0.194469211965451,4,14,72,"r2",4,0.277328522601418
1990,1,150,151,71,,,,0.191192850462488,0.194469211965451,,14,72,"r1",14,0.191192850462488
1990,1,150,151,72,,,,0.191192850462488,0.194469211965451,,14,72,"r1",14,0.191192850462488
1990,1,150,151,73,,,,0.191192850462488,0.194469211965451,,14,72,"r1",14,0.191192850462488
1990,1,150,151,75,,,,0.191192850462488,0.194469211965451,,14,72,"r1",14,0.191192850462488
1990,1,150,151,178,,,,0.191192850462488,0.194469211965451,,14,72,"r1",14,0.191192850462488
1990,1,150,154,69,,,0.126317573469064,0.191192850462488,0.194469211965451,7,14,72,"r2",7,0.126317573469064
1990,1,150,154,70,1,-0.0212402321773535,0.126317573469064,0.191192850462488,0.194469211965451,7,14,72,"v",1,-0.0212402321773535
1990,1,150,154,85,,,0.126317573469064,0.191192850462488,0.194469211965451,7,14,72,"r2",7,0.126317573469064
1990,1,150,154,86,,,0.126317573469064,0.191192850462488,0.194469211965451,7,14,72,"r2",7,0.126317573469064
1990,1,150,154,88,,,0.126317573469064,0.191192850462488,0.194469211965451,7,14,72,"r2",7,0.126317573469064
1990,1,150,154,95,,,0.126317573469064,0.191192850462488,0.194469211965451,7,14,72,"r2",7,0.126317573469064
1990,1,150,154,141,,,0.126317573469064,0.191192850462488,0.194469211965451,7,14,72,"r2",7,0.126317573469064
1990,1,150,154,143,,,0.126317573469064,0.191192850462488,0.194469211965451,7,14,72,"r2",7,0.126317573469064
1990,1,150,154,144,,,0.126317573469064,0.191192850462488,0.194469211965451,7,14,72,"r2",7,0.126317573469064
1990,1,150,154,145,,,0.126317573469064,0.191192850462488,0.194469211965451,7,14,72,"r2",7,0.126317573469064
1990,1,150,154,174,1,0.0879496072207858,0.126317573469064,0.191192850462488,0.194469211965451,7,14,72,"v",1,0.0879496072207858
1990,1,150,154,175,1,0.144895773058974,0.126317573469064,0.191192850462488,0.194469211965451,7,14,72,"v",1,0.144895773058974
1990,1,150,154,180,1,0.179045944759457,0.126317573469064,0.191192850462488,0.194469211965451,7,14,72,"v",1,0.179045944759457
1990,1,150,154,181,1,0.121447535822485,0.126317573469064,0.191192850462488,0.194469211965451,7,14,72,"v",1,0.121447535822485
1990,1,150,154,189,,,0.126317573469064,0.191192850462488,0.194469211965451,7,14,72,"r2",7,0.126317573469064
1990,1,150,154,222,1,0.104445686422853,0.126317573469064,0.191192850462488,0.194469211965451,7,14,72,"v",1,0.104445686422853
1990,1,150,154,223,1,0.267678699176246,0.126317573469064,0.191192850462488,0.194469211965451,7,14,72,"v",1,0.267678699176246
1990,1,150,154,227,,,0.126317573469064,0.191192850462488,0.194469211965451,7,14,72,"r2",7,0.126317573469064
1990,1,150,154,228,,,0.126317573469064,0.191192850462488,0.194469211965451,7,14,72,"r2",7,0.126317573469064
1990,1,150,155,59,1,0.142584344866021,0.22772093392857,0.191192850462488,0.194469211965451,3,14,72,"v",1,0.142584344866021
1990,1,150,155,176,,,0.22772093392857,0.191192850462488,0.194469211965451,3,14,72,"r2",3,0.22772093392857
1990,1,150,155,177,1,0.306875404951122,0.22772093392857,0.191192850462488,0.194469211965451,3,14,72,"v",1,0.306875404951122
1990,1,150,155,179,1,0.233703051968566,0.22772093392857,0.191192850462488,0.194469211965451,3,14,72,"v",1,0.233703051968566
1990,1,150,155,185,,,0.22772093392857,0.191192850462488,0.194469211965451,3,14,72,"r2",3,0.22772093392857
1990,1,419,5,132,1,0.0767051273021965,0.0976175041189484,0.299350637704608,0.194469211965451,9,25,72,"v",1,0.0767051273021965
1990,1,419,5,137,1,0.0641869914943989,0.0976175041189484,0.299350637704608,0.194469211965451,9,25,72,"v",1,0.0641869914943989
1990,1,419,5,138,1,0.0589660166452081,0.0976175041189484,0.299350637704608,0.194469211965451,9,25,72,"v",1,0.0589660166452081
1990,1,419,5,139,1,0.104228037078705,0.0976175041189484,0.299350637704608,0.194469211965451,9,25,72,"v",1,0.104228037078705
1990,1,419,5,167,,,0.0976175041189484,0.299350637704608,0.194469211965451,9,25,72,"r2",9,0.0976175041189484
1990,1,419,5,168,1,0,0.0976175041189484,0.299350637704608,0.194469211965451,9,25,72,"v",1,0
1990,1,419,5,169,,,0.0976175041189484,0.299350637704608,0.194469211965451,9,25,72,"r2",9,0.0976175041189484
1990,1,419,5,171,1,0.22966811539075,0.0976175041189484,0.299350637704608,0.194469211965451,9,25,72,"v",1,0.22966811539075
1990,1,419,5,172,1,0.14168028484773,0.0976175041189484,0.299350637704608,0.194469211965451,9,25,72,"v",1,0.14168028484773
1990,1,419,5,173,1,0.116234322257866,0.0976175041189484,0.299350637704608,0.194469211965451,9,25,72,"v",1,0.116234322257866
1990,1,419,5,224,1,0.0868886420536823,0.0976175041189484,0.299350637704608,0.194469211965451,9,25,72,"v",1,0.0868886420536823
1990,1,419,13,107,,,1.36000834973146,0.299350637704608,0.194469211965451,4,25,72,"r2",4,1.36000834973146
1990,1,419,13,129,,,1.36000834973146,0.299350637704608,0.194469211965451,4,25,72,"r2",4,1.36000834973146
1990,1,419,13,130,1,0.17729678113944,1.36000834973146,0.299350637704608,0.194469211965451,4,25,72,"v",1,0.17729678113944
1990,1,419,13,131,1,5.12543318013222,1.36000834973146,0.299350637704608,0.194469211965451,4,25,72,"v",1,5.12543318013222
1990,1,419,13,133,1,0.0798607204176608,1.36000834973146,0.299350637704608,0.194469211965451,4,25,72,"v",1,0.0798607204176608
1990,1,419,13,134,1,0.0574427172365063,1.36000834973146,0.299350637704608,0.194469211965451,4,25,72,"v",1,0.0574427172365063
1990,1,419,13,135,,,1.36000834973146,0.299350637704608,0.194469211965451,4,25,72,"r2",4,1.36000834973146
1990,1,419,13,136,,,1.36000834973146,0.299350637704608,0.194469211965451,4,25,72,"r2",4,1.36000834973146
1990,1,419,13,164,,,1.36000834973146,0.299350637704608,0.194469211965451,4,25,72,"r2",4,1.36000834973146
1990,1,419,29,108,,,0.0970979172182369,0.299350637704608,0.194469211965451,12,25,72,"r2",12,0.0970979172182369
1990,1,419,29,110,,,0.0970979172182369,0.299350637704608,0.194469211965451,12,25,72,"r2",12,0.0970979172182369
1990,1,419,29,111,,,0.0970979172182369,0.299350637704608,0.194469211965451,12,25,72,"r2",12,0.0970979172182369
1990,1,419,29,112,,,0.0970979172182369,0.299350637704608,0.194469211965451,12,25,72,"r2",12,0.0970979172182369
1990,1,419,29,113,,,0.0970979172182369,0.299350637704608,0.194469211965451,12,25,72,"r2",12,0.0970979172182369
1990,1,419,29,114,1,0.0438900838792136,0.0970979172182369,0.299350637704608,0.194469211965451,12,25,72,"v",1,0.0438900838792136
1990,1,419,29,115,,,0.0970979172182369,0.299350637704608,0.194469211965451,12,25,72,"r2",12,0.0970979172182369
1990,1,419,29,116,1,0.127652666397455,0.0970979172182369,0.299350637704608,0.194469211965451,12,25,72,"v",1,0.127652666397455
1990,1,419,29,117,1,0.0145950480989323,0.0970979172182369,0.299350637704608,0.194469211965451,12,25,72,"v",1,0.0145950480989323
1990,1,419,29,118,1,0.00512798987259783,0.0970979172182369,0.299350637704608,0.194469211965451,12,25,72,"v",1,0.00512798987259783
1990,1,419,29,119,,,0.0970979172182369,0.299350637704608,0.194469211965451,12,25,72,"r2",12,0.0970979172182369
1990,1,419,29,120,,,0.0970979172182369,0.299350637704608,0.194469211965451,12,25,72,"r2",12,0.0970979172182369
1990,1,419,29,121,,,0.0970979172182369,0.299350637704608,0.194469211965451,12,25,72,"r2",12,0.0970979172182369
1990,1,419,29,122,,,0.0970979172182369,0.299350637704608,0.194469211965451,12,25,72,"r2",12,0.0970979172182369
1990,1,419,29,123,,,0.0970979172182369,0.299350637704608,0.194469211965451,12,25,72,"r2",12,0.0970979172182369
1990,1,419,29,124,1,0.52213696664776,0.0970979172182369,0.299350637704608,0.194469211965451,12,25,72,"v",1,0.52213696664776
1990,1,419,29,125,,,0.0970979172182369,0.299350637704608,0.194469211965451,12,25,72,"r2",12,0.0970979172182369
1990,1,419,29,126,,,0.0970979172182369,0.299350637704608,0.194469211965451,12,25,72,"r2",12,0.0970979172182369
1990,1,419,29,127,,,0.0970979172182369,0.299350637704608,0.194469211965451,12,25,72,"r2",12,0.0970979172182369
1990,1,419,29,140,1,0.00986151898576506,0.0970979172182369,0.299350637704608,0.194469211965451,12,25,72,"v",1,0.00986151898576506
1990,1,419,29,166,1,0.321600201110785,0.0970979172182369,0.299350637704608,0.194469211965451,12,25,72,"v",1,0.321600201110785
1990,1,419,29,220,1,0.0240621063252667,0.0970979172182369,0.299350637704608,0.194469211965451,12,25,72,"v",1,0.0240621063252667
1990,1,419,29,221,,,0.0970979172182369,0.299350637704608,0.194469211965451,12,25,72,"r2",12,0.0970979172182369
1990,1,419,29,244,1,0.0240621063252667,0.0970979172182369,0.299350637704608,0.194469211965451,12,25,72,"v",1,0.0240621063252667
1990,1,419,29,245,1,0.0240621063252667,0.0970979172182369,0.299350637704608,0.194469211965451,12,25,72,"v",1,0.0240621063252667
1990,1,419,29,248,1,0.0240621063252667,0.0970979172182369,0.299350637704608,0.194469211965451,12,25,72,"v",1,0.0240621063252667
1990,1,419,29,249,1,0.0240621063252667,0.0970979172182369,0.299350637704608,0.194469211965451,12,25,72,"v",1,0.0240621063252667
1990,1,419,29,250,,,0.0970979172182369,0.299350637704608,0.194469211965451,12,25,72,"r2",12,0.0970979172182369
1990,1,999,999,89,,,,,0.194469211965451,,,72,"r0",72,0.194469211965451
1990,1,999,999,90,,,,,0.194469211965451,,,72,"r0",72,0.194469211965451
1990,1,999,999,91,,,,,0.194469211965451,,,72,"r0",72,0.194469211965451
1990,1,999,999,92,,,,,0.194469211965451,,,72,"r0",72,0.194469211965451
1990,1,999,999,93,,,,,0.194469211965451,,,72,"r0",72,0.194469211965451
1990,1,999,999,94,,,,,0.194469211965451,,,72,"r0",72,0.194469211965451
1990,1,999,999,105,,,,,0.194469211965451,,,72,"r0",72,0.194469211965451
1991,1,2,11,56,,,0.0814695845996672,0.0632426121767194,0.142754000611301,2,14,89,"r2",2,0.0814695845996672
1991,1,2,11,64,,,0.0814695845996672,0.0632426121767194,0.142754000611301,2,14,89,"r2",2,0.0814695845996672
1991,1,2,11,65,1,0.14492183350104,0.0814695845996672,0.0632426121767194,0.142754000611301,2,14,89,"v",1,0.14492183350104
1991,1,2,11,66,,,0.0814695845996672,0.0632426121767194,0.142754000611301,2,14,89,"r2",2,0.0814695845996672
1991,1,2,11,96,,,0.0814695845996672,0.0632426121767194,0.142754000611301,2,14,89,"r2",2,0.0814695845996672
1991,1,2,11,97,,,0.0814695845996672,0.0632426121767194,0.142754000611301,2,14,89,"r2",2,0.0814695845996672
1991,1,2,11,98,1,0.0180173356982945,0.0814695845996672,0.0632426121767194,0.142754000611301,2,14,89,"v",1,0.0180173356982945
1991,1,2,11,99,,,0.0814695845996672,0.0632426121767194,0.142754000611301,2,14,89,"r2",2,0.0814695845996672
1991,1,2,11,106,,,0.0814695845996672,0.0632426121767194,0.142754000611301,2,14,89,"r2",2,0.0814695845996672
1991,1,2,11,193,,,0.0814695845996672,0.0632426121767194,0.142754000611301,2,14,89,"r2",2,0.0814695845996672
1991,1,2,11,194,,,0.0814695845996672,0.0632426121767194,0.142754000611301,2,14,89,"r2",2,0.0814695845996672
