"rgn_id","rgn_label","year","Xtr_o","Xtr","Xtr_dif","E","Ed","L","U","S"
1,"Cocos Islands",2006,,,,,,6521443.248,0.04350000143,4.235
1,"Cocos Islands",2007,,,,,,6669351.661,0.040500000715,4.235
1,"Cocos Islands",2008,,,,,,6817863.4335,0.04199999809,4.235
1,"Cocos Islands",2009,,,,,,6933136.6355,0.05849999905,4.235
1,"Cocos Islands",2010,,,,,,7029849.148,0.058499999045,4.235
1,"Cocos Islands",2011,,,,,,7113330.4855,0.057999999525,4.235
2,"Christmas Island",2006,,,,,,6521443.248,0.04350000143,4.235
2,"Christmas Island",2007,,,,,,6669351.661,0.040500000715,4.235
2,"Christmas Island",2008,,,,,,6817863.4335,0.04199999809,4.235
2,"Christmas Island",2009,,,,,,6933136.6355,0.05849999905,4.235
2,"Christmas Island",2010,,,,,,7029849.148,0.058499999045,4.235
2,"Christmas Island",2011,,,,,,7113330.4855,0.057999999525,4.235
3,"Norfolk Island",2006,,,,,,6521443.248,0.04350000143,5.17
3,"Norfolk Island",2007,,,,,,6669351.661,0.040500000715,5.17
3,"Norfolk Island",2008,,,,,,6817863.4335,0.04199999809,5.17
3,"Norfolk Island",2009,,,,,,6933136.6355,0.05849999905,5.17
3,"Norfolk Island",2010,,,,,,7029849.148,0.058499999045,5.17
3,"Norfolk Island",2011,,,,,,7113330.4855,0.057999999525,5.17
4,"Macquarie Island",2006,,,,,,6521443.248,0.04350000143,5.17
4,"Macquarie Island",2007,,,,,,6669351.661,0.040500000715,5.17
4,"Macquarie Island",2008,,,,,,6817863.4335,0.04199999809,5.17
4,"Macquarie Island",2009,,,,,,6933136.6355,0.05849999905,5.17
4,"Macquarie Island",2010,,,,,,7029849.148,0.058499999045,5.17
4,"Macquarie Island",2011,,,,,,7113330.4855,0.057999999525,5.17
5,"New Caledonia",2006,,,,,,102660.6058,,4.200183
5,"New Caledonia",2007,,,,,,104349.5574,,4.200183
5,"New Caledonia",2008,,,,,,105011.3255,,4.200183
5,"New Caledonia",2009,,,,,,105845.0614,,4.200183
5,"New Caledonia",2010,,,,,,107697.7824,,4.200183
5,"New Caledonia",2011,,,,,,109753.7759,,4.200183
6,"Vanuatu",2006,0.052908643,,,,7200,95398.13989,,4.200183
6,"Vanuatu",2007,0.060879757,,,,8500,97449.91972,,4.200183
6,"Vanuatu",2008,0.063555481,,,,9000,99489.1984,,4.200183
6,"Vanuatu",2009,0.073109944,0.455939471589427,0.382829527589427,0.108552287266871,10500,101391.5927,0.04599999905,4.200183
6,"Vanuatu",2010,0.069304897,,,,10300,104483.0557,,4.200183
6,"Vanuatu",2011,0.070477282,,,,9900,107801.5024,,4.200183
7,"Solomon Islands",2006,0.012509874,,,,6900,192111.1111,,2.59
7,"Solomon Islands",2007,0.012428275,,,,7100,198109.4956,,2.59
7,"Solomon Islands",2008,0.010953768,,,,6400,203950.6976,,2.59
7,"Solomon Islands",2009,0.013348207,,,,8000,210222.1474,,2.59
7,"Solomon Islands",2010,0.015779019,,,,9800,216940.6489,,2.59
7,"Solomon Islands",2011,0.014481593,,,,8500,223801.8452,,2.59
8,"Palau",2006,,,,,,75133.34322,,4.200183
8,"Palau",2007,,,,,,76069.52614,,4.200183
8,"Palau",2008,,,,,,77107.54423,,4.200183
8,"Palau",2009,,,,,,78266.66,,4.200183
8,"Palau",2010,,,,,,79434.591,,4.200183
8,"Palau",2011,,,,,,80607.97323,,4.200183
9,"Micronesia",2006,,,,,,75133.34322,0.0693451322819692,4.200183
9,"Micronesia",2007,,,,,,76069.52614,0.0645309730511053,4.200183
9,"Micronesia",2008,,,,,,77107.54423,0.0494861101858396,4.200183
9,"Micronesia",2009,,,,,,78266.66,0.009961108959169,4.200183
9,"Micronesia",2010,,,,,,79434.591,0.0129469002157771,4.200183
9,"Micronesia",2011,,,,,,80607.97323,-0.0576285701528604,4.200183
10,"Nauru",2006,,,,,,75133.34322,0.0693451322819692,2.59
10,"Nauru",2007,,,,,,76069.52614,0.0645309730511053,2.59
10,"Nauru",2008,,,,,,77107.54423,0.0494861101858396,2.59
10,"Nauru",2009,,,,,,78266.66,0.009961108959169,2.59
10,"Nauru",2010,,,,,,79434.591,0.0129469002157771,2.59
10,"Nauru",2011,,,,,,80607.97323,-0.0576285701528604,2.59
11,"Marshall Islands",2006,,,,,,75133.34322,,4.200183
11,"Marshall Islands",2007,,,,,,76069.52614,,4.200183
11,"Marshall Islands",2008,,,,,,77107.54423,,4.200183
11,"Marshall Islands",2009,,,,,,78266.66,,4.200183
11,"Marshall Islands",2010,,,,,,79434.591,,4.200183
11,"Marshall Islands",2011,,,,,,80607.97323,,4.200183
12,"Wake Island",2006,,,,,,75133.34322,0.0693451322819692,
12,"Wake Island",2007,,,,,,76069.52614,0.0645309730511053,
12,"Wake Island",2008,,,,,,77107.54423,0.0494861101858396,
12,"Wake Island",2009,,,,,,78266.66,0.009961108959169,
12,"Wake Island",2010,,,,,,79434.591,0.0129469002157771,
12,"Wake Island",2011,,,,,,80607.97323,-0.0576285701528604,
13,"Northern Mariana Islands and Guam",2006,,,,,,75133.34322,0.0693451322819692,4.200183
13,"Northern Mariana Islands and Guam",2007,,,,,,76069.52614,0.0645309730511053,4.200183
13,"Northern Mariana Islands and Guam",2008,,,,,,77107.54423,0.0494861101858396,4.200183
13,"Northern Mariana Islands and Guam",2009,,,,,,78266.66,0.009961108959169,4.200183
13,"Northern Mariana Islands and Guam",2010,,,,,,79434.591,0.0129469002157771,4.200183
13,"Northern Mariana Islands and Guam",2011,,,,,,80607.97323,-0.0576285701528604,4.200183
14,"Taiwan",2006,0.019152997,0.0058913880900957,-0.0132616089099043,0.00125082549683561,176900,147350075.299383,0.040200000288,4.71
14,"Taiwan",2007,0.018980363,0.00583148603535033,-0.0131488769646497,0.00123810743850326,177400,148664871.85025,0.036200000286,4.71
14,"Taiwan",2008,0.016098539,0.0053256940319293,-0.0107728449680707,0.00113072060125887,163100,149398548.4682,0.0344999998825,4.71
14,"Taiwan",2009,0.014974269,0.00524150794224739,-0.0097327610577526,0.00111284669686781,160300,150556569.3133,0.043249999285,4.71
14,"Taiwan",2010,0.019853784,0.00676197704915812,-0.0130918069508419,0.00143566391701871,209000,151611379.5047,0.039800000382,4.71
14,"Taiwan",2011,0.022174041,0.00758964705624051,-0.0145843939437595,0.00161139003317208,237300,152763651.696467,0.03600000019,4.71
15,"Philippines",2006,0.016739063,0.117116747520012,0.100377684520012,0.0298006991145068,963800,35153829.5,0.08,3.93
15,"Philippines",2007,0.017061977,0.119096836978772,0.102034859978772,0.0303045386714433,999700,35624684.66,0.07400000095,3.93
15,"Philippines",2008,0.012412292,0.0867000752192935,0.0742877832192935,0.0220610878420594,751000,36722587.97,0.07300000191,3.93
15,"Philippines",2009,0.011821458,0.0820016708937575,0.0701802128937575,0.0208655651129154,729400,37791477.79,0.075,3.93
15,"Philippines",2010,0.011371576,0.0762632992055348,0.0648917232055348,0.0194054196451742,696400,38712925.37,0.07300000191,3.93
15,"Philippines",2011,0.011685329,0.0783674761585512,0.0666821471585512,0.0199408336281301,735500,39660338.67,0.07,3.93
16,"Australia",2006,0.040256823,0.241165325875017,0.200908502875017,0.0466470649661542,479900,10806610.02,0.04800000191,5.17
16,"Australia",2007,0.038278752,0.229845157921904,0.191566405921904,0.0444574773543335,470300,11065531.3,0.04400000095,5.17
16,"Australia",2008,0.035425684,0.212499032881339,0.177073348881339,0.0411023274431991,446300,11334306.75,0.04199999809,5.17
16,"Australia",2009,0.035817381,0.217564513273989,0.181747132273989,0.0420821108847175,458600,11544218.53,0.05599999905,5.17
16,"Australia",2010,0.03642644,0.225808988836126,0.189382548836126,0.0436767870089219,484800,11708562.81,0.05199999809,5.17
16,"Australia",2011,0.035925568,0.222704060057233,0.186778492057233,0.0430762205139716,484500,11851954.54,0.05099999905,5.17
17,"Papua New Guinea",2006,0.00557351,,,,22700,2738198.706,,4.200183
17,"Papua New Guinea",2007,0.005294694,,,,22200,2807107.265,,4.200183
17,"Papua New Guinea",2008,0.004904028,,,,21100,2874542.928,,4.200183
17,"Papua New Guinea",2009,0.008840101,,,,38500,2952815.452,,4.200183
17,"Papua New Guinea",2010,0.006895909,0.0452537870851478,0.0383578780851478,0.0107742417616441,31300,3026121.688,0.04,4.200183
17,"Papua New Guinea",2011,0.007030146,,,,28500,3111138.114,,4.200183
18,"Fiji",2006,0.070760399,0.464358797497303,0.393598398497303,0.110556801333966,35700,346420.4383,0.0678640793356311,4.200183
18,"Fiji",2007,0.068542155,0.449801766098133,0.381259611098133,0.107090992487264,34400,351446.5668,0.08600000381,4.200183
18,"Fiji",2008,0.078093992,0.512484844642314,0.434390852642314,0.122014884742478,38800,355697.9775,0.106000006189997,4.200183
18,"Fiji",2009,0.072236807,0.474047589270226,0.401810782270226,0.112863556009399,35600,360898.3031,0.126000008569995,4.200183
18,"Fiji",2010,0.077698442,0.509889081900235,0.432190639900235,0.121396872922022,37800,364608.2027,0.146000010949992,4.200183
