goal,component,CBD_Nagoya,rfmo,UNFCCC_Kyoto
SPP,,CBD_Nagoya,rfmo,UNFCCC_Kyoto
FIS,,CBD_Nagoya,rfmo,
ICO,,,rfmo,UNFCCC_Kyoto
