"cntry_key","year","jobs"
"ARG",2002,17055302.36
"ARG",2003,17449939.07
"ARG",2004,17851295.5
"ARG",2005,18261727.96
"ARG",2006,18682342.58
"ARG",2007,18877443.81
"ARG",2008,19073526.93
"ARG",2009,19599155.23
"ARM",1980,1441571.904
"ARM",1981,1477464.778
"ARM",1982,1513240.69
"ARM",1983,1546332.495
"ARM",1984,1574773.9
"ARM",1985,1602350.556
"ARM",1986,1635332.157
"ARM",1987,1665321.81
"ARM",1988,1694695.947
"ARM",1989,1709538.682
"ARM",1990,1703019.36
"ARM",1991,1668433.145
"ARM",1992,1529942.771
"ARM",1993,1471828.75
"ARM",1994,1456004.294
"ARM",1995,1445427.024
"ARM",1996,1437778.113
"ARM",1997,1434080.811
"ARM",1998,1441919.471
"ARM",1999,1449564.331
"ARM",2000,1461622.943
"ARM",2001,1478069.726
"ARM",2002,1501738.291
"ARM",2003,1522254.963
"ARM",2004,1540458.4
"ARM",2005,1559970.636
"ARM",2006,1575552.802
"ARM",2007,1589484.353
"ARM",2008,1604009.468
"ARM",2009,1628941.803
"AUS",1980,6753839.893
"AUS",1981,6874976.025
"AUS",1982,6976482.197
"AUS",1983,7047012.513
"AUS",1984,7168434.845
"AUS",1985,7334456.525
"AUS",1986,7624807.43
"AUS",1987,7790041.512
"AUS",1988,8004723.639
"AUS",1989,8263981.495
"AUS",1990,8492291.653
"AUS",1991,8538644.336
"AUS",1992,8614438.733
"AUS",1993,8666819.883
"AUS",1994,8810122.967
"AUS",1995,9027920.064
"AUS",1996,9147314.336
"AUS",1997,9208586.012
"AUS",1998,9309034.392
"AUS",1999,9421297.197
"AUS",2000,9616389.48
"AUS",2001,9784926.46
"AUS",2002,9928810.79
"AUS",2003,10124248.63
"AUS",2004,10234964.35
"AUS",2005,10559431.56
"AUS",2006,10791429.37
"AUS",2007,11079764.74
"AUS",2008,11310359.62
"AUS",2009,11549288.92
"AUT",1980,3243557.345
"AUT",1981,3282424.89
"AUT",1982,3306276.385
"AUT",1983,3296220.562
"AUT",1984,3367255.941
"AUT",1985,3363926.227
"AUT",1986,3392390.848
"AUT",1987,3436478.636
"AUT",1988,3440996.954
"AUT",1989,3474585.601
"AUT",1990,3544658.204
"AUT",1991,3603838.685
"AUT",1992,3644804.561
"AUT",1993,3722663.862
"AUT",1994,3811447.048
"AUT",1995,3862262.376
"AUT",1996,3838210.706
"AUT",1997,3820612.693
"AUT",1998,3853638.446
"AUT",1999,3878569.24
"AUT",2000,3878644.835
"AUT",2001,3868972.653
"AUT",2002,3964443.454
"AUT",2003,3983356.766
"AUT",2004,3945667.508
"AUT",2005,4081462.198
"AUT",2006,4166829.597
"AUT",2007,4252366.729
"AUT",2008,4291425.561
"AUT",2009,4296671.452
"AZE",1980,2558851.131
"AZE",1981,2640385.846
"AZE",1982,2719700.024
"AZE",1983,2798114.879
"AZE",1984,2867111.601
"AZE",1985,2926939.551
"AZE",1986,2981467.07
"AZE",1987,3026850.492
"AZE",1988,3062851.154
"AZE",1989,3095731.625
"AZE",1990,3124870.14
"AZE",1991,3170991.562
"AZE",1992,3197516.983
"AZE",1993,3185373.661
"AZE",1994,3146779.157
"AZE",1995,3124976.911
"AZE",1996,3179270.954
"AZE",1997,3264007.455
"AZE",1998,3371434.438
"AZE",1999,3462586.62
"AZE",2000,3541826.527
"AZE",2001,3620099.406
"AZE",2002,3696533.443
"AZE",2003,3769779.194
"AZE",2004,3846388.278
"AZE",2005,3919118.691
"AZE",2006,3996752.45
"AZE",2007,4071612.303
"AZE",2008,4148231.082
"AZE",2009,4192795.563
"BDI",1980,2047399.809
"BDI",1981,2117756.431
"BDI",1982,2199098.257
"BDI",1983,2284355.748
"BDI",1984,2372937.195
"BDI",1985,2454290.1
"BDI",1986,2535610.019
"BDI",1987,2613849.876
"BDI",1988,2687118.504
"BDI",1989,2753353.163
"BDI",1990,2808153.96
"BDI",1991,2858142.04
"BDI",1992,2898092.85
"BDI",1993,2934663.488
"BDI",1994,2965199.287
"BDI",1995,2991133.6
"BDI",1996,3007889.407
"BDI",1997,3018306.806
"BDI",1998,3032899.775
"BDI",1999,3072091.224
"BDI",2000,3138490.96
"BDI",2001,3242354.408
"BDI",2002,3368924.628
"BDI",2003,3525730.767
"BDI",2004,3690742.825
"BDI",2005,3863391.498
"BDI",2006,4043072.62
"BDI",2007,4225654.418
"BDI",2008,4405097.04
"BDI",2009,4569294.913
"BEL",1980,3865832.955
"BEL",1981,3930545.126
"BEL",1982,3937011.088
"BEL",1983,3963673.076
"BEL",1984,3964592.297
"BEL",1985,3976825.312
"BEL",1986,3981075.495
"BEL",1987,3930628.273
"BEL",1988,3912809.302
"BEL",1989,3935314.567
"BEL",1990,3945011.563
"BEL",1991,4037506.05
"BEL",1992,4072465.272
"BEL",1993,4097763.888
"BEL",1994,4161207.722
"BEL",1995,4188339.368
"BEL",1996,4199499.965
"BEL",1997,4221475.036
"BEL",1998,4251736.7
"BEL",1999,4367091.499
"BEL",2000,4408233.538
"BEL",2001,4308889.013
"BEL",2002,4358260.113
"BEL",2003,4398043.613
"BEL",2004,4481922.156
"BEL",2005,4632579.747
"BEL",2006,4649853.088
"BEL",2007,4740974.306
"BEL",2008,4781476.262
"BEL",2009,4802560.162
"BEN",1980,1425529.701
"BEN",1981,1459261.859
"BEN",1982,1499321.192
"BEN",1983,1545580.309
"BEN",1984,1586768.351
"BEN",1985,1626546.24
"BEN",1986,1673414.785
"BEN",1987,1721291.78
"BEN",1988,1769809.063
"BEN",1989,1829156.911
"BEN",1990,1893842.1
"BEN",1991,1967670.144
"BEN",1992,2052447.089
"BEN",1993,2139274.485
"BEN",1994,2226049.262
"BEN",1995,2306326.96
"BEN",1996,2381543.894
"BEN",1997,2449920.814
"BEN",1998,2518170.526
"BEN",1999,2591408.948
"BEN",2000,2669560.925
"BEN",2001,2757173.758
"BEN",2002,2852843.346
"BEN",2003,2971048.801
"BEN",2004,3089359.404
"BEN",2005,3213972.234
"BEN",2006,3335837.319
"BEN",2007,3455097.622
"BEN",2008,3581042.821
"BEN",2009,3699064.28
"BFA",1980,3114293.324
"BFA",1981,3165545.536
"BFA",1982,3215852.748
"BFA",1983,3277990.93
"BFA",1984,3346120.686
"BFA",1985,3417344.28
"BFA",1986,3500393.4
"BFA",1987,3590989.125
"BFA",1988,3688077.96
"BFA",1989,3790042.642
"BFA",1990,3891106.649
"BFA",1991,4000573.01
"BFA",1992,4119400.364
"BFA",1993,4237729.838
"BFA",1994,4365333.286
"BFA",1995,4486791.96
"BFA",1996,4611311.404
"BFA",1997,4745265.701
"BFA",1998,4886940.524
"BFA",1999,5035180.479
"BFA",2000,5217375.24
"BFA",2001,5405215.257
"BFA",2002,5615566.081
"BFA",2003,5837067.328
"BFA",2004,6055158.731
"BFA",2005,6278730.597
"BFA",2006,6491423.256
"BFA",2007,6702298.864
"BFA",2008,6905902.193
"BFA",2009,7139601.874
"BGD",1980,36252006.47
"BGD",1981,37288659.31
"BGD",1982,38421813.43
"BGD",1983,39550784.14
"BGD",1984,40784043.48
"BGD",1985,42071630.7
"BGD",1986,43414541.03
"BGD",1987,44814312.09
"BGD",1988,46274227.07
"BGD",1989,47861955.59
"BGD",1990,49519879.06
"BGD",1991,51315651.03
"BGD",1992,52484160.87
"BGD",1993,53680950.8
"BGD",1994,54902478.14
"BGD",1995,56220929.21
"BGD",1996,57483162.41
"BGD",1997,58757641.33
"BGD",1998,60115458.98
"BGD",1999,61462071.76
"BGD",2000,62785829.62
"BGD",2001,64629421.5
"BGD",2002,66473861.12
"BGD",2003,68320175.42
"BGD",2004,70073043.89
"BGD",2005,71828638.98
"BGD",2006,73481254.76
"BGD",2007,75126707.04
"BGD",2008,76765042.15
"BGD",2009,78619078.72
"BGR",1980,4533423.045
"BGR",1981,4533529.174
"BGR",1982,4544376.648
"BGR",1983,4557102.244
"BGR",1984,4556539.181
"BGR",1985,4561671.944
"BGR",1986,4487186.55
"BGR",1987,4410076.368
"BGR",1988,4323943.024
"BGR",1989,4214459.126
"BGR",1990,4098349.237
"BGR",1991,4022106.694
"BGR",1992,3954304.15
"BGR",1993,3900299.068
"BGR",1994,3860888.712
"BGR",1995,3820956.819
"BGR",1996,3781658.952
"BGR",1997,3740539.515
"BGR",1998,3693169.592
"BGR",1999,3648314.545
"BGR",2000,3560146.958
"BGR",2001,3458805.584
"BGR",2002,3432319.816
"BGR",2003,3369046.934
"BGR",2004,3425558.837
"BGR",2005,3371989.091
"BGR",2006,3501320.954
"BGR",2007,3587155.965
"BGR",2008,3670375.471
"BGR",2009,3578560.193
"BHR",1980,135821.453
"BHR",1981,147069.578
"BHR",1982,155964.9843
"BHR",1983,164227.8246
"BHR",1984,172149.0147
"BHR",1985,180229.595
"BHR",1986,187900.3612
"BHR",1987,195641.752
"BHR",1988,203236.0721
"BHR",1989,211085.6552
"BHR",1990,219602.5
"BHR",1991,228519.1422
"BHR",1992,237096.582
"BHR",1993,245566.2883
"BHR",1994,254561.5684
"BHR",1995,263230.745
"BHR",1996,271544.0041
"BHR",1997,279892.7016
"BHR",1998,288163.9763
"BHR",1999,296680.6788
"BHR",2000,304929.316
"BHR",2001,313808.82
"BHR",2002,320500.7417
"BHR",2003,327062.16
"BHR",2004,334268.099
"BHR",2005,340761.77
"BHR",2006,348141.7162
"BHR",2007,355284.3328
"BHR",2008,363209.3463
"BHR",2009,371847.9585
"BHS",1980,87631.557
"BHS",1981,90753.73736
"BHS",1982,94101.90224
"BHS",1983,97682.10393
"BHS",1984,101346.1476
"BHS",1985,104935.924
"BHS",1986,108590.9405
"BHS",1987,112306.6857
"BHS",1988,115895.745
"BHS",1989,119476.6881
"BHS",1990,123204.984
"BHS",1991,126542.7275
"BHS",1992,129834.9512
"BHS",1993,133310.8167
"BHS",1994,136853.178
"BHS",1995,140314.72
"BHS",1996,143507.728
"BHS",1997,146588.4216
"BHS",1998,149490.65
"BHS",1999,152760.6922
"BHS",2000,156160.422
"BHS",2001,159458.5148
"BHS",2002,162904.8379
"BHS",2003,166339.2569
"BHS",2004,169843.2254
"BHS",2005,173240.882
"BHS",2006,176534.34
"BHS",2007,179929.24
"BHS",2008,183389.9
"BHS",2009,186603.3028
"BIH",1980,1668138.072
"BIH",1981,1708235.417
"BIH",1982,1746919.704
"BIH",1983,1785745.942
"BIH",1984,1826994.903
"BIH",1985,1865390.58
"BIH",1986,1916902.551
"BIH",1987,1963614.075
"BIH",1988,1996185.749
"BIH",1989,2004728.122
"BIH",1990,1959663.6
"BIH",1991,1846708.728
"BIH",1992,1714815.51
"BIH",1993,1593213.708
"BIH",1994,1515191.75
"BIH",1995,1536069.504
"BIH",1996,1632580.876
"BIH",1997,1677489.427
"BIH",1998,1738629.14
"BIH",1999,1800672.522
"BIH",2000,1849659.552
"BIH",2001,1884928.082
"BIH",2002,1905221.499
"BIH",2003,1918703.63
"BIH",2004,1926778.184
"BIH",2005,1935895.95
"BIH",2006,1942418.004
"BIH",2007,1944834.311
"BIH",2008,1944486.63
"BIH",2009,1949487.444
"BLR",1980,5109083.116
"BLR",1981,5164137.15
"BLR",1982,5210204.382
"BLR",1983,5242917.105
"BLR",1984,5280144.665
"BLR",1985,5300488.566
"BLR",1986,5322531.905
"BLR",1987,5337049.683
"BLR",1988,5332649.305
"BLR",1989,5324189.726
"BLR",1990,5267254.291
"BLR",1991,5199827.217
"BLR",1992,5153436.477
"BLR",1993,5103954.74
"BLR",1994,5041176.951
"BLR",1995,4980074.269
"BLR",1996,4922402.715
"BLR",1997,4863844.833
"BLR",1998,4805432.391
"BLR",1999,4755002.665
"BLR",2000,4779733.134
"BLR",2001,4810920.099
"BLR",2002,4836978.746
"BLR",2003,4858250.182
"BLR",2004,4876038.152
"BLR",2005,4888294.546
"BLR",2006,4896882.056
"BLR",2007,4913816.742
"BLR",2008,4930049.994
"BLR",2009,4960323.05
"BLZ",1980,45187.94425
"BLZ",1981,46859.59843
"BLZ",1982,48678.88057
"BLZ",1983,50195.5692
"BLZ",1984,52341.98327
"BLZ",1985,54276.01525
"BLZ",1986,56056.72764
"BLZ",1987,57968.22837
"BLZ",1988,59809.7286
"BLZ",1989,61002.78698
"BLZ",1990,63133.80804
"BLZ",1991,64921.42465
"BLZ",1992,66540.19854
"BLZ",1993,68724.63114
"BLZ",1994,71124.72006
"BLZ",1995,73641.07768
"BLZ",1996,76222.54253
"BLZ",1997,79972.14559
"BLZ",1998,83931.52881
"BLZ",1999,86760.45267
"BLZ",2000,90403.76573
"BLZ",2001,94558.92859
"BLZ",2002,98963.16469
"BLZ",2003,103882.1245
"BLZ",2004,108955.3056
"BLZ",2005,114331.5635
"BLZ",2006,119868.1976
"BLZ",2007,125792.603
"BLZ",2008,131864.2628
"BLZ",2009,138465.2647
"BOL",1980,2105106.444
"BOL",1981,2159528.551
"BOL",1982,2223882.253
"BOL",1983,2286467.756
"BOL",1984,2348245.647
"BOL",1985,2413284.648
"BOL",1986,2481975.622
"BOL",1987,2550365.689
"BOL",1988,2621214.522
"BOL",1989,2689629.475
"BOL",1990,2758505.4
"BOL",1991,2827651.972
"BOL",1992,2905663.93
"BOL",1993,2976558.052
"BOL",1994,3053331.464
"BOL",1995,3132301.568
"BOL",1996,3218161.647
"BOL",1997,3301870.57
"BOL",1998,3387966.912
"BOL",1999,3471604.932
"BOL",2000,3552490.473
"BOL",2001,3655909.711
"BOL",2002,3751790.302
"BOL",2003,3855979.418
"BOL",2004,3958293.631
"BOL",2005,4058601.624
"BOL",2006,4168337.299
"BOL",2007,4293574.662
"BOL",2008,4409738.445
"BOL",2009,4520879.569
"BRA",1980,46309797.66
"BRA",1981,48082825.26
"BRA",1982,49624809.86
"BRA",1983,51413936.96
"BRA",1984,52812175.77
"BRA",1985,54141853.91
"BRA",1986,55661412.39
"BRA",1987,58103997.88
"BRA",1988,59513185.9
"BRA",1989,60953600.78
"BRA",1990,62625697.94
"BRA",1991,65931611.23
"BRA",1992,69462396.58
"BRA",1993,71046841.36
"BRA",1994,72989940.27
"BRA",1995,74877424.1
"BRA",1996,74802550.24
"BRA",1997,77420645.43
"BRA",1998,79268845.39
"BRA",1999,81938994.34
"BRA",2000,83379077.88
"BRA",2001,84880201.09
"BRA",2002,87602126.6
"BRA",2003,89404814.54
"BRA",2004,91961393.82
"BRA",2005,94507385.05
"BRA",2006,97036607.15
"BRA",2007,97879071.03
"BRA",2008,99945055.56
"BRA",2009,101452980.1
"BRB",1980,111283.932
"BRB",1981,113298.8608
"BRB",1982,115673.809
"BRB",1983,118206.4
"BRB",1984,120466.3243
"BRB",1985,122760.428
"BRB",1986,124912.13
"BRB",1987,129206.8057
"BRB",1988,133873.9953
"BRB",1989,138000.0527
"BRB",1990,136330.845
"BRB",1991,134479.9794
"BRB",1992,136683.9849
"BRB",1993,138448.865
"BRB",1994,139859.0817
"BRB",1995,141387.98
"BRB",1996,140249.0162
"BRB",1997,140240.076
"BRB",1998,139879.3576
"BRB",1999,139901.4591
"BRB",2000,140201.94
"BRB",2001,141228.906
"BRB",2002,141953.8665
"BRB",2003,143284.2933
"BRB",2004,145907.6329
"BRB",2005,147276.415
"BRB",2006,148371.795
"BRB",2007,149627.1475
"BRB",2008,150612.4963
"BRB",2009,151745.88
"BRN",1980,70661.164
"BRN",1981,73279.74794
"BRN",1982,76064.73698
"BRN",1983,78768.72205
"BRN",1984,81952.51206
"BRN",1985,85625.848
"BRN",1986,89866.04149
"BRN",1987,94652.75394
"BRN",1988,99593.34938
"BRN",1989,104673.632
"BRN",1990,109606.917
"BRN",1991,114338.832
"BRN",1992,118525.54
"BRN",1993,122709.84
"BRN",1994,126759.7483
"BRN",1995,131098.968
"BRN",1996,135548.7278
"BRN",1997,140301.1403
"BRN",1998,145161.456
"BRN",1999,149901.7541
"BRN",2000,154728.9
"BRN",2001,159405.532
"BRN",2002,163912.9547
"BRN",2003,168495.906
"BRN",2004,173163.8813
"BRN",2005,177926.58
"BRN",2006,182782.964
"BRN",2007,187443.45
"BRN",2008,192143.92
"BRN",2009,197440.2
"BTN",1980,147100.8
"BTN",1981,149673.8894
"BTN",1982,151797.4211
"BTN",1983,153556.466
"BTN",1984,155943.7736
"BTN",1985,158965.056
"BTN",1986,163521.0356
"BTN",1987,168815.8322
"BTN",1988,174126.0375
"BTN",1989,177447.771
"BTN",1990,177567.635
"BTN",1991,174398.3194
"BTN",1992,168305.2363
"BTN",1993,161368.4937
"BTN",1994,155516.8948
"BTN",1995,152650.842
"BTN",1996,153358.6448
"BTN",1997,156682.8558
"BTN",1998,162943.3485
"BTN",1999,172003.7475
"BTN",2000,182911.33
"BTN",2001,196529.866
"BTN",2002,212394.7001
"BTN",2003,228914.6681
"BTN",2004,244861.1305
"BTN",2005,259091.25
"BTN",2006,270661.1164
"BTN",2007,279891.768
"BTN",2008,287384.8919
"BTN",2009,303693.581
"BWA",1980,383093.78
"BWA",1981,396025.9934
"BWA",1982,408708.3237
"BWA",1983,420897.3405
"BWA",1984,434207.8664
"BWA",1985,449062.825
"BWA",1986,464928.3368
"BWA",1987,481743.65
"BWA",1988,499630.85
"BWA",1989,519423.1683
"BWA",1990,540510.687
"BWA",1991,563673.1684
"BWA",1992,588085.845
"BWA",1993,614337.448
"BWA",1994,640450.8964
"BWA",1995,667826.91
"BWA",1996,694679.1796
"BWA",1997,721768.6295
"BWA",1998,748566.6091
"BWA",1999,774417.141
"BWA",2000,798877.408
"BWA",2001,821610.6146
"BWA",2002,841667.1739
"BWA",2003,861953.196
"BWA",2004,881222.1404
"BWA",2005,902499.185
"BWA",2006,924909.81
"BWA",2007,946927.8204
"BWA",2008,971808.9411
"BWA",2009,996374.756
"CAF",1980,1025019.012
"CAF",1981,1055779.4
"CAF",1982,1085438.486
"CAF",1983,1123264.24
"CAF",1984,1152656.93
"CAF",1985,1180429.954
"CAF",1986,1204256.82
"CAF",1987,1228128.53
"CAF",1988,1248019.389
"CAF",1989,1271806.489
"CAF",1990,1301811.412
"CAF",1991,1335425.543
"CAF",1992,1378671.951
"CAF",1993,1421711.032
"CAF",1994,1462287.458
"CAF",1995,1504347.04
"CAF",1996,1547915.263
"CAF",1997,1589383.342
"CAF",1998,1628028.652
"CAF",1999,1667352.4
"CAF",2000,1702830.033
"CAF",2001,1740599.952
"CAF",2002,1774467.441
"CAF",2003,1812520.06
"CAF",2004,1849780.409
"CAF",2005,1887447.934
"CAF",2006,1928254.996
"CAF",2007,1971891.46
"CAF",2008,2018046.005
"CAF",2009,2073996.48
"CAN",1980,12141552.2
"CAN",1981,12497877.55
"CAN",1982,12586873.55
"CAN",1983,12816618.42
"CAN",1984,13036695.47
"CAN",1985,13291932.11
"CAN",1986,13558015.93
"CAN",1987,13867194.54
"CAN",1988,14154224.67
"CAN",1989,14513148.24
"CAN",1990,14722542.68
"CAN",1991,14820870.31
"CAN",1992,14783159.82
"CAN",1993,14884142.31
"CAN",1994,14995309.57
"CAN",1995,15050465.94
"CAN",1996,15201731.09
"CAN",1997,15457449.94
"CAN",1998,15719077.58
"CAN",1999,16006649.23
"CAN",2000,16258304.95
"CAN",2001,16508377.65
"CAN",2002,16972763.76
"CAN",2003,17385169.29
"CAN",2004,17596527.83
"CAN",2005,17754406.84
"CAN",2006,18003580.12
"CAN",2007,18356908.9
"CAN",2008,18660181.61
"CAN",2009,19096475.27
"CHE",1980,3428320.651
"CHE",1981,3484940.563
"CHE",1982,3557119.698
"CHE",1983,3581015.6
"CHE",1984,3594295.945
"CHE",1985,3628868.787
"CHE",1986,3675048.159
"CHE",1987,3717386.286
"CHE",1988,3731061.494
"CHE",1989,3777902.1
"CHE",1990,3825631.534
"CHE",1991,3906277.813
"CHE",1992,3949199.351
"CHE",1993,3961240.108
"CHE",1994,3940829.861
"CHE",1995,3939941.993
"CHE",1996,3933327.818
"CHE",1997,3929892.697
"CHE",1998,3974153.214
"CHE",1999,3995940.544
"CHE",2000,3998108.178
"CHE",2001,4056724.193
"CHE",2002,4092876.968
"CHE",2003,4142124.201
"CHE",2004,4146474.811
"CHE",2005,4166592.175
"CHE",2006,4229256.875
"CHE",2007,4290485.38
"CHE",2008,4387470.966
"CHE",2009,4379137.081
"CHL",1980,3768209.913
"CHL",1981,3820902.349
"CHL",1982,3893667.118
"CHL",1983,4012623.158
"CHL",1984,4157078.562
"CHL",1985,4371054.696
"CHL",1986,4436648.145
"CHL",1987,4605969.937
"CHL",1988,4778484.672
"CHL",1989,4917771.255
"CHL",1990,5003226.969
"CHL",1991,5088259.241
"CHL",1992,5297971.248
"CHL",1993,5522656.345
"CHL",1994,5624504.207
"CHL",1995,5627593.44
"CHL",1996,5722617.236
"CHL",1997,5851447.022
"CHL",1998,5994591.742
"CHL",1999,6109110.319
"CHL",2000,6081745.488
"CHL",2001,6187813.767
"CHL",2002,6261047.605
"CHL",2003,6416745.188
"CHL",2004,6706836.776
"CHL",2005,6770604.624
"CHL",2006,6969097.856
"CHL",2007,7271076.323
"CHL",2008,7680179.813
"CHL",2009,7517093.861
"CHN",1980,503112806.4
"CHN",1981,516436141.2
"CHN",1982,530575669.2
"CHN",1983,546698987.2
"CHN",1984,561719285.5
"CHN",1985,576233264.1
"CHN",1986,590552024.3
"CHN",1987,604717209.6
"CHN",1988,618970251.7
"CHN",1989,631433822.6
"CHN",1990,643917506
"CHN",1991,654571387.5
"CHN",1992,663144360.1
"CHN",1993,671118115.3
"CHN",1994,679208235.8
"CHN",1995,687521021.3
"CHN",1996,695235431.3
"CHN",1997,703319447.2
"CHN",1998,710801655.4
"CHN",1999,718587712.4
"CHN",2000,725958179.6
"CHN",2001,734043256.3
"CHN",2002,741714317
"CHN",2003,748423535.4
"CHN",2004,754509378.1
"CHN",2005,760627001
"CHN",2006,766465175.9
"CHN",2007,771078937.7
"CHN",2008,776880961.3
"CHN",2009,783157007.2
"CIV",1980,3046021.86
"CIV",1981,3187211.393
"CIV",1982,3338800.828
"CIV",1983,3500497.993
"CIV",1984,3666244.572
"CIV",1985,3823891.67
"CIV",1986,3982855.2
"CIV",1987,4149968.225
"CIV",1988,4316108.43
"CIV",1989,4491371.446
"CIV",1990,4678430.075
"CIV",1991,4870548.175
"CIV",1992,5072420.083
"CIV",1993,5281043.466
"CIV",1994,5492212.355
"CIV",1995,5702397.228
"CIV",1996,5911899.027
"CIV",1997,6111085.149
"CIV",1998,6313133.811
"CIV",1999,6522735.882
"CIV",2000,6727762.44
"CIV",2001,6895345.1
"CIV",2002,7058649.067
"CIV",2003,7204998.066
"CIV",2004,7356397.572
"CIV",2005,7521488.316
"CIV",2006,7714808.81
"CIV",2007,7911926.653
"CIV",2008,8122616.734
"CIV",2009,8368662.034
"CMR",1980,3319616.286
"CMR",1981,3381408.315
"CMR",1982,3459279.169
"CMR",1983,3534179.473
"CMR",1984,3618955.388
"CMR",1985,3709762.005
"CMR",1986,3807119.761
"CMR",1987,3928801.623
"CMR",1988,4069344.907
"CMR",1989,4202713.512
"CMR",1990,4353553.386
"CMR",1991,4502059.525
"CMR",1992,4655032.896
