"cntry_key","sector","value"
"LKA","og",0
"LKA","tour",4.832e+09
"LTU","cf",1838144266.91983
"LTU","og",28633452.9352402
"LTU","tour",1.731e+09
"LVA","aqf",174562.304
"LVA","cf",1955094909.27852
"LVA","og",0
"LVA","tour",2.04e+09
"MAR","aqf",3761420.70923179
"MAR","cf",9749491905.07622
"MAR","mar",11179104.9819714
"MAR","mmw",0
"MAR","og",81961421.8246734
"MAR","tour",1.816e+10
"MDG","aqf",2657.97189188923
"MDG","cf",859961008.549171
"MDG","mar",51990376.5
"MDG","mmw",1855313.01
"MDG","og",0
"MDG","tour",1.428e+09
"MDV","aqf",1520158.68769604
"MDV","cf",1399893582.26924
"MDV","mmw",590991.87
"MDV","og",0
"MDV","tour",1.083e+09
"MEX","aqf",113753.371188343
"MEX","cf",14569904090.284
"MEX","mar",733210685.64
"MEX","mmw",86868966.46
"MEX","og",42486863627.7877
"MEX","tour",1.42006e+11
"MHL","aqf",1522005.33333427
"MHL","cf",425822042.837094
"MLT","cf",12260545.1718543
"MLT","mar",171700922.66165
"MLT","og",0
"MLT","tour",2.465e+09
"MMR","aqf",602823.716312552
"MMR","cf",6396667986.34394
"MMR","mar",566788491.864
"MMR","mmw",3434.96
"MMR","og",314328215.384658
"MMR","tour",1.679e+09
"MNE","og",0
"MNE","tour",266703921.529
"MOZ","aqf",0
"MOZ","cf",680476647.72649
"MOZ","mmw",1200831.3
"MOZ","og",0
"MOZ","tour",9.64e+08
"MRT","cf",3547254439.49363
"MRT","mmw",0
"MRT","og",343561581.898842
"MTQ","cf",105630346.375823
"MTQ","mar",30436.6893080137
"MTQ","og",0
"MTQ","tour",1478198665.94115
"MUS","aqf",256573.73049761
"MUS","cf",105922020.341402
"MUS","mar",2429209.02219048
"MUS","mmw",2705920.73
"MUS","og",0
"MUS","tour",3.032e+09
"MYS","aqf",39526700.0044306
"MYS","cf",8059379166.35443
"MYS","mar",712219181.92713
"MYS","mmw",233866.87
"MYS","og",43270967088.3806
"MYS","tour",15435569573.3
"MYT","aqf",2458.624
"MYT","cf",190831957.464781
"MYT","mmw",1578169.72
"NAM","aqf",293607.999999649
"NAM","cf",2555519689.66246
"NAM","mar",4254716.457
"NAM","mmw",3138903.46
"NAM","og",0
"NAM","tour",1.542e+09
"NCL","aqf",351231.999999649
"NCL","cf",53745823.1245107
"NCL","mar",68276610.84632
"NCL","mmw",1328206.3
"NCL","og",0
"NGA","aqf",3327286.10725769
"NGA","cf",1772193190.41946
"NGA","og",93249408194.3744
"NGA","tour",7.179e+09
"NIC","aqf",59784.1702127846
"NIC","cf",208263808.468818
"NIC","mar",161444339.595
"NIC","mmw",0
"NIC","og",0
"NIC","tour",7.86e+08
"NIU","mmw",44887.2
"NIU","og",0
"NLD","aqf",14783706.112
"NLD","cf",4609772689.08442
"NLD","mar",435715895.857009
"NLD","og",54532496814.3386
"NLD","tour",4.1141e+10
"NOR","aqf",2458.624
"NOR","cf",36612442885.717
"NOR","mar",7977119152.94667
"NOR","mmw",10179166.67
"NOR","og",146744558070.396
"NOR","tour",3.1417e+10
"NZL","aqf",178385.968454212
"NZL","cf",6080786767.8208
"NZL","mar",1855413204.56438
"NZL","mmw",82234289.63
"NZL","og",593967378.220138
"NZL","tour",2.4627e+10
"OMN","aqf",29130.6161136765
"OMN","cf",1380911324.51973
"OMN","mmw",1259527.44
"OMN","og",174223676.319384
"OMN","tour",4.948e+09
"PAK","aqf",5170.6077812794
"PAK","cf",1775879161.73302
"PAK","mar",510676.2
"PAK","og",0
"PAK","tour",1.5147e+10
"PAN","aqf",24586.24
"PAN","cf",1936380670.06505
"PAN","mar",52870997.991573
"PAN","mmw",3191438.01
"PAN","og",0
"PAN","tour",4.238e+09
"PER","aqf",9857763.73502198
"PER","cf",60502734590.1978
"PER","mar",606316498.29
"PER","mmw",119630.08
"PER","og",2045414112.62244
"PER","tour",1.6914e+10
"PHL","aqf",18303920.1134839
"PHL","cf",15039520122.0956
"PHL","mar",3542478358.059
"PHL","mmw",1588353.66
"PHL","og",63910954.370368
"PHL","tour",1.59e+10
"PLW","aqf",41796.608
"PLW","mar",330094.017
"PLW","mmw",0
"PNG","aqf",72239.2056738122
"PNG","cf",2761666579.03002
"PNG","mmw",24551.83
"PNG","og",0
"PNG","tour",4.62e+08
"POL","aqf",61465.6
"POL","cf",1081166718.89121
"POL","og",0
"POL","tour",2.3309e+10
"PRI","cf",21305489.3628846
"PRI","mar",6289747.21213909
"PRI","mmw",992886.18
"PRI","og",0
"PRI","tour",7058363189.32209
"PRK","cf",977244870.677197
"PRK","mar",868325036.15142
"PRK","og",0
"PRT","aqf",620260.765956565
"PRT","cf",2931144542.02573
"PRT","mar",272130827.022654
"PRT","mmw",6237905.49
"PRT","og",23582570.9939478
"PRT","tour",3.3089e+10
"PYF","aqf",380039.671924011
"PYF","cf",191632109.023846
"PYF","mmw",1433837.4
"PYF","og",0
"QAT","aqf",21215466.496
"QAT","cf",42019719.7195059
"QAT","og",65634829970.4712
"QAT","tour",1.0501e+10
"REU","cf",70624814.634752
"REU","mar",296446.53828141
"REU","mmw",467686.99
"REU","og",0
"REU","tour",1.451e+09
"ROU","aqf",7095588.864
"ROU","cf",3414927.91028838
"ROU","og",361743585.315896
"ROU","tour",8.043e+09
"RUS","cf",19889327601.0957
"RUS","mar",51190232.85
"RUS","mmw",1165400.41
"RUS","og",240065383750.69
"RUS","tour",1.08403e+11
"SAU","aqf",323830.921986224
"SAU","cf",475012775.169946
"SAU","mar",109131182.188713
"SAU","og",99446990175.3117
"SAU","tour",3.244e+10
"SCG","aqf",0
"SCG","mar",1611200
"SCG","tour",8.01e+08
"SDN","aqf",0
"SDN","cf",30391255.5018957
"SDN","og",0
"SDN","tour",1.715e+09
"SEN","cf",3794290360.39782
"SEN","mar",218213.334557712
"SEN","mmw",0
"SEN","og",0
"SEN","tour",1.522e+09
"SGP","aqf",171371323.914957
"SGP","cf",40610263.7489562
"SGP","mar",34833832.8790818
"SGP","og",0
"SGP","tour",2.9461e+10
"SHN","aqf",7375.872
"SHN","cf",5041885.49980774
"SHN","og",0
"SLB","aqf",226681.64539011
"SLB","cf",171671003.530056
"SLB","mar",93574.258671942
"SLB","mmw",39555.89
"SLB","og",0
"SLB","tour",1.19e+08
"SLE","aqf",9834.496
"SLE","cf",1383637837.73215
"SLE","og",528449.011341003
"SLE","tour",2.04e+08
"SLV","aqf",639242.24
"SLV","cf",268841227.278848
"SLV","mar",3641567.1718284
"SLV","og",0
"SLV","tour",1.864e+09
"SPM","mmw",94085.37
"SPM","og",0
"STP","aqf",21263.7751351385
"STP","cf",31094742.545879
"STP","mmw",0
"STP","og",0
"STP","tour",3e+07
"SUR","aqf",14751.744
"SUR","cf",295190773.726106
"SUR","mar",1091380.77
"SUR","mmw",99412.6
"SUR","og",0
"SUR","tour",1.21e+08
"SVN","aqf",27044.864
"SVN","mmw",13513.21
"SVN","og",24975.9280698903
"SVN","tour",6.006e+09
"SWE","aqf",9123953.664
"SWE","cf",2992520018.70438
"SWE","mar",55963058.71146
"SWE","og",24142980.8661775
"SWE","tour",5.2972e+10
"SYC","cf",1229764945.16951
"SYC","mar",6969953.0906559
"SYC","mmw",0
"SYC","og",0
"SYC","tour",6.17e+08
"SYR","aqf",286465.815603387
"SYR","cf",17918870.5312225
"SYR","og",0
"SYR","tour",9.379e+09
"TCA","aqf",2266851.328
"TCA","cf",72874546.0721152
"TCA","mar",203404.644
"TCA","mmw",33130.08
"TCA","og",0
"TGO","aqf",7011995.648
"TGO","cf",94408188.508928
"TGO","og",0
"TGO","tour",2.27e+08
"THA","aqf",47945626.624
"THA","cf",12256719643.8794
"THA","mar",3625879406.2686
"THA","mmw",17835.37
"THA","og",17074936629.2323
"THA","tour",5.5671e+10
"TLS","mar",326124.9
"TLS","og",0
"TON","aqf",391088.113474839
"TON","cf",26473253.3185434
"TON","mar",53167.192437582
"TON","mmw",2145140.24
"TON","og",0
"TON","tour",6e+07
"TTO","aqf",792140.255319089
"TTO","cf",125514073.710879
"TTO","og",9351549428.42434
"TUN","aqf",14946.0425531839
"TUN","cf",958887511.801139
"TUN","mar",22148117.1937998
"TUN","og",2661055136.11663
"TUN","tour",6.135e+09
"TUR","aqf",2657.97189188923
"TUR","cf",5696309833.97683
"TUR","mar",1243947737.007
"TUR","mmw",0
"TUR","og",493746046.638365
"TUR","tour",8.5856e+10
"TUV","aqf",4982.01418438643
"TUV","mar",12640.5
"TWN","aqf",7649882.78013425
"TWN","mmw",16450482.72
"TWN","og",0
"TWN","tour",2.4145e+10
"TZA","aqf",308884.879432106
"TZA","cf",287287758.480486
"TZA","mar",5177194.866
"TZA","mmw",1919077.24
"TZA","og",0
"TZA","tour",3.934e+09
"UKR","cf",1735406099.87369
"UKR","mar",3117724.1643861
"UKR","mmw",1.02
"UKR","og",459756334.357768
"UKR","tour",1.2578e+10
"URY","aqf",3427321.856
"URY","cf",753879686.951731
"URY","mmw",127794.72
"URY","og",0
"URY","tour",4.868e+09
"USA","aqf",33018299.0070987
"USA","cf",61855739543.2131
"USA","mar",1130024567.14185
"USA","mmw",972170024.4
"USA","og",23649829718.3622
"USA","tour",1297662400437.44
"VCT","cf",57702147.265495
"VCT","mmw",209756.1
"VCT","og",0
"VCT","tour",1.55e+08
"VEN","aqf",0
"VEN","cf",1255991146.87621
"VEN","mar",134096552.721144
"VEN","mmw",913407.62
"VEN","og",29282303518.9749
"VEN","tour",3.396e+10
"VGB","mmw",8130.08
"VGB","og",0
"VGB","tour",7.6e+08
"VIR","mar",180570.803860906
"VIR","mmw",18800.81
"VIR","og",0
"VIR","tour",202636810.677907
"VNM","aqf",2955002.3470044
"VNM","cf",15571916146.5907
"VNM","mar",2781970515.1971
"VNM","og",21878741901.7378
"VNM","tour",1.2764e+10
"VUT","aqf",1180737.36170157
"VUT","cf",1315445411.48948
"VUT","og",0
"VUT","tour",3.86e+08
"WSM","aqf",2585.3038906397
"WSM","mmw",20173.78
"WSM","og",0
"YEM","aqf",209244.595744624
"YEM","cf",1511696988.08791
"YEM","og",0
"YEM","tour",2.939e+09
"ZAF","aqf",276501.787233975
"ZAF","cf",5979827289.84883
"ZAF","mar",39032056.029285
"ZAF","mmw",62543834.35
"ZAF","og",11997070284.6072
"ZAF","tour",3.5785e+10
