"cntry_key","sector","value"
"COD","cf",90.1614020001
"COD","mar",90.1973789912
"COD","tour",90.1254250091
"COG","cf",90.2153674867
"COG","tour",90.1254250091
"COK","cf",95.3110964617
"COK","mmw",95.4180724194
"COL","mmw",87.96443888
"COL","tour",92.8595335013
"COM","cf",89.9498982319
"COM","tour",89.1240476647
"CPV","cf",91.3098309784
"CPV","tour",90.646944137
"CRI","mmw",94.02923615
"CRI","tour",95.0517220356
"CUB","cf",98.36574266
"CUB","mar",98.36574266
"CUB","tour",92.2125811084
"CYM","tour",92.2125811084
"CYP","cf",96.22166247
"CYP","mar",96.22166247
"CYP","mmw",96.22166247
"CYP","tour",87.8611835987
"DEU","cf",92.48833034
"DEU","mmw",92.48833034
"DEU","tour",94.6196355223
"DMA","cf",91.3835505392
"DMA","mmw",91.3835505392
"DMA","tour",92.2125811084
"DNK","cf",96.6796875
"DNK","mar",96.6796875
"DNK","mmw",96.6796875
"DNK","tour",92.7750378086
"DOM","cf",81.99957868
"DOM","mmw",85.80000019
"DOM","tour",92.2125811084
"DZA","tour",89.8486912641
"ECU","cf",93.93445324
"ECU","mar",92.30787199
"ECU","mmw",92.30787199
"ECU","tour",92.8595335013
"EGY","cf",91
"EGY","mar",91
"EGY","mmw",91.29883291
"EGY","tour",89.8486912641
"ESP","cf",91.48886755
"ESP","mar",91.48886755
"ESP","mmw",88.66169873
"ESP","tour",87.1261132301
"EST","cf",94.5323741
"EST","mar",94.5323741
"EST","tour",92.7750378086
"FIN","cf",93.69038885
"FIN","mar",93.69038885
"FIN","tour",92.7750378086
"FJI","cf",91.4524030064
"FJI","mmw",91.4524030064
"FJI","tour",88.4602587638
"FLK","cf",93.2971396621
"FLK","mar",93.2971396621
"FLK","mmw",93.2971396621
"FRA","cf",92.00978981
"FRA","mar",91.29653696
"FRA","mmw",92.60238725
"FRA","tour",94.6196355223
"FRA","wte",92.60238725
"FSM","mmw",92.9172946406
"GAB","cf",90.1524077524
"GAB","mmw",90.1434135046
"GAB","tour",90.1254250091
"GBR","cf",94.65019202
"GBR","mar",94.76438046
"GBR","mmw",94.71986125
"GBR","tour",92.7750378086
"GEO","mmw",83.53321514
"GHA","cf",89.63768342
"GHA","mar",89.63768342
"GHA","tour",90.646944137
"GIB","mmw",86.9718522345
"GIN","tour",90.646944137
"GLP","cf",91.3835505392
"GLP","tour",92.2125811084
"GMB","cf",91.3098309784
"GMB","mmw",91.0888686979
"GMB","tour",90.646944137
"GNQ","cf",90.1434135046
"GNQ","mar",90.1434135046
"GRC","cf",92.34646596
"GRC","mar",92.34646596
"GRC","mmw",92.34646596
"GRC","tour",87.1261132301
"GRD","cf",91.3835505392
"GRD","mmw",91.3835505392
"GRD","tour",92.2125811084
"GRL","mmw",93.5313455213
"GTM","cf",94.5324117455
"GTM","mar",94.5324117455
"GTM","mmw",98.17691733
"GTM","tour",95.0517220356
"GUF","cf",92.0471593484
"GUM","cf",92.9172946406
"GUM","mar",92.9172946406
"GUM","mmw",92.9172946406
"GUY","cf",92.0471593484
"GUY","mar",92.0471593484
"GUY","tour",92.8595335013
"HKG","cf",96.44286106
"HKG","mar",96.44286106
"HKG","mmw",96.44286106
"HKG","tour",96.1869625203
"HND","cf",94.5324117455
"HND","mar",96.05924427
"HND","mmw",96.89168519
"HND","tour",95.0517220356
"HRV","cf",91.65266106
"HRV","mmw",91.65266106
"HRV","tour",87.1261132301
"HTI","tour",92.2125811084
"IDN","cf",91.60810465
"IDN","mar",89.71423141
"IDN","mmw",91.60810465
"IDN","tour",95.3601282008
"IND","cf",92.9170023532
"IND","mar",92.9170023532
"IND","mmw",92.9170023532
"IND","tour",92.7719708467
"IRL","mmw",93.96243292
"IRL","tour",92.7750378086
"IRN","cf",89.51559681
"IRN","mar",89.51559681
"IRN","tour",92.7719708467
"IRQ","cf",88.3158118634
"ISL","cf",97.00833349
"ISL","mmw",97.00833349
"ISL","tour",92.7750378086
"ISR","tour",87.8611835987
"ITA","mmw",93.25815835
"ITA","tour",87.1261132301
"JAM","cf",89.43288061
"JAM","mmw",89.43288061
"JAM","tour",92.2125811084
"JOR","cf",87.35000038
"JOR","mar",87.35000038
"JOR","tour",87.8611835987
"JPN","cf",96.11577684
"JPN","mmw",96.01443826
"JPN","tour",96.1869625203
"KEN","cf",89.4543878916
"KEN","mar",89.4543878916
"KEN","mmw",89.4543878916
"KEN","tour",89.1240476647
"KHM","mar",94.658881671
"KHM","tour",95.3601282008
"KIR","cf",92.9172946406
"KIR","tour",94.0857725188
"KNA","cf",88.0653870763
"KNA","mmw",91.3835505392
"KNA","tour",92.2125811084
"KOR","cf",96.82533164
"KOR","mar",96.82533164
"KOR","tour",96.1869625203
"KWT","tour",87.8611835987
"LBN","cf",88.7704401281
"LBN","mar",88.7704401281
"LBN","tour",87.8611835987
"LBR","cf",91.0888686979
"LBR","mar",91.0888686979
"LBY","tour",89.8486912641
"LCA","cf",91.3835505392
"LCA","mar",91.3835505392
"LCA","mmw",91.3835505392
"LCA","tour",92.2125811084
"LKA","cf",94.78221716
"LKA","mar",94.78221716
"LKA","mmw",94.78221716
"LKA","tour",92.7719708467
"LTU","cf",95.6955708
"LTU","mar",95.6955708
"LTU","tour",92.7750378086
"LVA","cf",92.51028807
"LVA","mar",92.51028807
"LVA","tour",92.7750378086
"MAR","cf",90.4341802
"MAR","mmw",90.4341802
"MAR","tour",89.8486912641
"MDG","cf",89.4543878916
"MDG","mar",89.4543878916
"MDG","mmw",89.4543878916
"MDG","tour",89.1240476647
"MDV","cf",92.9170023532
"MDV","mmw",92.9170023532
"MDV","tour",92.7719708467
"MEX","cf",96.49012789
"MEX","mar",96.49012789
"MEX","mmw",96.83743521
"MEX","tour",95.0517220356
"MLT","cf",94.15204678
"MLT","mar",94.15204678
"MLT","tour",87.1261132301
"MMR","cf",95.0205533997
"MMR","mar",95.0205533997
"MMR","mmw",95.0205533997
"MMR","tour",95.3601282008
"MNE","tour",87.1261132301
"MOZ","mmw",89.4543878916
"MOZ","tour",89.1240476647
"MRT","mmw",91.0888686979
"MTQ","cf",91.3835505392
"MTQ","tour",92.2125811084
"MUS","cf",92.77681918
"MUS","mar",92.77681918
"MUS","mmw",92.77681918
"MUS","tour",89.1240476647
"MYS","cf",96.66031919
"MYS","mar",96.66031919
"MYS","mmw",96.66031919
"MYS","tour",95.3601282008
"MYT","cf",89.9498982319
"MYT","mar",89.9498982319
"MYT","mmw",89.4543878916
"NAM","mmw",62.41711597
"NAM","tour",74.1010224476
"NCL","cf",91.4524030064
"NCL","mmw",91.4524030064
"NGA","cf",91.0888686979
"NGA","tour",90.646944137
"NIC","cf",94.38056166
"NIC","mar",94.38056166
"NIC","mmw",94.687663
"NIC","tour",95.0517220356
"NIU","mmw",95.4180724194
"NLD","cf",96.40484101
"NLD","tour",94.6196355223
"NOR","cf",97.40274759
"NOR","mar",97.40274759
"NOR","mmw",97.40274759
"NOR","tour",92.7750378086
"NZL","cf",95.84318872
"NZL","mmw",95.98406936
"NZL","tour",95.4683241064
"OMN","cf",88.3158118634
"OMN","mmw",88.3158118634
"OMN","tour",87.8611835987
"PAK","cf",95.02436627
"PAK","tour",92.7719708467
"PAN","cf",94.1479599
"PAN","mmw",90.88929244
"PAN","tour",95.0517220356
"PER","cf",92.57402396
"PER","mar",92.57402396
"PER","mmw",92.57402396
"PER","tour",92.8595335013
"PHL","cf",88.49523357
"PHL","mmw",92.67075047
"PHL","tour",95.3601282008
"PLW","cf",92.9172946406
"PLW","mmw",92.9172946406
"PNG","mmw",91.4524030064
"PNG","tour",88.4602587638
"POL","cf",92.88330268
"POL","mar",92.88330268
"POL","tour",93.5299509699
"PRI","cf",88.65248227
"PRI","mmw",88.4502924
"PRI","tour",92.2125811084
"PRT","mmw",92.40342059
"PRT","tour",87.1261132301
"PYF","cf",90.4552115402
"PYF","mar",90.4552115402
"PYF","mmw",90.4552115402
"QAT","cf",88.3158118634
"QAT","tour",87.8611835987
"REU","cf",89.4543878916
"REU","mmw",89.4543878916
"REU","tour",89.1240476647
"ROU","cf",92.73453094
"ROU","mar",92.73453094
"ROU","tour",93.5299509699
"RUS","cf",92.87023049
"RUS","mar",92.87023049
"RUS","mmw",93.73418579
"RUS","tour",93.5299509699
"SAU","cf",93.8
"SAU","mar",93.8
"SAU","tour",87.8611835987
"SDN","cf",88.7640466285
"SDN","mar",88.7640466285
"SDN","tour",89.8486912641
"SEN","cf",92.6345733606
"SEN","mmw",91.0888686979
"SEN","tour",90.646944137
"SGP","cf",96.04853786
"SGP","mar",96.04853786
"SGP","tour",95.3601282008
"SHN","cf",93.2971396621
"SLB","mmw",91.4524030064
"SLB","tour",88.4602587638
"SLE","tour",90.646944137
"SLV","cf",94.11604898
"SLV","mar",94.11604898
"SLV","tour",95.0517220356
"SPM","mmw",93.3057881707
"STP","cf",90.1883847434
"STP","mmw",90.1434135046
"STP","tour",90.1254250091
"SUR","cf",91.6027266181
"SUR","mar",91.6027266181
"SUR","mmw",91.0963648733
"SUR","tour",92.8595335013
"SVN","cf",92.80000019
"SVN","mar",95.18187064
"SVN","mmw",95.62941661
"SVN","tour",87.1261132301
"SWE","cf",93.45672005
"SWE","tour",92.7750378086
"SYC","cf",89.619558005
"SYC","mar",89.619558005
"SYC","mmw",89.4543878916
"SYC","tour",89.1240476647
"SYR","cf",88.3158118634
"SYR","mar",88.3158118634
"SYR","tour",87.8611835987
"TCA","cf",91.3835505392
"TCA","mmw",91.3835505392
"TGO","cf",91.3098309784
"TGO","mar",91.3098309784
"TGO","tour",90.646944137
"THA","cf",97.61115779
"THA","mar",97.61115779
"THA","mmw",98.8240774
"THA","tour",95.3601282008
"TLS","cf",94.658881671
"TON","cf",90.4552115402
"TON","mar",90.4552115402
"TON","mmw",90.4552115402
"TON","tour",89.9182129511
"TTO","cf",93.73201151
"TUN","cf",85.8
"TUN","mar",85.8
"TUN","tour",89.8486912641
"TUR","mmw",89.03125525
"TUR","tour",87.8611835987
"TUV","cf",90.9922101293
"TWN","cf",96.1294196435
"TWN","mar",96.1294196435
"TWN","mmw",96.1294196435
"TWN","tour",96.1869625203
"TZA","cf",89.4543878916
"TZA","mar",89.4543878916
"TZA","mmw",89.4543878916
"TZA","tour",89.1240476647
"UKR","mmw",93.63720811
"UKR","tour",93.5299509699
"URY","cf",86.9
"URY","mar",89.44005062
"URY","mmw",89.44005062
"URY","tour",92.8595335013
"USA","tour",92.8739866742
"VCT","cf",91.3835505392
"VCT","mmw",91.3835505392
"VCT","tour",92.2125811084
"VEN","cf",83.22125089
"VEN","mar",83.22125089
"VEN","mmw",90.67173005
"VEN","tour",92.8595335013
"VGB","mmw",91.3835505392
"VGB","tour",92.2125811084
"VIR","mar",90.5544678699
"VIR","mmw",91.3835505392
"VIR","tour",92.2125811084
"VNM","tour",95.3601282008
"VUT","cf",94.5211062976
"VUT","tour",88.4602587638
"WSM","cf",91.5292087184
"WSM","mmw",90.4552115402
"YEM","cf",84.99807914
"YEM","tour",87.8611835987
"ZAF","cf",73.27426904
"ZAF","mmw",77.09155508
"ZAF","tour",74.1010224476
