"cntry_key","sector","value"
"DOM","tour",5399471458.93
"DZA","aqf",9083.58620690103
"DZA","cf",1268976656.20777
"DZA","mar",1131462.14667318
"DZA","og",0
"DZA","tour",217002016.351
"Easter Island","aqf",2.06583712841109
"Easter Island","tour",15772666.4754187
"ECU","aqf",119206.012121093
"ECU","cf",3746215520.7895
"ECU","mar",2324804555.83833
"ECU","mmw",21356707.32
"ECU","og",782391694.242872
"ECU","tour",480016296.172
"EGY","aqf",119435.52606627
"EGY","cf",892466624.462336
"EGY","mar",582339247.80273
"EGY","mmw",431910.57
"EGY","og",10298622172.2122
"EGY","tour",3598931386.62
"ESP","aqf",34533832.704
"ESP","cf",13359705467.6808
"ESP","mar",1403951423.38325
"ESP","mmw",1956300.81
"ESP","og",0
"ESP","tour",42969063603.7
"EST","aqf",49172.48
"EST","cf",903401868.800614
"EST","og",0
"EST","tour",1589269369.22
"FIN","aqf",39337.984
"FIN","cf",1474574912.97249
"FIN","mar",244443056.46183
"FIN","og",0
"FIN","tour",3045684677.36
"FJI","aqf",2012925.57345992
"FJI","cf",346095583.232
"FJI","mar",2438792.1194553
"FJI","mmw",0
"FJI","og",0
"FJI","tour",1277832512.32
"FLK","mar",505065.03131
"FLK","mmw",0
"FLK","og",0
"FRA","aqf",3154414.592
"FRA","cf",9418844960.3584
"FRA","mar",3053921440.00495
"FRA","mmw",520325.2
"FRA","og",0
"FRA","tour",45623412815.4
"FRA","wte",78429404.6479126
"FSM","aqf",78652.663507074
"FSM","cf",353835570.070528
"FSM","mmw",0
"GAB","aqf",9834.496
"GAB","cf",353765596.156314
"GAB","mmw",0
"GAB","og",6128431580.81448
"GAB","tour",36272391.4674
"GBR","aqf",1185616.07583022
"GBR","cf",9104506990.61658
"GBR","mar",2715101321.01359
"GBR","mmw",8364837.4
"GBR","og",160786980387.333
"GBR","tour",129719165058
"GEO","cf",13096091.6966799
"GEO","mmw",0
"GEO","og",0
"GEO","tour",1.777e+09
"GHA","aqf",6829.51111111658
"GHA","cf",1361877072.2816
"GHA","og",188616823.880425
"GHA","tour",158845597.899
"GIB","mmw",2743902.44
"GIB","og",0
"GIN","aqf",4917.248
"GIN","cf",486680478.510285
"GIN","og",0
"GIN","tour",14591910.3085
"GLP","cf",351562371.067085
"GLP","mar",35607.7892697465
"GLP","og",0
"GLP","tour",1689655172.41
"GMB","aqf",16197414.912
"GMB","cf",85105761.4848
"GMB","mmw",106707.32
"GMB","og",0
"GMB","tour",46358602.4087
"GNB","aqf",11652.2464454952
"GNB","cf",61031332.1856717
"GNB","og",0
"GNQ","aqf",398297.088
"GNQ","cf",73609712.4863386
"GNQ","og",8100532390.39374
"GRC","aqf",436959.241705147
"GRC","cf",1360338304.34253
"GRC","mar",1793591689.25152
"GRC","mmw",265243.9
"GRC","og",0
"GRC","tour",35550088097.5
"GRD","cf",36878465.9459686
"GRD","mmw",274390.24
"GRD","og",0
"GRD","tour",156650246.305
"GRL","aqf",248321.024
"GRL","cf",903303225.855386
"GRL","mmw",2794715.45
"GRL","og",0
"GTM","aqf",599904.256
"GTM","cf",184208335.283661
"GTM","mar",45743152.867947
"GTM","mmw",0
"GTM","og",0
"GTM","tour",405951179.972
"GUF","aqf",12293.12
"GUF","cf",152771564.185784
"GUF","og",0
"GUM","cf",7071360.24315392
"GUM","mar",130481738.277555
"GUM","mmw",16475609.76
"GUM","og",0
"GUY","aqf",253436.360188641
"GUY","cf",329270191.003443
"GUY","og",0
"GUY","tour",17760747.0072
"Hawaii","aqf",19556.2258160532
"Hawaii","tour",18254272844.5282
"HKG","cf",1320659269.11816
"HKG","mar",273007247.404003
"HKG","mmw",2550813.01
"HKG","og",0
"HKG","tour",17974384236.5
"HND","aqf",354041.856
"HND","cf",118691191.167539
"HND","mar",263317466.187
"HND","mmw",0
"HND","og",0
"HND","tour",510959527.767
"HRV","cf",218749911.620639
"HRV","mar",14535544.5236871
"HRV","mmw",18292.68
"HRV","og",66643169.8491294
"HRV","tour",6017130287.73
"HTI","aqf",8465042.432
"HTI","cf",34887725.5427994
"HTI","og",0
"HTI","tour",239639102.364
"IDN","aqf",25425201.744105
"IDN","cf",20761672631.6124
"IDN","mmw",4606500
"IDN","og",16359335526.6428
"IDN","tour",28324729665.8
"IND","aqf",4061944.86302732
"IND","cf",14514513784.6088
"IND","mmw",480182.93
"IND","og",12189575241.26
"IND","tour",5279018375.51
"IRL","aqf",369958.824643839
"IRL","cf",3467948338.45555
"IRL","mar",565482183.329366
"IRL","mmw",7234756.1
"IRL","og",0
"IRL","tour",10526785560.8
"IRN","aqf",2458.624
"IRN","cf",2148609692.41999
"IRN","mar",54258082.2
"IRN","og",39514373848.3744
"IRN","tour",1083641986.09
"IRQ","cf",126060357.811476
"IRQ","og",0
"IRQ","tour",5.662e+09
"ISL","cf",28312939172.4605
"ISL","mar",203127787.679
"ISL","mmw",6575203.25
"ISL","og",0
"ISL","tour",1403496779.65
"ISR","aqf",24833850.2370309
"ISR","cf",60565296.5889843
"ISR","mar",120518484.315145
"ISR","og",0
"ISR","tour",5489072681.71
"ITA","aqf",2012925.57345992
"ITA","cf",4171192263.8633
"ITA","mar",1836252619.87761
"ITA","mmw",551829.27
"ITA","og",1207386196.5789
"ITA","tour",95546761685.1
"JAM","aqf",80464.0581818852
"JAM","cf",151663901.926369
"JAM","mar",615144.41643861
"JAM","mmw",0
"JAM","og",0
"JAM","tour",4120197044.33
"JOR","cf",1468618.06925138
"JOR","mar",2861505.828
"JOR","og",0
"JOR","tour",141954816.448
"JPN","aqf",35451959.8103753
"JPN","cf",51185862026.4786
"JPN","mar",30997842433.6408
"JPN","mmw",33520325.2
"JPN","og",1131085661.05463
"JPN","tour",269258481907
"KEN","aqf",410741.687202789
"KEN","cf",66672685.4963814
"KEN","mmw",0
"KEN","og",0
"KEN","tour",142078092.247
"KHM","aqf",2820041.728
"KHM","cf",381491364.763443
"KHM","mar",5390761.0609917
"KHM","og",0
"KHM","tour",203222902.96
"KIR","aqf",36879.36
"KIR","cf",76547544.6528307
"KIR","mar",555069.636
"KIR","og",0
"KIR","tour",9852216.74877
"KNA","mmw",0
"KNA","og",0
"KNA","tour",218719211.823
"KOR","aqf",780700.511849087
"KOR","cf",25310759239.7292
"KOR","mar",7466334772.90629
"KOR","og",131361469.461154
"KOR","tour",31840014493.9
"KWT","aqf",44702.2545454098
"KWT","cf",63574950.3747994
"KWT","mar",3603229.4833659
"KWT","og",0
"KWT","tour",3695827249.62
"LBN","aqf",6055.72413792583
"LBN","cf",95012079.1041229
"LBN","og",0
"LBN","tour",6739910176.47
"LBR","aqf",2913.06161136765
"LBR","cf",52465546.0863386
"LBR","og",0
"LBY","aqf",132765.696
"LBY","cf",566634334.773965
"LBY","mar",2765741.4
"LBY","og",4885666460.86288
"LBY","tour",116049786.124
"LCA","cf",24782810.7259085
"LCA","mar",25281
"LCA","mmw",8130.08
"LCA","og",0
"LCA","tour",519211822.66
"LKA","aqf",18815464.9478778
"LKA","cf",3687244157.95814
"LKA","mar",79937388.197712
"LKA","mmw",0
"LKA","og",0
"LKA","tour",2014829358.16
"LTU","cf",836973543.632486
"LTU","og",0
"LTU","tour",171821823.134
"LVA","aqf",245862.4
"LVA","cf",1179650775.29815
"LVA","og",0
"LVA","tour",565447773.855
"MAR","aqf",18862073.933656
"MAR","cf",9542993658.67008
"MAR","mar",23049333.4652235
"MAR","mmw",0
"MAR","og",75821563.9084221
"MAR","tour",2513906017.97
"MDG","aqf",9083.58620690103
"MDG","cf",650412588.291379
"MDG","mar",113811818.801634
"MDG","mmw",786585.37
"MDG","og",2027951.01032689
"MDG","tour",270000505.381
"MDV","aqf",1513916.35394044
"MDV","cf",1703326660.86124
"MDV","mmw",151422.76
"MDV","og",0
"MDV","tour",1102463054.19
"MEX","aqf",196689.92
"MEX","cf",13419853599.2586
"MEX","mar",376820449.66341
"MEX","mmw",42315040.65
"MEX","og",52065197382.1464
"MEX","tour",26842414801
"MHL","aqf",5694173.184
"MHL","cf",648570527.691878
"MLT","cf",9885277.76004608
"MLT","mar",109359207.31693
"MLT","og",0
"MLT","tour",1828571428.57
"MMR","aqf",49172.48
"MMR","cf",5675699233.24006
"MMR","mar",513626979.10644
"MMR","mmw",0
"MMR","og",68043831.4701757
"MMR","tour",182280827.49
"MNE","og",0
"MNE","tour",161554333.667
"MOZ","aqf",113096.704
"MOZ","cf",147342058.162862
"MOZ","mmw",152439.02
"MOZ","og",0
"MOZ","tour",67935689.7021
"MRT","cf",1520543433.41896
"MRT","mmw",0
"MRT","og",0
"MTQ","cf",19419255403.563
"MTQ","mar",16199.7621903204
"MTQ","og",0
"MTQ","tour",1105418719.21
"MUS","aqf",230131.867298586
"MUS","cf",337241020.262093
"MUS","mar",117640.919991573
"MUS","mmw",0
"MUS","og",0
"MUS","tour",2484729064.04
"MYS","aqf",39176157.7090853
"MYS","cf",6579575988.70835
"MYS","mar",459958117.38129
"MYS","mmw",0
"MYS","og",37919474109.5145
"MYS","tour",11160271890
"MYT","aqf",2458.624
"MYT","cf",38309103.3064858
"MYT","mmw",0
"NAM","aqf",15560.9113924035
"NAM","cf",4811872031.81261
"NAM","mar",330460.97450715
"NAM","mmw",768292.68
"NAM","og",0
"NAM","tour",87677663.9668
"NCL","aqf",305871.469193357
"NCL","cf",73681191.3980621
"NCL","mar",118940865.579
"NCL","mmw",1048028.46
"NCL","og",0
"NGA","aqf",3278165.33332514
"NGA","cf",3791390784.64205
"NGA","og",90959787864.0842
"NGA","tour",76877815.1651
"NIC","aqf",34068.6928405842
"NIC","cf",227967402.061199
"NIC","mar",100822195.422
"NIC","mmw",0
"NIC","og",0
"NIC","tour",122765920.945
"NIU","mmw",41778.46
"NIU","og",0
"NLD","aqf",1733329.92
"NLD","cf",5473352511.14086
"NLD","mar",448589535.391913
"NLD","og",57632245103.5337
"NLD","tour",37001013013
"NOR","aqf",0
"NOR","cf",36723120256.9871
"NOR","mar",8090450423.55111
"NOR","mmw",12238821.14
"NOR","og",140644829622.573
"NOR","tour",11420882873.9
"NZL","aqf",17880.9018181885
"NZL","cf",5955504948.7145
"NZL","mar",1187466423.94625
"NZL","mmw",73514387.2
"NZL","og",204890371.747621
"NZL","tour",16590439213.2
"OMN","aqf",92034.0534759017
"OMN","cf",837624229.783757
"OMN","mmw",508130.08
"OMN","og",0
"OMN","tour",754504592.558
"PAK","aqf",2458.624
"PAK","cf",2566786289.88723
"PAK","mar",191124.36
"PAK","og",22030206.1039291
"PAK","tour",392185314.308
"PAN","aqf",4917.248
"PAN","cf",1828432476.41815
"PAN","mar",122533846.875
"PAN","mmw",0
"PAN","og",0
"PAN","tour",2069861963.95
"PER","aqf",19189187.8012158
"PER","cf",95873126066.4863
"PER","mar",196176606.961716
"PER","mmw",41158.54
"PER","og",316389702.220973
"PER","tour",907439446.24
"PHL","aqf",19601991.5829486
"PHL","cf",19559838481.4264
"PHL","mar",2624987902.9995
"PHL","mmw",942073.17
"PHL","og",0
"PHL","tour",22977003687.9
"PLW","aqf",305871.469193357
"PLW","mar",53090.1
"PLW","mmw",0
"PNG","aqf",2980.15030302732
"PNG","cf",1485040470.387
"PNG","mmw",22865.85
"PNG","og",0
"PNG","tour",78957199.2936
"POL","aqf",22127.616
"POL","cf",1499172894.86899
"POL","og",0
"POL","tour",1417377684.22
"PRI","cf",48084784.7424
"PRI","mar",4129194.86250791
"PRI","mmw",0
"PRI","og",0
"PRI","tour",6625206269.41
"PRK","cf",1496035452.15846
"PRK","mar",993021604.57053
"PRK","og",1094585.73610819
"PRT","aqf",2913.06161136765
"PRT","cf",2545957901.77792
"PRT","mar",342192079.026718
"PRT","mmw",88414.63
"PRT","og",0
"PRT","tour",10561830871.3
"PYF","aqf",739077.275151366
"PYF","cf",309948332.617728
"PYF","mmw",1335365.85
"PYF","og",0
"QAT","aqf",5426183.168
"QAT","cf",92452279.6532429
"QAT","og",38608827380.2953
"QAT","tour",4785221674.88
"REU","cf",63891144.3204608
"REU","mar",362383.89944553
"REU","mmw",0
"REU","og",0
"REU","tour",1365517241.38
"ROU","aqf",2913.06161136765
"ROU","cf",12268325.1506708
"ROU","og",0
"ROU","tour",201865917.26
"RUS","cf",22316151335.3964
"RUS","mar",3259414.7319888
"RUS","mmw",0
"RUS","og",132744383284.961
"RUS","tour",8792367288.79
"SAU","aqf",786526.63507074
"SAU","cf",560936376.784179
"SAU","mar",23405019.274197
"SAU","og",51314730141.999
"SAU","tour",1243447700.68
"SCG","aqf",1184.83412322
"SCG","mar",73700
"SCG","tour",8.52e+08
"SDN","aqf",3286.93048127869
"SDN","cf",24921581.4143386
"SDN","og",0
"SDN","tour",17659048.6343
"SEN","cf",2620472385.58515
"SEN","mar",742698.07333659
"SEN","mmw",0
"SEN","og",0
"SEN","tour",122857612.906
"SGP","aqf",120679403.374288
"SGP","cf",43735791.7954765
"SGP","mar",53677837.6287071
"SGP","og",76373696.7438995
"SGP","tour",14460098522.2
"SHN","aqf",12111.4482758517
"SHN","cf",11405631.2396831
"SHN","og",0
"SLB","aqf",160218.388625712
"SLB","cf",88782557.6807322
"SLB","mar",669809.10332682
"SLB","mmw",36839.43
"SLB","og",0
"SLB","tour",68965517.2414
"SLE","aqf",4917.248
"SLE","cf",822402277.631693
"SLE","og",15399.9317357965
"SLE","tour",33456800.0688
"SLV","aqf",535980.032
"SLV","cf",465197647.718093
"SLV","mar",2969040.4853841
"SLV","og",0
"SLV","tour",1118849229.54
"SPM","mmw",95528.46
"SPM","og",0
"STP","aqf",3286.93048127869
"STP","cf",10701123.7069292
"STP","mmw",0
"STP","og",0
"STP","tour",19704433.4975
"SUR","aqf",7375.872
"SUR","cf",324774574.645965
"SUR","mar",2489167.26
"SUR","mmw",0
"SUR","og",0
"SUR","tour",27593604.0546
"SVN","aqf",14751.744
"SVN","mmw",0
"SVN","og",0
"SVN","tour",945107026.616
"SWE","aqf",3257676.8
"SWE","cf",4111402543.11629
"SWE","mar",33534419.63564
"SWE","og",0
"SWE","tour",5747352916.2
"SYC","cf",1535682745.80941
"SYC","mar",6803040.4909857
"SYC","mmw",0
"SYC","og",0
"SYC","tour",482758620.69
"SYR","aqf",5678.11547343889
"SYR","cf",24818244.7100314
"SYR","og",0
"SYR","tour",209474499.455
"TCA","aqf",1101463.552
"TCA","cf",54996885.7596928
"TCA","mar",271206.192
"TCA","mmw",152439.02
"TCA","og",0
"TGO","aqf",11417849.856
"TGO","cf",62728349.2864
"TGO","og",0
"TGO","tour",6080391.52197
"THA","aqf",18174148.608
"THA","cf",15284691191.4476
"THA","mar",5737582372.9905
"THA","mmw",0
"THA","og",10370754132.1005
"THA","tour",8137228401.07
"TLS","mar",105548.175
"TLS","og",403062853.300934
"TON","aqf",983449.6
"TON","cf",40129511.9107994
"TON","mar",160879.090918284
"TON","mmw",1923833.33
"TON","og",0
"TON","tour",39408866.9951
"TTO","aqf",748656.834122617
"TTO","cf",137032079.180524
"TTO","og",6645592820.69726
"TUN","aqf",157351.936
"TUN","cf",1171295736.12943
"TUN","mar",24341412.3986871
"TUN","og",513333404.343502
"TUN","tour",1636505573.8
"TUR","aqf",312245.248
"TUR","cf",3973291948.51635
"TUR","mar",890431075.755
"TUR","mmw",0
"TUR","og",0
"TUR","tour",12482321396
"TUV","aqf",39337.984
"TUV","mar",5789.349
"TWN","aqf",5703774.63507074
"TWN","mmw",4349593.5
"TWN","og",0
"TWN","tour",16058128078.8
"TZA","aqf",766135.203792495
"TZA","cf",112097340.390676
"TZA","mar",923868.864
"TZA","mmw",1334349.59
"TZA","og",0
"TZA","tour",116923811.259
"UKR","cf",1756282292.48461
"UKR","mar",347376.26180286
"UKR","mmw",0
"UKR","og",0
"UKR","tour",1216719520.86
"URY","aqf",1470257.152
"URY","cf",1026497513.62099
"URY","mmw",0
"URY","og",0
"URY","tour",434247504.274
"USA","aqf",24938720.4549518
"USA","cf",57508300176.2089
"USA","mar",1367669304.76897
"USA","mmw",362825203.3
"USA","og",31151266775.2316
"USA","tour",136164481938
"VCT","cf",615690559.22985
"VCT","mmw",101626.02
"VCT","og",0
"VCT","tour",189162561.576
"VEN","aqf",137086.913939454
"VEN","cf",3173555680.54784
"VEN","mar",68009908.844727
"VEN","mmw",0
"VEN","og",26769794342.1343
"VEN","tour",1981091241.4
"VGB","mmw",14227.64
"VGB","og",0
"VGB","tour",712315270.936
"VIR","mar",118544.038492097
"VIR","mmw",8130.08
"VIR","og",0
"VIR","tour",1378325123.15
"VNM","aqf",5179501.22667486
"VNM","cf",15542581718.4942
"VNM","mar",842544283.61871
"VNM","og",17561611053.7893
"VNM","tour",3150987058.55
"VUT","aqf",28288927.744
"VUT","cf",257301885.7472
"VUT","og",0
"VUT","tour",235467980.296
"WSM","aqf",2980.15030302732
"WSM","mmw",18788.62
"WSM","og",0
"YEM","aqf",58962720.768
"YEM","cf",2317361060.96947
"YEM","og",0
"YEM","tour",235337854.894
"ZAF","aqf",218479.620853066
"ZAF","cf",8339348840.08755
"ZAF","mar",19599713.5347765
"ZAF","mmw",70310975.61
"ZAF","og",0
"ZAF","tour",3613351384.26
