rgn_id,trend
1,0.022581344
2,0.022581344
3,0.022581344
5,0.090629024
6,0.214074679
7,0.035462481
8,0.087998412
9,0.087998412
10,0.087998412
11,0.087998412
12,0.087998412
13,0.087998412
14,-0.012384016
15,-0.075960547
16,-0.04812891
17,0.029433292
18,0.083545645
19,0.049377306
20,0.017254822
21,0
24,-0.044833869
25,-0.021236749
26,-0.028435011
28,-0.049564199
29,0
30,0
31,4.97E-16
32,-0.025875967
33,0
37,-0.231239112
38,-0.085432341
39,4.97E-16
40,-0.043172208
41,0.00211926
42,-0.006288127
43,-0.012476417
44,0
45,0
46,0
47,0.043624301
48,-0.035540223
49,-0.006404149
50,0.00315999
51,0.061864782
52,-0.076649957
53,-0.009771073
54,0.01867258
55,-0.032162386
56,-0.031776481
57,-0.032162386
58,-0.032162386
59,-0.032803098
60,-0.032162386
61,-0.036752748
62,-0.096415903
63,-0.03299389
64,-0.035056876
65,-0.245764978
66,-0.012130313
67,-0.021714974
68,-0.014870146
69,0.036437865
70,-0.004424039
71,-0.155115009
72,-0.013450522
73,0.002449468
74,-0.023814387
75,-0.011791885
76,-0.02527675
77,0.161356524
78,-0.007736439
79,-0.007372353
80,-0.057055917
81,-0.165650357
82,0.009178247
84,0.005841012
85,0.013150268
86,0.013150268
88,0.013150268
95,0.013150268
96,-0.012417614
97,-0.035056876
98,0.019114336
99,-0.01733893
100,-0.013881964
101,-0.017299703
102,-0.019593897
103,-0.035434371
104,-0.00715653
106,-0.027702216
108,4.97E-16
110,4.97E-16
111,-0.088515427
112,-0.047588339
113,-0.061472529
114,-0.007378711
115,-0.076603612
116,-0.03237485
117,-0.626948654
118,-0.351683576
119,-0.364003633
120,-0.118250617
121,-0.088515427
122,-0.057038106
123,0.020908214
124,-0.181962418
125,-0.036796902
126,-0.088515427
127,-0.145154666
129,0.034111262
130,-0.122840861
131,0.03792231
132,-0.009014772
133,-0.006733268
134,-0.034403194
135,-0.115614143
136,-0.020458956
137,0.010642902
138,-0.01950242
139,-0.018451458
140,0.000869599
141,0.013150268
143,0.171681481
144,0.013150268
145,0.013150268
146,0.049377306
147,0.049377306
148,0.087998412
151,0.049377306
152,0.049377306
153,0.049377306
154,0.049377306
155,0.049377306
156,0.049377306
157,0.087998412
161,0.049377306
162,0.093291598
163,-0.04477577
164,-0.179224918
166,-0.033915435
167,-0.045473963
168,-0.096493364
169,-0.027403198
171,-0.022738229
172,-0.060913291
173,-0.00388965
174,-0.029898803
175,-0.017300825
176,-0.010701139
177,-0.143174546
178,-0.02281937
179,-0.058554916
180,0.020286765
181,0.012605443
182,-0.035572408
183,0.037130362
184,-0.04924807
185,-0.061308425
186,-0.091917604
187,-0.063256156
188,0.028877816
189,-0.048472902
190,-0.178545102
191,-0.000147204
192,-0.047076055
193,-0.035056876
194,-0.020793609
195,-0.005393346
196,0.003634387
197,0.000490402
198,-0.00660872
199,-0.008758259
200,0.021253733
202,-0.039494162
203,-0.001819378
204,-0.020581544
205,-0.024640518
206,0.025909716
207,-0.079900127
208,-0.01212767
209,-0.015973841
210,-0.010907536
212,0.087998412
214,-0.042516576
215,-0.027368408
216,-0.040912091
218,-0.051052818
219,-0.047914294
220,4.97E-16
221,-0.088515427
222,0.071273543
223,-0.080685851
224,-0.008197733
227,0.013150268
228,0.013150268
231,-0.028435011
232,-0.053665214
237,-0.028435011
244,0.050003958
245,4.97E-16
247,0.017786758
248,-0.088515427
249,-0.088515427
250,4.97E-16
