rgn_id,status
1,60.70828186
2,60.70828186
3,60.70828186
5,57.78672797
6,98.81620464
7,20.3046431
8,34.65083324
9,34.65083324
10,34.65083324
11,34.65083324
12,34.65083324
13,34.65083324
14,31.09022526
15,16.38400104
16,50.37124274
17,9.856968459
18,100
19,32.83757709
20,25.1581388
21,0
24,68.61980838
25,44.21376589
26,37.01841154
28,15.11250095
29,10.29146947
30,10.29146947
31,100
32,16.63287802
33,10.29146947
37,100
38,43.25254564
39,100
40,26.73878795
41,13.10897281
42,11.85752555
43,11.77653324
44,10.29146947
45,10.29146947
46,10.29146947
47,12.66961633
48,27.63385921
49,8.956635113
50,19.25710046
51,30.75929038
52,47.05584243
53,15.35260779
54,34.05232438
55,65.60881677
56,100
57,65.60881677
58,65.60881677
59,24.23628603
60,65.60881677
61,41.23635583
62,68.51435082
63,31.74317533
64,24.33417841
65,52.1910509
66,18.88254624
67,9.52137019
68,100
69,28.30741548
70,37.40875154
71,32.20204718
72,17.0078767
73,11.48697293
74,28.61109074
75,14.28604566
76,19.34814863
77,58.00247963
78,77.32928409
79,23.68205128
80,79.52229344
81,49.44509112
82,29.87901267
84,17.9121864
85,34.99649032
86,34.99649032
88,34.99649032
95,34.99649032
96,9.056174406
97,24.33417841
98,5.816345895
99,7.763100201
100,4.308453129
101,33.55273368
102,35.80520189
103,31.17814675
104,9.42910359
106,7.842530574
108,100
110,100
111,100
112,19.68434279
113,89.28135045
114,5.99891335
115,35.82580856
116,19.81757876
117,62.86614617
118,100
119,65.7934017
120,100
121,100
122,100
123,91.6916082
124,100
125,46.93603298
126,100
127,38.43532156
129,48.37435354
130,40.82595412
131,30.14771534
132,17.79353929
133,36.84694124
134,19.33765952
135,61.53294667
136,20.4154749
137,13.08176505
138,17.27447903
139,19.13398345
140,9.697566502
141,34.99649032
143,57.05028681
144,34.99649032
145,34.99649032
146,32.83757709
147,32.83757709
148,34.65083324
151,32.83757709
152,32.83757709
153,32.83757709
154,32.83757709
155,32.83757709
156,32.83757709
157,34.65083324
161,32.83757709
162,71.04532098
163,46.1836885
164,86.17286086
166,70.83164233
167,30.91002455
168,7.412404118
169,21.83156937
171,27.06654287
172,30.37905905
173,30.40598779
174,25.69049939
175,30.16428256
176,22.79602777
177,62.22558973
178,17.33215161
179,52.60267524
180,39.60882327
181,24.00496054
182,61.55349304
183,75.52178777
184,52.09640774
185,40.46514469
186,55.50795846
187,80.01421746
188,33.42175369
189,16.62523797
190,15.69326904
191,12.42537329
192,13.396315
193,24.33417841
194,5.319629499
195,9.602394751
196,10.66198003
197,7.362033672
198,4.951928745
199,2.736846129
200,6.037213117
202,13.56957251
203,46.54179047
204,11.23898909
205,9.282814074
206,67.71618431
207,28.96551641
208,53.73896521
209,33.79642709
210,21.06203093
212,34.65083324
214,44.31815364
215,49.73438083
216,21.40147376
218,20.403658
219,33.29367325
220,100
221,100
222,44.33719977
223,46.76744586
224,24.85790851
227,34.99649032
228,34.99649032
231,37.01841154
232,23.4006568
237,37.01841154
244,78.83394782
245,100
247,22.84317478
248,100
249,100
250,100
