rgn_id,product,score
248,ornamentals,0.999043764
249,ornamentals,0.986915359
250,ornamentals,0.987264969
5,sponges,0.999972845
6,sponges,0
7,sponges,0
8,sponges,0
9,sponges,0
11,sponges,0
14,sponges,0.998612862
15,sponges,0.999941791
16,sponges,0.999955011
17,sponges,0.99997436
18,sponges,0.999963802
19,sponges,0
20,sponges,0.974
21,sponges,0
24,sponges,0
25,sponges,1
28,sponges,0
29,sponges,0
31,sponges,0
37,sponges,0.999587631
39,sponges,0
40,sponges,0
41,sponges,0
42,sponges,0.999842743
43,sponges,0.999245125
44,sponges,0
45,sponges,0
46,sponges,0
47,sponges,0
48,sponges,0.999686776
49,sponges,0.99955459
50,sponges,0.9998687
51,sponges,0.975635191
52,sponges,0
53,sponges,0.974
54,sponges,0.968467002
59,sponges,0.974
61,sponges,0.999402682
62,sponges,0.997056425
64,sponges,0
65,sponges,0.974
66,sponges,0
67,sponges,0.992360447
69,sponges,0.974
70,sponges,0.974
71,sponges,0.994001625
72,sponges,0.974
73,sponges,0.998596301
74,sponges,0
75,sponges,0.974
76,sponges,0.991357393
77,sponges,0.982245737
78,sponges,0.952285523
79,sponges,0
80,sponges,0.909927017
81,sponges,0.974
82,sponges,0
84,sponges,0
86,sponges,0
96,sponges,0
97,sponges,0
98,sponges,0
99,sponges,0
101,sponges,0.974
102,sponges,0.997902664
103,sponges,0
104,sponges,0
106,sponges,0.953019592
108,sponges,0.999162671
110,sponges,0.998107353
111,sponges,0.999532593
112,sponges,0.988836629
113,sponges,0
114,sponges,0.999400733
115,sponges,0.998837415
120,sponges,0
122,sponges,0
123,sponges,0
124,sponges,0
125,sponges,0
126,sponges,0.996631917
127,sponges,0
129,sponges,0
130,sponges,0
131,sponges,0
132,sponges,0.998185413
133,sponges,0.999954337
134,sponges,0.98983785
135,sponges,0.99990603
136,sponges,0.998751204
137,sponges,0.998485256
138,sponges,0.974
139,sponges,0.999849792
140,sponges,0
141,sponges,0
143,sponges,0.999153625
145,sponges,0
147,sponges,0.999930669
152,sponges,0
153,sponges,0
155,sponges,0
162,sponges,0.974
163,sponges,0.994363867
164,sponges,0
166,sponges,0.998596635
167,sponges,0.974
168,sponges,0
169,sponges,0
171,sponges,0.999983466
172,sponges,0.974
173,sponges,0
174,sponges,0.974
175,sponges,0.939213064
176,sponges,0.974
177,sponges,0.974
178,sponges,0.974
179,sponges,0.994479245
180,sponges,0.999399962
181,sponges,0.98496186
182,sponges,0
183,sponges,0.999119705
184,sponges,0.993606153
186,sponges,0.974
187,sponges,0.713713141
188,sponges,0.974
189,sponges,0.974
190,sponges,1
191,sponges,0.999379324
193,sponges,0
194,sponges,0
195,sponges,0.974
196,sponges,0.999960879
197,sponges,0
198,sponges,0
199,sponges,0
200,sponges,0
202,sponges,0.999768611
203,sponges,0.999603207
204,sponges,0
205,sponges,0
206,sponges,0.999900214
207,sponges,0
208,sponges,0.979909714
209,sponges,0.999907323
210,sponges,0.999966168
212,sponges,0
214,sponges,0.999789869
215,sponges,0
216,sponges,0.99999596
218,sponges,0.999773686
219,sponges,0
220,sponges,0
222,sponges,0.972408376
223,sponges,0.99866533
224,sponges,0.994386532
231,sponges,0
232,sponges,0
244,sponges,0
245,sponges,0
247,sponges,0
248,sponges,0
249,sponges,0
250,sponges,0
5,shells,0.994068768
6,shells,0.999695261
7,shells,0.99813075
8,shells,0.999633436
9,shells,0.999917799
11,shells,0.999860552
14,shells,0.984476663
15,shells,0.982323846
16,shells,0.998645326
17,shells,0.992768739
18,shells,0.999963802
19,shells,0
20,shells,0.911
21,shells,0.911
24,shells,0
25,shells,0.913021408
28,shells,0
29,shells,0
31,shells,0.999672727
37,shells,0
39,shells,0.999934839
40,shells,0.710240367
41,shells,0.986265657
42,shells,0
43,shells,0.52040252
44,shells,0.974282869
45,shells,0.999656009
46,shells,0.878418931
47,shells,0.995703013
48,shells,0.997703025
49,shells,0
50,shells,0.999404772
51,shells,0.975635191
52,shells,0
53,shells,0.911
54,shells,0.815780905
59,shells,0.911
61,shells,0.999132467
62,shells,0.988605514
64,shells,0
65,shells,0
66,shells,0
67,shells,0
69,shells,0.911
70,shells,0.911
71,shells,0.611014471
72,shells,0.911
73,shells,0
74,shells,0
75,shells,0
76,shells,0.996398914
77,shells,0.990826964
78,shells,0.952285523
79,shells,0
80,shells,0.918934315
81,shells,0.911
82,shells,0
84,shells,0
86,shells,0
96,shells,0
97,shells,0
98,shells,0.896466203
99,shells,0
101,shells,0.911
102,shells,0.901215459
103,shells,0
104,shells,0
106,shells,0.66232832
108,shells,0
110,shells,0.994826764
111,shells,0.999065187
112,shells,0.99960388
113,shells,0
114,shells,0.99863803
115,shells,0
120,shells,0
122,shells,0
123,shells,0.945469229
124,shells,0.980278016
125,shells,0
126,shells,0.996295109
127,shells,0
129,shells,0.999868306
130,shells,0
131,shells,0
132,shells,0
133,shells,0
134,shells,0
135,shells,0.905460844
136,shells,0.998751204
137,shells,0
138,shells,0
139,shells,0
140,shells,0
141,shells,0
143,shells,0
145,shells,0
147,shells,0.84633841
152,shells,0.999155849
153,shells,0.962004355
155,shells,0.999763277
162,shells,0
163,shells,0
164,shells,0.999891786
166,shells,0
167,shells,0.911
168,shells,0
169,shells,0
171,shells,0
172,shells,0.911
173,shells,0
174,shells,0.911
175,shells,0
176,shells,0.911
177,shells,0.911
178,shells,0.911
179,shells,0.901692303
180,shells,0.111793155
181,shells,0.959783059
182,shells,0.913190436
183,shells,0.999157979
184,shells,0.792379589
186,shells,0
187,shells,0.928428285
188,shells,0.911
189,shells,0.911
190,shells,0
191,shells,0.99934829
193,shells,0
194,shells,0.911
195,shells,0
196,shells,0.999700073
197,shells,0
198,shells,0
199,shells,0
200,shells,0
202,shells,0.894255065
203,shells,0.859887849
204,shells,0.720847772
205,shells,0.998403786
206,shells,0.999966738
207,shells,0.999927144
208,shells,0
209,shells,0
210,shells,0.999966168
212,shells,0.999809523
214,shells,0.998611169
215,shells,0
216,shells,0
218,shells,0
219,shells,0
220,shells,0.991820409
222,shells,0.803372855
223,shells,0
224,shells,0.803528626
231,shells,0.939729264
232,shells,0.911
244,shells,0.995678684
245,shells,0.99582063
247,shells,0.998104063
248,shells,0.998582738
249,shells,0.982382363
250,shells,0.998029006
5,seaweeds,0.999970301
6,seaweeds,0.999401178
7,seaweeds,0.993365145
8,seaweeds,0.999551977
9,seaweeds,0
11,seaweeds,0
14,seaweeds,0.818368168
15,seaweeds,0.905577862
16,seaweeds,0.951725788
17,seaweeds,1
18,seaweeds,0.998767654
19,seaweeds,0
20,seaweeds,0.823
21,seaweeds,0.823
24,seaweeds,0.823
25,seaweeds,0.966983578
28,seaweeds,0
29,seaweeds,0
31,seaweeds,0.99941001
37,seaweeds,0.999416509
39,seaweeds,0
40,seaweeds,0.942615429
41,seaweeds,0.999848144
42,seaweeds,0.609353461
43,seaweeds,0.998579664
44,seaweeds,0
45,seaweeds,0.999368368
46,seaweeds,0.998413924
47,seaweeds,0.999661262
48,seaweeds,0
49,seaweeds,0
50,seaweeds,0.999871387
51,seaweeds,0.823
52,seaweeds,0
53,seaweeds,0.823
54,seaweeds,0
59,seaweeds,0.823
61,seaweeds,0.996771638
62,seaweeds,0
64,seaweeds,0.823
65,seaweeds,0
66,seaweeds,0.823
67,seaweeds,0
69,seaweeds,0.823
70,seaweeds,0.823
71,seaweeds,0.985094947
72,seaweeds,0.823
73,seaweeds,0.923022935
74,seaweeds,0.823
75,seaweeds,0.823
76,seaweeds,0.961468379
77,seaweeds,0.990826964
78,seaweeds,0.91888539
79,seaweeds,0
80,seaweeds,0.998928862
81,seaweeds,0.823
82,seaweeds,0
84,seaweeds,0.998708
86,seaweeds,0
96,seaweeds,0.823
97,seaweeds,0
98,seaweeds,0
99,seaweeds,0
101,seaweeds,0.823
102,seaweeds,0
103,seaweeds,0
104,seaweeds,0
106,seaweeds,0.955955868
108,seaweeds,0.998558269
110,seaweeds,0
111,seaweeds,0
112,seaweeds,0.996239818
113,seaweeds,0.994648858
114,seaweeds,0.999349827
115,seaweeds,0.99761428
120,seaweeds,0.998771805
122,seaweeds,1
123,seaweeds,0.895895796
124,seaweeds,0.969864541
125,seaweeds,0.997599276
126,seaweeds,0.995067053
127,seaweeds,0.990535949
129,seaweeds,0.999865593
130,seaweeds,0.99973541
131,seaweeds,0
132,seaweeds,0.999940908
133,seaweeds,0.999952991
134,seaweeds,0
135,seaweeds,0.975583255
136,seaweeds,0.998626324
137,seaweeds,0.963187675
138,seaweeds,0.823
139,seaweeds,0.999883291
140,seaweeds,0
141,seaweeds,0
143,seaweeds,0
145,seaweeds,0
147,seaweeds,0.999907453
152,seaweeds,0
153,seaweeds,0.998623623
155,seaweeds,0.988726876
162,seaweeds,0
163,seaweeds,0.969012805
164,seaweeds,0.999884864
166,seaweeds,0.985212009
167,seaweeds,0.823
168,seaweeds,0
169,seaweeds,0
171,seaweeds,0.998538337
172,seaweeds,0.823
173,seaweeds,0.823
174,seaweeds,0.823
175,seaweeds,0.100614798
176,seaweeds,0.823
177,seaweeds,0.823
178,seaweeds,0.823
179,seaweeds,0.894923456
180,seaweeds,0.846000144
181,seaweeds,0
182,seaweeds,0
183,seaweeds,0.768571676
184,seaweeds,0.84147092
186,seaweeds,0
187,seaweeds,0.946321214
188,seaweeds,0.823
189,seaweeds,0.823
190,seaweeds,0
191,seaweeds,0.994448978
193,seaweeds,0
194,seaweeds,0
195,seaweeds,0
196,seaweeds,0.999960879
197,seaweeds,0
198,seaweeds,0
199,seaweeds,0.823
200,seaweeds,0
202,seaweeds,0
203,seaweeds,0.884891965
204,seaweeds,0.995950696
205,seaweeds,0
206,seaweeds,0.97724711
207,seaweeds,0.966144274
208,seaweeds,0
209,seaweeds,0
210,seaweeds,0.9162734
212,seaweeds,0.98888293
214,seaweeds,0.989809495
215,seaweeds,0
216,seaweeds,0.57672268
218,seaweeds,0.590235044
219,seaweeds,0.823
220,seaweeds,0.991701865
222,seaweeds,0.990401846
223,seaweeds,0
224,seaweeds,0
231,seaweeds,0.823
232,seaweeds,0.823
244,seaweeds,0.995325923
245,seaweeds,0.995595587
247,seaweeds,0.823
248,seaweeds,0.998161883
249,seaweeds,0.978393468
250,seaweeds,0.99783116
