"fao_id","taxon_name","year","b_bmsy"
51,"Ablennes hians",1985,1.23253132969541
51,"Ablennes hians",1990,1.28800801588192
51,"Ablennes hians",1991,1.30740408407527
51,"Ablennes hians",1992,1.27485062902272
51,"Ablennes hians",1993,1.13222192628791
51,"Ablennes hians",1994,1.02888719670074
51,"Ablennes hians",1995,1.01844496056243
51,"Ablennes hians",1996,1.08848061189963
51,"Ablennes hians",1997,1.0766172884601
51,"Ablennes hians",1998,1.1192419536281
51,"Ablennes hians",1999,1.19264602699718
51,"Ablennes hians",2000,1.25852368560913
51,"Ablennes hians",2001,1.3130005327651
51,"Ablennes hians",2002,1.36667387522402
51,"Ablennes hians",2003,1.40261259331647
51,"Ablennes hians",2004,1.43326795637204
51,"Ablennes hians",2005,1.45802172128517
51,"Ablennes hians",2006,1.41695188581737
51,"Ablennes hians",2007,1.28136241765444
51,"Ablennes hians",2008,1.03048994492028
51,"Ablennes hians",2009,0.226628004122745
51,"Ablennes hians",2010,0.222279567991206
51,"Ablennes hians",2011,0.277201133486016
77,"Abudefduf vaigiensis",1951,1.08749228044361
77,"Abudefduf vaigiensis",1952,1.30346994801384
77,"Abudefduf vaigiensis",1953,1.48383373504835
77,"Abudefduf vaigiensis",1954,1.6019039198539
77,"Abudefduf vaigiensis",1955,1.67615134794612
77,"Abudefduf vaigiensis",1956,1.72745156678809
77,"Abudefduf vaigiensis",1957,1.76538028994404
77,"Abudefduf vaigiensis",1958,1.81820662202264
77,"Abudefduf vaigiensis",1959,1.8374210990967
77,"Abudefduf vaigiensis",1960,1.85350614777676
77,"Abudefduf vaigiensis",1961,1.86702293182397
77,"Abudefduf vaigiensis",1962,1.87859919810196
77,"Abudefduf vaigiensis",1963,1.88852635868274
77,"Abudefduf vaigiensis",1964,1.89711407869104
77,"Abudefduf vaigiensis",1965,1.9045869340064
77,"Abudefduf vaigiensis",1966,1.91111959834646
77,"Abudefduf vaigiensis",1967,1.91685072190741
77,"Abudefduf vaigiensis",1968,1.92189223673253
77,"Abudefduf vaigiensis",1969,1.92627027515422
77,"Abudefduf vaigiensis",1970,1.93015636958205
77,"Abudefduf vaigiensis",1971,1.93359260629603
77,"Abudefduf vaigiensis",1972,1.93656325484245
77,"Abudefduf vaigiensis",1973,1.93920778048421
77,"Abudefduf vaigiensis",1974,1.94154295184195
77,"Abudefduf vaigiensis",1975,1.94353258017202
77,"Abudefduf vaigiensis",1976,1.94523395568463
77,"Abudefduf vaigiensis",1977,1.94668032573257
77,"Abudefduf vaigiensis",1978,1.9478983934997
77,"Abudefduf vaigiensis",1979,1.94891059807733
77,"Abudefduf vaigiensis",1980,1.9497362934328
77,"Abudefduf vaigiensis",1981,1.94927949027184
77,"Abudefduf vaigiensis",1982,1.94800343389408
77,"Abudefduf vaigiensis",1983,1.95238840229838
77,"Abudefduf vaigiensis",1984,1.95787631238354
