"cntry_key","sector","value"
"ABW","cf",10323696146
"ABW","og",10314044641.4
"ABW","tour",10314044641.4
"AGO","cf",61796534508
"AGO","og",65161070140
"AGO","tour",1.04332e+11
"AIA","tour",18763481397.7127
"Alaska","aqf",103191713123.326
"Alaska","tour",108794239445.381
"ALB","aqf",12968653525
"ALB","cf",10704660840
"ALB","mar",12118583126
"ALB","og",12118583126
"ALB","tour",12959563902
"ANT","aqf",65773031636.2238
"ANT","cf",65773031636.2238
"ANT","mmw",70433751925
"ANT","og",69058940974.0752
"ANT","tour",69058940974.0752
"ARE","aqf",3.14845e+11
"ARE","cf",2.5815e+11
"ARE","mar",3.14845e+11
"ARE","og",2.70335e+11
"ARE","tour",3.60245e+11
"ARG","aqf",3.26583e+11
"ARG","cf",2.60769e+11
"ARG","mar",3.68736e+11
"ARG","mmw",2.14066e+11
"ARG","og",3.07155e+11
"ARG","tour",4.46044e+11
"ASM","mmw",788809473.563282
"ASM","og",293848590.407653
"ATA","mmw",NA
"ATA","og",NA
"ATG","aqf",849234753.9
"ATG","cf",1295824296
"ATG","mmw",1354616665
"ATG","og",1214286802
"ATG","tour",1118317379
"AUS","aqf",1.05282e+12
"AUS","cf",8.50326e+11
"AUS","mmw",1.05282e+12
"AUS","og",9.21972e+11
"AUS","tour",1.37938e+12
"Azores","mmw",466302747698.9
"BEL","aqf",5.07379e+11
"BEL","cf",4.59619e+11
"BEL","og",4.73405e+11
"BEL","tour",5.13661e+11
"BEN","cf",5506275948
"BEN","mmw",6633561835
"BEN","og",6585134688
"BEN","tour",7294900431
"BGD","aqf",61901116736
"BGD","cf",68415421373
"BGD","mar",1.00357e+11
"BGD","mmw",79554350678
"BGD","og",89359767442
"BGD","tour",1.11879e+11
"BGR","aqf",51824867998
"BGR","cf",42113656147
"BGR","mar",47727325909
"BGR","og",48568714012
"BGR","tour",53514380731
"BHR","cf",18473097689
"BHR","mmw",21902892584
"BHR","og",19318822541
"BHR","tour",24796735525.8003
"BHS","cf",8318996000
"BHS","mar",7965588000
"BHS","mmw",8246650000
"BHS","og",7717078000
"BHS","tour",7787514000
"BIH","cf",15280615815
"BIH","mar",16647485125
"BIH","og",17082889410
"BIH","tour",18088238053
"BLZ","aqf",1363500000
"BLZ","cf",1276751656
"BLZ","mar",932676403.2
"BLZ","mmw",1213104430
"BLZ","og",1.349e+09
"BLZ","tour",1447500000
"BMU","cf",5895048000
"BMU","mmw",6109928000
"BMU","og",5806378000
"BMU","tour",6555894266.66663
"BRA","aqf",1.65282e+12
"BRA","cf",1.36598e+12
"BRA","mar",5.04221e+11
"BRA","mmw",1.08892e+12
"BRA","og",1.62166e+12
"BRA","tour",2.47665e+12
"BRB","aqf",3.005e+09
"BRB","cf",3409200000
"BRB","og",3595210913
"BRB","tour",3.685e+09
"BRN","aqf",82059475389.8
"BRN","cf",132427825400
"BRN","mar",77279325378.1
"BRN","og",168253739418
"BRN","tour",168253739418
"CAN","aqf",1.50268e+12
"CAN","cf",1.42407e+12
"CAN","mar",7.34662e+11
"CAN","mmw",1.50268e+12
"CAN","og",1.33758e+12
"CAN","tour",1.73605e+12
"CAN","wte",1.27861e+12
"Canary Islands","mmw",466302747698.9
"CHL","aqf",124275500798.939
"CHL","cf",172689441433.643
"CHL","mar",70911247150.4976
"CHL","mmw",154252504978.664
"CHL","og",172412727552.085
"CHL","tour",248328231938.717
"CHN","aqf",4761837302459
"CHN","cf",3723718715594
"CHN","mar",5226618049798
"CHN","mmw",4761837302459
"CHN","og",5226618049798
"CHN","tour",7603540443915
"CIV","aqf",19795705245
"CIV","cf",19795705245
"CIV","mar",11486664265
"CIV","og",23041633639
"CIV","tour",24073812829
"CMR","cf",20431779034
"CMR","og",22188223918
"CMR","tour",25235747212
"COD","aqf",11675330310
"COD","cf",10013852849
"COD","og",11204008249
"COD","tour",15653634042
"COG","aqf",11859015181
"COG","og",9593536719
"COG","tour",14425606793
"COK","aqf",788809473.563282
"COK","mar",963178715.804992
"COK","mmw",788809473.563282
"COK","og",293848590.407653
"COL","aqf",2.44078e+11
"COL","cf",2.0752e+11
"COL","mar",97933392356
"COL","mmw",1.62774e+11
"COL","og",2.3436e+11
"COL","tour",3.33372e+11
"COM","og",535336461.8
"COM","tour",610372697.4
"CPV","cf",1331208452
"CPV","og",1600829246
"CPV","tour",1901136230
"CRI","aqf",29831164903
"CRI","cf",26321999643
"CRI","mar",36217527243
"CRI","mmw",22526464348
"CRI","og",29397499977
"CRI","tour",40869768515
"CUB","aqf",60806200000
"CUB","cf",58603500000
"CUB","mar",67425870000
"CUB","og",62076880000.001
"CUB","tour",73977446428.5703
"CYM","cf",10323696146
"CYM","og",10314044641.4
"CYM","tour",NA
"CYP","cf",21841815681
"CYP","mar",10557366162
"CYP","mmw",25321517504
"CYP","og",23542650736
"CYP","tour",24689602446
"DEU","aqf",3.32381e+12
"DEU","cf",3.32381e+12
"DEU","mar",3.29864e+12
"DEU","mmw",3.62369e+12
"DEU","og",3.29864e+12
"DEU","tour",3.60083e+12
"DJI","aqf",982534421.9
"DJI","cf",847918929.1
"DJI","og",1049054417
"DMA","cf",418759930
"DMA","mmw",462166696.3
"DMA","og",481257770.4
"DMA","tour",484137160
"DNK","aqf",3.43881e+11
"DNK","cf",3.11418e+11
"DNK","mar",1.73881e+11
"DNK","mmw",3.43881e+11
"DNK","og",3.10545e+11
"DNK","tour",3.33616e+11
"DOM","aqf",45805370532
"DOM","cf",41314666869
"DOM","mar",26570402719
"DOM","mmw",45805370532
"DOM","og",46788255295
"DOM","tour",55611245616
"DZA","aqf",1.17169e+11
"DZA","cf",1.35804e+11
"DZA","mar",57053038888
"DZA","og",1.3812e+11
"DZA","tour",1.88681e+11
"Easter Island","aqf",128499201.061426
"Easter Island","tour",256768061.283035
"ECU","aqf",45311174221.6027
"ECU","cf",45311174221.6027
"ECU","mar",24613351051.7151
"ECU","mmw",41528680484.0427
"ECU","og",51801912898.6229
"ECU","tour",65666615436.6267
"EGY","aqf",1.62818e+11
"EGY","cf",1.30478e+11
"EGY","mar",87850680573
"EGY","mmw",1.62818e+11
"EGY","og",1.88984e+11
"EGY","tour",2.29531e+11
"ESP","aqf",1.59342e+12
"ESP","cf",1.44143e+12
"ESP","mar",6.86296e+11
"ESP","mmw",1.59342e+12
"ESP","og",1.45596e+12
"ESP","tour",1.47688e+12
"EST","aqf",23781594463
"EST","cf",21993654861
"EST","og",19117640930
"EST","tour",22154722222
"FIN","aqf",2.71974e+11
"FIN","cf",2.46127e+11
"FIN","mar",2.39383e+11
"FIN","og",2.39383e+11
"FIN","tour",2.63011e+11
"FJI","aqf",3589854454
"FJI","cf",3379863774
"FJI","mar",1842691481
"FJI","mmw",3589854454
"FJI","og",2878524079
"FJI","tour",3818121194
"FLK","mar",332105595921.167
"FLK","mmw",382848450631.333
"FLK","og",319570546063.667
"FRA","aqf",2.83179e+12
"FRA","cf",2.58239e+12
"FRA","mar",1.45203e+12
"FRA","mmw",2.83179e+12
"FRA","og",2.61969e+12
"FRA","tour",2.77303e+12
"FRA","wte",2.83179e+12
"FSM","aqf",261339642.4
"FSM","cf",255890836.4
"FSM","mmw",261339642.4
"GAB","aqf",14534823245
"GAB","cf",11570860872
"GAB","mmw",14534823245
"GAB","og",10946387019
"GAB","tour",17051616749
"GBR","aqf",2.64894e+12
"GBR","cf",2.82553e+12
"GBR","mar",1.60162e+12
"GBR","mmw",2.64894e+12
"GBR","og",2.18386e+12
"GBR","tour",2.44541e+12
"GEO","cf",10172260738
"GEO","mmw",12799337250
"GEO","og",10766836277
"GEO","tour",14366527680
"GHA","aqf",10731883141
"GHA","cf",24757642258
"GHA","og",25978537279
"GHA","tour",39199656051
"GIB","mmw",466302747698.9
"GIB","og",427491102775.6
"GIN","aqf",2821346684
"GIN","cf",4209332040
"GIN","og",4164652171
"GIN","tour",5089487834
"GLP","cf",7861856229.67417
"GLP","mar",8708008500.88324
"GLP","og",8267721855.10303
"GLP","tour",9303674722.91377
"GMB","aqf",965771303
"GMB","cf",798869805.1
"GMB","mmw",965771303
"GMB","og",900629373
"GMB","tour",898282865.9
"GNB","aqf",842890956.1
"GNB","cf",690721769.2
"GNB","og",832530156.8
"GNQ","aqf",9602960533
"GNQ","cf",12575148296
"GNQ","og",12222195530
"GRC","aqf",3.41594e+11
"GRC","cf",3.05432e+11
"GRC","mar",1.4605e+11
