"rgn_id","trend"
1,"0.007142857"
2,"0"
3,"0.008571429"
4,"-0.005714286"
5,"0.055714286"
6,"0.357142857"
7,"0.455714286"
8,"0.375714286"
9,"0.007142857"
10,"0.438571429"
11,"0.354285714"
12,"0.018571429"
13,"0.037488738"
14,"0.032857143"
15,"0.092857143"
16,"0.034140802"
17,"0.352857143"
18,"0.228571429"
19,"0.277142857"
20,"0"
21,"-9.71E-17"
24,"0.032857143"
25,"0.034285714"
26,"0"
28,"-0.142857143"
29,"-0.181428571"
30,"NA"
31,"-0.09"
32,"-0.097142857"
33,"NA"
34,"NA"
35,"NA"
36,"-0.121428571"
37,"-0.035714286"
38,"-0.114285714"
39,"-0.137142857"
40,"-1.21E-17"
41,"-0.161840473"
42,"-0.1"
43,"0.015714286"
44,"-0.161428571"
45,"0.02"
46,"0.012857143"
47,"0.015714286"
48,"-0.05"
49,"-0.011428571"
50,"-0.005967648"
51,"-0.022857143"
52,"-0.027142857"
53,"-0.018571429"
54,"-0.002857143"
55,"0.037142857"
56,"-0.011428571"
57,"2.72E-15"
58,"0.011428571"
59,"0.014285714"
60,"-0.027142857"
61,"-0.025714286"
62,"0.007142857"
63,"0.001428571"
64,"0.005714286"
65,"-0.018571429"
66,"-0.012857143"
67,"-0.018571429"
68,"-0.03"
69,"-0.055714286"
70,"-0.058571429"
71,"-0.08"
72,"-0.05"
73,"0.008882846"
74,"-0.077142857"
75,"-0.06"
76,"-0.063604517"
77,"-9.71E-17"
78,"-9.71E-17"
79,"4.86E-17"
80,"-0.035714286"
81,"-0.004285714"
82,"-0.03"
84,"-0.03"
85,"0.017142857"
86,"-0.011428571"
88,"0.035714286"
89,"-0.067142857"
90,"-0.03"
91,"-0.097142857"
92,"-0.007142857"
93,"0.011428571"
94,"0.02"
95,"-0.085714286"
96,"0.012857143"
97,"1.26E-15"
98,"-0.038571429"
99,"-0.011428571"
100,"0.014285714"
101,"-0.022857143"
102,"-0.041428571"
103,"0.01"
104,"0.011428571"
105,"-0.024285714"
106,"-0.062857143"
107,"-0.001428571"
108,"0.018571429"
110,"0.045714286"
111,"0.05"
112,"0.018571429"
113,"0"
114,"0.007541662"
115,"0.025714286"
116,"0.022461718"
117,"0.02"
118,"0.007142857"
119,"0.007142857"
120,"0"
121,"0"
122,"0.012857143"
123,"0"
124,"0.007142857"
125,"0.018571429"
126,"0.031428571"
127,"0.007142857"
129,"-0.067142857"
130,"0.014285714"
131,"0.057142857"
132,"0.025714286"
133,"0.018571429"
134,"-0.025714286"
135,"0.044285714"
136,"0.084285714"
137,"0.034474637"
138,"0.045714286"
139,"0.038571429"
140,"0.007142857"
141,"-0.048571429"
143,"-0.021428571"
144,"-0.000366697"
145,"0.02"
146,"0.008571429"
147,"-0.004285714"
148,"NA"
149,"-9.71E-17"
150,"-2.43E-17"
151,"0.02"
152,"0.084285714"
153,"-0.005714286"
154,"-0.031428571"
155,"0.062857143"
156,"0.088571429"
157,"NA"
158,"0.31"
159,"0.007142857"
161,"0.338571429"
162,"-0.032911513"
163,"0.000554679"
164,"0.03"
166,"0.011428571"
167,"0.007142857"
168,"0"
169,"0.02"
171,"-0.01275244"
172,"-0.08"
173,"-0.051428571"
174,"-0.042857143"
175,"0.031428571"
176,"0.042857143"
177,"0.031428571"
178,"-0.035714286"
179,"0.012857143"
180,"-0.004200888"
181,"-0.042857143"
182,"0.011428571"
183,"0.02"
184,"-0.025714286"
185,"-0.03"
186,"-0.03"
187,"-0.018571429"
188,"-0.014285714"
189,"-0.06"
190,"-0.025714286"
191,"-0.048571429"
192,"-0.002857143"
193,"-0.018571429"
194,"0.011428571"
195,"-0.042857143"
196,"0.011428571"
197,"0.011428571"
198,"0.021428571"
199,"0.015714286"
200,"0.008571429"
202,"0.011428571"
203,"-0.012857143"
204,"-0.014285714"
205,"0"
206,"0.085224981"
207,"0.018571429"
208,"0.048571429"
209,"0.032845538"
210,"0"
212,"0.157142857"
214,"-0.005714286"
215,"0.012857143"
216,"0.115665608"
218,"0.011428571"
219,"0.042857143"
220,"0.018571429"
221,"NA"
222,"-0.031428571"
223,"-0.007142857"
224,"0.022165897"
227,"NA"
228,"NA"
231,"0.001428571"
232,"-0.03"
237,"NA"
244,"NA"
245,"NA"
247,"0.107142857"
248,"NA"
249,"NA"
250,"0.045714286"
