"cntry_key","sector","value"
"ARG","sb",4664.64955039174
"AUS","ph",18843.4898615562
"AUS","sb",17960.9152421652
"AUS","tour",57573.0098713498
"AUS","tran",72477.3832576568
"BEL","cf",16911.5376268696
"BHR","sb",12063.5043847934
"BHR","tour",15086.2929297988
"BHR","tran",5272.63969573539
"BHS","ph",6975.80573361823
"BHS","tour",49592.2169916312
"BRA","cf",4406.88991274929
"BRA","ph",3273.68198840367
"BRA","tour",3591.41553569044
"CAN","cf",17626.3632923789
"CAN","ph",15095.1508524751
"CAN","tour",44115.323406339
"CHN","cf",2358.33479400374
"CHN","ph",1635.48274461361
"CHN","tour",62953.8873308406
"CHN","tran",1961.45482076878
"CIV","cf",1764.80128622463
"CIV","ph",1114.22877298122
"CIV","tour",3529.98617232015
"CIV","tran",7173.02406071937
"CRI","cf",7222.5004451567
"CRI","ph",4269.97501558049
"CRI","sb",3964.86287782674
"CRI","tour",13674.2334610377
"CRI","tran",9724.68171296296
"CYP","tour",56037.5114071404
"CYP","tran",31035.1680744747
"DEU","cf",20281.1873998398
"DEU","ph",28198.6066595442
"DEU","sb",24232.8447738604
"DEU","tour",77056.9800569801
"DEU","tran",86701.7464053596
"DNK","sb",58413.9512108262
"DNK","tour",169770.396523327
"DNK","tran",170878.277466168
"FIN","sb",19911.0020477208
"FIN","tour",68955.7973312856
"FIN","tran",89208.8021389779
"GBR","cf",37097.7925792378
"GBR","ph",26810.4661903489
"GBR","sb",25574.0406873219
"GBR","tour",70718.6164529916
"GBR","tran",24763.4520788819
"GUY","tour",3719.58962464944
"IND","tour",2371.71018768919
"ITA","ph",13937.5792935363
"ITA","sb",12249.7871594552
"ITA","tour",48425.1782017895
"ITA","tran",56898.2524817486
"JOR","ph",1762.18633841925
"JOR","sb",2445.20990529292
"JOR","tour",5774.87678201789
"JOR","tran",6056.90319789441
"JPN","tour",44351.0491786859
"KHM","tour",2348.32089850706
"KOR","cf",17912.5475761218
"KOR","ph",8145.41043447293
"KOR","sb",9605.15922698538
"KOR","tour",37445.3966624377
"KOR","tran",35979.1604066507
"LTU","ph",4500.73937744837
"LTU","sb",2334.29042022792
"LTU","tour",3946.2313312411
"LTU","tran",3163.17044771634
"LVA","cf",1486.84666299412
"LVA","ph",2831.93804531694
"LVA","sb",2658.21008057335
"LVA","tour",7780.05511944111
"LVA","tran",7245.15509537482
"MDG","tour",1352.73920912349
"MEX","cf",6779.90479211181
"MEX","ph",1630.16590433583
"MEX","tour",9196.50016415153
"MEX","tran",23848.6355947293
"MMR","cf",3593.16573183761
"MMR","ph",7161.82767427885
"MMR","sb",1796.5828659188
"MMR","tour",7297.71905882746
"MMR","tran",27794.7013833245
"MUS","cf",1849.64467453481
"MUS","ph",7244.39380787037
"MUS","tour",9936.41510444492
"NIC","ph",717.939849592682
"NIC","tour",911.897143067797
"NOR","tour",49337.7181267806
"NOR","tran",79823.2060185185
"PAK","cf",2456.28682976095
"PAK","ph",657.827828344797
"PAK","sb",456.121330587273
"PAK","tour",1844.481117705
"PAK","tran",4726.09412907875
"PER","cf",4384.69224370104
"PER","sb",2982.36692597044
"PER","tour",5244.31712267406
"PER","tran",6705.85871422052
"PHL","ph",1733.19394364317
"PHL","sb",1858.05778829461
"PHL","tour",8362.85956836494
"PHL","tran",8116.63487969641
"POL","cf",2296.50461571848
"POL","ph",5299.90971665777
"POL","sb",4100.55394186255
"POL","tour",13382.8691879229
"POL","tran",12037.1271117121
"PRI","tour",54228.039863782
"PRT","cf",13096.608392873
"PRT","ph",11941.8221932871
"PRT","tour",19920.2578291934
"PRT","tran",13707.3379907853
"ROU","cf",821.508510839566
"ROU","ph",2458.6279018652
"ROU","sb",2161.07786347044
"ROU","tour",4076.22299846422
"ROU","tran",4193.12618940304
"RUS","tour",8381.73960280894
"RUS","tran",4672.32867727253
"SGP","ph",5665.82539006856
"SGP","tour",30848.0321987402
"SGP","tran",7842.93063345799
"SHN","cf",38607.9602363782
"SHN","tour",4444.21273690683
"SLV","ph",2737.92529853321
"SLV","tour",14621.726707176
"THA","ph",2600.38509531918
"THA","sb",3881.63074808582
"THA","tour",15066.6093527422
"Trindade","cf",0
"Trindade","ph",0
"Trindade","tour",0
"USA","ph",49953.375400641
"USA","sb",30439.5032051282
"USA","tour",67629.1956018519
"USA","tran",102399.230435364
"VCT","ph",10100.9010249733
"VCT","tour",16345.1656330685
"VEN","tour",8130.09756582753
"VIR","tour",54228.039863782
"WSM","tour",20016.7841463008
