"rgn_id","resilience.score"
1,0.999996527133371
2,0.999996527133371
3,0.999996527133371
4,0.999996527133371
94,0.999996527133371
5,0.521295897800271
6,0.5
7,1
8,0.75
9,0.5
10,0.5
11,0.5
14,0.978373514323015
15,1
16,1
17,0.5
18,0.5
19,0.5
20,1
21,0.75
24,1
25,1
28,0.75
29,0.902692164222201
32,0.902692164222201
33,0.902692164222201
30,0.902692164222201
35,0.902692164222201
36,0.902692164222201
34,0.902692164222201
31,1
37,1
38,0.928945702120933
39,0.5
40,1
41,1
42,1
43,1
44,0.5
45,0.75
46,0.5
47,0.5
48,0.5
49,0.5
50,1
51,0.5
52,0.5
53,1
54,1
56,0.5
59,1
60,0.978138673423741
61,0.75
62,1
63,0.165242998509784
64,0.75
65,1
66,1
67,0.5
68,1
69,1
70,1
71,0.5
72,0.75
73,1
74,0.5
75,1
76,1
77,0.75
78,1
79,1
80,1
81,1
82,1
84,0.75
93,0.970624831654588
91,0.970624831654588
92,0.970624831654588
95,0.970624831654588
85,0.970624831654588
86,0.970624831654588
88,0.970624831654588
89,0.970624831654588
96,0.75
97,1
98,1
99,1
100,0.5
101,1
90,0.5
102,0.5
103,0.5
104,0.5
106,1
107,0.584386676786548
110,0.75
112,1
114,0.5
115,0.75
116,0.327928041512201
111,0.827928041512201
108,0.827928041512201
118,0.827928041512201
117,0.827928041512201
113,0.827928041512201
121,0.827928041512201
119,0.5
120,1
122,1
123,1
124,1
125,1
126,0.5
127,0.75
250,0.827928041512201
244,0.827928041512201
249,0.827928041512201
245,0.827928041512201
220,0.827928041512201
248,0.827928041512201
129,0.75
130,1
131,0.75
132,1
133,1
134,1
135,0.75
136,1
137,1
138,0.5
139,0.5
140,0.827928041512201
221,0.827928041512201
143,0.5
146,0.720270947226276
161,0.720270947226276
147,0.720270947226276
149,0.084386676786548
151,0.084386676786548
13,0.084386676786548
158,0.084386676786548
152,0.75
155,0.5
12,0.084386676786548
150,0.084386676786548
159,0.084386676786548
153,0.999896615954144
156,0.999896615954144
154,0.999896615954144
162,0.999896615954144
163,0
164,0.5
166,0.5
167,1
168,0.5
169,0.835467462535268
171,1
172,0.5
173,0.5
174,1
141,1
175,1
145,1
176,1
177,1
178,1
179,1
227,1
228,1
180,1
181,1
58,1
182,1
183,1
57,1
55,1
184,1
185,0.5
186,0.478138673423741
187,1
188,1
189,1
190,1
191,0.75
192,0.5
193,0.75
194,1
195,1
196,0.5
197,1
198,0.5
199,0.75
200,0.75
202,1
203,1
26,1
204,1
205,0.5
247,1
206,1
207,1
208,1
209,1
210,0.5
212,0.488378270686678
148,0.488378270686678
157,0.488378270686678
214,1
215,1
216,1
218,0.5
219,0.5
222,1
223,1
144,1
105,1
224,1
237,0.5
231,0.5
232,0.5
