"rgn_id","resilience.score"
14,0.4421052632
15,0.37272727275
16,0.61
20,0.58571428575
21,0.725
24,0.25
25,0.40384615385
40,0.45
42,0.3
50,0.475
53,0.5
62,0.56363636365
66,0.475
73,0.46666666665
75,0.51666666665
76,0.4714285714
80,0.54
101,0.4
102,0.5857142857
90,0.5857142857
129,0.5
130,0.5
131,0.4
132,0.5
133,0.2
135,0.4625
136,0.1
137,0.425
138,0.625
139,0.6
143,0.8576923077
155,0.4
156,0.625
162,0.625
154,0.625
153,0.625
163,0.62777777775
164,0.5
171,0.6
172,0.46666666665
174,0.6
141,0.58276746874045
145,0.58276746874045
175,0.58276746874045
176,0.73333333335
177,0.6333333333
178,0.55
179,0.6090909091
227,0.6428571429
180,0.6428571429
228,0.6428571429
181,0.65
58,0.54545454545
182,0.54545454545
57,0.58076923075
183,0.58076923075
55,0.58076923075
184,0.61
191,0.55
196,0.43333333335
203,0.45
26,0.45
204,0.25
205,0.35
247,0.42
206,0.42
207,0.425
209,0.525
210,0.64
148,0.4
212,0.4
157,0.4
214,0.53571428575
216,0.325
218,0.47857142855
222,0.675
223,0.62
144,0.62
105,0.62
224,0.52
