"rgn_id","pressures.score"
1,0
2,0
3,0
4,0
5,0.787881395
6,0.58
7,0
8,0.956690219
9,0
10,0
11,0
12,0
13,0.887317073
14,0.660257149
15,0.93791598
16,0.300018077
17,0.9
18,0.766931402
19,1
20,0.34697666
21,0.500194981
24,0.695572519
25,0.240530003
26,0
28,0
29,0.305714286
30,0
31,0
32,0.349887587
33,0
34,0
35,0
36,0
37,0.109686859
38,0
39,0
40,0.997049531
41,0.888551175
42,0.999402619
43,0
44,0
45,0
46,0
47,0
48,0.1
49,0
50,0.161526906
51,0.83
52,0.868265928
53,0.5
54,0.83
55,0
56,0
57,0
58,0
59,0
60,0
61,0.885566441
62,0.405986186
63,0
64,0
65,1
66,1
67,0.933478261
68,0.891242508
69,0
70,0
71,0.82
72,0
73,0.178203992
74,0
75,0.226056338
76,0.86395414
77,0
78,0
79,0.677563278
80,0.963241119
81,0.873649078
82,0.834317323
84,0.878833192
85,0
86,0
88,0
89,0
90,0
91,0
92,0
93,0
94,0
95,0
96,0
97,0
98,0
99,0
100,0
101,0.166024443
102,0.596735829
103,0
104,0
105,0
106,0
107,0
108,0
110,0
111,0.742317682
112,0.653357463
113,0
114,0
115,0.61744186
116,0
117,0
118,0
119,0
120,0
121,0
122,0
123,0
124,0
125,0
126,0
127,0
129,0.989245062
130,0.996773409
131,1
132,0.997251953
133,0.5
134,0.581009662
135,0.972799308
136,0.58
137,0.99999226
138,0.65745036
139,0.1
140,0.189847222
141,0.984314602
143,0.805413386
144,0
145,0
146,0
147,0.743339999
148,0
149,0
150,0
151,0
152,0
153,0
154,0
155,0
156,0
157,0
158,0
159,0
161,0
162,0.524338024
163,0.549389207
164,0.116252851
166,0.58
167,0.721358527
168,0.58
169,0
171,0.239057144
172,0.655737705
173,0
174,0.573260505
175,0.604708211
176,0.996002102
177,0.951565842
178,0
179,0.513806605
180,0.643426422
181,0.835031964
182,0.586141236
183,0.94209568
184,0.875174737
185,0
186,0.854103343
187,0.93000279
188,0.836962116
189,0
190,0
191,0.58
192,0
193,0
194,0
195,0
196,0
197,0
198,0
199,0
200,0
202,0.925014628
203,0.507365235
204,0.639431451
205,0.971674258
206,0.792111654
207,0.600776523
208,0.87229993
209,0.633628594
210,0.78772164
212,1
214,0.875817677
215,0
216,0.858981893
218,0.92134307
219,0
220,0
221,0
222,0.286666667
223,0.97683073
224,0.520995566
227,0
228,0
231,0.916666667
232,0.871006936
237,0
244,0
245,0.766366899
247,0.752601414
248,0
249,0
250,0
