rgn_id,sector,weight
1,aqf,1
1,cf,1
1,mar,1
1,mmw,1
1,og,1
1,tour,1
2,aqf,1
2,cf,1
2,mar,1
2,mmw,1
2,og,1
2,tour,1
3,aqf,1
3,cf,1
3,mar,1
3,mmw,1
3,og,1
3,tour,1
5,aqf,1
5,cf,1
5,mar,1
5,mmw,1
5,og,1
6,aqf,1
6,cf,1
6,og,1
6,tour,1
7,aqf,1
7,cf,1
7,mar,1
7,mmw,1
7,og,1
7,tour,1
8,aqf,1
8,cf,1
8,mmw,1
9,aqf,1
9,cf,1
9,mmw,1
10,aqf,1
10,cf,1
10,mar,1
10,mmw,1
10,og,1
10,tour,1
11,aqf,1
11,cf,1
12,aqf,1
12,cf,1
12,mar,1
12,mmw,1
12,og,1
12,tour,1
13,cf,1
13,mar,1
13,mmw,1
13,og,1
14,aqf,1
14,cf,1
14,mar,1
14,mmw,1
14,og,1
14,tour,1
15,aqf,1
15,cf,1
15,mar,1
15,mmw,1
15,og,1
15,tour,1
16,aqf,1
16,cf,1
16,mar,1
16,mmw,1
16,og,1
16,ph,1
16,sb,1
16,tour,1
16,tran,1
17,aqf,1
17,cf,1
17,mar,1
17,mmw,1
17,og,1
17,tour,1
18,aqf,1
18,cf,1
18,mar,1
18,mmw,1
18,og,1
18,tour,1
19,aqf,1
19,cf,1
19,mar,1
19,mmw,1
19,og,1
19,tour,1
20,aqf,1
20,cf,1
20,mar,1
20,og,1
20,ph,1
20,sb,1
20,tour,1
20,tran,1
21,cf,1
21,mar,1
21,og,1
24,cf,1
24,mar,1
24,og,1
24,tour,1
25,cf,1
25,mar,1
25,mmw,1
25,og,1
25,tour,1
26,aqf,1
26,cf,1
26,mar,1
26,mmw,1
26,og,1
26,tour,1
28,cf,1
28,og,1
28,tour,1
29,cf,1
29,mar,1
29,mmw,1
29,og,1
29,tour,1
30,cf,1
30,mar,1
30,mmw,1
30,og,1
30,tour,1
31,cf,1
31,mar,1
31,mmw,1
31,og,1
31,tour,1
32,cf,1
32,mar,1
32,mmw,1
32,og,1
32,tour,1
33,cf,1
33,mar,1
33,mmw,1
33,og,1
33,tour,1
34,cf,1
34,mar,1
34,mmw,1
34,og,1
34,tour,1
35,cf,1
35,mar,1
35,mmw,1
35,og,1
35,tour,1
36,cf,1
36,mar,1
36,mmw,1
36,og,1
36,tour,1
37,aqf,1
37,cf,1
37,mar,1
37,mmw,1
37,og,1
37,ph,1
37,tour,1
38,aqf,1
38,cf,1
38,mar,1
38,mmw,1
38,og,1
38,tour,1
39,aqf,1
39,cf,1
39,mmw,1
39,og,1
39,tour,1
40,aqf,1
40,cf,1
40,mar,1
40,mmw,1
40,og,1
40,tour,1
41,aqf,1
41,cf,1
41,mar,1
41,mmw,1
41,og,1
41,tour,1
42,aqf,1
42,cf,1
42,mar,1
42,mmw,1
42,og,1
42,ph,1
42,sb,1
42,tour,1
43,aqf,1
43,cf,1
43,mar,1
43,mmw,1
43,og,1
43,tour,1
44,aqf,1
44,cf,1
44,mar,1
44,mmw,1
44,og,1
44,tour,1
45,aqf,1
