"cntry_key","sector","value"
"BRN","cf",77279325378.1
"BRN","mar",77279325378.1
"BRN","og",90365953110.6
"BRN","tour",101916375495
"CAN","aqf",9.92226e+11
"CAN","cf",7.34662e+11
"CAN","mar",7.34662e+11
"CAN","mmw",6.16766e+11
"CAN","og",9.92226e+11
"CAN","tour",1.42407e+12
"CAN","wte",7.15424e+11
"Canary Islands","mmw",237895536749.333
"CHL","aqf",72262254120.4102
"CHL","cf",70911247150.4976
"CHL","mar",70911247150.4976
"CHL","mmw",79291610618.0683
"CHL","og",100527056371.965
"CHL","tour",172689441433.643
"CHN","aqf",2110998324479
"CHN","cf",1627187026539
"CHN","mar",3723718715594
"CHN","mmw",1194532475688
"CHN","og",2110998324479
"CHN","tour",3723718715594
"CIV","aqf",17367303156
"CIV","cf",11486664265
"CIV","mar",11486664265
"CIV","og",15481092597
"CIV","tour",19795705245
"CMR","aqf",20431779034
"CMR","cf",10879778328
"CMR","og",15775356737
"CMR","tour",20431779034
"COD","aqf",6511032844
"COD","cf",5544467552
"COD","og",6511032844
"COD","tour",10013852849
"COG","aqf",4648628840
"COG","og",4648628840
"COG","tour",8394688589
"COK","aqf",212279158.58
"COK","mar",232957698.223333
"COK","mmw",232957698.223333
"COK","og",212279158.58
"COL","aqf",1.17075e+11
"COL","cf",97933392356
"COL","mar",97933392356
"COL","mmw",98443743191
"COL","og",1.17075e+11
"COL","tour",2.0752e+11
"COM","og",362420483.5
"COM","tour",464948879.3
"CPV","cf",620974807.1
"CPV","og",924318506.2
"CPV","tour",1331208452
"CRI","aqf",18596365934
"CRI","cf",16844378718
"CRI","mar",22526464348
"CRI","mmw",14095921303
"CRI","og",18596365934
"CRI","tour",26321999643
"CUB","aqf",38202800000
"CUB","cf",33590400000
"CUB","mar",52742100000
"CUB","og",38202800000
"CUB","tour",58603500000
"CYM","cf",9975811301.4
"CYM","og",10321800655.5
"CYM","tour",10323696146
"CYP","aqf",9776223013
"CYP","cf",10557366162
"CYP","mar",10557366162
"CYP","mmw",9553478738
"CYP","og",15816972051
"CYP","tour",21841815681
"DEU","aqf",2.42381e+12
"DEU","cf",2.00659e+12
"DEU","mar",2.76625e+12
"DEU","mmw",2.17817e+12
"DEU","og",2.72634e+12
"DEU","tour",3.32381e+12
"DJI","aqf",666072101.8
"DJI","cf",502675561.7
"DJI","og",666072101.8
"DMA","cf",326998081.3
"DMA","mmw",258440730.3
"DMA","og",366976849.4
"DMA","tour",418759930
"DNK","aqf",2.44728e+11
"DNK","cf",1.73881e+11
"DNK","mar",1.73881e+11
"DNK","mmw",1.73653e+11
"DNK","og",2.44728e+11
"DNK","tour",3.11418e+11
"DOM","aqf",22039232610
"DOM","cf",26570402719
"DOM","mar",26570402719
"DOM","mmw",21171235998
"DOM","og",22039232610
"DOM","tour",41314666869
"DZA","aqf",57053038888
"DZA","cf",57053038888
"DZA","mar",57053038888
"DZA","og",85013944728
"DZA","tour",1.35804e+11
"Easter Island","aqf",74718201.5898164
"Easter Island","tour",178558566.357084
"ECU","aqf",28289343985.887
"ECU","cf",24613351051.7151
"ECU","mar",24613351051.7151
"ECU","mmw",23167782758.97
"ECU","og",32507596515.3451
"ECU","tour",45311174221.6027
"EGY","aqf",78845185709
"EGY","cf",87850680573
"EGY","mar",87850680573
"EGY","mmw",84828807270
"EGY","og",78845185709
"EGY","tour",1.30478e+11
"ERI","aqf",1380162602
"ERI","cf",675480057
"ERI","mmw",745526149.5
"ERI","og",1109048051
"ESP","aqf",1.04461e+12
"ESP","cf",6.86296e+11
"ESP","mar",6.86296e+11
"ESP","mmw",6.00839e+11
"ESP","og",1.04461e+12
"ESP","tour",1.44143e+12
"EST","aqf",12025938550
"EST","cf",7318191229
"EST","og",12025938550
"EST","tour",21993654861
"FIN","aqf",2.07949e+11
"FIN","cf",1.35184e+11
"FIN","mar",2.07949e+11
"FIN","og",1.89065e+11
"FIN","tour",2.46127e+11
"FJI","aqf",2727507213
"FJI","cf",1842691481
"FJI","mar",1842691481
"FJI","mmw",3006725015
"FJI","og",2727507213
"FJI","tour",3379863774
"FLK","mar",292053202940.167
"FLK","mmw",191112215124
"FLK","og",292053202940.167
"FRA","aqf",2.05568e+12
"FRA","cf",1.45203e+12
"FRA","mar",1.45203e+12
"FRA","mmw",1.46887e+12
"FRA","og",2.05568e+12
"FRA","tour",2.58239e+12
"FRA","wte",1.79221e+12
"FSM","aqf",239563310.4
"FSM","cf",241543395.8
"FSM","mmw",249845592.6
"GAB","aqf",7178135606
"GAB","cf",4931503836
"GAB","mmw",4483417313
"GAB","og",7178135606
"GAB","tour",11570860872
"GBR","aqf",2.19686e+12
"GBR","cf",1.60162e+12
"GBR","mar",1.60162e+12
"GBR","mmw",1.46194e+12
"GBR","og",2.19686e+12
"GBR","tour",2.82553e+12
"GEO","cf",3395778661
"GEO","mmw",3613500142
"GEO","og",5125273877
"GEO","tour",10172260738
"GHA","aqf",10731883141
"GHA","cf",6166197192
"GHA","og",8881419348
"GHA","tour",24757642258
"GIB","mmw",237895536749.333
"GIB","og",329352237712.3
"GIN","aqf",3666349049
"GIN","cf",2949637039
"GIN","og",3666349049
"GIN","tour",4209332040
"GLP","aqf",7861856229.67417
"GLP","cf",5341130872.52034
"GLP","mar",7233804944.01365
"GLP","og",6092988534.29163
"GLP","tour",7861856229.67417
"GMB","aqf",578785600.7
"GMB","cf",578235309.8
"GMB","mmw",840285268.9
"GMB","og",578785600.7
"GMB","tour",798869805.1
"GNB","aqf",522651787.7
"GNB","cf",268551010.9
"GNB","og",522651787.7
"GNQ","aqf",2952359370
"GNQ","cf",2146760314
"GNQ","og",5240842261
"GRC","aqf",2.2795e+11
"GRC","cf",1.4605e+11
"GRC","mar",1.4605e+11
"GRC","mmw",1.35274e+11
"GRC","og",2.2795e+11
"GRC","tour",3.05432e+11
"GRD","cf",544381961.6
"GRD","mmw",340814808.8
"GRD","og",600014340.6
"GRD","tour",763824454.9
"GRL","aqf",1644951892
"GRL","cf",1169136691
"GRL","mmw",1149858127
"GRL","og",1644951892
"GTM","aqf",23965280312
"GTM","cf",20776640958
"GTM","mar",20776640958
"GTM","mmw",19393672244
"GTM","og",23965280312
"GTM","tour",34113106486
"GUF","aqf",126537297709.47
"GUF","cf",96496610221.46
"GUF","og",126537297709.47
"GUM","cf",105451453.487951
"GUM","mar",129618971.400298
"GUM","mmw",120202360.213066
"GUM","og",114252032.046702
"GUY","aqf",785918769.7
"GUY","cf",722460911.6
"GUY","mar",749138004.2
"GUY","og",785918769.7
"GUY","tour",1740335069
"Hawaii","aqf",162938164500.446
"Hawaii","tour",192824938982.042
"HKG","cf",1260893777700
"HKG","mar",1260893777700
"HKG","mmw",1331472187670
"HKG","og",1331472187670
"HKG","tour",1419763063660
"HND","aqf",8871111447
"HND","cf",7776438041
"HND","mar",10877302306
"HND","mmw",5202215657
"HND","og",8871111447
"HND","tour",12315697003
"HRV","aqf",44821408831
"HRV","cf",26524896398
"HRV","mar",26524896398
"HRV","mmw",25106400616
"HRV","og",41003558916
"HRV","tour",59335976948
"HTI","aqf",3660483886
"HTI","cf",3214632479
"HTI","og",3660483886
"HTI","tour",5971284338
"IDN","aqf",2.56837e+11
"IDN","cf",1.95661e+11
"IDN","mar",2.15749e+11
"IDN","mmw",95445548017
"IDN","og",2.56837e+11
"IDN","tour",4.32217e+11
"IND","aqf",6.17573e+11
"IND","cf",5.22798e+11
"IND","mar",4.2316e+11
"IND","mmw",4.28741e+11
"IND","og",7.21585e+11
"IND","tour",1.2387e+12
"IRL","aqf",1.86947e+11
"IRL","cf",1.23599e+11
"IRL","mar",1.23599e+11
"IRL","mmw",88116381513
"IRL","og",1.86947e+11
"IRL","tour",2.59955e+11
"IRN","aqf",1.63227e+11
"IRN","cf",1.16421e+11
"IRN","mar",1.92015e+11
"IRN","og",1.63227e+11
"IRN","tour",2.86058e+11
"IRQ","cf",18969591211
"IRQ","og",25755086059
"IRQ","tour",56989916308
"ISL","cf",8907207933
"ISL","mar",16651492784
"ISL","mmw",8291725774
"ISL","og",13251434311
"ISL","tour",20428232684
"ISR","aqf",1.26571e+11
"ISR","cf",1.12974e+11
"ISR","mar",1.12974e+11
"ISR","og",1.26571e+11
"ISR","tour",1.67112e+11
"ITA","aqf",1.73552e+12
"ITA","cf",1.22518e+12
"ITA","mar",1.22518e+12
"ITA","mmw",1.22458e+12
"ITA","og",1.73552e+12
"ITA","tour",2.12718e+12
"JAM","aqf",9430236065
"JAM","cf",9718989517
"JAM","mar",12702332855
"JAM","mmw",8742153397
"JAM","og",10173234921
"JAM","tour",12702332855
"JOR","cf",9584232160
"JOR","mar",15056937190
"JOR","og",11411390547
"JOR","tour",17110610000
"JPN","aqf",4.6558e+12
"JPN","cf",3.98082e+12
"JPN","mar",3.98082e+12
"JPN","mmw",3.91457e+12
"JPN","og",4.6558e+12
"JPN","tour",4.35633e+12
"KEN","aqf",16095321631
"KEN","cf",13147736954
"KEN","mmw",14093998844
"KEN","og",16095321631
"KEN","tour",27236739896
"KHM","aqf",5337833256
"KHM","cf",4284028138
"KHM","mar",4284028138
"KHM","og",5337833256
"KHM","tour",8639164917
"KIR","aqf",93517271.48
"KIR","cf",74174176.07
"KIR","mar",104236445.8
"KIR","og",102405737.3
"KIR","tour",123962353.7
"KNA","mmw",287324365.9
"KNA","og",497548516.5
"KNA","tour",689461859.1
"KOR","aqf",7.21975e+11
"KOR","cf",5.75929e+11
"KOR","mar",9.51773e+11
"KOR","og",7.21975e+11
"KOR","tour",1.04924e+12
"KWT","aqf",47875837662
"KWT","cf",38138801497
"KWT","mar",38138801497
"KWT","og",59440511982
"KWT","tour",1.14722e+11
"LBN","aqf",21860696517
"LBN","cf",19152238806
"LBN","og",21789054726
"LBN","tour",25056716418
"LBR","aqf",4.67e+08
"LBR","cf",5.36e+08
"LBR","og",4.67e+08
"LBY","aqf",33384615385
"LBY","cf",19842519685
"LBY","mar",56484375000
"LBY","og",33384615385
"LBY","tour",71803278689
"LCA","cf",723027643.1
"LCA","mar",1018069267
"LCA","mmw",657529594.3
"LCA","og",858255380.4
"LCA","tour",1132407670
"LKA","aqf",20662525941
"LKA","cf",17102623876
"LKA","mar",32351184234
"LKA","mmw",15794972847
"LKA","og",20662525941
"LKA","tour",32351184234
"LTU","cf",14163949142
"LTU","og",22551543054
"LTU","tour",39103973051
"LVA","aqf",13761569545
"LVA","cf",9314784080
"LVA","og",13761569545
"LVA","tour",28765687042
"MAR","aqf",56948015336
"MAR","cf",40416114690
"MAR","mar",40416114690
"MAR","mmw",40021694631
"MAR","og",56948015336
"MAR","tour",75226318359
"MDG","aqf",4397254715
"MDG","cf",4397254715
"MDG","mar",7342923620
"MDG","mmw",3738704582
"MDG","og",4363934417
"MDG","tour",7342923620
"MDV","aqf",949867187.5
"MDV","cf",828242187.5
"MDV","mmw",540096400.2
"MDV","og",1075609375
"MDV","tour",1541976563
"MEX","aqf",7.00325e+11
"MEX","cf",6.49076e+11
"MEX","mar",6.49076e+11
"MEX","mmw",4.21215e+11
"MEX","og",7.59777e+11
"MEX","tour",1.03593e+12
"MHL","aqf",131106365.5
"MHL","cf",124735071.9
"MLT","cf",4296164768
"MLT","mar",6390123590
"MLT","og",5643525282
"MLT","tour",7513834700
"MMR","aqf",89175617565
"MMR","cf",71199349923.8889
"MMR","mar",142551831741.667
"MMR","mmw",60236583392.75
"MMR","og",89175617565
"MMR","tour",142551831741.667
"MNE","og",250417162324
"MNE","tour",271635286926
"MOZ","aqf",5697991242
"MOZ","cf",4201332885
"MOZ","mar",4201332885
"MOZ","mmw",4324474017
"MOZ","og",5697991242
"MOZ","tour",8035635713
"MRT","cf",1324424463
"MRT","mmw",1375114088
"MRT","og",1833445283
"MTQ","aqf",7993791942.72703
"MTQ","cf",5430764400.47966
"MTQ","mar",7355200856.82256
"MTQ","og",6195239550.26167
"MTQ","tour",7993791942.72703
"MUS","aqf",6385691315
"MUS","cf",4767303153
"MUS","mar",7792060060
"MUS","mmw",4169672974
"MUS","og",6385691315
"MUS","tour",7792060060
"MYS","aqf",132621333197
"MYS","cf",106689329102
"MYS","mar",106689329102
"MYS","mmw",76226457536
"MYS","og",132621333197
"MYS","tour",153064402830
"MYT","aqf",6594806106.82222
"MYT","cf",3811890994.26667
"MYT","mar",3811890994.26667
"MYT","mmw",4195063476.77778
"NAM","aqf",4931293712
"NAM","cf",3361241961
"NAM","mar",7978676470
"NAM","mmw",3398703727
"NAM","og",6606970843
"NAM","tour",8811608767
"NCL","aqf",2110977513.7
"NCL","cf",1878079798.54
"NCL","mar",1492336286.99988
"NCL","mmw",2328254907.74
"NCL","og",2110977513.7
"NGA","aqf",67655840076
"NGA","cf",59116868251
"NGA","og",87845403963
"NGA","tour",1.65921e+11
"NIC","aqf",5795568203
"NIC","cf",5224213019
"NIC","mar",6786294613
"NIC","mmw",4635267226
"NIC","og",5795568203
"NIC","tour",7446636655
"NIU","mmw",232957698.223333
"NIU","og",212279158.58
"NLD","aqf",6.0989e+11
"NLD","cf",4.37807e+11
"NLD","mar",4.37807e+11
"NLD","og",6.0989e+11
"NLD","tour",7.82567e+11
"NOR","aqf",1.70923e+11
"NOR","cf",1.91927e+11
"NOR","mar",1.91927e+11
"NOR","mmw",1.51139e+11
"NOR","og",2.60029e+11
"NOR","tour",3.93479e+11
"NZL","aqf",86737675644
"NZL","cf",65463945931
"NZL","mar",1.09522e+11
"NZL","mmw",1.0221e+11
"NZL","og",1.0221e+11
"NZL","tour",1.34015e+11
"OMN","aqf",19949284975
"OMN","cf",20049414986
"OMN","mmw",14085373243
"OMN","og",24673602280
"OMN","tour",41901170689
"PAK","aqf",97977766198
"PAK","cf",72306820396
"PAK","mar",1.275e+11
"PAK","og",97977766198
"PAK","tour",1.43171e+11
"PAN","aqf",14179300000
"PAN","cf",12272400000
"PAN","mar",12272400000
"PAN","mmw",10932500000
"PAN","og",14179300000
"PAN","tour",19793659790
"PER","aqf",61346725170
"PER","cf",56772338815
"PER","mar",56772338815
"PER","mmw",56751679594
"PER","og",69725009965
"PER","tour",1.07513e+11
"PHL","aqf",91371236939
"PHL","cf",81357657790
"PHL","mar",1.4936e+11
"PHL","mmw",72207022472
"PHL","og",91371236939
"PHL","tour",1.4936e+11
"PLW","aqf",133560000
"PLW","mar",156614000
"PLW","mmw",145428000
"PNG","aqf",4901584516
"PNG","cf",2999542369
"PNG","mar",2999542369
"PNG","mmw",4901584516
"PNG","og",3927114457
"PNG","tour",6329292929
"POL","aqf",2.52769e+11
"POL","cf",1.98179e+11
"POL","og",2.52769e+11
"POL","tour",4.25322e+11
"PRI","cf",69624662703.541
"PRI","mar",67276985587.7421
"PRI","mmw",52576980416.327
"PRI","og",76998847060.726
"PRI","tour",85937391214.7282
"PRK","cf",1236787205307.8
"PRK","mar",1236787205307.8
"PRK","og",1497754664895.8
"PRT","aqf",1.85397e+11
"PRT","cf",1.32286e+11
"PRT","mar",1.32286e+11
"PRT","mmw",1.22859e+11
"PRT","og",1.85397e+11
"PRT","tour",2.31742e+11
"PYF","aqf",501558448.114
"PYF","cf",689527739.027
"PYF","mar",3567062512
"PYF","mmw",285740693.386
"PYF","og",364856000.178
"QAT","aqf",31675273812
"QAT","cf",11297801802
"QAT","mar",9059340117
"QAT","og",31675273812
"QAT","tour",79546975729
"REU","cf",4392786182.02222
"REU","mar",4392786182.02222
"REU","mmw",4195063476.77778
"REU","og",5371733454.72222
"REU","tour",7877488198.6
"ROU","aqf",75489440364
"ROU","cf",45824529873
"ROU","og",75489440364
"ROU","tour",1.69282e+11
"RUS","cf",3.4511e+11
"RUS","mar",1.29971e+12
"RUS","mmw",2.70953e+11
"RUS","og",5.91017e+11
"RUS","tour",1.29971e+12
"SAU","aqf",2.50339e+11
"SAU","cf",1.88551e+11
"SAU","mar",1.88551e+11
"SAU","og",2.50339e+11
"SAU","tour",3.84891e+11
"SCG","aqf",1707662608
"SCG","mar",2695897629
"SCG","tour",3668857104
"SDN","aqf",11250220583
"SDN","cf",14803423335
"SDN","og",21457886199
"SDN","tour",45456460335
"SEN","cf",5333862344
"SEN","mar",5333862344
"SEN","mmw",5030344291
"SEN","og",8029978032
"SEN","tour",11319748340
"SGP","aqf",1.09336e+11
"SGP","cf",90582818234
"SGP","mar",90582818234
"SGP","og",1.09336e+11
"SGP","tour",1.68434e+11
"SHN","aqf",191167270100.667
"SHN","cf",209942809582.833
"SHN","og",292053202940.167
"SLB","aqf",375109694.5
"SLB","cf",341663053.7
"SLB","mar",586218381
"SLB","mmw",413909879.3
"SLB","og",375109694.5
"SLB","tour",586218381
"SLE","aqf",1431208677
"SLE","cf",1239004288
"SLE","og",1431208677
"SLE","tour",2127144419
"SLV","aqf",15798300000
"SLV","cf",14306700000
"SLV","mar",14306700000
"SLV","og",15798300000
"SLV","tour",20104900000
"SOM","aqf",5540909769.94
"SOM","og",6062426240.37
"SPM","mmw",4.678883e+12
"SPM","og",6.395013e+12
"STP","aqf",4837300842.03
"STP","cf",90713303.06
"STP","mmw",4837300842.03
"STP","og",106764253.7
"STP","tour",144259256.6
"SUR","aqf",1484092538
"SUR","cf",1078402128
"SUR","mar",2626093294
"SUR","mmw",9.45e+08
"SUR","og",1484092538
"SUR","tour",2936612022
"SVN","aqf",33837749815
"SVN","mar",20420238057
"SVN","mmw",21747365515
"SVN","og",33837749815
"SVN","tour",47306799054
"SWE","aqf",3.6209e+11
"SWE","cf",2.50961e+11
"SWE","mar",3.99076e+11
"SWE","og",3.6209e+11
"SWE","tour",4.62513e+11
"SYC","cf",698083345
"SYC","mar",703096502.6
"SYC","mmw",608358684.5
"SYC","og",839319935.2
"SYC","tour",1033635773
"SYR","aqf",25086930693
"SYR","cf",21582248882
"SYR","og",25086930693
"SYR","tour",40405006007
"TCA","aqf",12288228084.5533
"TCA","cf",10771895273
"TCA","mar",12288228084.5533
"TCA","mmw",8408360858
"TCA","og",12288228084.5533
"TGO","aqf",1937074538
"TGO","cf",1474630199
"TGO","og",1937074538
"TGO","tour",2523462649
"THA","aqf",1.6134e+11
"THA","cf",1.26877e+11
"THA","mar",1.26877e+11
"THA","mmw",1.1186e+11
"THA","og",1.6134e+11
"THA","tour",2.46977e+11
"TLS","mar",525100000
"TLS","og",309300000
"TON","aqf",240794581.2
"TON","cf",181801947
"TON","mar",181801947
"TON","mmw",295998379.1
"TON","og",240794581.2
"TON","tour",301064027.1
"TTO","aqf",12884712296
"TTO","cf",9008273516
"TTO","og",12884712296
"TUN","aqf",31183059012
"TUN","cf",23141616605
"TUN","mar",23141616605
"TUN","og",31183059012
"TUN","tour",38848711944
"TUR","aqf",2.32535e+11
"TUR","cf",2.32535e+11
"TUR","mar",5.309e+11
"TUR","mmw",2.69287e+11
"TUR","og",3.92166e+11
"TUR","tour",6.47155e+11
"TUV","aqf",22820838.02
"TUV","mar",22820838.02
"TWN","aqf",1497754664895.8
"TWN","mmw",1090906895137.6
"TWN","og",1497754664895.8
"TWN","tour",1825857743118.8
"TZA","aqf",12825801916
"TZA","cf",10805600069
"TZA","mar",14331231239
"TZA","mmw",9345174102
"TZA","og",12825801916
"TZA","tour",16825547177
"UKR","aqf",64883060726
"UKR","cf",42392896031
"UKR","mar",42392896031
"UKR","mmw",41883241480
"UKR","og",64883060726
"UKR","tour",1.42719e+11
"URY","aqf",13686333822
"URY","cf",13606494599
"URY","mmw",25385928196
"URY","og",13686333822
"URY","tour",23410536955
"USA","aqf",11549243331558.7
"USA","cf",10367085111620.2
"USA","mar",10367085111620.2
"USA","mmw",8556844154092.67
"USA","og",11549243331558.7
"USA","tour",13667652066195.1
"VCT","cf",462641609.6
"VCT","mmw",317851822.5
"VCT","og",522544701.9
"VCT","tour",684691914.8
"VEN","aqf",83622191419
"VEN","cf",92889586976
"VEN","mar",92889586976
"VEN","mmw",91338542542
"VEN","og",1.12451e+11
"VEN","tour",2.30364e+11
"VGB","mmw",8408360858
"VGB","og",12288228084.5533
"VGB","tour",15855648172.4012
"VIR","mar",1931438412.25785
"VIR","mmw",1509419583.67298
"VIR","og",2210540939.27405
"VIR","tour",2467155402.27175
"VNM","aqf",39552513118
"VNM","cf",35058216051
"VNM","mar",35058216051
"VNM","og",45427854693
"VNM","tour",71015592863
"VUT","aqf",363753466.3
"VUT","cf",261712966.3
"VUT","og",363753466.3
"VUT","tour",527743610.8
"WSM","aqf",301905953
"WSM","mmw",412220560.3
"WSM","og",374507187.9
"YEM","aqf",13873500888
"YEM","cf",10693278292
"YEM","og",13873500888
"YEM","tour",21656550140
"ZAF","aqf",2.19093e+11
"ZAF","cf",1.11101e+11
"ZAF","mar",1.11101e+11
"ZAF","mmw",1.34296e+11
"ZAF","og",2.19093e+11
"ZAF","tour",2.86172e+11
