rgn_id,status
1,61.12298311
2,61.12298311
3,61.12298311
5,59.47647908
6,97.1724035
7,22.12376423
8,31.01902802
9,31.01902802
10,31.01902802
11,31.01902802
12,31.01902802
13,31.01902802
14,27.83699267
15,15.94408793
16,51.07351542
17,9.668754747
18,100
19,30.67744418
20,24.83992518
21,0
24,58.77367535
25,46.19749638
26,36.87262896
28,16.4331096
29,10.29146947
30,10.29146947
31,100
32,15.3271078
33,10.29146947
37,100
38,56.86549399
39,100
40,24.3961689
41,13.23285676
42,11.36118492
43,12.09164823
44,10.29146947
45,10.29146947
46,10.29146947
47,16.43437429
48,29.53327161
49,9.622212034
50,20.0491426
51,32.45560577
52,68.13968724
53,16.40953048
54,37.19356002
55,63.04841456
56,100
57,63.04841456
58,63.04841456
59,25.05603647
60,63.04841456
61,56.36167478
62,67.01361718
63,35.7469923
64,19.81122808
65,26.80054345
66,16.49400982
67,8.770722247
68,100
69,27.95298841
70,37.4961192
71,33.01282979
72,18.28116868
73,12.0613853
74,24.50499711
75,13.95215796
76,19.03915521
77,70.96064676
78,85.15722581
79,24.95731601
80,78.76641847
81,47.14111676
82,31.85659916
84,17.80519915
85,35.02506302
86,35.02506302
88,35.02506302
95,35.02506302
96,7.871952243
97,19.81122808
98,5.796625357
99,6.584210225
100,3.464175745
101,26.01316329
102,36.45177615
103,33.19267016
104,10.25779056
106,8.825737851
108,100
110,100
111,100
112,19.57237949
113,87.78145666
114,6.155861632
115,35.64899672
116,20.858317
117,63.83295168
118,100
119,66.82047228
120,100
121,100
122,100
123,92.16487307
124,100
125,45.34598696
126,100
127,37.1122298
129,49.9629582
130,44.63612331
131,28.34251846
132,19.40330725
133,36.31188722
134,18.8111541
135,64.55838286
136,20.12408345
137,13.50520069
138,19.66608605
139,19.04136212
140,17.73868773
141,35.02506302
143,55.04326323
144,35.02506302
145,35.02506302
146,30.67744418
147,30.67744418
148,31.01902802
151,30.67744418
152,30.67744418
153,30.67744418
154,30.67744418
155,30.67744418
156,30.67744418
157,31.01902802
161,30.67744418
162,71.1724508
163,44.80092896
164,93.03330163
166,70.71905229
167,35.79153843
168,8.359386737
169,22.58107839
171,26.39658298
172,32.30711215
173,27.19573658
174,24.59317659
175,30.6738478
176,23.53917167
177,62.984067
178,17.16187076
179,51.41073031
180,40.41051326
181,23.13824535
182,59.99335803
183,73.31933247
184,49.55464421
185,40.74750136
186,52.39675161
187,80.56739503
188,32.85271417
189,15.76537064
190,9.61975275
191,11.89013419
192,13.62687774
193,19.81122808
194,5.674558522
195,8.852513757
196,8.881819051
197,8.196835663
198,6.305242779
199,2.887944849
200,7.499874133
202,12.4269156
203,46.30690926
204,11.36963397
205,9.571740636
206,74.14442632
207,28.7900548
208,49.26283493
209,33.67536696
210,21.87223027
212,31.01902802
214,54.90852842
215,59.19004019
216,22.57414542
218,21.42625868
219,33.11359382
220,100
221,100
222,43.63151297
223,51.54559271
224,24.1444709
227,35.02506302
228,35.02506302
231,36.87262896
232,18.60753412
237,36.87262896
244,72.88411779
245,100
247,26.59519888
248,100
249,100
250,100
