"rgn_id","score","score_inverse"
1,0.825571301429426,0.174428698570574
2,0.825571301429426,0.174428698570574
3,0.825571301429426,0.174428698570574
4,0.825571301429426,0.174428698570574
5,0.465372650643071,0.534627349356929
6,0.544531278301428,0.455468721698572
7,0.413720538051513,0.586279461948487
8,0.536571795102623,0.463428204897377
9,0.509053006252979,0.490946993747021
10,0.526273030090736,0.473726969909264
11,0.467194378187696,0.532805621812304
12,0.746543258496742,0.253456741503258
13,0.640881093869088,0.359118906130912
14,0.70154217657071,0.29845782342929
15,0.401219495585992,0.598780504414008
16,0.825571301429426,0.174428698570574
17,0.362512765123212,0.637487234876788
18,0.380666555197263,0.619333444802737
19,0.500489251330662,0.499510748669338
20,0.65292371045303,0.34707628954697
21,0.178371654615564,0.821628345384436
24,0.344095381121529,0.655904618878471
25,0.44211701778539,0.55788298221461
26,0.439725541391804,0.560274458608196
28,0.308485738297573,0.691514261702427
29,0.742956625585788,0.257043374414212
30,0.742956625585788,0.257043374414212
31,0.535947820117823,0.464052179882177
32,0.684764284129323,0.315235715870677
33,0.742956625585788,0.257043374414212
34,0.742956625585788,0.257043374414212
35,0.742956625585788,0.257043374414212
36,0.742956625585788,0.257043374414212
37,0.656904645481919,0.343095354518081
38,0.767375931598792,0.232624068401208
39,0.428337555146789,0.571662444853211
40,0.44155222250472,0.55844777749528
41,0.440230840886865,0.559769159113135
42,0.358078444743756,0.641921555256244
43,0.362956903538045,0.637043096461955
44,0.040843016179138,0.959156983820862
45,0.219475536523578,0.780524463476422
46,0.380016321199358,0.619983678800642
47,0.23342614919609,0.76657385080391
48,0.538370948660859,0.461629051339141
49,0.180946839177076,0.819053160822924
50,0.406928113131432,0.593071886868568
51,0.513298000813391,0.486701999186609
52,0.507251882591491,0.492748117408509
53,0.271423699601114,0.728576300398886
54,0.596011055206782,0.403988944793218
55,0.685065838796944,0.314934161203056
56,0.603226133905572,0.396773866094428
57,0.685065838796944,0.314934161203056
58,0.68705700177447,0.31294299822553
59,0.77430091015791,0.22569908984209
60,0.767375931598792,0.232624068401208
61,0.464389345723495,0.535610654276505
