rgn_id,resilience.score
1,0.49999775
2,0.528098525
3,0.521991885
4,0.940563788
5,0.265843413
6,0.341940594
7,0.49501904
8,0.454545455
9,0.25
10,0.25
11,0.25
12,0.569043645
13,0.123190564
14,0.482823594
15,0.496544409
16,0.676958588
17,0.263453734
18,0.388439581
19,0.274040326
20,0.478817644
21,0.38697467
24,0.492366108
25,0.497291975
26,0.518240181
28,0.454947545
29,0.907784732
30,0.411492359
31,0.521001608
32,0.478318135
33,0.411492359
34,0.411492359
35,0.411492359
36,0.411492359
37,0.470588235
38,0.938863489
39,0.25
40,0.513863954
41,0.493154053
42,0.494450177
43,0.59606575
44,0.250025579
45,0.363636364
46,0.393587579
47,0.25
48,0.285732369
49,0.250197902
50,0.490299402
51,0.279541446
52,0.25
53,0.384526464
54,0.509270135
55,0.50602642
56,0.431818182
57,0.552661412
58,0.494379115
59,0.868160017
60,0.846992013
61,0.386913288
62,0.521367521
63,0.163261183
64,0.697066911
65,0.488679571
66,0.581191223
67,0.25
68,0.430087977
69,0.587767288
70,0.674437978
71,0.502594211
72,0.836056417
73,0.481192446
74,0.290302267
75,0.455302498
76,0.492245272
77,0.431818182
78,0.500777605
79,0.40832188
80,0.535460296
81,0.511887099
82,0.383698092
84,0.36383776
85,0.453083843
86,0.500081232
88,0.453083843
89,0.953083843
90,0.977272727
91,0.813244076
92,0.953083843
93,0.75374269
94,0.99999775
95,0.453083843
96,0.43492713
97,0.340909091
98,0.318181818
99,0.363636364
100,0.552401372
101,0.584109756
102,0.601523892
103,0.25
104,0.344508976
105,0.5
106,0.434196869
107,0.319043645
108,0.531617014
110,0.388401998
111,0.458252668
112,0.577832472
113,0.468585212
114,0.258166206
115,0.541657063
116,0.192902985
117,0.405670105
118,0.397840923
119,0.25
120,0.490891906
121,0.397840923
122,0.455767948
123,0.386363636
124,0.5
125,0.454545455
126,0.399276549
127,0.477272727
129,0.57509117
130,0.539798409
131,0.474128769
132,0.470404824
133,0.56738223
134,0.571417779
135,0.645012992
136,0.569644674
137,0.731174269
138,0.43448005
139,0.358762887
140,0.508090595
141,0.363636364
143,0.315819405
144,0.5
145,0.551103788
146,0.470270947
147,0.470270947
148,0.244189135
149,0.569043645
150,0.569043645
151,0.123025268
152,0.500194553
153,0.501410301
154,0.499933028
155,0.251613111
156,0.499933028
157,0.744189135
158,0.569043645
159,0.569043645
161,0.470270947
162,0.559000575
163,0.36270043
164,0.637910884
166,0.401639344
167,0.386363636
168,0.578103989
169,0.562704768
171,0.609092024
172,0.471974758
173,0.428000305
174,0.628281951
175,0.614717344
176,0.91116579
177,0.871502576
178,0.829221628
179,0.838636364
180,0.727658254
181,0.66741263
182,0.513886202
183,0.584794262
184,0.549940981
185,0.3
186,0.127295044
187,0.464669856
188,0.954545455
189,0.855446355
190,0.432160413
191,0.423657485
192,0.25619195
193,0.782748607
194,0.483979739
195,0.503239963
196,0.26262215
197,0.467979517
198,0.362019067
199,0.509550761
200,0.354624802
202,0.60026186
203,0.528261079
204,0.472113417
205,0.413555079
206,0.48840284
207,0.590540202
208,0.340909091
209,0.489317702
210,0.511007812
212,0.244189135
214,0.612667348
215,0.454545455
216,0.590817759
218,0.459691869
219,0.439072646
220,0.401628802
221,0.480107834
222,0.623797366
223,0.662177247
224,0.648573941
227,0.51119403
228,0.5
231,0.325871249
232,0.666666667
237,0.273148148
244,0.413263809
245,0.414209971
247,0.480113636
248,0.479236272
249,0.397840923
250,0.397840923
