"cntry_key","sector","value"
"COG","cf",16611
"COG","tour",296.511647602
"COK","cf",32.8265
"COK","mmw",13.405
"COL","mmw",11.49
"COL","tour",71188.0003087
"COM","cf",8918.525
"COM","tour",7700
"CPV","cf",7620.494
"CPV","tour",40600
"CRI","mmw",97.665
"CRI","tour",144628.241694
"CUB","cf",7827.736
"CUB","mar",2173.160477103
"CUB","tour",457198.451692
"CYM","tour",7800
"CYP","cf",1198.6023
"CYP","mar",797.53147722
"CYP","mmw",0
"CYP","tour",68138.2055363
"DEU","cf",2510.634
"DEU","mmw",0
"DEU","tour",233318.222785
"DMA","cf",1280.4708
"DMA","mmw",13.405
"DMA","tour",8600
"DNK","cf",1660.309
"DNK","mar",192.811564215
"DNK","mmw",0
"DNK","tour",332474.182459
"DOM","cf",14966.5901
"DOM","mmw",26.81
"DOM","tour",456018.169095
"DZA","tour",12440.649265
"ECU","cf",36673.924
"ECU","mar",69908.44097865
"ECU","mmw",57.45
"ECU","tour",47034.7166721
"EGY","cf",627327.2292
"EGY","mar",80774.29037089
"EGY","mmw",63.195
"EGY","tour",393483.360562
"ERI","mmw",0
"ESP","cf",26931.4143
"ESP","mar",18254.779839
"ESP","mmw",164.69
"ESP","tour",496999.033548
"EST","cf",4419.317
"EST","mar",0
"EST","tour",38271.9868143
"FIN","cf",1762.2689
"FIN","mar",1438.18113411
"FIN","tour",30315.5296549
"FJI","cf",2127.79
"FJI","mmw",0
"FJI","tour",77400
"FLK","cf",1202.32
"FLK","mar",5.4
"FLK","mmw",0
"FRA","cf",18703.1159
"FRA","mar",22549.6448235
"FRA","mmw",11.49
"FRA","tour",490980.670481
"FRA","wte",109.04
"FSM","mmw",0
"GAB","cf",5225.9788
"GAB","mmw",0
"GAB","tour",1227.21591131
"GBR","cf",16997.6408
"GBR","mar",6365.9175102
"GBR","mmw",587.905
"GBR","tour",1762457.76101
"GEO","mmw",0
"GHA","cf",403996.922
"GHA","mar",0
"GHA","tour",25438.240028
"GIB","mmw",41
"GIN","tour",7678.06172605
"GLP","cf",1426.6476
"GLP","tour",19700
"GMB","cf",6913.1818
"GMB","mmw",17.235
"GMB","tour",25215.3982919
"GNQ","cf",345.667
"GNQ","mar",0
"GRC","cf",19663.2317
"GRC","mar",12313.7134605
"GRC","mmw",7.66
"GRC","tour",579888.608598
"GRD","cf",3726.401
"GRD","mmw",3.83
"GRD","tour",10000
"GRL","mmw",7.66
"GTM","cf",4110.036
"GTM","mar",295.95
"GTM","mmw",0
"GTM","tour",42228.591117
"GUF","cf",249.4814
"GUM","cf",1186.5
"GUM","mar",4.7400000012
"GUM","mmw",779.405
"GUY","cf",10520.3
"GUY","mar",53.11308421707
"GUY","tour",3016.98036403
"HKG","cf",11316.837
"HKG","mar",2828.8088487
"HKG","mmw",143.625
"HKG","tour",422600
"HND","cf",4503.954
"HND","mar",45352.12894353
"HND","mmw",0
"HND","tour",91198.5930215
"HRV","cf",18953.942
"HRV","mmw",0
"HRV","tour",135948.808096
"HTI","tour",147380.970382
"IDN","cf",2696085.2156
"IDN","mar",0
"IDN","mmw",65.11
"IDN","tour",4456116.9172
"IND","cf",7976022.6343
"IND","mar",0
"IND","mmw",180.01
"IND","tour",2699334.06205
"IRL","mmw",258.525
"IRL","tour",77356.1978323
"IRN","cf",232297.716
"IRN","mar",0
"IRN","tour",54375.5712933
"IRQ","cf",8345.05
"ISL","cf",3401.3
"ISL","mmw",252.78
"ISL","tour",18733.2341116
"ISR","tour",84697.0647815
"ITA","mmw",32.555
"ITA","tour",1086664.5733
"JAM","cf",23434.0078
"JAM","mmw",0
"JAM","tour",260800
"JOR","cf",639.7608
"JOR","mar",40.27366324673
"JOR","tour",8266.60282167
"JPN","cf",161625.03
"JPN","mmw",340.87
"JPN","tour",3207503.84771
"KEN","cf",86933.1939
"KEN","mar",0
"KEN","mmw",0
"KEN","tour",23205.1903319
"KHM","mar",3005.314324693
"KHM","tour",118208.254206
"KIR","cf",3112.2686
"KIR","tour",3500
"KNA","cf",271.313
"KNA","mmw",0
"KNA","tour",5700
"KOR","cf",68748.974
"KOR","mar",51753.938823
"KOR","tour",839411.064657
"KWT","tour",86680.5752265
"LBN","cf",8946.21
"LBN","mar",0
"LBN","tour",295836.871065
"LBR","cf",17190.9612
"LBR","mar",460.3139851333
"LBY","tour",2119.89376774
"LCA","cf",2478.203
"LCA","mar",23.676
"LCA","mmw",15.32
"LCA","tour",31900
"LKA","cf",247891.49
"LKA","mar",5776.223257181
"LKA","mmw",1.915
"LKA","tour",332467.876355
"LTU","cf",1586.2714
"LTU","mar",0
"LTU","tour",4585.40451765
"LVA","cf",619.7485
"LVA","mar",0
"LVA","tour",20256.3349575
"MAR","cf",175410.578
"MAR","mmw",0
"MAR","tour",311853.078116
"MDG","cf",181613.6
"MDG","mar",17205.097354442
"MDG","mmw",28.725
"MDG","tour",135762.615374
"MDV","cf",22252.412
"MDV","mmw",24.895
"MDV","tour",82200
"MEX","cf",192571.323
"MEX","mar",26524.86434068
"MEX","mmw",434.705
"MEX","tour",1203065.04612
"MLT","cf",788.7061
"MLT","mar",533.925
"MLT","tour",38200
"MMR","cf",2790774.56
"MMR","mar",78734.61976112
"MMR","mmw",0
"MMR","tour",107389.164465
"MNE","tour",8198.88243362
"MOZ","mmw",15.32
"MOZ","tour",78577.9246276
"MRT","mmw",0
"MTQ","cf",1353.2428
"MTQ","tour",14000
"MUS","cf",26383.4095
"MUS","mar",173.70916272984
"MUS","mmw",38.3
"MUS","tour",155200
"MYS","cf",173657.722
"MYS","mar",46485.90952645
"MYS","mmw",5.745
"MYS","tour",633182.324974
"MYT","cf",3810.247
"MYT","mar",49.325
"MYT","mmw",17.235
"NAM","mmw",78.515
"NAM","tour",7719.42647033
"NCL","cf",1227.632
"NCL","mmw",21.065
"NGA","cf",944392.8557
"NGA","tour",39160.2545573
"NIC","cf",23880.29
"NIC","mar",10487.068535316
"NIC","mmw",7.66
"NIC","tour",52528.4684244
"NIU","mmw",1
"NLD","cf",5383.546
"NLD","tour",402462.600205
"NOR","cf",16870.1316
"NOR","mar",10868.069808
"NOR","mmw",78.515
"NOR","tour",89165.6774439
"NZL","cf",2192.652
"NZL","mmw",1499.445
"NZL","tour",301600.527867
"OMN","cf",33432.406
"OMN","mmw",13.405
"OMN","tour",15299.3489842
"PAK","cf",360943.6621
"PAK","tour",129082.626489
"PAN","cf",54669.174
"PAN","mmw",17.235
"PAN","tour",169543.888116
"PER","cf",128834.2832
"PER","mar",12224.91895316
"PER","mmw",0
"PER","tour",89477.5274022
"PHL","cf",1413475.868
"PHL","mmw",30.64
"PHL","tour",3899192.95609
"PLW","cf",348.5146
"PLW","mmw",0
"PNG","mmw",1.915
"PNG","tour",29704.6424277
"POL","cf",5497.45
"POL","mar",0
"POL","tour",52224.8587772
"PRI","cf",844.788
"PRI","mmw",47.875
"PRI","tour",70774.7225588
"PRT","mmw",128.305
"PRT","tour",322159.23517
"PYF","cf",9797.326
"PYF","mar",0
"PYF","mmw",22.98
"QAT","cf",4586.218
"QAT","tour",39500
"REU","cf",579.1702
"REU","mmw",5.745
"REU","tour",16600
"ROU","cf",8118.4285
"ROU","mar",0
"ROU","tour",16442.8275922
"RUS","cf",126979.23
"RUS","mar",1.557751463931
"RUS","mmw",3.83
"RUS","tour",389139.044081
"SAU","cf",22000.083
"SAU","mar",4642.844379034
"SAU","tour",33698.7727856
"SDN","cf",18409.734
"SDN","mar",0
"SDN","tour",2026.14118315
"SEN","cf",87875.354
"SEN","mmw",0
"SEN","tour",29466.3362282
"SGP","cf",131.306
"SGP","mar",611.74373229
"SGP","tour",184700
"SHN","cf",34.3294
"SLB","mmw",1.915
"SLB","tour",9100
"SLE","tour",16202.4941248
"SLV","cf",28004.4849
"SLV","mar",120.82408249661
"SLV","tour",73362.8914526
"SPM","mmw",1
"STP","cf",3146.598
"STP","mmw",0
"STP","tour",4800
"SUR","cf",3548.426
"SUR","mar",67.4766
"SUR","mmw",1.915
"SUR","tour",679.593946918
"SVN","cf",290.1388
"SVN","mar",0
"SVN","mmw",0
"SVN","tour",19283.8863612
"SWE","cf",1513.183
"SWE","tour",60082.3761609
"SYC","cf",2918.79
"SYC","mar",398.546
"SYC","mmw",0
"SYC","tour",20700
"SYR","cf",8993.1954
"SYR","mar",0
"SYR","tour",28980.8403541
"TCA","cf",289.506
"TCA","mmw",0
"TGO","cf",20051.85
"TGO","mar",0
"TGO","tour",1978.07608808
"THA","cf",194631.3243
"THA","mar",86782.87921055
"THA","mmw",1.915
"THA","tour",753661.794524
"TLS","cf",3926.524
"TON","cf",8020.1072
"TON","mar",106.7393
"TON","mmw",34.47
"TON","tour",3800
"TTO","cf",12267.6981
"TUN","cf",71625.4455
"TUN","mar",785.5384702968
"TUN","tour",116129.906892
"TUR","mmw",0
"TUR","tour",347481.517457
"TUV","cf",531.9475
"TWN","cf",334006.2362
"TWN","mar",85777.61211347
"TWN","mmw",356.19
"TWN","tour",464200
"TZA","cf",272203.666
"TZA","mar",10380.785753975
"TZA","mmw",36.385
"TZA","tour",45226.1463391
"UKR","mmw",1.915
"UKR","tour",150358.426661
"URY","cf",5315.9946
"URY","mar",0
"URY","mmw",7.66
"URY","tour",22270.5843443
"USA","tour",1520051.37366
"VCT","cf",2895.06
"VCT","mmw",1.915
"VCT","tour",9800
"VEN","cf",33093.6998
"VEN","mar",948.0124171206
"VEN","mmw",13.405
"VEN","tour",104330.434609
"VGB","mmw",0
"VGB","tour",9200
"VIR","mar",0
"VIR","mmw",0
"VIR","tour",17300
"VNM","tour",1134318.1931
"VUT","cf",411.32
"VUT","tour",31000
"WSM","cf",148.708
"WSM","mmw",1.915
"YEM","cf",116188.408
"YEM","tour",56300.300229
"ZAF","cf",35962.024
"ZAF","mmw",1024.525
"ZAF","tour",115235.791512
