"rgn_name","rgn_id","product","year","tonnes","usd","usd_ix0","usd_coef","tonnes_mdl","tonnes_orig","tonnes_ix0","tonnes_coef","usd_mdl","usd_orig","tonnes_max","tonnes_peak","tonnes_rel","usd_max","usd_peak","usd_rel","tonnes_rel_orig","usd_rel_orig"
"New Caledonia",5,"shells",2005,153,699,,,,153,,,,699,343,222.95,0.686252522987217,1496,972.4,0.718839983545866,0.686252522987217,0.718839983545866
"New Caledonia",5,"shells",2006,187,1129,,,,187,,,,1129,343,222.95,0.838753083651043,1496,972.4,1,0.838753083651043,1
"New Caledonia",5,"shells",2007,198,1097,,,,198,,,,1097,343,222.95,0.888091500336398,1496,972.4,1,0.888091500336398,1
"New Caledonia",5,"shells",2008,199,1124,,,,199,,,,1124,343,222.95,0.892576810944158,1496,972.4,1,0.892576810944158,1
"New Caledonia",5,"shells",2009,277,1496,,,,277,,,,1496,343,222.95,1,1496,972.4,1,1,1
"New Caledonia",5,"shells",2010,228,1205,,,,228,,,,1205,343,222.95,1,1496,972.4,1,1,1
"New Caledonia",5,"shells",2011,145,712,,,,145,,,,712,343,222.95,0.65037003812514,1496,972.4,0.732208967503085,0.65037003812514,0.732208967503085
"New Caledonia",5,"sponges",2002,0,0,,,,0,,,,0,0,0,1,0,0,1,1,1
"New Caledonia",5,"sponges",2003,0,0,,,,0,,,,0,0,0,1,0,0,1,1,1
"New Caledonia",5,"sponges",2004,0,0,,,,0,,,,0,0,0,1,0,0,1,1,1
"New Caledonia",5,"sponges",2005,0,0,,,,0,,,,0,0,0,1,0,0,1,1,1
"New Caledonia",5,"sponges",2006,0,0,,,,0,,,,0,0,0,1,0,0,1,1,1
"New Caledonia",5,"sponges",2007,0,0,,,,0,,,,0,0,0,1,0,0,1,1,1
"New Caledonia",5,"sponges",2008,0,0,,,,0,,,,0,0,0,1,0,0,1,1,1
"New Caledonia",5,"sponges",2009,0,0,,,,0,,,,0,0,0,1,0,0,1,1,1
"New Caledonia",5,"sponges",2010,0,0,,,,0,,,,0,0,0,1,0,0,1,1,1
"New Caledonia",5,"sponges",2011,0,0,,,,0,,,,0,0,0,1,0,0,1,1,1
"Vanuatu",6,"corals",1998,25,34,,,,25,,,,34,63,40.95,0.61050061050061,219,142.35,0.238847910080787,0.61050061050061,0.238847910080787
"Vanuatu",6,"corals",1999,48,54,,,,48,,,,54,63,40.95,1,219,142.35,0.379346680716544,1,0.379346680716544
"Vanuatu",6,"corals",2000,0,0,,,,0,,,,0,63,40.95,0,219,142.35,0,0,0
"Vanuatu",6,"corals",2001,29,99,,,,29,,,,99,63,40.95,0.708180708180708,219,142.35,0.695468914646997,0.708180708180708,0.695468914646997
"Vanuatu",6,"corals",2002,59,57,,,,59,,,,57,63,40.95,1,219,142.35,0.400421496311907,1,0.400421496311907
"Vanuatu",6,"corals",2003,63,219,,,,63,,,,219,63,40.95,1,219,142.35,1,1,1
"Vanuatu",6,"corals",2004,36,41,,,,36,,,,41,63,40.95,0.879120879120879,219,142.35,0.288022479803302,0.879120879120879,0.288022479803302
"Vanuatu",6,"corals",2005,32,15,,,,32,,,,15,63,40.95,0.781440781440781,219,142.35,0.105374077976818,0.781440781440781,0.105374077976818
"Vanuatu",6,"corals",2006,0,0,,,,0,,,,0,63,40.95,0,219,142.35,0,0,0
"Vanuatu",6,"corals",2007,0,0,,,,0,,,,0,63,40.95,0,219,142.35,0,0,0
"Vanuatu",6,"corals",2008,0,0,,,,0,,,,0,63,40.95,0,219,142.35,0,0,0
"Vanuatu",6,"corals",2009,0,0,,,,0,,,,0,63,40.95,0,219,142.35,0,0,0
"Vanuatu",6,"corals",2010,0,0,,,,0,,,,0,63,40.95,0,219,142.35,0,0,0
"Vanuatu",6,"corals",2011,0,0,,,,0,,,,0,63,40.95,0,219,142.35,0,0,0
"Vanuatu",6,"ornamentals",2003,,366,0,,,,,,,366,0,0,0.850569370206832,662,430.3,0.850569370206832,,0.850569370206832
"Vanuatu",6,"ornamentals",2004,,475,0,,,,,,,475,0,0,1,662,430.3,1,,1
"Vanuatu",6,"ornamentals",2005,,662,0,,,,,,,662,0,0,1,662,430.3,1,,1
"Vanuatu",6,"ornamentals",2006,0,0,0,,,0,,,,0,0,0,1,662,430.3,0,1,0
"Vanuatu",6,"ornamentals",2007,0,0,0,,,0,,,,0,0,0,1,662,430.3,0,1,0
"Vanuatu",6,"ornamentals",2008,0,0,0,,,0,,,,0,0,0,1,662,430.3,0,1,0
"Vanuatu",6,"ornamentals",2009,0,0,0,,,0,,,,0,0,0,1,662,430.3,0,1,0
"Vanuatu",6,"ornamentals",2010,0,0,0,,,0,,,,0,0,0,1,662,430.3,0,1,0
"Vanuatu",6,"ornamentals",2011,0,0,0,,,0,,,,0,0,0,1,662,430.3,0,1,0
"Vanuatu",6,"shells",2001,12,15,,,,12,,,,15,26,16.9,0.710059171597633,147,95.55,0.156985871271586,0.710059171597633,0.156985871271586
"Vanuatu",6,"shells",2002,0,0,,,,0,,,,0,26,16.9,0,147,95.55,0,0,0
"Vanuatu",6,"shells",2003,0,0,,,,0,,,,0,26,16.9,0,147,95.55,0,0,0
"Vanuatu",6,"shells",2004,0,0,,,,0,,,,0,26,16.9,0,147,95.55,0,0,0
"Vanuatu",6,"shells",2005,12,13,,,,12,,,,13,26,16.9,0.710059171597633,147,95.55,0.136054421768707,0.710059171597633,0.136054421768707
"Vanuatu",6,"shells",2006,11,55,,,,11,,,,55,26,16.9,0.650887573964497,147,95.55,0.575614861329147,0.650887573964497,0.575614861329147
"Vanuatu",6,"shells",2007,2,7,,,,2,,,,7,26,16.9,0.118343195266272,147,95.55,0.0732600732600733,0.118343195266272,0.0732600732600733
"Vanuatu",6,"shells",2008,10,25,,,,10,,,,25,26,16.9,0.591715976331361,147,95.55,0.261643118785976,0.591715976331361,0.261643118785976
"Vanuatu",6,"shells",2009,26,147,,,,26,,,,147,26,16.9,1,147,95.55,1,1,1
"Vanuatu",6,"shells",2010,17,108,,,,17,,,,108,26,16.9,1,147,95.55,1,1,1
"Vanuatu",6,"shells",2011,6,28,,,,6,,,,28,26,16.9,0.355029585798817,147,95.55,0.293040293040293,0.355029585798817,0.293040293040293
"Solomon Islands",7,"corals",1998,391,1007,,,,391,,,,1007,420,273,1,1007,654.55,1,1,1
"Solomon Islands",7,"corals",1999,238,810,,,,238,,,,810,420,273,0.871794871794872,1007,654.55,1,0.871794871794872,1
"Solomon Islands",7,"corals",2000,169,642,,,,169,,,,642,420,273,0.619047619047619,1007,654.55,0.980826522038041,0.619047619047619,0.980826522038041
"Solomon Islands",7,"corals",2001,143,813,,,,143,,,,813,420,273,0.523809523809524,1007,654.55,1,0.523809523809524,1
"Solomon Islands",7,"corals",2002,266,624,,,,266,,,,624,420,273,0.974358974358974,1007,654.55,0.953326713008937,0.974358974358974,0.953326713008937
"Solomon Islands",7,"corals",2003,131,526,,,,131,,,,526,420,273,0.47985347985348,1007,654.55,0.803605530517149,0.47985347985348,0.803605530517149
"Solomon Islands",7,"corals",2004,194,886,,,,194,,,,886,420,273,0.710622710622711,1007,654.55,1,0.710622710622711,1
"Solomon Islands",7,"corals",2005,282,946,,,,282,,,,946,420,273,1,1007,654.55,1,1,1
"Solomon Islands",7,"corals",2006,378,799,,,,378,,,,799,420,273,1,1007,654.55,1,1,1
"Solomon Islands",7,"corals",2007,397,696,,,,397,,,,696,420,273,1,1007,654.55,1,1,1
"Solomon Islands",7,"corals",2008,420,800,,,,420,,,,800,420,273,1,1007,654.55,1,1,1
"Solomon Islands",7,"corals",2009,280,850,,,,280,,,,850,420,273,1,1007,654.55,1,1,1
"Solomon Islands",7,"corals",2010,238,734,,,,238,,,,734,420,273,0.871794871794872,1007,654.55,1,0.871794871794872,1
"Solomon Islands",7,"corals",2011,358,195,,,,358,,,,195,420,273,1,1007,654.55,0.297914597815293,1,0.297914597815293
"Solomon Islands",7,"ornamentals",1996,50.9802552761606,50,21.2067788707495,0.595469528108224,50.9802552761606,,,,,50,143,92.95,0.548469664079189,194,126.1,0.396510705789056,0.548469664079189,0.396510705789056
"Solomon Islands",7,"ornamentals",1997,34.3071084891304,22,21.2067788707495,0.595469528108224,34.3071084891304,,,,,22,143,92.95,0.369092076268213,194,126.1,0.174464710547185,0.369092076268213,0.174464710547185
"Solomon Islands",7,"ornamentals",1998,42.6436818826455,36,21.2067788707495,0.595469528108224,42.6436818826455,,,,,36,143,92.95,0.458780870173701,194,126.1,0.285487708168121,0.458780870173701,0.285487708168121
"Solomon Islands",7,"ornamentals",1999,50.3847857480524,49,21.2067788707495,0.595469528108224,50.3847857480524,,,,,49,143,92.95,0.542063321657369,194,126.1,0.388580491673275,0.542063321657369,0.388580491673275
"Solomon Islands",7,"ornamentals",2000,22.9931874550741,3,21.2067788707495,0.595469528108224,22.9931874550741,,,,,3,143,92.95,0.247371570253622,194,126.1,0.0237906423473434,0.247371570253622,0.0237906423473434
"Solomon Islands",7,"ornamentals",2001,136.727867323745,194,21.2067788707495,0.595469528108224,136.727867323745,,,,,194,143,92.95,1,194,126.1,1,1,1
"Solomon Islands",7,"ornamentals",2002,41,43,21.2067788707495,0.595469528108224,46.8119685794031,41,,,,43,143,92.95,0.441097364174287,194,126.1,0.340999206978588,0.441097364174287,0.340999206978588
"Solomon Islands",7,"ornamentals",2003,54,55,21.2067788707495,0.595469528108224,53.9576029167017,54,,,,55,143,92.95,0.580957504034427,194,126.1,0.436161776367962,0.580957504034427,0.436161776367962
"Solomon Islands",7,"ornamentals",2004,80,66,21.2067788707495,0.595469528108224,60.5077677258922,80,,,,66,143,92.95,0.860677783754707,194,126.1,0.523394131641554,0.860677783754707,0.523394131641554
"Solomon Islands",7,"ornamentals",2005,102,73,21.2067788707495,0.595469528108224,64.6760544226498,102,,,,73,143,92.95,1,194,126.1,0.578905630452022,1,0.578905630452022
"Solomon Islands",7,"ornamentals",2006,143,96,21.2067788707495,0.595469528108224,78.3718535691389,143,,,,96,143,92.95,1,194,126.1,0.761300555114988,1,0.761300555114988
"Solomon Islands",7,"ornamentals",2007,100,106,21.2067788707495,0.595469528108224,84.3265488502211,100,,,,106,143,92.95,1,194,126.1,0.840602696272799,1,0.840602696272799
"Solomon Islands",7,"ornamentals",2008,69,68,21.2067788707495,0.595469528108224,61.6987067821087,69,,,,68,143,92.95,0.742334588488435,194,126.1,0.539254559873117,0.742334588488435,0.539254559873117
"Solomon Islands",7,"ornamentals",2009,0,126,21.2067788707495,0.595469528108224,96.2359394123856,0,,,,126,143,92.95,0,194,126.1,0.999206978588422,0,0.999206978588422
"Solomon Islands",7,"ornamentals",2010,0,0,21.2067788707495,0.595469528108224,21.2067788707495,0,,,,0,143,92.95,0,194,126.1,0,0,0
"Solomon Islands",7,"ornamentals",2011,0,0,21.2067788707495,0.595469528108224,21.2067788707495,0,,,,0,143,92.95,0,194,126.1,0,0,0
"Solomon Islands",7,"seaweeds",2004,168,148,,,,168,,,,148,702,456.3,0.368178829717291,560,364,0.406593406593407,0.368178829717291,0.406593406593407
"Solomon Islands",7,"seaweeds",2005,362,282,,,,362,,,,282,702,456.3,0.793337716414639,560,364,0.774725274725275,0.793337716414639,0.774725274725275
"Solomon Islands",7,"seaweeds",2006,147,106,,,,147,,,,106,702,456.3,0.32215647600263,560,364,0.291208791208791,0.32215647600263,0.291208791208791
"Solomon Islands",7,"seaweeds",2007,105,94,,,,105,,,,94,702,456.3,0.230111768573307,560,364,0.258241758241758,0.230111768573307,0.258241758241758
"Solomon Islands",7,"seaweeds",2008,50,60,,,,50,,,,60,702,456.3,0.109577032653956,560,364,0.164835164835165,0.109577032653956,0.164835164835165
"Solomon Islands",7,"seaweeds",2009,150,170,,,,150,,,,170,702,456.3,0.328731097961867,560,364,0.467032967032967,0.328731097961867,0.467032967032967
"Solomon Islands",7,"seaweeds",2010,344,560,,,,344,,,,560,702,456.3,0.753889984659215,560,364,1,0.753889984659215,1
"Solomon Islands",7,"seaweeds",2011,702,116,,,,702,,,,116,702,456.3,1,560,364,0.318681318681319,1,0.318681318681319
"Palau",8,"corals",1998,50,195,,,,50,,,,195,96,62.4,0.801282051282051,241,156.65,1,0.801282051282051,1
"Palau",8,"corals",1999,38,4,,,,38,,,,4,96,62.4,0.608974358974359,241,156.65,0.02553463134376,0.608974358974359,0.02553463134376
"Palau",8,"corals",2000,20,3,,,,20,,,,3,96,62.4,0.32051282051282,241,156.65,0.01915097350782,0.32051282051282,0.01915097350782
"Palau",8,"corals",2001,0,0,,,,0,,,,0,96,62.4,0,241,156.65,0,0,0
"Palau",8,"corals",2002,0,0,,,,0,,,,0,96,62.4,0,241,156.65,0,0,0
"Palau",8,"corals",2003,0,3,,,,0,,,,3,96,62.4,0,241,156.65,0.01915097350782,0,0.01915097350782
"Palau",8,"corals",2004,0,0,,,,0,,,,0,96,62.4,0,241,156.65,0,0,0
"Palau",8,"corals",2005,55,241,,,,55,,,,241,96,62.4,0.881410256410256,241,156.65,1,0.881410256410256,1
"Palau",8,"corals",2006,14,8,,,,14,,,,8,96,62.4,0.224358974358974,241,156.65,0.0510692626875199,0.224358974358974,0.0510692626875199
"Palau",8,"corals",2007,1,13,,,,1,,,,13,96,62.4,0.016025641025641,241,156.65,0.0829875518672199,0.016025641025641,0.0829875518672199
"Palau",8,"corals",2008,96,54,,,,96,,,,54,96,62.4,1,241,156.65,0.34471752314076,1,0.34471752314076
"Palau",8,"corals",2009,0,0,,,,0,,,,0,96,62.4,0,241,156.65,0,0,0
"Palau",8,"corals",2010,0,4,,,,0,,,,4,96,62.4,0,241,156.65,0.02553463134376,0,0.02553463134376
"Palau",8,"corals",2011,32,42,,,,32,,,,42,96,62.4,0.512820512820513,241,156.65,0.26811362910948,0.512820512820513,0.26811362910948
"Palau",8,"ornamentals",1995,0,19,0,0,0,,,,,19,0,0,1,105,68.25,0.278388278388278,1,0.278388278388278
"Palau",8,"ornamentals",1996,0,1,0,0,0,,,,,1,0,0,1,105,68.25,0.0146520146520147,1,0.0146520146520147
"Palau",8,"ornamentals",1997,0,0,0,0,0,,,,,0,0,0,1,105,68.25,0,1,0
"Palau",8,"ornamentals",1998,0,3,0,0,0,,,,,3,0,0,1,105,68.25,0.043956043956044,1,0.043956043956044
"Palau",8,"ornamentals",1999,0,0,0,0,0,,,,,0,0,0,1,105,68.25,0,1,0
"Palau",8,"ornamentals",2000,0,0,0,0,0,,,,,0,0,0,1,105,68.25,0,1,0
"Palau",8,"ornamentals",2001,0,0,0,0,0,,,,,0,0,0,1,105,68.25,0,1,0
"Palau",8,"ornamentals",2002,0,57,0,0,0,,,,,57,0,0,1,105,68.25,0.835164835164835,1,0.835164835164835
"Palau",8,"ornamentals",2003,0,105,0,0,0,,,,,105,0,0,1,105,68.25,1,1,1
"Palau",8,"ornamentals",2004,0,90,0,0,0,,,,,90,0,0,1,105,68.25,1,1,1
"Palau",8,"ornamentals",2005,0,62,0,0,0,,,,,62,0,0,1,105,68.25,0.908424908424908,1,0.908424908424908
"Palau",8,"ornamentals",2006,0,65,0,0,0,,,,,65,0,0,1,105,68.25,0.952380952380952,1,0.952380952380952
"Palau",8,"ornamentals",2007,0,66,0,0,0,,,,,66,0,0,1,105,68.25,0.967032967032967,1,0.967032967032967
"Palau",8,"ornamentals",2008,0,0,0,0,0,0,,,,0,0,0,1,105,68.25,0,1,0
"Palau",8,"ornamentals",2009,0,0,0,0,0,0,,,,0,0,0,1,105,68.25,0,1,0
"Palau",8,"ornamentals",2010,0,0,0,0,0,0,,,,0,0,0,1,105,68.25,0,1,0
"Palau",8,"ornamentals",2011,0,5,0,0,0,0,,,,5,0,0,1,105,68.25,0.0732600732600733,1,0.0732600732600733
"Palau",8,"seaweeds",2002,1,41,,,,1,,,,41,1,0.65,1,41,26.65,1,1,1
"Palau",8,"seaweeds",2003,0,0,,,,0,,,,0,1,0.65,0,41,26.65,0,0,0
"Palau",8,"seaweeds",2004,0,0,,,,0,,,,0,1,0.65,0,41,26.65,0,0,0
"Palau",8,"seaweeds",2005,0,0,,,,0,,,,0,1,0.65,0,41,26.65,0,0,0
"Palau",8,"seaweeds",2006,0,0,,,,0,,,,0,1,0.65,0,41,26.65,0,0,0
"Palau",8,"seaweeds",2007,0,0,,,,0,,,,0,1,0.65,0,41,26.65,0,0,0
"Palau",8,"seaweeds",2008,0,0,,,,0,,,,0,1,0.65,0,41,26.65,0,0,0
"Palau",8,"seaweeds",2009,0,0,,,,0,,,,0,1,0.65,0,41,26.65,0,0,0
"Palau",8,"seaweeds",2010,0,0,,,,0,,,,0,1,0.65,0,41,26.65,0,0,0
"Palau",8,"seaweeds",2011,0,0,,,,0,,,,0,1,0.65,0,41,26.65,0,0,0
"Palau",8,"shells",2003,3,4,,,,3,,,,4,9,5.85,0.512820512820513,19,12.35,0.323886639676113,0.512820512820513,0.323886639676113
"Palau",8,"shells",2004,0,0,,,,0,,,,0,9,5.85,0,19,12.35,0,0,0
"Palau",8,"shells",2005,0,0,,,,0,,,,0,9,5.85,0,19,12.35,0,0,0
"Palau",8,"shells",2006,6,19,,,,6,,,,19,9,5.85,1,19,12.35,1,1,1
"Palau",8,"shells",2007,0,0,,,,0,,,,0,9,5.85,0,19,12.35,0,0,0
"Palau",8,"shells",2008,0,0,,,,0,,,,0,9,5.85,0,19,12.35,0,0,0
"Palau",8,"shells",2009,0,0,,,,0,,,,0,9,5.85,0,19,12.35,0,0,0
"Palau",8,"shells",2010,9,4,,,,9,,,,4,9,5.85,1,19,12.35,0.323886639676113,1,0.323886639676113
"Palau",8,"shells",2011,9,4,,,,9,,,,4,9,5.85,1,19,12.35,0.323886639676113,1,0.323886639676113
"Micronesia",9,"corals",1998,26,129,,,,26,,,,129,160,104,0.25,173,112.45,1,0.25,1
"Micronesia",9,"corals",1999,44,173,,,,44,,,,173,160,104,0.423076923076923,173,112.45,1,0.423076923076923,1
"Micronesia",9,"corals",2000,16,44,,,,16,,,,44,160,104,0.153846153846154,173,112.45,0.391285015562472,0.153846153846154,0.391285015562472
"Micronesia",9,"corals",2001,0,0,,,,0,,,,0,160,104,0,173,112.45,0,0,0
"Micronesia",9,"corals",2002,12,137,,,,12,,,,137,160,104,0.115384615384615,173,112.45,1,0.115384615384615,1
"Micronesia",9,"corals",2003,3,44,,,,3,,,,44,160,104,0.0288461538461538,173,112.45,0.391285015562472,0.0288461538461538,0.391285015562472
"Micronesia",9,"corals",2004,0,8,,,,0,,,,8,160,104,0,173,112.45,0.0711427301022677,0,0.0711427301022677
"Micronesia",9,"corals",2005,40,39,,,,40,,,,39,160,104,0.384615384615385,173,112.45,0.346820809248555,0.384615384615385,0.346820809248555
"Micronesia",9,"corals",2006,151,79,,,,151,,,,79,160,104,1,173,112.45,0.702534459759893,1,0.702534459759893
"Micronesia",9,"corals",2007,24,66,,,,24,,,,66,160,104,0.230769230769231,173,112.45,0.586927523343708,0.230769230769231,0.586927523343708
