"rgn_id","year","status"
1,"2011","0.04"
2,"2011","0.02"
3,"2011","0.11"
4,"2011","0.15"
5,"2011","0.75"
6,"2011","0.77"
7,"2011","0.86"
8,"2011","0.79"
9,"2011","0.02"
10,"2011","0.7"
11,"2011","0.77"
12,"2011","0.05"
13,"2011","0.084900965"
14,"2011","0.07"
15,"2011","0.17"
16,"2011","0.167639774"
17,"2011","0.75"
18,"2011","0.36"
19,"2011","0.79"
20,"2011","0.01"
21,"2011","0.17"
24,"2011","0.05"
25,"2011","0.08"
26,"2011","0.01"
28,"2011","0.32"
29,"2011","0.3"
30,"NA","NA"
31,"2011","0.32"
32,"2011","0.32"
33,"NA","NA"
34,"NA","NA"
35,"NA","NA"
36,"2011","0.33"
37,"2011","0.23"
38,"2011","0.31"
39,"2011","0.34"
40,"2011","0.06"
41,"2011","0.281431479"
42,"2011","0.2"
43,"2011","0.14"
44,"2011","0.27"
45,"2011","0.17"
46,"2011","0.2"
47,"2011","0.22"
48,"2011","0.32"
49,"2011","0.17"
50,"2011","0.193924513"
51,"2011","0.17"
52,"2011","0.26"
53,"2011","0.26"
54,"2011","0.21"
55,"2011","0.23"
56,"2011","0.32"
57,"2011","0.31"
58,"2011","0.38"
59,"2011","0.23"
60,"2011","0.19"
61,"2011","0.24"
62,"2011","0.48"
63,"2011","0.33"
64,"2011","0.25"
65,"2011","0.27"
66,"2011","0.26"
67,"2011","0.22"
68,"2011","0.22"
69,"2011","0.31"
70,"2011","0.31"
71,"2011","0.24"
72,"2011","0.43"
73,"2011","0.157976975"
74,"2011","0.25"
75,"2011","0.34"
76,"2011","0.216732125"
77,"2011","0.17"
78,"2011","0.14"
79,"2011","0.15"
80,"2011","0.25"
81,"2011","0.19"
82,"2011","0.23"
84,"2011","0.23"
85,"2011","0.22"
86,"2011","0.16"
88,"2011","0.16"
89,"2011","0.19"
90,"2011","0.31"
91,"2011","0.34"
92,"2011","0.02"
93,"2011","0.57"
94,"2011","0.73"
95,"2011","0.32"
96,"2011","0.37"
97,"2011","0.25"
98,"2011","0.44"
99,"2011","0.29"
100,"2011","0.23"
101,"2011","0.21"
102,"2011","0.26"
103,"2011","0.1"
104,"2011","0.18"
105,"2011","0.15"
106,"2011","0.39"
107,"2011","0.15"
108,"2011","0.04"
110,"2011","0.14"
111,"2011","0.1"
112,"2011","0.06"
113,"2011","0"
114,"2011","0.01"
115,"2011","0.06"
116,"2011","0.072020016"
117,"2011","0.06"
118,"2011","0.02"
119,"2011","0.03"
120,"2011","0.01"
121,"2011","0.01"
122,"2011","0.02"
123,"2011","0.01"
124,"2011","0.01"
125,"2011","0.11"
126,"2011","0.11"
127,"2011","0.03"
129,"2011","0.35"
130,"2011","0.23"
131,"2011","0.19"
132,"2011","0.13"
133,"2011","0.04"
134,"2011","0.19"
135,"2011","0.34"
136,"2011","0.41"
137,"2011","0.225441753"
138,"2011","0.64"
139,"2011","0.14"
140,"2011","0.013317133"
141,"2011","0.33"
143,"2011","0.25"
144,"2011","0.26185828"
145,"2011","0.34"
146,"2011","0.15"
147,"2011","0.25"
148,"NA","NA"
149,"2011","0.18"
150,"2011","0.12"
151,"2011","0.17"
152,"2011","0.17"
153,"2011","0.18"
154,"2011","0.2"
155,"2011","0.16"
156,"2011","0.35"
157,"NA","NA"
158,"2011","0.54"
159,"2011","0.12"
161,"2011","0.73"
162,"2011","0.243460197"
163,"2011","0.380422702"
164,"2011","0.08"
166,"2011","0.01"
167,"2011","0.02"
168,"2011","0.01"
169,"2011","0.06"
171,"2011","0.266422361"
172,"2011","0.35"
173,"2011","0.48"
174,"2011","0.3"
175,"2011","0.19"
176,"2011","0.18"
177,"2011","0.2"
178,"2011","0.3"
179,"2011","0.28"
180,"2011","0.350593786"
181,"2011","0.39"
182,"2011","0.22"
183,"2011","0.25"
184,"2011","0.2"
185,"2011","0.25"
186,"2011","0.24"
187,"2011","0.21"
188,"2011","0.23"
189,"2011","0.31"
190,"2011","0.26"
191,"2011","0.25"
192,"2011","0.11"
193,"2011","0.22"
194,"2011","0.26"
195,"2011","0.36"
196,"2011","0.15"
197,"2011","0.22"
198,"2011","0.28"
199,"2011","0.14"
200,"2011","0.1"
202,"2011","0.13"
203,"2011","0.13"
204,"2011","0"
205,"2011","0"
206,"2011","0.164785189"
207,"2011","0.03"
208,"2011","0.18"
209,"2011","0.149982386"
210,"2011","0.158871856"
212,"2011","0.36"
214,"2011","0.15"
215,"2011","0.04"
216,"2011","0.235701181"
218,"2011","0.43"
219,"2011","0.34"
220,"2011","0.04"
221,"NA","NA"
222,"2011","0.3"
223,"2011","0.31"
224,"2011","0.447643909"
227,"NA","NA"
228,"NA","NA"
231,"2011","0.15"
232,"2011","0.23"
237,"NA","NA"
244,"NA","NA"
245,"NA","NA"
247,"2011","0.16"
248,"NA","NA"
249,"NA","NA"
250,"2011","0.16"
