"cntry_key","sector","value"
"LVA","sb",5788.79575376158
"LVA","tour",18205.711082176
"LVA","tran",45139.2158008369
"MDG","ph",326.891602953614
"MDG","sb",419.378209997106
"MDG","tour",797.938963626524
"MEX","cf",7679.36893474004
"MEX","ph",3824.52688189993
"MEX","tour",10978.7135110621
"MEX","tran",4175.44738247863
"MMR","cf",17056.5112513355
"MMR","ph",62965.1887464387
"MMR","sb",8528.25562566774
"MMR","tour",35303.0119023771
"MMR","tran",436558.72173255
"MUS","cf",2952.7031444756
"MUS","ph",9717.49591012289
"MUS","tour",12586.5631538239
"MYS","tour",6479.20944344285
"NIC","ph",865.845074341168
"NIC","tour",5232.75756835938
"NOR","tour",33177.2280092593
"NOR","tran",103962.534499644
"PAK","cf",3063.12878383191
"PAK","ph",657.10636149784
"PAK","sb",598.500613133791
"PAK","tour",2707.07589608652
"PAK","tran",4633.74711169817
"PER","cf",10334.5025652155
"PER","ph",1131.45355485443
"PER","sb",4611.69016259349
"PER","tour",9614.33919270836
"PER","tran",12359.7347770321
"PHL","ph",1804.86538878873
"PHL","sb",2535.07434812367
"PHL","tour",7270.76482093573
"PHL","tran",8697.86954265714
"POL","cf",8161.11403245192
"POL","ph",10885.6545472757
"POL","sb",7146.88710269765
"POL","tour",20417.8150318287
"POL","tran",37464.8840923255
"PRI","tour",56888.8916711181
"PRT","cf",29539.822048611
"PRT","ph",20019.8303396546
"PRT","tour",37521.9253583511
"PRT","tran",70857.0546207265
"ROU","cf",3753.59046696936
"ROU","ph",8556.79990762998
"ROU","sb",8910.65496461004
"ROU","tour",16420.3555549991
"ROU","tran",19501.9141737892
"RUS","tour",16542.3834385016
"RUS","tran",11998.9580551104
"SGP","ph",5479.49601306535
"SGP","sb",8730.63429264602
"SGP","tour",39395.6281439191
"SGP","tran",8937.74066283831
"SHN","cf",35406.678463319
"SHN","tour",13978.8187141092
"SHN","tran",30023.8864822605
"SLV","ph",2341.81861116676
"SLV","tour",11658.7649614383
"THA","ph",2030.43115512598
"THA","sb",3016.32507845887
"THA","tour",13906.0023815883
"THA","tran",42799.8669398815
"Trindade","cf",0
"Trindade","ph",0
"Trindade","tour",0
"Trindade","tran",0
"TTO","cf",5852.90909900285
"TTO","ph",8233.87628538996
"TTO","sb",3003.6447204416
"TTO","tour",13570.5528150596
"TTO","tran",9880.9059773415
"TWN","tour",23157.0151130698
"USA","ph",39874.3406116454
"USA","sb",36352.9814369658
"USA","tour",76664.9778534545
"USA","tran",107840.988637375
"VCT","ph",9726.55415331197
"VCT","tour",13473.8477397169
"VEN","ph",2671.46392561431
"VEN","tour",12677.0224720664
"VEN","tran",13270.2090706241
"VIR","tour",56888.8916711181
"WSM","tour",27259.2780393073
